mrun;rbd_admitido_geo_con_error;cod_curso_admitido_geo_con_error
4717787;1121;131000000133
4718287;1549;131000000133
4718570;24329;131000000123
4719291;25331;311000000131
4719868;10107;511000000133
4719905;9063;151053014133
4720659;11936;811000000133
4720880;26292;131000000133
4720888;8813;131000000131
4722026;2163;131000000131
4722535;10113;111000000133
4723075;25387;611000000133
4723189;9534;331000000133
4723643;24883;411000000133
4723713;31193;211000000131
4724113;3641;131000000133
4725442;2012;131000000133
4726537;7261;211000000133
4726979;7349;411000000133
4727168;3984;511000000133
4727568;4327;311000000133
4727945;16756;331000000133
4728305;24714;111000000133
4729596;2375;131000000133
4729870;9182;211000000133
4729944;24520;111000000133
4729981;7628;331000000113
4730122;2136;511000000133
4730140;1909;131000000131
4731510;11544;501000000133
4731758;5001;111000000133
4731850;646;111000000132
4732356;12591;431000000133
4732636;2065;311000000133
4732861;3305;131000000133
4733095;10329;111000000131
4733185;10283;501000000131
4733801;1431;511000000133
4735079;25647;711000000133
4735368;2084;131000000133
4736410;4951;131000000133
4737704;60;431000000133
4737836;40208;231000000133
4738081;3640;131000000132
4739577;1438;611000000131
4740161;25944;811000000133
4741053;10773;411000000233
4741318;9754;131000000133
4742016;40331;111000000133
4742189;10500;611000000133
4742198;9801;411000000133
4742355;25280;111000000132
4742907;1335;131000000133
4743091;8412;211000000133
4743656;9147;211000000133
4743839;24623;811000000133
4744042;4483;131000000133
4744751;10768;211000000131
4745045;1274;111000000133
4745709;25458;351055023131
4745711;2205;131000000133
4745714;632;811000000133
4746588;25;131000000133
4746624;25798;131000000133
4746795;806;111000000133
4747634;9583;131000000133
4748096;1194;131000000133
4748697; ; 
4749558;14860;311000000133
4749591;1688;211000000131
4750016;9007;501000000131
4751438;13475;211000000133
4752442;13553;131000000133
4752921;22114;131000000233
4752998;10846;811000000133
4753140;13156;111000000133
4753571;1677;111000000112
4753691;9945;111000000133
4753894;294;111000000133
4754409;5051;111000000133
4754780;4616;131000000133
4754890;1515;131000000133
4755282;7572;111000000133
4755515;3076;111000000133
4756312;10652;111000000133
4756444;2065;111000000133
4756825;10721;111000000133
4757390;11705;111000000133
4758264;2044;231000000133
4758848;6143;111000000133
4758887;1722;111000000133
4759328;13104;311000000133
4759628;317;311000000133
4759684;2014;511000000233
4760491;1557;211000000133
4760788;9642;111000000131
4761643;3055;131000000133
4762164;8644;131000000131
4762303;8487;811000000112
4763282;11792;211000000132
4763697;2018;231000000133
4763927;690;411000000133
4764115;16410;431000000131
4764721;2064;131000000133
4764902;14299;111000000132
4765079;25369;111000000132
4765804;1699;811000000133
4768868;8724;131000000131
4768898;8005;511000000133
4769495; ; 
4770279;2163;131000000131
4770529;10729;711000000133
4771392;2361;501000000131
4771451;218;131000000133
4772953;8532;311000000133
4773407;10546;811000000111
4773420;9206;111000000133
4773778;10595;501000000132
4774000;13637;411000000133
4774769;343;311000000132
4776391;14201;811000000133
4776631;714;111000000133
4776778;11155;131000000133
4777317;22113;131000000133
4778221;14626;211000000132
4778843;106;131000000133
4778856;9673;211000000133
4779561;8485;331000000121
4780110;9646;131000000131
4782924;20041;131000000133
4783085;40027;811000000133
4783430;12309;611000000133
4784955;26303;131000000133
4785780;2460;511000000133
4786308;123;411000000131
4786313;10077;131000000133
4786765;5578;111000000132
4787199;4578;111000000133
4787332;4564;431000000131
4787652;26110;711000000133
4787754;10712;111000000131
4787808;1483;511000000113
4788492;9206;511000000133
4789438;3638;131000000133
4789787;26381;711000000133
4789935;11576;111000000133
4790067;10704;111000000131
4790134;1757;131000000133
4791096;9982;131000000131
4791160;25153;611000000133
4792072;40301;231000000133
4793028;297;711000000133
4793573;464;211000000133
4795093;9090;511000000133
4795224;25434;111000000131
4796130;534;211000000133
4796625;2167;111000000132
4798654;12741;131000000133
4798712;10699;111000000132
4799073;40320;331000000133
4799871;11147;111000000132
4800159;2972;111000000133
4800191;22565;711000000133
4801027;14518;111000000132
4801710;40110;411000000133
4803113;2946;111000000133
4803316;1397;111000000123
4803587;26384;131000000133
4804134;4437;311000000133
4805016;25550;111000000131
4805407;1864;311000000133
4806992;10301;211000000133
4807977;10544;361061003133
4808359;455;711000000133
4808587;285;111000000133
4808821;16945;811000000133
4809493;25166;111000000132
4809710;4483;231000000133
4810034;20158;231000000131
4810080;12650;711000000133
4810152;24558;611000000131
4810272;10331;111000000133
4810418;24626;131000000133
4810499;8616;131000000133
4811314;25717;611000000131
4811712;8555;211000000133
4813346;7478;511000000133
4813623;108;131000000133
4814637;7331;231000000133
4815478;1909;411000000231
4815702;40194;231000000133
4815939;15594;111000000132
4816127;15589;131000000131
4816497;16432;451052010133
4816696;10069;211000000132
4817230;11157;311000000233
4817255;9877;211000000131
4817276;4700;131000000133
4818275;11789;211000000133
4819177;2236;411000000133
4819696;8643;131000000113
4819879;10832;211000000133
4820405;13586;111000000132
4820945;17818;131000000133
4822217;2123;131000000133
4823031;8592;231000000111
4823676;7629;131000000133
4823957;26137;111000000133
4824001;24878;611000000133
4825826;5669;131000000113
4826232;17915;811000000133
4827004;536;611000000133
4827402;286;131000000133
4828258;7328;131000000133
4830388;25727;331000000123
4830618;7907;611000000133
4830799;14315;231000000133
4831024;1489;131000000133
4831083;2118;111000000132
4831570;9025;511000000133
4832506;22672;811000000133
4832896;9688;131000000133
4833250;31343;711000000133
4834616;2472;111000000133
4834797;26303;131000000133
4834840;2444;131000000133
4835031;2941;211000000133
4835946;10500;411000000133
4836241;12004;131000000133
4836624;3678;211000000133
4837585;4140;351056027133
4837618;9144;611000000131
4837837;5398;311000000133
4838367;7328;131000000133
4838925;25238;331000000131
4839631;5614;711000000133
4839917;9069;131000000133
4842126;1748;411000000133
4843086;8812;131000000131
4843210;1362;131000000133
4843740;10567;111000000132
4844095;12716;131000000133
4844438;16676;131000000133
4844552;10541;341041002132
4844992;11806;611000000131
4845037;10219;511000000133
4845068;12588;511000000131
4845162;15583;131000000133
4845320;22707;131000000133
4845508;9957;131000000133
4846498;22253;711000000133
4846563;8483;811000000133
4847384;16754;131000000133
4847385;11144;131000000133
4847611;25853;131000000133
4847909;12538;211000000133
4848464;9801;131000000133
4848622;1528;311000000133
4848662;12501;411000000133
4849089;5342;501000000132
4849383;10722;611000000133
4849620;3393;111000000133
4850201;26274;411000000133
4850506;10832;231000000333
4851702;8523;111000000131
4851703;10117;111000000133
4852509;5656;131000000133
4852718;3294;511000000132
4854340;10839;311000000133
4855439;17750;711000000123
4857607;31064;131000000133
4857670;20016;211000000133
4858890;9206;511000000133
4858925;9878;211000000133
4859271;25733;511000000133
4860215;6709;111000000133
4860539;406;611000000133
4860981;1549;111000000132
4861584;10187;611000000113
4862884;5398;711000000133
4862923;1523;211000000131
4863547;2105;451053014133
4863727;16443;131000000131
4864678;9863;111000000131
4865028;20139;131000000133
4865282;20274;331000000131
4866366;8997;811000000132
4866668;10450;111000000133
4866800;14922;111000000131
4866990;8813;131000000131
4867782;1676;131000000133
4868270;31074;231000000113
4869868;31278;131000000133
4869975;11224;411000000132
4870926;26381;231000000133
4873254;8004;501000000131
4873309;312;511000000133
4873967;40395;411000000133
4874523;8835;431000000113
4875271;6650;111000000133
4875538;6781;311000000133
4876810;10210;511000000133
4878631;9572;111000000132
4878983;7706;311000000133
4879223;6112;711000000133
4879977;12594;611000000133
4880465;3479;131000000133
4880566;12077;211000000132
4881745;7050;311000000133
4883680;1500;441041005233
4883784;7826;111000000133
4884874;4452;111000000133
4884965;232;111000000133
4885102;13220;131000000133
4885304;12741;131000000133
4885912;6777;411000000133
4885951;10081;411000000133
4886032;1756;431000000131
4886535;557;111000000133
4886824;10638;111000000233
4887842;31219;411000000233
4887885;6170;311000000133
4888072;1934;811000000133
4888304;5590;611000000133
4889343;9574;211000000132
4890213;9718;111000000133
4890484;8505;131000000111
4890787;2806;811000000133
4891085;130;811000000131
4891420;10632;131000000133
4891421;8491;131000000122
4892526;8162;131000000133
4892647;3348;131000000133
4892756;11993;611000000133
4892835;9414;111000000131
4892887;5569;131000000133
4893044;10645;131000000133
4893807;2224;811000000133
4895348;284;131000000133
4895941;9182;131000000133
4896955;25484;811000000131
4898168;4626;111000000132
4898823;9074;711000000133
4899841;25725;231000000133
4901085;7578;171072007133
4901207;18111;511000000133
4901785;4987;111000000133
4902073;9363;211000000131
4904151;634;111000000133
4904847;12962;111000000133
4905106;9861;131000000133
4905233;4574;611000000113
4905311;431;211000000111
4906841;5714;611000000131
4906916;25485;111000000132
4908178;2761;111000000133
4908631;10579;111000000131
4908632;20215;111000000133
4909976;2454;131000000233
4910124;10450;111000000133
4910877;8510;131000000113
4911896;7346;111000000131
4913101;9647;131000000131
4913474;12217;131000000133
4914544;2755;111000000133
4914685;40078;311000000133
4915385;26411;611000000133
4916115;24885;131000000133
4916643;10648;311000000132
4916986;2109;811000000113
4917746;10546;611000000111
4918747;203;211000000133
4918805;8625;811000000133
4918926;3642;131000000111
4919050;10500;311000000133
4919634;486;131000000133
4919771;25082;211000000133
4919985;8756;111000000131
4921032;8813;131000000131
4922161;13445;131000000132
4922241;10842;511000000133
4922335;13503;131000000133
4922504;10686;131000000231
4922922;6085;131000000133
4925143;1196;131000000133
4928624;9473;711000000131
4928654;2283;131000000133
4929013;1681;311000000133
4929905;24978;131000000133
4929906;10396;131000000133
4931157;17772;131000000133
4932614;3468;111000000133
4933791;9928;111000000132
4933853;3165;331000000133
4934599;9999;111000000133
4934757;25853;131000000133
4934839;10773;231000000133
4935625;20103;131000000133
4936322;25824;131000000133
4936607;9539;711000000131
4936608;400;711000000133
4936956;8507;351058034131
4938670;7724;111000000133
4938983;2118;111000000132
4939701;1873;511000000133
4940939;4750;411000000131
4941247;31128;331000000133
4941640;12151;811000000133
4941679;24446;251052010133
4941722;5566;131000000133
4942750;24229;111000000133
4942803;9581;231000000113
4943665;9729;111000000131
4944586;25450;131000000133
4944999;1489;131000000133
4945464;109;111000000133
4945780;12115;131000000133
4947011;10805;411000000133
4947854;25711;311000000133
4948118;9064;131000000133
4948538;9208;231000000133
4948875;5033;111000000133
4948914;530;111000000133
4949059;12610;131000000133
4950188;20213;411000000133
4951297;20440;811000000133
4951522;8706;711000000133
4951587;8437;211000000133
4952007;26538;311000000133
4953717;4984;111000000133
4953775;9817;711000000133
4953998;25788;501000000132
4955663;10307;111000000131
4956646;5656;131000000133
4956723;6754;231000000133
4957366;25599;111000000132
4957385;6832;511000000133
4959202;2867;111000000133
4960122;9714;111000000133
4960785;25591;231000000133
4961737;2744;111000000131
4962256;11936;501000000131
4963478;4989;511000000133
4964008;12314;111000000133
4964181;10257;711000000131
4964534;1121;231000000133
4965505;6302;431000000133
4965592;7696;111000000131
4965772;9308;311000000133
4965856;22;711000000133
4965962;10640;711000000133
4966414;10542;341041005133
4967281;12610;341041005131
4967693;254;131000000113
4968201;1195;341041005131
4969116;12590;111000000132
4969511;6116;211000000133
4969592;1598;411000000132
4969978;10721;501000000231
4970203;384;131000000131
4970334;8756;411000000133
4970379;24989;411000000133
4971173;24878;611000000133
4971502;8756;511000000133
4971987;8;131000000133
4972175;9583;131000000133
4972630;3209;131000000133
4972957;1961;411000000133
4974935;10727;351055023133
4975038;5001;111000000133
4975142;24652;131000000133
4975403;17818;131000000133
4975559;12115;131000000133
4975708;3169;111000000132
4976386;25356;311000000133
4976598;9312;331000000133
4977227;9663;311000000132
4977361;16932;231000000133
4977628;4737;211000000132
4977946;24946;341041002133
4978643;7643;111000000131
4978697;2530;131000000133
4979068;8615;131000000113
4979613;6088;111000000133
4979637;4574;231000000113
4980033;4777;411000000132
4980364;10893;811000000131
4981692;9598;111000000131
4981812;10881;411000000132
4982648;24972;111000000133
4983912;20139;131000000133
4985172;7542;331000000133
4986849;11949;311000000131
4987692;26436;311000000133
4988000;4165;131000000133
4988041;8411;131000000133
4988058;25091;111000000132
4988587;11805;111000000133
4988903;2381;411000000133
4989131;2938;231000000133
4990042;41617;131000000133
4990490;4165;131000000133
4990727;17838;131000000133
4992124;9754;131000000133
4992538;15676;131000000133
4993446;25439;331000000133
4993479;11718;311000000131
4993985;4999;111000000133
4994944;8415;111000000133
4995408;10816;411000000133
4995541;16468;111000000133
4997057;16747;111000000133
4997075;10688;411000000133
4998707;18080;131000000133
4999229;8706;611000000133
5000306;20424;611000000133
5000369;7613;111000000133
5001769;14913;111000000131
5001861;7722;311000000133
5001901; ; 
5002158;97;131000000133
5002198;1967;331000000233
5002995;12151;711000000133
5003176;10717;231000000133
5003460;106;131000000133
5004101;4818;111000000133
5004366;9844;711000000131
5005031;14922;131000000133
5006125;218;131000000133
5006456;25543;111000000131
5007515;9060;131000000133
5007959;5034;711000000133
5008333;4975;131000000131
5008748;31190;311000000133
5008891;620;411000000133
5011163;9610;311000000133
5011314;26411;111000000132
5012769;9781;131000000133
5013042;40126;131000000133
5013314;8444;111000000133
5014225;326;111000000133
5014444;400;711000000133
5014531;14299;211000000132
5014821;24892;511000000133
5015753;5216;131000000133
5016047;1437;711000000113
5017023;11994;311000000133
5017070;25850;231000000133
5017428;9368;111000000133
5017618;10355;111000000133
5018797;9981;131000000133
5018904;10527;111000000133
5019706;2121;111000000112
5020397;10478;611000000133
5020488;8392;811000000133
5020794;10516;111000000133
5021229;10044;351052010133
5021677;11242;211000000133
5022372;4300;111000000133
5022913;7282;311000000133
5024275;25324;811000000133
5024606;26538;411000000133
5027322;8507;351058034131
5027707;1909;131000000131
5027738;24864;511000000133
5029458;12655;111000000133
5030184;4829;131000000133
5030970;24243;811000000133
5031025;531;111000000133
5031068;13491;211000000133
5032320;1686;411000000133
5032437;4565;501000000133
5033558;2635;131000000133
5034681;9551;711000000132
5034753;416;411000000133
5035109; ; 
5035220;9012;111000000133
5035236;5227;511000000133
5035852;25644;131000000133
5036287;22664;131000000133
5037389;10252;131000000133
5037566;8429;131000000133
5037692;14825;431000000133
5038061;4831;711000000133
5039533;24689;311000000123
5039784;8376;311000000133
5040054;16642;131000000133
5040154;1533;111000000123
5041173;11761;111000000131
5043468;10202;111000000133
5044196;14372;411000000131
5044201;24626;311000000133
5045592;7006;711000000133
5046040;10638;131000000133
5046306;25592;811000000133
5047054;1583;111000000132
5047385;1473;311000000133
5047554;9472;361064008233
5047648;1686;811000000133
5047710;1557;511000000133
5048262;9950;211000000131
5048719;9706;111000000133
5048785;10911;131000000133
5049127;10832;811000000233
5050822;1739;131000000123
5050830;31064;711000000133
5050945;9312;311000000133
5051079;10547;111000000121
5051355;22672;331000000133
5052090;9878;711000000133
5052836;3387;131000000133
5053935;22609;131000000133
5054092;10641;511000000133
5054432;22014;131000000333
5054519;22504;131000000133
5055114;40316;111000000133
5057101;18172;501000000132
5057458;25439;431000000133
5057666;8498;111000000133
5058223;4975;131000000131
5058251;16716;711000000133
5058457;25350;311000000132
5058727;40006;501000000132
5059174;5960;211000000133
5059346;16476;231000000133
5060302;8813;131000000131
5060554; ; 
5060779;3079;111000000133
5061235;7724;111000000133
5061297;17790;341041005133
5061420;208;131000000133
5061475;10252;111000000133
5062162;2935;711000000133
5062792;25593;111000000132
5062920;24995;111000000132
5064196;14599;711000000133
5064262;382;811000000133
5064335;3886;311000000233
5064641;9665;131000000133
5064679;10085;311000000132
5066104;16830;131000000133
5066274;9817;711000000133
5066786;22527;511000000133
5067047;10749;811000000133
5067502;25950;131000000133
5067503;9579;131000000131
5067852;11845;311000000132
5068760;31262;711000000123
5069937;14862;111000000133
5072865;12711;411000000133
5073215;3055;131000000133
5073512;2422;131000000133
5073770;6018;111000000133
5074108;5722;111000000132
5074109;8681;111000000132
5074662; ; 
5074931;12719;211000000133
5075450;3248;131000000133
5076017;12255;111000000132
5077534;25995;131000000133
5077859;8491;131000000122
5078865;4712;501000000131
5078999;11994;401000000131
5079241;9590;611000000133
5079536;1880;131000000133
5080595;24978;111000000132
5081358;11994;411000000133
5081686;16962;111000000133
5082580;30006;511000000133
5083547;3117;111000000133
5083548;9341;111000000131
5083748;12761;411000000133
5083816;9653;411000000133
5084582;6918;111000000133
5085462;3797;501000000131
5087035;22496;111000000133
5087182;25562;811000000133
5087409;4838;111000000131
5087910;2553;611000000133
5088052;18080;131000000133
5088283;10671;211000000133
5088390;31288;131000000133
5089561;1516;351058035133
5091693;9909;711000000133
5092225;9185;111000000122
5092534; ; 
5092687;22175;611000000133
5092720;1880;131000000133
5093250;2123;131000000133
5094981;6018;411000000133
5095559;2412;111000000133
5096348;534;211000000133
5096449;4174;511000000133
5096614;5722;211000000131
5098672;10413;411000000132
5099269;1256;211000000133
5099502;1967;611000000131
5099996;10497;211000000113
5100022;9862;461061003133
5100610;1465;811000000133
5100731;22265;411000000133
5100850;2084;111000000133
5101016;8491;131000000122
5101639;24626;111000000131
5101710;15646;211000000131
5101874;14396;111000000131
5101926;4577;211000000133
5102111;9687;131000000133
5102354;8210;411000000133
5102738;1881;311000000133
5102748;2456;211000000133
5103012;2096;711000000133
5104082;9909;361061003133
5104635;1741;331000000131
5105122;17778;501000000131
5105929;5372;111000000133
5106545;2454;231000000233
5108333;7630;211000000111
5108552;2138;111000000133
5109563;13376;611000000133
5110147;24654;111000000131
5111283;292;211000000133
5111721;10686;411000000133
5111968;8348;211000000133
5112657;8044;131000000133
5112738;7;131000000133
5113177;10666;711000000133
5113325;5086;111000000133
5114270;12242;131000000133
5114691;26157;131000000133
5114695;13205;711000000133
5114848;707;711000000113
5114858;9084;311000000133
5115384;10331;211000000133
5115444;7626;131000000133
5115530; ; 
5116101;10656;111000000133
5116145;5575;211000000131
5116909;25995;131000000133
5117127;8425;131000000133
5117238;9685;411000000132
5117468;1529;111000000133
5117918;26392;811000000123
5118090;2116;111000000131
5118415;10648;111000000132
5118710;25304;131000000133
5118751;1676;131000000133
5119403;13637;111000000133
5119415;8938;331000000133
5119433;2935;431000000133
5119638;22516;611000000133
5119758;11240;501000000132
5121579;8617;131000000113
5122299;14717;331000000133
5123148;9660;231000000133
5123424;9866;131000000131
5123629;665;131000000133
5124054;611;131000000133
5124186;9185;111000000122
5124572;10321;511000000131
5124884;1221;511000000133
5125212;10507;131000000113
5126277;10052;131000000131
5126417;8264;711000000133
5127620;25960;711000000133
5128351;4754;111000000131
5128751;9006;131000000133
5128926;2551;131000000131
5128979;1720;211000000133
5129467;9896;331000000133
5129682;25853;111000000131
5129692;5570;711000000133
5129714;10832;131000000333
5130089;399;131000000133
5130377;6964;711000000133
5130454;9213;361061003133
5130573;9131;611000000133
5130941;8714;111000000132
5131215;24686;131000000133
5131261;2938;131000000133
5131332;1542;711000000133
5131801;4994;511000000131
5133175;124;231000000133
5134120;4531;331000000131
5134235;22327;711000000133
5134434;909;111000000133
5135349;25853;131000000133
5136233;9950;111000000132
5136618;11277;611000000133
5136855;14490;111000000132
5137388;9853;131000000133
5137613;530;111000000133
5137708;3497;811000000133
5138411;12105;111000000133
5138480;3248;231000000133
5138963;9687;131000000133
5138967;26274;131000000133
5139087;9912;611000000113
5139637;1596;211000000131
5139999;578;131000000133
5140000;10845;131000000133
5140087;6762;811000000113
5140546;4536;131000000111
5141785;31343;711000000133
5141833;10749;411000000133
5141907;13606;411000000133
5142429;26303;131000000133
5143079;12328;311000000132
5143553;25804;111000000131
5143641;1528;111000000133
5144077;25269;231000000133
5144218;25197;111000000133
5144230;10160;611000000133
5144345;2950;111000000133
5144947;269;611000000133
5145036;12693;711000000133
5145340;22752;161061003133
5145403;12836;511000000133
5146808;1881;311000000133
5147699;12962;111000000133
5148644;9686;131000000133
5148800;13637;111000000133
5148898;3641;131000000133
5149015;10415;431000000233
5149295;4723;711000000121
5150193;25767;331000000133
5150501;9786;111000000133
5151250;1465;111000000133
5151289;1596;501000000131
5151394;25458;131000000132
5151552;4561;711000000131
5151573;9473;211000000132
5151819;11711;711000000133
5152787;10652;111000000133
5152800;25592;331000000133
5153995;15676;411000000133
5154111;13626;131000000133
5155870;4562;711000000131
5156070;4163;711000000133
5156507;12079;211000000233
5156525; ; 
5156641;24438;511000000133
5157017;6457;711000000133
5159195;1567;511000000131
5160506;4990;111000000133
5160808;1500;211000000133
5161757;31260;231000000133
5163072;9472;361064008233
5163788;6751;441041005133
5163930;14201;111000000131
5164204;5592;111000000133
5164253;7627;131000000123
5165657;2091;511000000133
5165784;24626;131000000133
5166018;1504;361064001132
5166167;229;111000000133
5166203; ; 
5166721;286;131000000133
5167270;2650;411000000133
5167341;3169;111000000132
5167462;15522;511000000131
5167721;25850;411000000133
5167792;8514;501000000131
5168307;14677;131000000133
5168535;626;411000000133
5168659;5393;341041005133
5168879;2283;131000000133
5170530;26460;511000000133
5170626;11812;511000000133
5170627;40025;511000000133
5170820;1683;111000000132
5172772;9897;131000000133
5172982;17750;711000000123
5174727;535;111000000133
5175390;9892;711000000133
5176892;9811;611000000133
5177160;22544;131000000133
5177404;11265;111000000131
5177973;1183;331000000133
5178149;1367;311000000133
5179896;3290;131000000113
5180089;12716;361064008133
5180576;31021;111000000133
5180857;25198;231000000133
5181307;25751;331000000131
5182450;8489;131000000113
5183573;11965;111000000123
5184113;8;111000000133
5184114;7044;111000000133
5184372;14720;131000000133
5185810;4977;131000000133
5185823;10253;111000000131
5186647;10479;131000000133
5187141;6018;411000000133
5187997;22566;111000000133
5188878;3723;311000000133
5189220;9659;611000000133
5190188;40171;511000000133
5190459; ; 
5191176;20041;131000000133
5192033;31087;111000000131
5192164;16754;131000000133
5192522;26115;131000000133
5192832;17746;131000000131
5193399;1217;711000000333
5193505;10202;411000000133
5195214;701;131000000133
5195896;514;111000000133
5196208;40155;711000000133
5196414;8444;411000000133
5196490;16728;231000000133
5197179;9065;341041005131
5197791;968;131000000133
5197810;289;111000000133
5197986;10241;111000000133
5198370;26012;111000000133
5198477;9582;131000000133
5198604; ; 
5198910;20489;211000000131
5199208;10221;111000000132
5199249;31084;111000000133
5199351;2422;131000000133
5199893;12634;711000000133
5199897;5398;411000000133
5200269;2121;111000000112
5200358;9013;111000000133
5200863;411;611000000133
5200939;3013;211000000132
5201280;18234;111000000133
5202373;16856;111000000133
5202582;22397;131000000131
5203331;22544;131000000133
5204192;4534;131000000131
5205069;2111;131000000133
5205776;12716;131000000133
5206773;1268;111000000132
5206852;8409;211000000133
5207020;7240;111000000133
5207509;5394;131000000133
5207812;9332;131000000133
5208503;4205;411000000133
5209469;11155;131000000133
5211626;2283;131000000133
5211833;20426;111000000132
5212096;3208;411000000133
5213569;9982;131000000131
5213976;4577;231000000133
5215218;4534;131000000131
5215300;40423;411000000133
5215520;7741;611000000133
5216244;9957;131000000133
5216442;40295;231000000133
5217746;523;111000000133
5218359;10962;111000000131
5219302;285;411000000133
5222498;7967;211000000133
5222827;9281;131000000133
5222981;13491;311000000133
5223075;15646;811000000133
5223149;18199;131000000233
5223233;9487;131000000121
5223384;13563;501000000131
5223433;9572;111000000132
5223776;12719;111000000133
5223862;1847;111000000133
5224069;10845;331000000133
5224897;2448;131000000133
5225310;22333;511000000133
5225436;7694;111000000133
5226057;12655;411000000133
5226141;12579;411000000133
5226671;2162;501000000131
5226913;1684;111000000133
5227796;8617;131000000113
5227861;317;211000000133
5228790;611;131000000133
5229176;1923;111000000132
5231283;25;131000000133
5231391;293;311000000133
5231588;11265;111000000131
5232195;6254;511000000133
5232599;25386;431000000133
5232913;25196;131000000133
5233104;16747;111000000133
5234046;10436;111000000131
5234866;8425;131000000133
5235959;11224;501000000132
5235998;25387;111000000132
5236109;2975;211000000133
5236800;7775;711000000133
5236973; ; 
5237481;10628;311000000133
5237967;26450;111000000132
5238618;5654;711000000133
5239253;629;111000000133
5240477;5016;211000000133
5240952;1502;231000000133
5241460;22229;611000000133
5241806;25593;711000000133
5242290;3252;371072007133
5242535;9088;231000000133
5242817;10502;111000000123
5242818;14372;111000000132
5242871;227;111000000133
5243430;2359;311000000133
5243617;2283;131000000133
5244178;4992;501000000131
5245240;12810;311000000133
5245481;8542;411000000123
5245518;25501;511000000133
5246315;13168;131000000133
5246672;25737;311000000133
5246864;9328;111000000132
5247302;1202;111000000133
5248893;17772;471071001133
5249148;8926;711000000123
5249656;1860;111000000131
5250011;18149;811000000133
5250876;1732;711000000133
5251062;4534;131000000131
5251504;9111;131000000133
5252855;10439;311000000133
5254490;8756;111000000131
5255126;8514;331000000111
5256189;11498;231000000133
5256921;406;511000000133
5257150;22397;131000000131
5257156;26292;131000000133
5257411;5566;131000000133
5258562;25853;811000000133
5259807;26130;111000000132
5259839;1689;211000000133
5260673;15676;611000000133
5261502;10199;111000000131
5263002;4999;111000000133
5263495;25434;111000000131
5264516;2935;331000000133
5265802;18216;211000000132
5266003;4724;111000000112
5266677;9036;111000000132
5266737;26303;131000000133
5268824;24622;111000000131
5269040;4728;411000000133
5269366;517;711000000133
5270770;8484;111000000133
5271794;40078;111000000133
5272216;20137;131000000133
5273017;20136;131000000133
5273753;19968;331000000133
5274192;420;131000000133
5274252;8169;711000000133
5274431;14616;131000000333
5274544;3479;351058033133
5274742;40298;501000000132
5274789;22;111000000133
5274875;2162;611000000131
5275133;2946;111000000133
5276018;8756;611000000133
5277243;24329;811000000123
5277480;2224;131000000133
5279070;8813;131000000131
5280139;1909;211000000232
5280234; ; 
5280439;24946;311000000133
5280956;10711;131000000133
5281210;8938;811000000133
5281530;7368;711000000133
5281556;9909;131000000133
5281660;1397;111000000123
5281799;516;131000000133
5282466;6762;111000000113
5282832;10750;111000000132
5283640;114;411000000133
5283831;6379;611000000133
5284032;22738;501000000133
5285122;6691;711000000133
5285542;2793;131000000131
5286083;9602;111000000131
5286311;22544;131000000133
5286820;6896;511000000133
5287135;10186;711000000133
5287282;10741;111000000133
5287688;711;211000000133
5287849;25215;711000000131
5288254;10646;411000000133
5288349;701;131000000133
5288931;8422;411000000113
5289705;14848;311000000133
5290126;10652;111000000133
5291399;2454;231000000233
5293279;10044;131000000133
5293343;5001;111000000133
5293596;24978;131000000133
5294151;2126;511000000133
5295087;405;311000000133
5295965;12741;131000000133
5296947;4702;231000000133
5297402;9006;111000000133
5297552;25550;231000000133
5297976;10220;231000000123
5298505;13463;211000000133
5299540; ; 
5301201;9900;131000000133
5302537;22755;131000000133
5303672;19906;131000000133
5303778;10638;111000000233
5304317;10737;111000000133
5304353;25059;111000000232
5304411;8491;131000000122
5304827;1489;131000000133
5305443;1674;131000000133
5305533;1449;211000000133
5305580;3480;711000000133
5306112;10500;511000000133
5306210;7326;131000000133
5306312;2944;111000000111
5307051;25593;111000000132
5307224;4049;131000000133
5307473;420;411000000133
5307506;25196;501000000133
5307642;2151;511000000132
5308347;25304;131000000133
5308678;25676;131000000133
5308714;3940;231000000133
5308740;270;111000000133
5309491;1366;131000000133
5309531;12855;231000000133
5311181;4594;111000000131
5311331;5589;711000000133
5312296;2091;811000000133
5312316;9556;711000000132
5312410;8442;231000000233
5312528;400;711000000133
5312765;31052;511000000133
5313664;125;611000000133
5313831;22707;131000000133
5313859;9007;411000000133
5314097;8652;501000000132
5314137;1724;111000000133
5314249;8520;811000000131
5314521;2065;111000000133
5314539;24946;341041002133
5314633;24885;131000000133
5315281;25387;211000000132
5315512;1579;611000000132
5316415;26460;611000000133
5316910;5294;111000000133
5317137;448;131000000133
5317685;2223;211000000133
5318572;3010;111000000131
5320722;16582;131000000133
5321151;25936;131000000133
5321153;7476;711000000133
5321188;10359;411000000133
5321259;2965;211000000132
5321531;1517;131000000133
5323187;8003;211000000133
5323368;2939;131000000133
5323659;12591;511000000133
5324799;2330;111000000133
5325100;25464;111000000133
5325232;14870;711000000133
5325610;420;131000000133
5325720;8444;311000000133
5326404;6273;411000000133
5326452;10497;311000000113
5326463;10229;811000000133
5326783;40253;511000000133
5326876;11240;311000000233
5327158;691;611000000133
5327222;10456;131000000133
5328021;40208;131000000133
5328672;8439;611000000133
5328861;22707;131000000133
5328933;26037;411000000433
5329016;7348;111000000133
