mrun;cod_nivel;es_mujer;prioritario;alto_rendimiento;lat_con_error;lon_con_error
14800078;9;0;1;1;-33,4871199;-70,6661302
14800946;6;1;1;0;-33,5130914;-70,5641938
14801098;1;0;1;0;-33,6813136;-71,2284691
14801120;3;1;1;0;-38,711872;-73,164852
14801247;7;1;0;0;-33,5871288;-70,5574538
14801522;1;0;1;0;-34,7276519;-71,6438881
14801921;3;0;1;0;-20,2220348;-70,1451436
14802098;11;0;0;0;-39,4477549;-72,7662607
14802127;7;0;0;1;-29,9210356;-71,2255867
14802313;9;0;0;0;-33,5108582;-70,7249934
14802849;7;1;1;0;-33,5797414;-70,6478492
14802865;1;1;1;0;-29,9017277;-71,2241863
14804172;8;0;0;0;-29,9282452;-71,2642298
14804847;9;0;0;0;-36,1419745;-71,8259335
14804853;9;1;1;1;-38,9963932;-73,0896604
14805006;11;0;0;1;-20,2182786;-70,1450972
14805585;1;1;1;0;-33,3624818;-70,7574945
14806497;6;1;0;0;-22,4416163;-68,9314135
14806678;6;0;1;0;-33,0373834;-71,5390893
14806901;5;0;1;0;-33,4532204;-70,7043624
14807372;9;0;1;0;-28,591886;-70,7392736
14807563;11;1;0;1;-33,0007831;-71,2661752
14807654;9;0;0;0;-33,3686411;-70,7312652
14807866;11;1;1;0;-40,0695465;-72,8755009
14808987;1;1;1;0;-20,2913385;-70,0995554
14809014;9;1;0;0;-27,3587621;-70,3452759
14811289;1;0;0;0;-33,4497861;-70,6419257
14811476;10;0;0;1;-27,3691915;-70,334409
14811752;6;1;1;0;-37,8114707;-72,6947517
14811862;2;0;0;0;-33,5291835;-70,6023722
14812299;1;1;1;0;-32,8340485;-70,6021883
14812859;1;1;1;0;-32,8833522;-71,2535089
14814002;12;0;0;1;-33,5804741;-70,5700068
14814385;8;1;0;1;-36,7809138;-73,0991048
14814577;3;1;1;0;-33,6669926;-70,9304387
14814963;9;0;1;1;-36,6398904;-73,0963914
14815421;11;0;1;0;-25,403589;-70,4781931
14815648;1;0;1;0;-36,7078522;-72,9762052
14815682;2;0;1;0;-34,033287;-71,1019633
14816080;9;1;0;0;-36,6164087;-72,9535579
14816171;9;1;1;0;-33,5836882;-70,6273623
14816298;2;0;1;0;-33,6327502;-70,5901488
14816737;1;0;0;0;-33,4038777;-70,6968588
14817086;7;0;1;0;-34,6491142;-71,1941101
14817162;2;0;0;0;-33,9808202;-70,7149842
14818585;9;0;1;0;-35,5385446;-71,4839714
14819064;12;1;0;1;-35,9666664;-71,6846755
14819278;1;0;1;0;-33,5229606;-70,7013897
14819547;8;1;0;0;-32,7843166;-71,5262987
14819757;12;0;0;1;-33,599969;-70,6871922
14819962;6;0;0;0;-33,4579855;-70,7182569
14819971;4;0;1;0;-27,1480685;-109,4271323
14819980;9;0;0;1;-39,2898091;-72,2250366
14820026;9;1;1;0;-27,3683036;-70,3335059
14821191;7;0;1;0;-32,7895383;-71,2009991
14821366;1;0;0;0;-33,453808;-70,5382902
14822752;9;1;0;0;-28,5719476;-70,7621486
14822871;3;0;0;0;-32,7533332;-70,7177829
14823033;11;0;0;0;-33,4363008;-70,6093356
14823135;4;1;1;1;-33,5876008;-70,6060944
14823309;7;1;0;1;-33,0466493;-71,6498515
14824281;9;0;1;0;-40,2930085;-73,0803799
14824328;9;1;0;0;-33,5195932;-70,6004295
14824946;1;0;0;0;-33,4669707;-70,6267265
14825342;2;0;1;0;-33,4967954;-70,7632516
14825488;9;0;1;0;-40,912026;-73,1610867
14825573;9;1;1;1;-30,5925602;-71,1946457
14825742;4;1;0;0;-33,4743901;-70,6940973
14827628;1;1;0;0;-36,9876348;-73,1630601
14828351;9;1;0;1;-33,4038991;-70,6983962
14829010;9;0;1;0;-33,3954809;-70,6297553
14830003;7;0;0;1;-29,9526769;-71,3356953
14830416;11;1;0;1;-33,0456742;-71,6199681
14831433;1;0;0;0;-33,7275782;-70,7153274
14833160;8;1;1;0;-34,9746238;-71,2624155
14833435;9;1;0;0;-33,5022614;-70,5742271
14834121;9;1;1;0;-30,8266755;-71,2598559
14834488;7;1;0;1;-31,4047258;-71,4608919
14834750;9;1;0;0;-33,4064057;-71,6925958
14836038;9;1;1;1;-28,5128786;-71,074964
14836332;9;0;1;0;-41,7718955;-73,138766
14836371;9;1;1;0;-36,2833893;-72,5431629
14837275;8;1;0;0;-39,2748729;-71,9729912
14837393;4;1;0;0;-33,4162372;-70,5642132
14837720;5;1;0;1;-40,3419616;-72,9537207
14837721;5;1;0;1;-34,3570723;-71,2825028
14838896;5;1;1;1;-37,4891564;-73,3405576
14839354;9;1;0;1;-33,5279261;-70,6450736
14839489;1;1;1;0;-33,5567448;-70,6039858
14839543;2;0;1;0;-33,5073123;-70,7836759
14840010;9;0;1;1;-27,3842258;-70,3140161
14840289;1;1;0;0;-37,7991434;-73,3997261
14840689;0;0;1;0;-32,9207986;-71,517855
14841727;9;0;1;0;-39,8627483;-72,8164154
14841944;4;0;0;0;-33,046873;-71,6219783
14841996;9;1;0;0;-33,4885876;-70,6493924
14842286;4;1;1;1;-34,2694282;-70,9656841
14842579;7;1;1;0;-38,7800234;-72,5950594
14842647;2;1;1;0;-33,0274587;-71,4861822
14843567;9;1;1;0;-33,5339485;-70,6723983
14843913;0;0;1;0;-41,6647936;-72,2931307
14844147;12;0;0;0;-33,1934283;-70,6691837
14844277;1;0;0;0;-33,8031986;-70,7156883
14845075;1;1;0;0;-23,5326298;-70,3983014
14845355;9;1;0;1;-33,5373197;-70,6158874
14845651;10;1;0;0;-40,6838165;-72,6015119
14845979;9;1;0;0;-36,8322485;-73,0121902
14845995;1;1;0;0;-38,7791438;-72,5928379
14846021;9;1;0;0;-29,9545312;-71,336054
14846094;9;1;1;0;-37,4692454;-72,3886487
14846206;1;0;1;0;-18,4216452;-70,314806
14846218;7;1;0;0;-36,0080141;-71,6642669
14846966;6;1;0;0;-33,4447546;-70,7423221
14847176;3;0;0;0;-33,5629374;-70,5429783
14847466;7;1;1;0;-33,6125491;-70,6200274
14848348;1;0;0;0;-33,4244004;-70,5772388
14850293;10;1;1;1;-38,7102712;-72,6561414
14850579;9;0;0;1;-33,5552198;-70,6950837
14850759;1;0;0;0;-33,0547712;-71,3460174
14850982;8;1;1;0;-33,447204;-70,6395892
14851060;3;0;0;0;-27,3607334;-70,3297183
14851167;1;1;0;0;-32,9996152;-71,263236
14851448;5;0;1;0;-36,6282244;-72,1376232
14851641;1;0;1;0;-53,1760157;-70,95019
14851831;4;1;0;0;-20,2116214;-70,1438243
14852080;9;0;1;0;-35,5367962;-71,486677
14853336;9;0;0;1;-34,2818292;-70,8365896
14853846;11;0;0;0;-38,4361751;-71,8980194
14855012;4;1;0;0;-20,2734746;-70,1232804
14855043;7;0;1;1;-42,4661783;-73,7902914
14855301;1;1;1;0;-39,8477069;-73,2100062
14855477;5;1;0;0;-33,4526661;-70,5940531
14855954;1;0;1;0;-36,612474;-72,9542312
14856129;2;1;0;0;-33,5432061;-70,6683411
14857225;9;1;1;0;-33,5987033;-70,8646858
14857268;9;0;0;0;-33,5789192;-70,6714442
14857551;9;1;0;0;-33,4727112;-70,7060421
14858550;9;0;0;1;-33,1245415;-71,5551492
14858636;1;0;1;0;-33,3765866;-70,6811264
14859684;9;1;0;0;-41,6028741;-72,6926776
14859810;2;1;1;0;-30,261367;-71,4898067
14861531;7;0;1;1;-37,8154803;-72,7080062
14862669;10;1;1;1;-33,3650998;-70,6675433
14863262;9;0;0;1;-38,6717248;-72,2256179
14863592;1;0;1;0;-32,447673;-71,2363443
14863792;9;1;0;1;-27,3455996;-70,350899
14864532;1;1;0;0;-33,5365839;-70,7782016
14865095;9;1;0;0;-18,4030732;-70,3004218
14865392;9;0;1;1;-29,8817989;-71,2254323
14865749;9;1;1;0;-35,8278743;-71,5970341
14866009;1;0;1;0;-27,3819402;-70,3003965
14867118;4;1;0;1;-33,5943573;-70,5818101
14867834;5;1;1;0;-33,0679111;-71,5337843
14868049;4;1;0;0;-42,3795745;-73,6486776
14868305;8;0;0;0;-23,6594706;-70,3895686
14868387;3;0;1;0;-33,0376016;-71,5842672
14869123;8;0;0;1;-36,609812;-72,1063014
14869645;1;1;1;0;-33,355096;-70,5113928
14869947;9;1;1;1;-33,2382006;-70,8066674
14870481;1;1;1;0;-33,4042389;-70,6631369
14870716;10;0;1;1;-32,7746415;-70,9713016
14870970;9;1;1;1;-37,4843665;-72,340245
14871266;9;0;0;0;-33,074212;-71,424067
14872909;1;0;1;0;-33,3614753;-70,740996
14873013;5;1;0;0;-37,4397559;-72,3264825
14873423;1;1;1;0;-36,0919984;-71,8017989
14874530;1;0;0;0;-18,4819847;-70,3189229
14875497;11;0;1;0;-20,2669772;-70,1008856
14875789;4;0;0;0;-36,7428601;-72,2956369
14876206;1;0;1;0;-23,6611586;-70,3905218
14876477;5;0;1;1;-18,4418336;-70,2895351
14876490;9;0;1;0;-23,6411048;-70,3947282
14876997;9;0;1;0;-22,4442714;-68,9365341
14877009;1;0;0;0;-33,5585597;-70,6640588
14878091;7;0;1;0;-33,4871294;-70,6373599
14878611;1;0;1;0;-36,6246568;-71,8326503
14879383;4;0;1;0;-33,6568236;-70,9255827
14879722;7;0;0;0;-32,8337623;-70,6906463
14879963;9;1;1;0;-36,8251572;-72,6614817
14880575;5;1;1;1;-37,4946888;-72,6881311
14880663;10;1;0;0;-30,0259656;-70,6929001
14881001;2;1;0;0;-33,4296856;-70,5830822
14881893;7;0;0;0;-41,7559944;-73,1502539
14881979;3;0;0;0;-33,4620461;-70,7197967
14882189;8;1;0;0;-33,5737691;-70,4554833
14883082;2;1;0;0;-33,5509816;-70,7958508
14883176;1;1;0;0;-23,5916676;-70,3749294
14883190;3;1;1;0;-41,4914913;-73,0019113
14883433;7;1;1;0;-34,9865931;-71,2398815
14883676;1;0;1;0;-33,6041847;-70,8609535
14883733;9;1;0;0;-33,5642437;-70,5616911
14884687;11;0;0;0;-42,4823208;-73,7609018
14885011;9;0;1;0;-34,5870422;-70,9810036
14886266;3;1;1;0;-33,0427265;-71,3730895
14886629;9;1;0;0;-18,480779;-70,3054715
14886994;9;0;1;0;-36,7904297;-73,1119951
14887297;1;0;1;0;-33,5551024;-71,6076711
14887752;9;0;1;0;-33,4509485;-70,6423441
14887797;9;0;1;0;-33,4214074;-70,6984709
14888002;1;1;1;0;-37,7902531;-72,6959736
14888590;9;0;1;0;-33,5936373;-70,5766033
14890162;9;0;1;0;-33,5083466;-70,7894523
14890709;9;0;1;0;-33,3722857;-70,69071
14892002;9;0;0;0;-33,6232894;-70,687659
14892399;2;0;1;0;-37,2703482;-72,7053191
14892686;1;0;1;0;-37,0261424;-73,1484541
14893171;8;0;1;0;-33,5662018;-70,6794595
14893507;9;0;1;0;-37,2386425;-71,9428986
14894286;10;1;1;1;-34,2862609;-70,8132942
14894335;9;0;0;1;-33,5368158;-70,6722122
14896419;7;1;0;1;-41,4726536;-72,9401339
14896597;2;0;1;0;-36,8261999;-73,0423551
14896777;9;1;1;0;-35,8564362;-71,5993254
14897341;1;1;0;0;-32,8974559;-71,2560604
14897520;1;1;1;0;-36,8862076;-73,1451664
14897566;7;1;1;0;-32,7881848;-71,5270254
14897660;9;1;1;1;-22,4502742;-68,9278383
14897716;1;0;0;0;-33,4338566;-70,6105088
14897809;2;0;0;0;-33,8332919;-71,3746061
14897979;10;0;1;0;-33,4115017;-70,719988
14898149;9;1;0;1;-33,533886;-70,6056726
14898170;1;1;0;0;-22,4758113;-68,9371129
14898443;2;0;0;0;-20,2260229;-70,1427978
14898865;11;1;1;1;-42,4822411;-73,7629456
14899134;2;0;0;0;-36,9986631;-73,1462818
14899158;9;1;1;1;-37,6668074;-72,0171757
14899199;9;1;1;0;-38,740381;-72,6122102
14899818;0;1;0;0;-53,1765124;-70,9229349
14899975;9;0;0;0;-35,4247684;-71,6637383
14900764;4;0;0;1;-33,4881436;-70,6211096
14901141;11;1;0;0;-33,4441503;-70,6405432
14901814;1;1;0;0;-23,6283891;-70,3928479
14902407;6;1;1;0;-35,5362644;-71,4849054
14902949;9;0;1;0;-33,5072815;-70,733958
14903804;6;0;0;0;-33,5807359;-70,6634158
14903807;4;0;0;0;-33,5948779;-70,5779543
14905115;1;0;0;0;-33,4480316;-70,6360054
14905760;4;0;0;1;-43,2761441;-72,0771991
14906685;11;0;1;0;-33,0393492;-71,3967029
14906844;9;1;1;0;-40,5672709;-73,1444438
14907334;4;0;1;0;-33,0504714;-71,6207869
14908315;4;0;1;0;-33,3958457;-71,6909862
14908595;2;1;1;0;-34,8699352;-71,1630414
14910385;1;0;1;0;-39,3701874;-72,6114928
14910454;9;1;0;1;-33,5850295;-70,6660657
14911843;4;0;0;1;-29,9347496;-71,2386086
14912665;1;0;0;0;-34,9700647;-71,2767909
14913742;9;0;0;0;-33,3961568;-70,6595116
14914010;3;0;0;0;-30,167229;-71,1767931
14914544;1;0;0;0;-32,9203082;-71,5129296
14915020;10;0;0;1;-41,3196763;-72,985572
14915143;9;1;1;0;-28,5752171;-70,7606665
14915469;9;1;1;0;-33,4753206;-70,5434133
14916029;4;1;1;0;-27,360288;-70,3273181
14916855;5;1;0;0;-32,448362;-71,2309537
14916978;9;0;1;0;-33,4488564;-70,7207273
14917671;1;0;0;0;-33,521012;-70,6492604
14919578;8;1;0;0;-33,3922602;-70,5444361
14921535;7;0;0;0;-29,9518375;-71,3400845
14922330;9;1;0;1;-23,6311666;-70,3771931
14922422;8;0;1;0;-33,5680916;-70,5711454
14922932;9;0;0;0;-30,6475107;-71,3465047
14923126;3;1;1;0;-33,4560403;-70,6351122
14924221;4;1;0;0;-34,4335981;-71,0840525
14924336;10;0;0;0;-33,5058431;-70,6205084
14925189;7;0;0;1;-33,5154777;-70,7596735
14926818;10;0;0;0;-32,5506575;-71,4569123
14928144;8;1;1;0;-32,7252228;-71,4153929
14928527;9;0;0;0;-33,6644903;-70,9280999
14928954;9;0;1;1;-27,3588598;-70,3307
14930145;9;1;0;1;-39,2719799;-71,9506459
14930255;5;1;1;0;-34,1483726;-70,7275444
14930326;1;0;1;0;-33,5617789;-70,6257832
14930908;6;0;1;1;-36,9002199;-72,0342572
14931425;4;1;1;0;-18,4792139;-70,2990514
14932073;1;0;0;0;-34,1493686;-70,7675005
14932204;10;0;1;0;-33,612295;-70,8772857
14932507;10;0;1;0;-33,4510814;-70,6481142
14932516;6;1;1;1;-33,5836933;-70,6506975
14932529;11;1;0;0;-39,2825164;-71,9529351
14933027;9;1;1;0;-41,4475416;-72,9224507
14933301;5;0;0;0;-35,331944;-72,4122888
14933559;1;0;0;0;-33,5963009;-70,5775141
14933614;4;0;1;0;-34,9662495;-71,2514899
14935175;1;1;1;0;-38,2462644;-72,3231515
14936149;9;0;1;0;-41,4719871;-72,9919029
14936697;7;0;1;0;-36,7721795;-73,0887002
14936883;11;1;0;1;-33,4413364;-70,6585257
14937202;0;1;1;0;-33,583868;-70,6285411
14937333;1;1;1;0;-23,0992419;-70,4422446
14937686;3;1;0;0;-33,0421176;-71,3690853
14938595;11;1;1;0;-33,5834784;-70,6301678
14939431;11;0;1;0;-37,1678637;-72,9573846
14940418;7;1;1;0;-36,4270647;-71,9791779
14940420;4;0;0;0;-33,4717984;-70,7212959
14940499;0;0;1;0;-30,2619083;-71,4892441
14940637;7;1;1;0;-40,1332975;-72,3844813
14941054;11;1;0;0;-41,4725321;-72,9365666
14941311;4;1;1;0;-33,8123462;-70,7277748
14941826;3;0;0;0;-34,1724717;-70,7129774
14942053;7;0;1;0;-33,6062635;-70,5498023
14942695;2;1;1;0;-33,4350574;-70,7590684
14943459;12;1;1;0;-20,2107633;-70,153001
14943532;6;0;0;0;-30,6044914;-71,2037433
14943750;4;0;1;0;-29,8900742;-71,2514267
14944119;8;0;0;0;-33,4026928;-71,1601348
14944948;9;1;1;0;-33,5184564;-70,6832213
14945095;1;0;0;0;-39,5386758;-72,9646263
14945627;7;0;0;0;-39,2729791;-72,2703456
14946640;10;0;0;0;-33,5688478;-70,8308388
14946812;9;0;0;0;-34,2880798;-70,8152606
14946813;9;1;0;1;-33,4512405;-70,6148221
14947204;2;0;1;0;-33,6045855;-70,6979045
14948626;1;0;1;0;-22,457836;-68,9462967
14949896;9;1;1;1;-33,5316281;-70,7915975
14950116;6;0;0;0;-33,4713349;-70,5811859
14950876;8;1;0;1;-41,4718644;-72,9384627
14951027;1;0;1;0;-22,4433195;-68,9358079
14951255;9;0;1;0;-33,7426994;-70,8698823
14952158;9;1;1;0;-33,584409;-70,6270767
14952361;9;1;0;0;-33,6123683;-70,6778935
14953062;9;1;1;0;-35,1103025;-71,2907293
14953343;7;1;0;1;-33,5056088;-70,7390528
14953354;3;0;0;0;-33,5309807;-71,5933504
14953558;1;0;0;0;-33,6515957;-70,9286068
14953617;12;1;0;1;-33,4768406;-70,5727967
14954207;5;0;0;1;-33,5153773;-70,5861055
14954920;9;1;0;1;-33,8689121;-70,8600359
14954941;7;1;1;0;-38,7595199;-72,6548738
14955028;5;0;1;0;-39,2951419;-72,2276228
14955701;1;1;1;0;-33,7338551;-70,9092778
14955723;8;0;1;1;-33,6718919;-70,9446761
14957478;5;1;0;0;-33,5420792;-70,6429914
14957485;3;0;1;0;-33,3261037;-70,773423
14957498;9;1;0;0;-41,7546559;-73,1564394
14957827;9;1;1;0;-36,6109839;-72,9418008
14957947;3;1;0;1;-37,4843934;-72,3780345
14959360;5;1;1;0;-33,0452846;-71,4577206
14959436;6;0;1;0;-33,4990509;-70,7156044
14959976;1;1;1;0;-33,4212198;-70,7008507
14960520;1;0;1;0;-33,0588509;-71,5355912
14960532;11;1;1;0;-33,5418555;-71,5968448
14960902;1;1;1;0;-23,5779737;-70,3828701
14961036;9;1;1;0;-33,647357;-70,666345
14961578;1;0;1;0;-18,4656486;-70,2903329
14961801;9;1;1;0;-38,7409435;-72,5922821
14963254;1;0;0;0;-36,7425826;-72,2984688
14963433;9;1;1;1;-32,9949973;-71,182451
14964128;8;0;0;0;-18,4502722;-70,28675
14964176;11;1;0;1;-33,3652106;-70,7164308
14964534;9;1;1;0;-40,555995;-73,1676079
14964648;5;1;0;1;-18,4811722;-70,3086204
14965583;3;0;0;1;-33,3627796;-70,7417997
14965710;3;1;0;1;-33,4558975;-70,7422794
14965713;10;0;0;0;-33,3753122;-70,6713483
14965720;9;0;1;1;-33,5652038;-70,6753626
14966480;1;0;1;0;-27,4064431;-70,2689037
14966769;1;0;0;0;-40,5748291;-73,160162
14966977;9;1;1;1;-40,5820739;-73,1565335
14967400;1;1;1;0;-33,600893;-70,6728499
14967651;1;0;0;0;-23,5835489;-70,385606
14967804;2;1;0;0;-33,4791095;-70,760374
14968376;9;1;1;1;-34,6504057;-71,1688676
14969498;9;0;0;0;-20,213232;-70,1512487
14969579;9;1;0;1;-39,6421886;-72,3322947
14969901;6;0;0;0;-41,4653709;-72,9682912
14969972;2;1;1;0;-29,9697015;-71,2594817
14970431;6;1;1;0;-33,0467801;-71,4409265
14970853;7;0;0;0;-20,2165371;-70,1336517
14970932;1;0;0;0;-20,2172413;-70,1384079
14971181;9;0;1;0;-33,6045656;-70,5729219
14971277;9;0;1;0;-33,4072786;-70,7344134
14973127;3;0;1;0;-35,705402;-71,40361
14973685;4;0;0;0;-20,2215347;-70,1494049
14973695;9;1;1;0;-33,5633706;-70,6097338
14973762;9;0;1;1;-33,5864681;-70,5545196
14975501;1;0;0;0;-34,1484901;-70,7355793
14975713;9;0;1;1;-33,5567453;-70,6512159
14975785;9;1;0;0;-20,2339962;-70,1297465
14976391;12;0;1;0;-34,1540851;-70,7622295
14976638;9;0;1;1;-34,2771145;-71,3540111
14977274;8;0;0;0;-41,453005;-72,9470812
14978082;8;1;1;1;-36,6044994;-72,1034167
14978124;9;0;0;0;-36,7766739;-73,0242545
14979958;1;0;0;0;-33,6177956;-70,9050751
14979977;3;0;0;0;-33,0211713;-71,5520357
14980284;7;0;0;0;-36,9618202;-73,1498687
14980335;4;1;1;1;-34,3579127;-71,2829958
14980467;9;0;0;0;-33,4688877;-70,6497297
14980900;5;0;0;0;-36,7351433;-72,9881656
14981417;9;0;0;1;-27,0699929;-70,8179111
14981833;7;1;0;0;-39,8150538;-73,2452232
14982045;1;0;1;0;-33,4794669;-70,7186759
14982059;5;1;1;0;-33,5935187;-70,6703291
14982611;11;0;1;0;-32,8560857;-70,6275732
14983871;7;1;0;1;-33,1420742;-70,8015192
14984079;1;0;0;0;-40,3415037;-72,9527904
14984785;6;0;0;0;-33,5140096;-70,7820067
14984929;9;1;0;1;-32,7897241;-71,220592
14985417;9;1;1;1;-37,9501981;-72,4363119
14986739;7;1;0;0;-33,6776872;-71,1777429
14987115;7;1;1;0;-40,3362798;-72,9555955
14988152;2;1;0;0;-33,6126784;-70,6955095
14988155;1;0;0;0;-35,432323;-71,6549938
14988249;4;0;0;0;-33,6098039;-70,901434
14988732;7;1;1;0;-33,4837098;-70,6107043
14989751;5;1;1;1;-36,6015125;-72,1132671
14990089;3;0;1;0;-36,6210201;-71,7921313
14990131;3;1;0;0;-33,6131779;-70,5340232
14990650;9;0;0;0;-34,5851516;-70,9878592
14991333;1;1;1;0;-39,6396465;-72,3417661
14992980;12;0;1;0;-33,4762817;-70,7445717
14993536;5;1;1;0;-45,5719307;-72,0697233
14993644;2;1;0;0;-33,525355;-70,5594547
14994051;9;0;1;1;-33,727443;-70,7434859
14994210;10;0;1;1;-33,0603219;-71,0509445
14994322;7;0;1;0;-32,7504819;-70,7271914
14994913;10;0;0;0;-33,0495932;-71,4291658
14995087;9;0;0;0;-18,4539205;-70,2910922
14995299;3;1;0;1;-33,5975867;-70,5551531
14996076;7;1;0;0;-33,451871;-70,5916009
14996153;1;1;1;0;-33,0413487;-71,3720691
14997768;2;1;1;0;-33,5599017;-70,7790839
14998132;1;1;0;0;-37,4655912;-72,3390344
14998401;4;0;1;0;-38,668492;-72,2252989
14998701;9;0;1;0;-33,5572368;-70,6094514
14999485;9;1;1;1;-33,4389847;-70,7458062
14999684;9;1;1;1;-38,9841161;-72,6338412
14999771;10;0;0;0;-28,5774546;-70,7859088
15000546;1;0;1;0;-33,2771574;-71,2504563
15001363;9;0;0;0;-36,8962952;-72,0292438
15001957;7;1;1;0;-33,4201326;-70,7125277
15002024;9;0;0;0;-30,6102901;-71,1983117
15002572;1;1;1;0;-33,4897222;-70,6724477
15003449;12;1;0;0;-33,4326646;-70,6120194
15004371;10;0;0;0;-33,4184369;-70,757777
15005373;10;0;0;0;-33,533105;-70,6632377
15005766;9;1;0;1;-35,4244735;-71,6652529
15005909;1;1;1;0;-33,5437431;-70,6457809
15006303;7;1;1;0;-33,0042904;-71,262438
15007300;1;1;1;0;-33,3828234;-70,6873218
15008141;10;0;1;0;-33,5307199;-70,7677708
15008220;5;1;0;0;-33,4617613;-70,6208612
15008470;9;0;1;0;-37,273198;-72,7072915
15009113;5;0;0;0;-45,5832749;-72,0537572
15009590;7;1;0;0;-33,4675654;-70,7517594
15010517;9;0;1;0;-33,3951571;-70,647433
15011465;6;0;0;1;-33,4556839;-70,6034149
15013205;5;1;1;0;-41,470594;-73,0042709
15013265;8;0;1;0;-33,3976232;-70,6949183
15013766;11;1;1;0;-33,453762;-70,6902659
15013972;7;1;1;1;-33,5393291;-70,6468433
15013978;2;0;0;0;-33,0239667;-71,5540711
15014098;1;1;1;0;-33,7313564;-70,9140455
15015168;9;1;1;0;-23,5943786;-70,3805048
15015212;10;0;0;0;-45,5899929;-72,0700466
15015233;1;1;0;0;-18,4707887;-70,3025817
15015235;1;1;0;0;-33,3689409;-71,6600802
15015928;7;0;0;0;-38,7668115;-72,7690566
15017497;1;0;1;0;-36,8421884;-73,1046042
15018424;9;0;1;0;-35,5951962;-71,7306173
15018843;5;1;0;0;-36,8294913;-73,0505633
15019002;9;0;1;0;-33,6181201;-70,5897288
15019066;7;0;1;0;-29,8732011;-71,2266225
15019777;7;1;0;0;-35,7303405;-71,7986738
15019960;12;1;0;1;-33,4709566;-70,7534663
15020089;7;0;1;0;-34,5847699;-70,9841982
15020479;1;0;0;0;-22,4597519;-68,9296823
15020717;9;0;0;0;-36,6054363;-72,1065859
15021174;9;0;1;0;-36,9983739;-73,1543549
15021243;6;1;1;0;-37,4869698;-72,3292938
15021250;5;0;0;0;-33,5960607;-70,5809861
15021917;11;0;1;0;-23,5281806;-70,3983179
15022233;2;1;1;0;-35,5160885;-71,5712101
15022892;5;1;0;1;-37,3966479;-72,0130123
15023371;11;0;1;0;-20,268232;-70,1003267
15025461;3;0;1;0;-20,2406674;-70,1412445
15025640;9;1;1;0;-33,6778913;-71,2361648
15025782;4;1;1;0;-38,772267;-72,597444
15026225;2;1;0;0;-29,925442;-71,2320964
15028101;7;0;0;0;-33,5674663;-70,6759984
15028216;5;0;1;0;-33,4807577;-70,7285183
15029090;3;0;1;0;-33,0356097;-71,6463215
15031402;9;0;0;1;-40,6841762;-72,6016856
15031719;1;0;0;0;-35,448033;-71,6767988
15032703;8;1;1;0;-45,4153972;-72,6944495
15033583;7;1;0;1;-36,9973984;-73,1573953
15034119;10;1;0;0;-33,1972605;-70,6848042
15034661;1;0;0;0;-20,2659034;-70,1071326
15036166;1;0;1;0;-34,186286;-70,7568238
15036291;8;0;1;1;-33,4353381;-70,726959
15036440;5;0;0;0;-33,5653944;-70,5672536
15037030;7;1;1;0;-34,1621955;-70,7305141
15037221;1;1;0;0;-33,5139306;-70,6084223
15037630;8;1;0;0;-33,0518073;-71,3758576
15037720;9;0;1;1;-20,2313438;-70,1300656
15038115;10;0;0;0;-23,5870444;-70,3838416
15039327;2;0;1;0;-33,4474878;-70,7097661
15040079;1;1;0;0;-33,4486538;-70,7056291
15040093;2;0;1;0;-20,2519903;-70,1261685
15040244;4;0;0;1;-33,4906509;-71,6171409
15040398;11;0;1;0;-33,3952495;-70,8746141
15040428;4;1;0;0;-53,0932769;-70,8924734
15040765;9;1;0;0;-33,4673733;-70,5384909
15040829;1;1;1;0;-33,5807427;-70,8082093
15040947;2;0;1;0;-33,0582905;-71,6124594
15041118;0;0;0;0;-33,5048703;-70,7467346
15041400;1;0;1;0;-30,6845467;-70,9641327
15042175;1;0;1;0;-32,7840236;-71,4881958
15042190;2;1;1;0;-34,983471;-71,253855
15043256;9;0;0;0;-33,3515587;-70,7441862
15044169;2;0;0;0;-38,6703002;-72,2479605
15044372;9;0;1;0;-37,0955608;-73,1550553
15044440;6;0;1;0;-35,6944509;-71,404806
15044756;7;0;1;0;-33,5422376;-70,6305756
15044768;1;1;1;0;-33,0344238;-71,5490035
15045339;7;1;0;0;-35,8242263;-71,9013533
15045510;1;0;1;0;-20,2670638;-70,1028881
15045550;1;0;1;0;-34,6377422;-71,1177361
15045693;4;0;1;0;-20,259089;-69,7888863
15048900;9;1;0;0;-33,3819878;-70,6873387
15049098;1;1;0;0;-33,3753514;-70,6348427
15050148;10;0;0;0;-23,574911;-70,3810962
15051813;9;1;0;0;-36,610084;-72,0785199
15051814;7;1;1;0;-29,9581071;-71,3381289
15052864;10;0;0;0;-36,4287102;-71,9450492
15052959;9;0;1;0;-33,5919959;-70,7046921
15053317;9;0;0;0;-29,9243701;-71,1948901
15053844;7;0;0;0;-29,907561;-71,2239498
15054451;12;1;0;1;-40,5852878;-73,1403162
15055011;9;0;1;0;-34,0703885;-70,7343054
15055465;6;0;1;0;-37,8169355;-72,6949391
15056487;1;0;1;0;-33,0039895;-71,5310562
15056585;9;0;0;0;-33,5304665;-70,6169202
15056842;1;0;0;0;-33,5350752;-70,6016408
15057371;9;0;1;0;-33,4545981;-70,5292155
15057372;9;1;0;1;-33,648021;-70,6635985
15057460;9;1;0;0;-33,4532405;-70,7460853
15057648;1;1;1;0;-34,803769;-71,2230923
15058332;5;0;0;0;-38,3448715;-73,493117
