mrun;cod_nivel;rbd_admitido;cod_curso_admitido
7568675;2;11677;211000000131
7568738;7;2401;711000000133
7569670;11;1196;361064001133
7570277;5;1517;511000000133
7572275;4;9017;411000000131
7572443;11;14856;331000000133
7572463;1;10556;111000000131
7573490;4;25851;411000000133
7573625;11;26053;331000000133
7574575;10;16448;231000000113
7574700;3;7834;311000000133
7574867;9;7326;131000000133
7575459;1;3619;111000000133
7575676;9;14865;131000000133
7575983;1;7958;111000000133
7576966;8;9796;811000000133
7577517;9;24231;131000000133
7577645;6;223;611000000133
7577829;9;10470;131000000133
7578239;2;52;211000000133
7578558;1;9490;111000000121
7578757;1;25215;111000000132
7578778;2;31260;211000000131
7578984;9;24878;131000000133
7579190;3;5578;311000000132
7579456;9;3387;131000000133
7579457;9;40298;131000000133
7580171;9;4534;131000000131
7582018;4;31175;411000000133
7582569;9;3387;131000000133
7583063;7;25853;711000000133
7584137;12;8499;431000000123
7584341;9;4805;131000000133
7585100;1;11217;111000000132
7585101;1;20100;111000000133
7585946;8;12779;811000000133
7586041;7;5599;711000000133
7588171;6;10607;611000000131
7588928;11;3638;331000000133
7589236;6;8498;611000000133
7589629;1;8555;111000000133
7590687;10;24885;231000000133
7591413;7;6500;711000000133
7591547;4;14717;411000000133
7593051;6;31193;611000000133
7593224;9;1503;131000000133
7593530;9;3638;131000000133
7593649;9;1663;131000000131
7594759;2;5127;211000000121
7595430;5;10673;511000000133
7595577;7;24978;711000000133
7595795;9;3642;131000000111
7595800;6;25711;611000000133
7595841;9;9982;131000000131
7596039;3;17689;311000000131
7598151;9;8496;131000000133
7598502;9;31288;131000000133
7598503;9;4733;131000000111
7599685;1;11928;111000000133
7600636;9;8813;131000000131
7600933;9;16886;131000000133
7601127;2;10578;211000000133
7601886;4;2694;411000000131
7602123;9;24626;131000000133
7602165;3;24226;311000000133
7603868;4;9668;411000000133
7604263;5;4452;511000000133
7605067;10;396;231000000133
7605277;3;5442;311000000133
7606565;8;26235;811000000131
7607970;4;1909;411000000231
7608219;9;8643;131000000113
7608328;9;9332;131000000133
7609455;9;384;131000000131
7610857;1;25733;111000000132
7612442;9;10500;131000000133
7612775;9;10781;131000000131
7613355;2;25798;211000000131
7613385;8;10487;811000000133
7613776;0;1909;501000000232
7613849;9;10721;131000000133
7614385;9;9866;131000000131
7615327;6;8483;611000000133
7615984;9;218;131000000133
7616523;0;24231;501000000233
7616669;9; ; 
7616964;9; ; 
7617102;7;8105;711000000133
7617488;1;10641;111000000133
7618414;6;14487;611000000133
7618576;1;229;111000000133
7619203;9;8489;131000000113
7619553;9;2123;131000000133
7619847;1;10727;111000000133
7620218;1;9085;111000000133
7620401;9;4165;131000000133
7621457;1;10631;111000000133
7622239;11;31388;341041005133
7624400;9;10526;131000000133
7625166;8;13491;811000000133
7625225;1;10332;111000000132
7625360;2;2262;211000000133
7625515;1;2055;111000000131
7626135;1;2121;111000000112
7626551;1;3835;111000000133
7626981;1;10750;111000000132
7628325;10;1421;231000000131
7628598;1;3349;111000000133
7630274;9;4555;131000000121
7630758;10;2938;231000000133
7631137;5;2386;511000000133
7631636;9;1213;131000000133
7631757;9;22634;131000000133
7631876;5;1871;511000000133
7632880;9;10725;131000000133
7633158;1;40459;111000000133
7633497;9;25386;131000000133
7633732;5;3714;511000000131
7634033;2;24229;211000000133
7634117;7;8800;711000000133
7634194;1;10704;111000000131
7634458;5;1610;511000000132
7634647;1;3390;111000000133
7635760;1;31495;111000000133
7636954;9;31278;131000000133
7637399;1;2860;111000000133
7637531;4;25709;411000000131
7637822;7;10113;711000000133
7638379;5;40305;511000000133
7638392;4;10789;411000000133
7638747;9; ; 
7639581;9;12242;131000000133
7639600;1;22236;111000000133
7639914;10;2217;231000000133
7640932;3;15676;311000000133
7641191;8;24989;811000000133
7641211;5;9208;511000000133
7641531;4;12962;411000000133
7641859;1;969;111000000133
7641947;10;9472;231000000133
7642036;3;12602;311000000133
7642549;1;31221;111000000133
7642859;5;24878;511000000133
7643610;1;25091;111000000132
7643633;9;9861;131000000133
7644044;2;1549;211000000132
7644070;8;13518;811000000133
7644358;9;12610;131000000133
7645626;6;4626;611000000131
7647041;1;5919;111000000133
7647413;3;294;311000000133
7647775;1;10329;111000000131
7648770;2;10403;211000000133
7648909;6;1742;611000000132
7648926;7;31260;711000000133
7649657;9;8813;131000000131
7650467;5;298;511000000133
7651476;12;8997;431000000131
7653825;3;16704;311000000133
7654347;5;24685;511000000133
7655950;1;548;111000000133
7656270;1;24978;111000000132
7657830;7;1515;711000000131
7658782;10;1887;231000000133
7659483;1;7338;111000000132
7660297;9;15781;131000000133
7660333;3;1987;311000000131
7661128;1;227;111000000133
7661399;8;9863;811000000133
7661847;3;10641;311000000133
7662360;6;493;611000000133
7663045;10;5566;231000000133
7663371;6;7593;611000000133
7663847;5;14210;511000000133
7663935;6;40253;611000000133
7664118;10;4709;231000000133
7664264;1;25936;111000000131
7664588;9;25450;131000000133
7664813;1;2946;111000000133
7665007;7;8489;711000000113
7667140;9;12655;131000000133
7667310;1;40230;111000000133
7667493;10;12117;231000000133
7668296;5;25225;511000000131
7668708;1;26244;111000000131
7668725;9;13220;131000000133
7669490;9;2551;131000000131
7669724;1;30012;111000000133
7669826;8;20282;811000000133
7672086;9;2283;131000000133
7672353;5;13557;511000000133
7672793;7;9074;711000000133
7673204;5;2166;511000000132
7673267;9;2938;131000000133
7673792;1;284;111000000133
7673916;9;22356;131000000133
7674252;9;5270;131000000133
7674370;9;13626;131000000133
7675392;4;2286;411000000133
7676238;7;1483;711000000113
7676878;6;13552;611000000133
7677698;1;2125;111000000132
7677699;1;7632;111000000133
7677875;9;3479;131000000133
7679043;9;1516;131000000133
7679434;3;13134;311000000133
7680092;8;22356;811000000133
7680093;8;2052;811000000131
7680253;6;8756;611000000133
7680284;2;8800;211000000132
7680857;5;12634;511000000133
7680921;2;2750;211000000131
7681635;4;8415;411000000133
7681730;9;8598;131000000133
7681793;2;4588;211000000131
7682292;1;8756;111000000131
7682319;10;124;231000000133
7682384;1;8706;111000000231
7682448;9;9757;131000000113
7683247;10;431;231000000113
7685149;1;11532;111000000133
7686926;9;13503;131000000133
7687076;3;405;311000000133
7687943;9;9897;131000000133
7688436;7;8522;711000000133
7688730;10;1515;231000000133
7688989;1;26538;111000000133
7689204;9;4451;131000000133
7689809;1;5825;111000000133
7689905;1;25089;111000000133
7689947;1;7203;111000000133
7690004;9;10044;131000000133
7690087;10;8429;231000000133
7690418;10;1663;231000000131
7690766;1;3271;111000000133
7691631;9;25995;131000000133
7692173;2;10372;211000000132
7692708;7;2084;711000000133
7693034;9;10126;131000000133
7695126;1;17648;111000000132
7695556;2;5372;211000000133
7695622;9;10638;131000000133
7696658;10;7720;231000000133
7697025;9;1503;131000000133
7697180;5;9673;511000000133
7697441;11;20037;351055022133
7698037;0;17875;501000000131
7698560;0;25012;501000000132
7698662;6;2456;611000000133
7698949;7;2151;711000000131
7699075;9;516;131000000133
7700532;10;31084;231000000133
7700912;1;3111;111000000133
7701924;9;7085;131000000133
7702777;7;10415;711000000133
7702872;7;1217;711000000333
7702985;0;10580;501000000131
7703343;8;530;811000000133
7703984;7;22267;711000000133
7704643;9;22356;131000000133
7705014;9; ; 
7705676;9;8;131000000133
7707417;9;9722;131000000133
7707438;7;574;711000000123
7708192;1;625;111000000133
7708467;0;9946;501000000132
7708613;11;20068;331000000131
7708732;9;25304;131000000133
7708783;2;8436;211000000133
7709595;9;8;131000000133
7709711;3;3308;311000000133
7710005;3;24946;311000000133
7711109;9;10075;131000000133
7711353;3;1681;311000000133
7712359;9;1443;131000000133
7713615;9;4805;131000000133
7714366;9;10399;131000000133
7714393;6;22229;611000000133
7715069;2;3390;211000000133
7715274;9;12192;131000000133
7716850;9; ; 
7717272;9;9754;131000000133
7718025;1;11837;111000000132
7718471;9;9646;131000000131
7718589;5;8455;511000000113
7719114;3;10645;311000000133
7719467;5;12022;511000000133
7719545;1;2114;111000000113
7719784;2;8438;211000000133
7720067;8;12655;811000000133
7720295;1;4728;111000000133
7721074;9;10541;131000000131
7721388;2;5104;211000000132
7722044;9;22356;131000000133
7722502;1;13341;111000000133
7723011;1;3671;111000000133
7723108;9;3479;131000000133
7723304;2;1976;211000000133
7723487;1;25698;111000000133
7723583;11;1959;331000000133
7725577;9;24898;131000000131
7726332;1;2143;111000000133
7726849;1;223;111000000133
7727560;9;6302;131000000133
7727916;1;10773;111000000231
7728430;9;14922;131000000133
7728883;7;5202;711000000133
7728976;4;1700;411000000132
7730419;8;31080;811000000133
7730646;1;25599;111000000131
7730757;2;22327;211000000133
7731252;9;25543;131000000131
7731335;9;8424;131000000133
7732914;9;24978;131000000133
7733203;9;9060;131000000133
7733235;10;40099;231000000133
7733587;1;9912;111000000113
7734093;10;1967;231000000233
7734531;1;10844;111000000133
7735477;5;26403;511000000133
7735544;2;1700;211000000132
7736870;1;11217;111000000132
7737010;8;9511;811000000131
7737056;9;22516;131000000133
7737662;9;18080;131000000133
7737663;9;2551;131000000131
7737840;9;1354;131000000133
7738390;2;5599;211000000133
7738866;1;405;111000000133
7739322;9;10592;131000000133
7740158;11;1500;331000000233
7740509;2;2084;211000000133
7740689;6;25201;611000000133
7740703;9;1502;131000000133
7741266;5;25709;511000000132
7741484;9;10408;131000000133
7743467;9;3348;131000000133
7743678;10;14299;231000000131
7743789;7;9036;711000000133
7744284;7;10795;711000000133
7744316;9;9688;131000000133
7745157;9;10543;131000000133
7745191;11;6302;331000000133
7746518;4;10098;411000000133
7747472;4;31161;411000000133
7747792;1;32140;111000000131
7748500;2;548;211000000133
7749382;0;7396;501000000133
7751113;10;9584;231000000133
7751295;1;1483;111000000113
7752416;9;24963;131000000133
7754886;2;2335;211000000133
7755909;9;24714;131000000133
7756139;7;4988;711000000131
7757471;9;22626;131000000133
7758426;3;13559;311000000133
7758809;4;24431;411000000133
7759477;7;13590;711000000133
7759693;1;714;111000000133
7759715;3;26436;311000000133
7759990;9;2411;131000000133
7760924;2;10773;211000000231
7761782;1;10324;111000000132
7762113;1;4838;111000000131
7762274;1;10674;111000000133
7762285;9;8813;131000000131
7762325;9;12217;131000000133
7762690;10;25562;231000000133
7762926;3;40110;311000000133
7763317;2;20567;211000000131
7763539;9;16844;131000000133
7763650;6;6066;611000000133
7763749;3;9017;311000000131
7764451;2;10006;211000000131
7764556;9;4715;131000000133
7766383;9;9584;131000000133
7766902;5;293;511000000133
7767170;9;14206;131000000133
7767275;0;5703;501000000131
7767558;9;10399;131000000133
7767856;11;16843;351051005133
7768737;6;2220;611000000133
7769004;0;10355;501000000131
7769136;9;19959;131000000131
7769311;11;9781;351058035133
7769498;2;25032;211000000133
7771409;1;10579;111000000131
7771578;10;40320;231000000133
7772231;0;12118;501000000131
7772232;1;1437;111000000113
7773093;5;6896;511000000133
7773969;1;17915;111000000133
7774640;4;14917;411000000133
7775036;1;289;111000000133
7775127;1;13167;111000000133
7775309;7;9337;711000000131
7775776;4;12709;411000000132
7776186;9;4270;131000000133
7777072;6;15676;611000000133
7777661;1;25462;111000000132
7777769;9;6584;131000000133
7779249;1;616;111000000133
7779902;9;7626;131000000133
7780013;1;10744;111000000111
7780014;1;130;111000000131
7781006;9;24407;131000000133
7781009;8;3835;811000000133
7781172;9;16942;131000000133
7782071;10;9665;231000000133
7784057;1;25042;111000000132
7784312;1;256;111000000133
7784548;8;10502;811000000123
7785426;9;22022;131000000133
7785755;12;4160;441041002133
7785997;2;10199;211000000131
7787102;10;22210;231000000133
7787342;11;7627;331000000123
7787431;11;25526;331000000133
7787566;9;10645;131000000133
7788173;1;25543;111000000131
7789295;8;13475;811000000133
7789665;9;967;131000000133
7790122;9;8194;131000000133
7790158;10;448;231000000133
7790943;7;13576;711000000133
7791909;9; ; 
7793918;3;10621;311000000133
7794527;4;1685;411000000133
7795736;4;7337;411000000133
7796047;4;10207;411000000133
7796285;1;9642;111000000131
7796704;4;13559;411000000133
7797841;9;9106;131000000133
7798469;6;40208;611000000133
7799271;1;26110;111000000131
7799748;4;14211;411000000133
7800104;1;530;111000000133
7800841;1;10773;111000000231
7800848;6;11845;611000000131
7800939;1;10699;111000000132
7801257;9;420;131000000133
7802049;3;10058;311000000133
7802774;8;12151;811000000133
7804035;5;25026;511000000133
7804274;1;6088;111000000133
7804339;7;24809;711000000131
7804377;9;8501;131000000133
7805079;1;7696;111000000131
7805323;1;4578;111000000133
7806330;9;9072;131000000133
7806527;9;284;131000000133
7806609;2;31190;211000000132
7807268;9;6115;131000000133
7808832;1;31253;111000000131
7808853;9;2552;131000000133
7810160;3;2115;311000000133
7810822;9;3909;131000000133
7811348;6;26245;611000000133
7811822;1;8546;111000000133
7811984;9; ; 
7812221;6;9539;611000000131
7812987;1;6762;111000000113
7812997;5;6421;511000000133
7813551;9;25599;131000000133
7814439;5;9544;511000000131
7814614;2;18172;211000000133
7814877;2;10432;211000000133
7818178;3;5589;311000000133
7818711;2;17850;211000000131
7819944;1;9185;111000000122
7820103;12;13185;461064001133
7820396;11;1967;331000000233
7820617;9;1121;131000000133
7821650;12;25591;441041002133
7821773;9;25032;131000000133
7821925;7;1681;711000000133
7822276;2;22356;211000000133
7823303;9;3796;131000000133
7824971;3;293;311000000133
7825214;1;22658;111000000133
7825324;9;438;131000000133
7826034;9;4575;131000000133
7828633;9;5652;131000000113
7828932;9;1610;131000000131
7828933;9;22755;131000000133
7829114;7;7633;711000000133
7829300;11;12747;341041005133
7831373;9;665;131000000133
7831414;10;22553;231000000133
7831875;1;10515;111000000132
7832199;9;2793;131000000131
7832329;3;1867;311000000133
7832609;3;31500;311000000133
7833790;4;1863;411000000133
7833806;9;609;131000000133
7834628;7;11323;711000000131
7836120;1;10497;111000000113
7836258;9;16462;131000000133
7836698;9;4733;131000000111
7837082;9;6753;131000000133
7837384;5;13104;511000000133
7837646;7;40025;711000000133
7838120;12;25591;451053015133
7838322;9;5105;131000000131
7838801;9;31128;131000000133
7839260;8;16985;811000000133
7839702;1;9701;111000000131
7839799;11;530;331000000133
7841309;4;10497;411000000113
7841557;10;219;231000000133
7842719;9;8643;131000000113
7844795;6;10831;611000000132
7844812;9;10470;131000000133
7845458;1;10638;111000000233
7845744;2;2707;211000000133
7846248;4;9639;411000000131
7847069;3;1245;311000000133
7847164;7;22374;711000000133
7847241;9;25084;131000000133
7847356;1;14860;111000000133
7848168;1;12077;111000000132
7848950;9;24316;131000000133
7849175;3;25999;311000000133
7850117;9;9779;131000000133
7851296;9;7625;131000000133
7851587;10;10254;231000000133
7851707;6;14232;611000000132
7851778;1;40155;111000000132
7852105;4;9205;411000000133
7854257;9;448;131000000133
7854622;9;9292;131000000133
7854737;10;24878;231000000133
7855266;6;11147;611000000131
7857796;0;9786;501000000131
7857893;5;2658;511000000133
7859510;1;12655;111000000133
7859664;9;9061;131000000133
7860513;9;14870;131000000133
7863177;9;2052;131000000131
7863370;9;1368;131000000113
7863905;9;4353;131000000133
7864790;6;14375;611000000131
7865177;10;24224;231000000133
7866344;9;25865;131000000133
7866625;1;1496;111000000133
7866969;7;10479;711000000133
7867091;1;2666;111000000133
7868650;6;8627;611000000233
7868917;9;41617;131000000133
7869012;1;2795;111000000233
7870159;1; ; 
7870406;11;9693;341041005133
7871966;7;4842;711000000131
7871980;1;229;111000000133
7872651;9;25853;131000000133
7872922;11;3641;351052010133
7873036;0;9175;501000000131
7873339;4;12716;411000000133
7873681;9;2485;151052010133
7874555;5;2415;511000000131
7874988;9;9834;131000000133
7876003;9;7;131000000133
7876377;1;10006;111000000131
7877643;3;11977;311000000132
7878041;1;275;111000000133
7878306;6;9185;611000000123
7878476;1;25386;111000000131
7878536;9;4572;131000000131
7878944;7;2339;711000000133
7879021;9;7628;131000000113
7880514;9;9007;131000000133
7881209;9;701;131000000133
7881503;1;13637;111000000133
7881855;9;1503;131000000133
7882756;1;10202;111000000133
7883088;12;10832;441041002333
7884770;5;117;511000000133
7885087;9;40065;131000000133
7885093;9;5216;131000000133
7885265;9;8643;131000000113
7885388;9;8627;131000000133
7886199;1;9847;111000000133
7886387;8;18218;811000000133
7886836;1;9847;111000000133
7887110;10;12244;231000000433
7888068;7;10239;711000000133
7888930;11;12515;331000000133
7889200;1;2981;111000000132
7889296;6;10200;611000000113
7889557;5;618;511000000133
7889885;4;9659;411000000133
7889997;1;12077;111000000132
7891110;6;26209;611000000133
7891284;9;2938;131000000133
7891706;9;8615;131000000113
7892216;9;13445;131000000132
7893456;1;10493;111000000132
7893482;9;3328;131000000133
7893839;1;13156;111000000133
7893894;7;4890;711000000133
7894332;9;7956;131000000133
7895561;9;4287;171072007133
7895860;11;17855;331000000113
7895961;1;13154;111000000131
7896520;6;2126;611000000133
7896869;1;9284;111000000133
7897075;7;9720;711000000133
7897848;9;4451;131000000133
7898840;2;8674;211000000121
7898864;3;16541;311000000233
7899020;9;10453;131000000133
7899218;9;8;131000000133
7900410;2;12962;211000000133
7900890;6;536;611000000133
7901006;1;294;111000000133
7902224;1;1598;111000000132
7903298;1;3782;111000000133
7903451;9;125;131000000133
7903741;3;5589;311000000133
7904273;1;25766;111000000131
7904434;6;22358;611000000133
7905045;1;11909;111000000132
7905295;5;22634;511000000133
7905609;3;15820;311000000133
7906371;9;25304;131000000133
7906773;9;3538;131000000133
7907115;8;1292;811000000233
7910511;10;8811;231000000131
7910973;3;126;311000000131
7911584;1;12118;111000000131
7911727;4;25711;411000000133
7912527;9;9064;131000000133
7912631;1;458;111000000133
7913537;5;9206;511000000133
7914083;9;2551;131000000131
7914792;9;9063;151053014133
7915274;9;11709;131000000133
7916318;9;2233;131000000131
7916380;3;9556;311000000132
7916428;10;2940;231000000133
7917257;9;8927;131000000113
7919428;9;8811;131000000131
7920468;1;9288;111000000133
7921257;1;114;111000000133
7921258;1;24972;111000000133
7921542;2;45;211000000113
7923461;1;620;111000000133
7924450;1;127;111000000111
7925420;5;2091;511000000133
7925810;6;5682;611000000121
7926022;0;10565;501000000131
7926281;1;7334;111000000132
7926917;12;3713;431000000133
7926926;7;8658;711000000113
7927273;9;399;131000000133
7928287;2;40295;211000000131
7929751;9;4709;131000000133
7929801;9;7505;131000000133
7929871;10;1515;231000000133
7929992;7;1959;711000000133
7930199;1;17854;111000000133
7931683;2;612;211000000133
7931710;1;254;111000000113
7931915;5;14552;511000000133
7931971;9;5267;131000000133
7932009;9;2938;131000000133
7932501;1;8592;111000000111
7933069;9;9292;131000000133
7933312;4;25328;411000000131
7933571;7;4562;711000000131
7934586;4;2780;411000000133
7934670;12;13112;431000000233
7935223;7;17750;711000000123
7935556;11;3977;331000000133
7935785;1;2416;111000000133
7936429;9;10396;131000000133
7936503;6;4812;611000000133
7937596;9;8643;131000000113
7938092;9;6113;131000000133
7938697;5;2461;511000000133
7939504;11;16830;361061003133
7939816;1;2083;111000000132
7940051;10;690;231000000133
7940455;8;25850;811000000133
7940657;1;25797;111000000132
7940772;2;431;211000000111
7940879;5;10905;511000000133
7940889;2;25423;211000000131
7942066;6;25717;611000000131
7942310;2;2050;211000000132
7942383;9;12033;131000000131
7942676;1;22367;111000000133
7942972;8;5831;811000000133
7943026;1;6304;111000000133
7943602;9;3479;131000000133
7944111;9;9472;131000000133
7944672;1;10638;111000000233
7944908;2;112;211000000132
7944980;8;381;811000000133
7945452;4;9660;411000000133
7945873;5;40208;511000000133
7945942;1;9874;111000000133
7946773;10;16642;231000000133
7947338;9;25779;131000000133
7947420;2;4644;211000000132
7947797;11;14720;361061003133
7949001;9;3126;131000000133
7950153;4;1292;411000000133
7950659;1;13593;111000000133
7951198;1;17915;111000000133
7951818;1;11398;111000000133
7952134;11;9328;361064008131
7953606;1;13163;111000000131
7953914;4;10470;411000000133
7954174;9;9690;131000000133
7954360;9;9581;131000000113
7956440;1;10676;111000000133
7956657;2;25709;211000000132
7956945;9;12217;131000000133
7957085;0;5654;501000000131
7957703;9;371;131000000133
7958072;7;1851;711000000133
7958094;4;14879;411000000133
7958530;9;1453;131000000133
7959366;11;12332;331000000133
7959565;1;9995;111000000111
7961994;9;25571;131000000131
7962696;9;9906;131000000133
7963041;3;25999;311000000133
7963159;0;9106;501000000133
7963893;12;14671;431000000133
7963991;2;229;211000000133
7965085;1;10666;111000000133
7965759;8;31290;811000000133
7965796;9;10399;131000000133
7966042;9;10091;131000000133
7966170;11;25850;331000000133
7967582;6;9070;611000000133
7967739;9;25084;131000000133
7968105;5;25698;511000000133
7968382;2;10167;211000000132
7968476;1;4984;111000000133
7968655;10;5957;231000000133
7969255;1;12634;111000000133
7969558;9;16793;131000000133
7970752;12;25197;431000000133
7970810;9;10830;131000000113
7970948;5;25465;511000000133
7970970;1;14490;111000000132
7970990;3;31066;311000000133
7971232;6;25751;611000000132
7971504;11;13576;361061003133
7972228;1;9701;111000000131
7972518;4;10752;411000000131
7972715;2;9867;211000000131
7972744;9;8510;131000000113
7973782;2;8931;211000000112
7973958;7;454;711000000133
7974082;9;18017;131000000133
7974130;9;578;131000000133
7974382;9;8429;131000000133
7974409;4;15570;411000000133
7974630;7;8487;711000000112
7974631;7;25770;711000000123
7974961;6;20180;611000000133
7975114;7;24946;711000000133
7975345;1;294;111000000133
7976023;5;546;511000000133
7976678;4;10638;411000000233
7977705;6;14490;611000000133
7978088;10;396;231000000133
7978494;9;4534;131000000131
7979111;1;8681;111000000132
7979311;6;20182;611000000133
7979709;5;10789;511000000133
7979757;5;2553;511000000133
7979842;3;25017;311000000133
7980509;2;1856;211000000133
7981497;2;13341;211000000133
7981555;11;124;351054020133
7981812;6;25039;611000000133
7982044;9;13590;131000000133
7982084;9;384;131000000131
7984063;1;25201;111000000132
7984070;6;12594;611000000133
7985121;9;13551;131000000133
7985519;3;9638;311000000133
7985632;0;4594;501000000131
7985699;10;9375;231000000233
7986127;8;2823;811000000133
7986143;1;2847;111000000133
7986500;9;4534;131000000131
7986568;4;9036;411000000133
7986796;9;9375;131000000233
7987340;11;20129;331000000133
7987444;7;31084;711000000133
7987889;1;26324;111000000131
7988291;2;10083;211000000133
7988545;1;10430;111000000133
7988929;1;4615;111000000131
7988997;9;12605;131000000133
7989335;1;10645;111000000133
7989492;5;14359;511000000333
7990038;1;16564;111000000133
7990101;0;1977;501000000232
7990733;9;9861;131000000133
7991710;11;12961;331000000133
7992315;9;10255;131000000133
7992517;9;988;131000000133
7992640;3;420;311000000133
7993315;0;11936;501000000132
7994742;12;2635;431000000133
7994889;5;10580;511000000133
7996003;9;25032;131000000133
7996162;10;106;231000000133
7997041;3;2829;311000000133
7997254;10;9909;231000000133
7997387;3;7631;311000000133
7997544;10;399;231000000133
7998020;1;30012;111000000133
7998454;1;530;111000000133
7998900;9;3055;131000000133
8000049;6;1087;611000000133
8000297;1;22175;111000000133
8000566;9;40080;131000000133
8000754;2;12715;211000000133
8001021;3;25543;311000000131
8001599;8;26017;811000000133
8004438;1;40155;111000000132
8004880;9;9864;131000000133
8005054;7;2401;711000000133
8005705;8;6754;811000000133
8006431;1;10546;111000000112
8006994;6;24302;611000000133
8007680;7;14201;711000000133
8007811;10;1504;231000000132
8008266;1;617;111000000133
8008279;2;10712;211000000131
8008892;11;2109;331000000113
8009505;9; ; 
8009673;8;9906;811000000133
8013403;10;3478;231000000133
8013991;1;9659;111000000131
8014121;1;24489;111000000133
8014358;2;25571;211000000132
8014774;8;3395;811000000133
8014985;9;1366;131000000133
8015023;9;2938;131000000133
8015530;4;10721;411000000133
8015792;8;9979;811000000131
8015819;9;7331;131000000133
8017311;4;25737;411000000133
8018522;9;10399;131000000133
8019732;11;9106;341041005133
8019920;9; ; 
8020957;9;25599;131000000133
8021050;9;12115;131000000133
8023241;9;17818;131000000133
8023444;10;24473;231000000133
8023842;4;4713;411000000132
8025392;1;9591;111000000131
8025634;5;11789;511000000133
8025710;2;7636;211000000133
8025853;11;2411;331000000133
8026007;1;232;111000000133
8026195;0;10831;501000000131
8026838;6;10832;611000000233
8026874;7;5016;711000000133
8027351;4;12962;411000000133
8027390;0;405;501000000133
8028407;9;1739;131000000123
8030212;4;40298;411000000133
8030939;9;5440;131000000133
8031406;7;5192;711000000133
8031455;7;9534;711000000133
8033537;1;7745;111000000133
8034989;9;8429;131000000133
8037220;9;4534;131000000131
8037231;0;406;501000000131
8038179;6;9089;611000000133
8038443;10;8811;231000000131
8038468;1;3480;111000000133
8038808;1;3462;111000000133
8039230;1;10493;111000000132
8039459;9;16793;131000000133
8039716;9;4977;131000000133
8039905;3;9332;311000000133
8040588;10;1194;231000000133
8040677;8;10167;811000000133
8041395;11;4666;331000000133
8042055;2;10348;211000000131
8042737;1;224;111000000133
8042876;1;9206;111000000133
8043220;4;9125;411000000133
8043721;7;10035;711000000133
8044455;0;30005;501000000231
8044767;10;1437;231000000113
8046461;3;5580;311000000133
8047208;9;25085;131000000133
8047223;1;40073;111000000133
8047452;11;9866;341041005133
8048343;4;25042;411000000131
8048358;8;8625;811000000133
8048663;9;9693;131000000133
8049350;1;1125;111000000133
8050096;7;9810;711000000133
8050097;5;11789;511000000133
8050637;7;12650;711000000133
8051180;5;2285;511000000133
8051189;7;7333;711000000133
8051349;5;1549;511000000133
8052008;9;12033;131000000131
8052233;9;10968;131000000133
8053387;3;9150;311000000133
8053506;2;12241;211000000132
8053754;9;16608;131000000133
8054847;9;10253;131000000133
8055443;1;40078;111000000133
8055703;1;9299;111000000133
8056197;5;9500;511000000133
8056314;1;10;111000000113
8056345;9;26168;131000000133
8056596;1;9006;111000000133
8056846;9;8162;131000000133
8057016;4;4180;411000000133
8057063;10;1676;231000000133
8057239;2;10748;211000000132
8057924;1;10491;111000000133
8058194;2;2074;211000000133
8058858;8;1961;811000000133
8059447;1;25733;111000000132
8059597;9;10832;131000000333
8060344;1;20316;111000000233
8060454;9;12117;131000000133
8060526;7;10006;711000000133
8060576;5;25238;511000000131
8060592;7;517;711000000133
8060911;7;11144;711000000133
8061354;8;7826;811000000133
8061388;9;284;131000000133
8062478;9;1958;131000000133
8062975;11;10854;331000000133
8063503;3;25790;311000000132
8063831;7;8388;711000000131
8063977;4;1688;411000000131
8065067;3;8627;311000000233
8065440;7;25475;711000000133
8066406;1;9337;111000000132
8066974;9;2865;171072007133
8067693;1;9111;111000000133
8068242;9;8;131000000133
8068928;1;3292;111000000133
8069723;9;9687;131000000133
8070022;11;5652;331000000113
8070526;1;5051;111000000133
8070541;3;2084;311000000133
8070549;11;2448;361063009133
8071739;6;621;611000000133
8071795;9;5216;131000000133
8072179;9;4977;131000000133
8072361;7;5682;711000000121
8072687;9;8489;131000000113
8073299;9;2166;131000000132
8073701;6;24978;611000000133
8073816;1;292;111000000133
8073982;1;11711;111000000133
8074927;1;40043;111000000132
8075103;1;26324;111000000131
8075411;8;9312;811000000133
8075655;9;10632;131000000133
8075741;9;12033;131000000131
8077348;10;8811;231000000131
8077813;1;10784;111000000131
8078196;7;25387;711000000133
8078338;5;4616;511000000133
8078552;9;16434;131000000133
8079871;3;24997;311000000133
8080542;9;10832;131000000333
8081081;1;26450;111000000132
8081157;1;2126;111000000133
8081507;1;45;111000000113
8081973;1;12314;111000000133
8082179;11;8485;331000000121
8082317;7;14879;711000000133
8082669;3;18099;311000000133
8083177;10;7705;231000000113
8083606;9;25766;131000000133
8084638;6;18049;611000000133
8084730;4;25369;411000000133
8085470;4;11242;411000000133
8086017;1;144;111000000131
8086660;4;25153;411000000133
8086678;9;8508;131000000133
8087702;1;40155;111000000132
8088217;9;218;131000000133
8089061;9;25458;131000000132
8089162;0;1934;501000000131
8089327;1;25387;111000000132
8089424;9;1121;131000000133
8090399;3;26436;311000000133
8091114;1;13463;111000000133
8091209;6;24878;611000000133
8091616;0;2043;501000000132
8091913;9;6751;131000000133
8092208;1;3782;111000000133
8092282;9;7331;131000000133
8092502;4;4994;411000000132
