mrun;cod_nivel;rbd_admitido;cod_curso_admitido
6316898;0;10251;501000000131
6317459;5;4737;511000000131
6317943;6;3657;611000000133
6318453;1;10152;111000000132
6319029;9;10405;131000000133
6319754;1;9878;111000000133
6319892;10;14490;231000000133
6319952;1;25315;111000000133
6320002;1;3393;111000000133
6320064;2;419;211000000133
6320201;0;18147;501000000132
6321544;1;25571;111000000132
6321771;9;14210;131000000133
6322819;1;1585;111000000131
6323932;9;335;131000000133
6324811;4;2694;411000000131
6324988;1;618;111000000133
6325083;9;6087;131000000133
6325125;9;3387;131000000133
6325129;7;24313;711000000133
6325152;6;11744;611000000131
6325366;0;18147;501000000132
6325386;9;10500;131000000133
6326147;0;5578;501000000131
6327047;10;3638;231000000133
6328055;0;10656;501000000131
6328119;9;25542;131000000133
6328402;9;11608;131000000133
6328448;7;16716;711000000133
6328534;1;10235;111000000132
6328859;9;12655;131000000133
6329434;9;22504;131000000133
6329547;11;4591;331000000133
6330125;1;26084;111000000133
6330261;10;4560;231000000133
6330306;7;10421;711000000133
6331110;10;3248;231000000133
6331235;11;14237;331000000133
6331374;9;10830;131000000113
6332438;9;7326;131000000133
6332982;10;1502;231000000133
6333833;-1;22255;401000000131
6334336;-1;16428;401000000133
6334920;0;11718;501000000132
6335023;5;2124;511000000133
6335113;2;4984;211000000133
6335249;8;4730;811000000133
6335659;1;4037;111000000133
6336350;3;16766;311000000133
6336539;-1;10106;401000000131
6336602;9;5713;131000000131
6337106;0;15614;501000000131
6337189;12;17605;431000000133
6337298;8;4262;811000000132
6337402;4;5465;411000000133
6337478;0;25808;501000000132
6338188;7;10001;711000000133
6339120;1;10705;111000000131
6339302;10;16469;231000000133
6339584;8;7628;811000000113
6340446;11;12747;341041005133
6340477;9;8;131000000133
6340656;0;25475;501000000133
6340732;1;10502;111000000123
6341312;7;22333;711000000133
6341393;9;12217;131000000133
6341756;0;22414;501000000133
6341867;1;8942;111000000132
6342278;1;10557;111000000133
6342476;4;6766;411000000133
6343081;-1; ; 
6343292;11;10911;361064008133
6343360;7;26362;711000000133
6343553;2;40042;211000000131
6343739;3;4736;311000000132
6343796;10;5654;231000000133
6344837;0;9659;501000000131
6345121;1;9639;111000000131
6345584;0;25599;501000000132
6346439;10;22664;231000000133
6346474;7;10023;711000000133
6346689;1;2116;111000000131
6346694;0;14201;501000000131
6346834;9;8492;131000000122
6347902;2;1526;211000000133
6348491;9;9810;131000000133
6348810;10;5509;231000000133
6348866;1;40176;111000000133
6349081;-1;31203;401000000133
6349116;0;25114;501000000132
6349495;1;8726;111000000132
6349592;9;8675;131000000113
6349670;10;7325;231000000133
6350554;7;201;711000000133
6350875;9;26292;131000000133
6351147;1;3480;111000000133
6351274;0;1873;501000000131
6351419;11;22499;331000000133
6351836;9; ; 
6352687;1;1377;111000000133
6352874;-1;9362;401000000132
6353438;9;9408;131000000133
6353802;9;4533;131000000111
6354922;0;2862;501000000131
6354944;7;7659;711000000133
6354959;0;10784;501000000131
6355036;1;22014;111000000133
6355386;7;15526;711000000133
6355436;1;112;111000000132
6355567;-1;11715;401000000131
6355966;1;4774;111000000132
6356259;9;2013;131000000133
6356952;10;2222;231000000133
6356954;9;9474;131000000113
6357262;9;8496;131000000133
6357325;1;10556;111000000131
6358016;6;5580;611000000133
6358049;0;17920;501000000131
6358105;3;11033;311000000133
6358353;-1;24405;401000000133
6358396;0;1517;501000000131
6358657;5;17787;511000000133
6359005;7;11867;711000000133
6359170;3;6254;311000000133
6359283;1;9750;111000000131
6359363;1;10257;111000000132
6359703;0;8726;501000000132
6359941;8;31106;811000000133
6360361;9;2167;131000000133
6360413;1;10041;111000000131
6360522;1;11797;111000000131
6360580;3;7349;311000000133
6361237;5;14804;511000000131
6361514;7;5814;711000000133
6361611;0;9363;501000000132
6361925;0;3797;501000000131
6362100;1;10457;111000000133
6363063;1;1748;111000000133
6363328;1;25032;111000000133
6363915;7;9312;711000000133
6364068;11;2937;351052009133
6364378;1;6916;111000000133
6364784;7;10226;711000000133
6365685;2;16843;211000000133
6366288;7;17787;711000000133
6366522;-1;25303;401000000131
6367985;6;522;611000000113
6368331;10;13626;231000000133
6368532;4;14308;411000000132
6369084;9;25220;131000000133
6369468;9;9867;131000000133
6370362;12;14299;431000000131
6370576;1;11926;111000000132
6371335;1;25865;111000000133
6371388;9;10396;131000000133
6371758;3;4577;311000000133
6371970;9;25220;131000000133
6372340;10;31087;231000000133
6373336;6;19965;611000000133
6373729;9;25136;131000000133
6374180;9;3642;131000000111
6374634;10;13146;231000000123
6374686;1;10172;111000000133
6375377;9;4535;131000000131
6375504;0;2694;501000000131
6376589;2;7543;211000000133
6376639;9;4288;131000000133
6377135;1;8520;111000000132
6377539;9;8429;131000000133
6377968;-1;20082;401000000131
6378072;9;8455;131000000113
6378153;5;2255;511000000133
6378492;9;4708;131000000133
6379138;0;25157;501000000133
6379469;0;1772;501000000131
6379496;9;12033;131000000131
6379509;1;7630;111000000112
6380004;10;4164;231000000133
6380179;-1;31332;401000000132
6381865;9;9909;131000000133
6382070;7;8714;711000000131
6383386;1;17874;111000000133
6383553;1;10840;111000000133
6384352;12;3247;431000000133
6384459;6;4262;611000000131
6384856;5;5031;511000000133
6385045;11;16730;331000000133
6385194;0;9998;501000000131
6385659;2;123;211000000131
6386411;7;10646;711000000133
6387629;9;4951;131000000133
6388234;1;9106;111000000133
6388324;2;10892;211000000232
6388579;7;2601;711000000133
6388874;7;5440;711000000133
6389457;-1;11220;401000000132
6390378;0;31253;501000000131
6390400;7;24209;711000000133
6390516;7;1479;711000000131
6391032;7;223;711000000133
6391191;1;599;111000000133
6393500;5;6072;511000000133
6393966;1;9680;111000000131
6394293;3;14533;311000000133
6394777;8;1268;811000000133
6394938;9;6755;131000000133
6396286;5;2220;511000000133
6396402;0;24431;501000000132
6396486;0;13637;501000000131
6396902;7;16756;711000000133
6397479;10;22634;231000000133
6398207;7;24987;711000000133
6398471;1;230;111000000133
6400622;0;12853;501000000232
6400865;0;8438;501000000133
6401004;3;6586;311000000133
6401026;-1;25556;401000000131
6401080;6;22509;611000000133
6401306;0;4736;501000000131
6402487;1;25132;111000000131
6402606;9;20129;131000000133
6402817;9;7629;131000000133
6403068;7;11812;711000000133
6403126;1;13341;111000000133
6403257;7;12712;711000000133
6403457;0;297;501000000131
6403648;9;24426;131000000133
6403918;0;24329;501000000121
6403976;8;1987;811000000132
6404017;7;26411;711000000133
6404206;0;7217;501000000133
6404264;9;10320;131000000133
6404808;9;10911;131000000133
6405180;9;399;131000000133
6405544;9;1663;131000000131
6405913;10;3642;231000000111
6405963;10;4164;231000000133
6406031;9;10746;131000000133
6406063;3;1677;311000000112
6406344;1;10487;111000000131
6406364;9; ; 
6406480;-1;10279;401000000131
6406527;0;9411;501000000132
6407175;9;5507;131000000133
6407379;1;8415;111000000133
6407694;7;7405;711000000133
6407865;9;7724;131000000133
6408297;8;13612;811000000133
6408835;6;31221;611000000133
6408848;10;5566;231000000133
6408923;3;1889;311000000133
6410126;1;6528;111000000133
6410469;2;4321;211000000133
6411211;9;8506;131000000131
6412023;6;8438;611000000133
6412085;2;4140;211000000333
6412533;8;14753;811000000133
6413049;-1;9654;401000000132
6413889;0;3436;501000000133
6414035;11;16749;331000000133
6414947;7;12810;711000000133
6415677;12;13606;431000000133
6416076;10;611;231000000133
6416316;0;10673;501000000133
6416547;9;10746;131000000133
6416680;2;1394;211000000133
6417269;10;430;231000000113
6417645;2;2654;211000000133
6417648;9;2448;131000000133
6417753;5;2412;511000000133
6418287;3;6086;311000000133
6418573;6;303;611000000131
6418694;1;24622;111000000132
6419053;7;1474;711000000133
6420203;1;31221;111000000133
6420333;2;5569;211000000133
6420643;5;5122;511000000133
6422065;1;2538;111000000133
6422414;1;5019;111000000131
6422433;9;25599;131000000133
6423644;0;1748;501000000131
6424055;0;9200;501000000132
6424344;1;14719;111000000133
6424579;10;17736;231000000131
6425750;1;18234;111000000133
6425927;1;9430;111000000133
6426277;6;7341;611000000133
6427621;1;25070;111000000131
6427665;1;8438;111000000133
6427712;1;4658;111000000132
6427904;9;8643;131000000113
6427945;9;1194;131000000133
6428061;3;4724;311000000112
6428720;9;10749;131000000133
6429051;8;714;811000000133
6429179;10;2111;231000000133
6429547;9;12961;131000000133
6429789;0;10798;501000000131
6429852;10;1590;231000000123
6430067;0;11793;501000000131
6430270;8;40395;811000000133
6430685;11;20478;351052013133
6431178;12;7626;441041005133
6432093;7;4176;711000000111
6432544;3;4572;311000000132
6432549;2;12878;211000000131
6433370;0;9778;501000000131
6434059;5;531;511000000133
6434077;10;2308;231000000133
6434219;0;8724;501000000131
6434440;9;2938;131000000133
6434960;1;14879;111000000133
6434992;7;9789;711000000131
6435041;0;9172;501000000131
6435533;-1;11342;401000000133
6435666;5;12312;511000000133
6435815;0;10564;501000000112
6435944;0;26130;501000000131
6436089;6;621;611000000133
6436167;1;10338;111000000131
6436671;7;1488;711000000133
6437034;0;2226;501000000131
6437224;9;2057;131000000133
6437340;9;10968;131000000133
6439138;0;419;501000000133
6439719;9;8507;131000000131
6439801;7;7975;711000000133
6439919;3;17874;311000000133
6439927;7;2121;711000000111
6440225;8;574;811000000123
6440320;1;12810;111000000133
6440321;0;1128;501000000133
6440399;1;40331;111000000133
6440521;9;9472;131000000133
6441167;1;10571;111000000131
6442560;6;5104;611000000132
6442767;1;2946;111000000133
6442797;1;6986;111000000133
6443562;4;13637;411000000133
6443879;1;2147;111000000133
6443976;2;40177;211000000131
6444319;0;7108;501000000131
6445524;1;14552;111000000132
6446085;1;9158;111000000132
6446238;7;8491;711000000122
6446314;9;4982;131000000132
6446428;1;9987;111000000133
6446843;0;10628;501000000131
6447483;9;4561;131000000131
6447597;-1;25050;401000000131
6447621;10;14363;231000000133
6448480;8;408;811000000133
6448996;5;1087;511000000133
6449119;0;10336;501000000132
6449177;5;1447;511000000133
6450126;10;2937;231000000133
6450558;3;12944;311000000133
6450872;-1;25571;401000000132
6451158;11;1610;331000000131
6451211;1;14879;111000000133
6452438;3;22317;311000000133
6452539;0;24803;501000000133
6452627;6;8004;611000000133
6452715;3;387;311000000133
6452955;0;10109;501000000131
6453090;9;40025;131000000133
6453132;8;13205;811000000133
6453270;1;711;111000000133
6453392;1;10324;111000000131
6453590;-1;20119;401000000131
6454049;7;401;711000000133
6454200;9;5697;131000000131
6454539;11;15759;331000000133
6454708;10;1969;231000000133
6455524;1;8592;111000000111
6455552;9;3639;131000000133
6455941;7;5897;711000000133
6456056;0;25050;501000000131
6456171;0;22339;501000000132
6457195;4;8415;411000000133
6457715;3;15650;311000000132
6457723;9;9862;131000000133
6458486;10;15793;231000000133
6458915;11;13146;351053015123
6459178;1;7633;111000000133
6459431;10;517;231000000133
6459674;0;3546;501000000131
6460175;9;384;131000000131
6460201;-1;2553;401000000131
6460301;9;9564;131000000133
6460585;0;9953;501000000132
6460963;0;17736;501000000132
6461052;9;10396;131000000133
6461197;9;5393;131000000133
6461820;10;1880;231000000133
6462014;7;52;711000000133
6462492;9; ; 
6462866;1;232;111000000133
6463209;9;2378;131000000133
6463725;0;7740;501000000133
6463764;0;15570;501000000133
6464061;4;1685;411000000133
6464233;6;1178;611000000133
6464607;1;464;111000000133
6465506;9; ; 
6465879;7;5374;711000000133
6466556;5;4169;511000000131
6466573;9;15759;131000000133
6466705;-1;628;401000000133
6467391;4;14490;411000000133
6467703;9;10408;131000000133
6467914;2;1541;211000000133
6468118;9;18216;131000000131
6468195;5;5499;511000000133
6468704;0;4727;501000000131
6469287;9;1909;131000000131
6469292;7;17750;711000000123
6469443;4;525;411000000133
6469738;4;14879;411000000133
6470395;1;10228;111000000111
6470846;9;22504;131000000133
6470968;9;26303;131000000133
6472255;7;25121;711000000133
6472517;9;25136;131000000133
6474200;6;722;611000000133
6474304;1;12810;111000000133
6474900;9;12518;131000000133
6474935;5;18094;511000000133
6475375;11;3006;331000000223
6475628;1;10346;111000000132
6475959;2;24206;211000000132
6476006;9;5315;131000000133
6477175;7;10638;711000000133
6477291;9;3640;131000000132
6477420;9;5315;131000000133
6477954;7;26411;711000000133
6477991;2;4736;211000000132
6478382;12;3298;431000000133
6479297;9;1681;131000000133
6479429;6;2950;611000000133
6480207;3;18172;311000000133
6480336;10;10892;231000000133
6480341;9;8491;131000000122
6480794;7;22380;711000000133
6480990;9;4562;131000000131
6481091;9;8;131000000133
6481308;0;1250;501000000131
6481747;2;4960;211000000133
6482069;1;1397;111000000123
6482168;9;4536;131000000111
6482590;-1;22339;401000000131
6483046;2;4548;211000000131
6483708;1;11201;111000000131
6483852;10;517;231000000133
6484121;10;22436;231000000133
6484909;0;13562;501000000133
6485065;1;13118;111000000131
6485133;8;14671;811000000133
6485262;1;4277;111000000133
6485351;-1;1349;401000000131
6485367;2;20121;211000000133
6485540;2;14622;211000000132
6486322;5;15601;511000000132
6486430;11;2164;331000000133
6486543;0;10607;501000000131
6487383;0;4581;501000000133
6489621;9;25396;131000000133
6489738;1;40298;111000000132
6490002;7;5218;711000000133
6490081;10;1923;231000000131
6490169;2;129;211000000132
6490607;0;9110;501000000133
6490699;0;10;501000000113
6490994;9;9472;131000000133
6491108;1;10404;111000000131
6491187;12;40252;431000000133
6491242;9;24444;131000000131
6491499;9;4084;131000000133
6492453;0;9853;501000000133
6492624;0;10384;501000000132
6493146;9;10320;131000000133
6493500;10;3539;231000000133
6493902;1;294;111000000133
6494236;-1;973;401000000133
6494386;2;534;211000000133
6495197;0;9953;501000000132
6495646;9;3719;131000000133
6495962;0;4730;501000000133
6496413;7;9959;711000000233
6496533;12;4160;441041005133
6496550;6;3408;611000000133
6496627;6;4814;611000000131
6497780;4;24206;411000000233
6498055;9;7772;131000000133
6498290;4;2981;411000000132
6498467;11;20173;331000000133
6499524;0;10458;501000000133
6499723;11;1478;331000000133
6499750;9;97;131000000133
6499842;9;25790;131000000132
6500096;9;6752;131000000133
6500177;9;10545;131000000133
6500314;0;4989;501000000133
6500837;-1;11741;401000000132
6501393;9;1884;131000000133
6501966;7;8487;711000000112
6502048;1;4811;111000000133
6502073;1;14719;111000000133
6502157;1;534;111000000133
6502496;4;706;411000000133
6502550;9;10250;131000000133
6502850;0;10063;501000000132
6503041;0;7125;501000000131
6503318;3;5441;311000000133
6503560;7;12630;711000000133
6503691;1;1585;111000000131
6504141;-1;6501;401000000232
6504166;9;10911;131000000133
6505011;0;2795;501000000131
6505582;1;9036;111000000132
6506421;0;9778;501000000131
6506776;1;22207;111000000133
6507193;1;1743;111000000132
6507550;7;7637;711000000133
6508025;0;969;501000000133
6508469;4;40298;411000000133
6509056;1;10738;111000000133
6509379;7;7970;711000000133
6509899;1;31190;111000000131
6510039;-1;4272;401000000133
6510566;1;20121;111000000133
6510631;9;31071;131000000133
6510657;5;3111;511000000131
6510744;11;1263;361064008113
6511223;-1;9421;401000000131
6511299;0;2026;501000000133
6511385;1;8012;111000000133
6511514;9;3478;131000000133
6512024;5;1553;511000000133
6512096;11;1464;361061003133
6512143;0;14608;501000000133
6512165;8;11498;811000000133
6512206;10;10968;231000000133
6513394;0;9995;501000000111
6513452;10;20167;231000000133
6513702;0;25523;501000000133
6513724;9;25450;131000000133
6513864;-1;10500;401000000131
6514471;-1;10553;401000000133
6514534;1;7710;111000000132
6514616;2;11706;211000000133
6514790;10;656;231000000133
6515453;1;10280;111000000133
6516425;9;4708;131000000133
6516850;9;20376;131000000133
6516998;1;25766;111000000131
6518882;1;5745;111000000133
6519383;-1;10119;401000000131
6519638;4;1449;411000000133
6519676;0;10257;501000000131
6519881;9;10607;131000000131
6520096;1;6304;111000000133
6520097;1;317;111000000131
6520229;0;18204;501000000132
6520274;0;123;501000000131
6520384;0;10461;501000000133
6520773;0;9665;501000000133
6521346;4;18;411000000133
6521491;1;15596;111000000133
6521840;2;521;211000000133
6522310;1;17710;111000000133
6523657;6;2694;611000000131
6524222;0;1192;501000000131
6524272;9;4951;131000000133
6524755;2;11323;211000000132
6524934;1;8845;111000000131
6525407;9;16434;131000000133
6526585;4;4746;411000000133
6527231;1;11830;111000000132
6527413;1;9995;111000000111
6527616;9;5569;131000000133
6527829;9;11111;131000000133
6527957;2;285;211000000133
6528174;9;4554;131000000133
6528283;6;6268;611000000133
6528560;9;5565;131000000133
6528755;4;11199;411000000133
6528835;0;2147;501000000131
6528884;1;12617;111000000133
6529795;5;1369;511000000133
6529895;-1;24214;401000000132
6530066;1;24876;111000000133
6530198;9;11400;131000000131
6530536;6;5654;611000000133
6530893;-1;17648;401000000132
6530910;8;16459;811000000133
6530954;9;26436;131000000133
6531336;7;4176;711000000111
6532069;9;5021;131000000133
6532286;0;20137;501000000132
6532316;9;218;131000000133
6532370;1;3663;111000000133
6532418;0;5575;501000000131
6532942;11;14790;331000000133
6533147;2;534;211000000133
6533769;0;9609;501000000131
6534021;1;8413;111000000133
6535067;9;5265;131000000133
6535393;7;2401;711000000133
6535443;9;9897;131000000133
6535553;5;254;511000000113
6536173;0;24443;501000000133
6536228;11;15646;341041005133
6536371;-1;9716;401000000131
6536465;4;3062;411000000133
6536750;2;7202;211000000133
6537761;0;9110;501000000133
6538031;4;22;411000000133
6539224;1;10687;111000000133
6539466;8;14720;811000000133
6539630;1;2121;111000000112
6539660;6;1999;611000000133
6539722;0;10506;501000000132
6540097;5;17907;511000000133
6540839;9;6113;131000000133
6541235;6;1999;611000000133
6541304;0;14210;501000000132
6541670;4;421;411000000133
6542181;3;4258;311000000133
6542347;9;10399;131000000131
6542558;9;10077;131000000133
6542908;1;2019;111000000133
6542914;-1;1980;401000000132
6543272;0;298;501000000133
6543938;7;31064;711000000133
6544130;1;6834;111000000133
6545061;9;22755;131000000133
6545417;0;5033;501000000133
6545856;1;29;111000000133
6546002;6;4406;611000000133
6546589;4;22688;411000000133
6547079;0;9150;501000000131
6547413;1;25423;111000000132
6547489;1;6115;111000000131
6547980;6;291;611000000133
6548216;0;22558;501000000133
6548700;10;4702;231000000133
6548778;9;8514;131000000111
6549105;7;5569;711000000133
6549106;7;12686;711000000133
6549541;1;17000;111000000133
6549658;1;3260;111000000133
6550268;9;25790;131000000132
6550528;7;40298;711000000133
6550877;0;13463;501000000133
6551695;-1;4994;401000000132
6551806;9;516;131000000133
6552172;4;14848;411000000133
6552301;2;17779;211000000133
6552530;7;4830;711000000133
6552582;1;10283;111000000133
6552988;1;4300;111000000133
6553180;10;13551;231000000133
6553246;3;294;311000000133
6554338;1;7696;111000000131
6554737;3;14622;311000000132
6554870;7;8499;711000000123
6555233;10;16634;231000000133
6555235;9;17746;131000000131
6555473;10;5570;231000000133
6556255;3;16556;311000000133
6556740;1;525;111000000133
6556916;5;3663;511000000133
6556965;2;16491;211000000132
6557101;8;7336;811000000133
6557419;1;10407;111000000133
6558076;4;40285;411000000131
6558183;8;521;811000000133
6558612;0;10026;501000000131
6559506;1;14922;111000000131
6559650;9;7328;131000000133
6559976;1;40043;111000000132
6560140;8;12693;811000000133
6560460;0;11708;501000000131
6561353;9;22461;131000000133
6561546;-1;10210;401000000131
6561776;7;12719;711000000133
6562153;9;5656;131000000133
6562196;9; ; 
6563162;3;4992;311000000133
6563596;1;131;111000000131
6563740;9;8489;131000000113
6563819;1;20008;111000000133
6564146;7;8674;711000000123
6564762;1; ; 
6564843;-1;9750;401000000131
6564906;9;10832;131000000133
6564949;7;714;711000000133
6565351;9;3639;131000000133
6565423;5;2742;511000000133
6566214;2;3010;211000000131
6566681;9;4536;131000000111
6566878;5;15646;511000000133
6567260;6;16713;611000000133
6568098;7;1378;711000000133
6568251;9;2943;131000000133
6568754;3;13610;311000000133
6568971;9;4951;131000000133
6569420;9;24685;131000000133
6569569;0;2740;501000000131
6569733;1;12105;111000000133
6569776;1;15746;111000000131
6569792;9;10638;131000000133
6570019;1;25471;111000000132
6570088;7;2182;711000000131
6571351;0;11870;501000000132
6571416;9;12591;131000000133
6572194;2;5001;211000000133
6572531;7;721;711000000133
6572820;9;7626;131000000133
6573194;4;3731;411000000131
6573417;9;14870;131000000133
6574017;2;31219;211000000233
6574453;7;2091;711000000133
6574647;0;15828;501000000131
6574737;9;1262;151051005133
6575103;9;19974;131000000133
6575676;0;4730;501000000133
6576566;2;19983;211000000133
6576803;7;25288;711000000133
6577140;9;10396;131000000133
6577434;-1;10474;401000000132
6578259;6;630;611000000133
6579565;1;9025;111000000133
6579797;1;16564;111000000133
6580217;-1;14788;401000000132
6580300;1;20440;111000000133
6580556;9;9646;131000000131
6581113;3;6898;311000000133
6581155;9;8496;131000000133
6582183;9;1300;161061003133
6583017;0;10269;501000000131
6583018;0;9620;501000000133
6583345;9;4535;131000000131
6583670;11;3296;371072007133
6583975;9;9834;131000000133
6584223;2;3609;211000000133
6584293;0;5686;501000000131
6584368;1;3143;111000000133
6584844;9;10749;131000000133
6585612;1;14363;111000000232
6586193;3;2125;311000000131
6587340;5;1602;511000000131
6587401;7;25936;711000000133
6587485;6;14323;611000000131
6588267;1;18204;111000000131
6588372;9;9909;131000000133
6588665;1;45;111000000113
6588672;0;4665;501000000131
6588871;1;25198;111000000132
6588977;9;13156;131000000133
6589219;10;20159;231000000133
6589489;0;13104;501000000133
6589538;1;7349;111000000133
6589620;1;4781;111000000132
6589960;12;704;431000000133
6589975;1;8552;111000000122
6590049;11;15750;331000000133
6590055;9;25026;131000000133
6590421;0;2948;501000000131
6590558;3;3719;311000000133
6590614;9;22597;131000000133
6590856;9;535;131000000133
6591494;0;25431;501000000131
6593084;1;11420;111000000132
6593186;11;17850;331000000133
6593199;12;1121;431000000133
6593275;9;218;131000000133
6593350;6;22333;611000000133
6593822;9;399;131000000133
6593831;7;17828;711000000131
6594995;9;9117;131000000133
6595487;9;1958;131000000133
6596136;0;9574;501000000131
6597004;10;16443;231000000131
6597155;5;1568;511000000131
6597929;5;20290;511000000133
6598169;9;17817;131000000131
6598303;9;25995;131000000133
6598801;1;5716;111000000132
6598844;7;12650;711000000133
6598905;11;13621;331000000133
6599133;4;5411;411000000133
6599191;4;20064;411000000131
6600124;3;2660;311000000133
6600309;7;25197;711000000133
6600500;11;2134;341041005133
6600509;0;24443;501000000133
6600568;11;20478;351054018133
6600597;1;10580;111000000133
6600733;5;11265;511000000133
6601425;10;5048;231000000133
6601567;0;9419;501000000132
6601742;2;17778;211000000133
6601942;7;25733;711000000133
6602133;0;5717;501000000131
6602370;7;25936;711000000133
6602738;9;8429;131000000133
6602739;9;16754;131000000133
6603365;0;12853;501000000232
6603732;1;8756;111000000133
6604068;5;4670;511000000131
6605232;7;16713;711000000133
6605345;1;10341;111000000132
6605390;-1;459;401000000133
6605623;0;25026;501000000131
6605858;7;10364;711000000133
6606342;11;4702;331000000133
6606522;0;2206;501000000131
6606575;1;4672;111000000133
6606801;9;22210;131000000133
6606925;5;5652;511000000113
6606992;-1;2462;401000000131
6607686;1;706;111000000133
6607827;2;2114;211000000113
6607953;8;1579;811000000131
6608170;9;25853;131000000133
6608245;5;4648;511000000131
6608316;8;1183;811000000133
6608398;9;1549;131000000133
6608627;-1;4269;401000000131
6608888;0;10553;501000000133
6609448;0;17920;501000000131
6609667;11;2164;331000000133
6610428;10;8429;231000000133
6610437;7;10484;711000000133
6611127;9;7956;131000000133
6611167;9;10781;131000000131
6611676;12;567;431000000133
6611795;9;25448;131000000233
6611934;-1;10205;401000000132
6612032;9;11716;131000000133
6612069;1;25462;111000000132
6612095;6;12171;611000000133
6612550;4;15676;411000000133
6612904;1;12691;111000000132
6613035;-1;3983;401000000133
6613696;2;7942;211000000131
6613748;7;16733;711000000133
6613949;9;10320;131000000133
6614022;10;4977;231000000133
6614130;5;5112;511000000133
6614146;7;10162;711000000133
6614701;0;14788;501000000131
6615299;9;24685;131000000133
6615365;5;11498;511000000133
6615557;0;8415;501000000133
6615648;8;15781;811000000133
6615769;6;522;611000000113
6615878;1;5049;111000000133
6616069;6;30006;611000000133
6616224;6;16460;611000000133
6617166;11;22372;331000000133
6617174;9;16754;131000000133
6617946;2;20567;211000000132
6618204;0;26538;501000000133
6618432;9;2835;131000000133
6619073;4;126;411000000131
6619158;0;9674;501000000132
6619582;9;10255;131000000133
6619944;0;31190;501000000132
6619997;10;2134;231000000133
6620399;9;8494;131000000133
6620460;11;40436;331000000133
6620651;-1;24230;401000000132
6620652;-1;31;401000000133
6620945;9;2406;131000000133
6620973;5;22634;511000000133
6621060;1;20424;111000000131
6621699;8;2330;811000000133
6622009;9;4708;131000000133
6622755;9;7326;131000000133
6623212;9;2486;131000000133
6623647;3;12711;311000000133
6624212;1;4454;111000000133
6624258;1;4235;111000000133
6624447;9;1468;131000000133
6624528;9;8811;131000000131
6625549;1;7975;111000000133
6625675;1;10758;111000000131
6626197;9;2013;131000000133
6628496;0;25041;501000000133
6628531;12;570;431000000133
6629144;9;2050;131000000131
6630109;0;10727;501000000131
6630490;9;9780;131000000133
6630615;9;11965;131000000113
6630764;6;4443;611000000133
6631268;2;1757;211000000133
6633141;11;8001;351052013133
6633232;-1;14387;401000000132
6633615;1;1704;111000000133
6633793;7;4564;711000000131
6634184;1;1453;111000000133
6634479;1;10085;111000000132
6635004;1;4594;111000000131
6635235;1;10089;111000000131
6635487;10;15840;231000000133
6635922;2;11715;211000000132
6636093;4;14825;411000000133
6636474;-1; ; 
6636542;9;26292;131000000133
6637106;9;16642;131000000133
6637416;0;11677;501000000131
6639009;10;1756;231000000131
6639966;5;13626;511000000133
6641192;7;6766;711000000133
6641723;3;4140;311000000333
6642416;6;534;611000000133
6643272;6;40395;611000000133
6643367;2;1985;211000000133
6643564;8;22361;811000000131
6643775;1;9937;111000000113
6643979;11;3248;341041002133
6644238;9;448;131000000133
6644799;8;1521;811000000113
6644881;2;18172;211000000133
6645485;11;3247;331000000133
6645502;1;3554;111000000133
6645593;2;20567;211000000131
6645974;9;2938;131000000133
6646323;7;4050;711000000133
6646404;9;1742;131000000131
6646913;11;3711;331000000113
6646914;10;15720;231000000133
6647710;0;10202;501000000131
6647988;8;16945;811000000133
6648026;8;1119;811000000113
6648187;2;4205;211000000133
6648243;7;17895;711000000133
6649483;0;12853;501000000232
6649579;9;15676;131000000133
6650203;7;25550;711000000133
6650790;7;5344;711000000133
6651390;1;25526;111000000132
6651645;10;14642;231000000133
6652050;11;17779;331000000133
6652163;3;5703;311000000133
6652838;1;945;111000000133
6653377;4;4548;411000000133
6653475;0;16513;501000000133
6654328;9;22664;131000000133
6656195;9;4982;131000000132
6656864;11;18066;331000000133
6656927;0;10205;501000000131
6657548;0;3169;501000000132
6658164;1;285;111000000133
6658340;0;12686;501000000133
6658960;4;5128;411000000113
6659225;10;14674;231000000133
6659276;6;22759;611000000133
6659474;0;112;501000000133
6659500;10;2123;231000000133
6660334;11;22626;351058035133
6660352;4;14523;411000000133
6661397;1;5221;111000000133
6661649;0;15764;501000000131
6661738;9;10541;131000000131
6661739;9;3940;131000000133
6661783;11;14348;331000000123
6663085;0;2803;501000000131
6663900;1;3442;111000000133
6663948;2;2091;211000000133
6665289;0;40042;501000000131
6665697;0;26045;501000000131
6665733;4;3611;411000000133
6666432;1;1336;111000000131
6666750;6;458;611000000133
6667997;-1;9422;401000000131
6668058;11;7572;331000000133
6668313;9;25824;131000000133
6669015;10;12830;231000000133
6669094;9;16830;131000000133
6669188;1;8756;111000000133
6669279;0;9610;501000000131
6669459;2;22418;211000000133
6669914;9;10541;131000000131
6670182;9;12027;131000000133
6670657;9;1681;131000000133
6671011;1;15731;111000000133
6671649;4;536;411000000133
6671955;2;4758;211000000133
6672557;9;13168;131000000133
6672597;9;16656;131000000133
6672673;9;12115;131000000133
6672864;0;24443;501000000133
6674223;1;8490;111000000133
6674334;8;40042;811000000133
6674652;9;8814;131000000133
6674975;4;1582;411000000133
6675655;9;4702;131000000133
6675936;9;10520;131000000133
