mrun;cod_nivel;es_mujer;prioritario;alto_rendimiento;lat_con_error;lon_con_error
1320053;0;1;1;0;-36,6077563;-72,1042066
1320271;9;0;0;1;-33,5923289;-70,6038192
1321405;7;1;1;0;-40,196217;-72,2608961
1321474;4;0;0;1;-33,116013;-71,5821822
1321592;0;1;1;0;-33,3687843;-70,730852
1322133;-1;1;0;0;-33,5913117;-70,673817
1322601;0;0;0;0;-20,2236306;-70,1309828
1322812;1;0;1;0;-33,6059432;-70,8988059
1323421;11;1;1;1;-39,4519267;-72,7734396
1323949;6;1;0;0;-20,280962;-70,1259086
1324013;7;1;0;1;-23,6876337;-70,4184619
1324338;4;0;0;0;-34,7072875;-71,0388092
1325579;9;0;1;0;-33,575949;-70,6693768
1325617;11;1;0;0;-29,9747944;-71,3288006
1326549;10;1;0;0;-36,8417176;-73,1389145
1326903;1;1;0;0;-33,3636491;-70,7260459
1327463;9;1;1;1;-36,7958399;-73,1060787
1327697;0;0;0;0;-38,4346485;-71,2349206
1328056;9;0;1;0;-32,9387006;-71,5433841
1328260;9;1;0;1;-41,4841801;-73,0033994
1328298;9;0;1;0;-40,1994037;-72,2590126
1328580;1;1;0;0;-33,5749494;-70,6628696
1328601;9;0;1;0;-33,2434512;-70,9098363
1329637;1;1;1;0;-37,7991259;-73,3984072
1329899;-1;0;0;0;-36,8027936;-73,085861
1330237;11;1;0;0;-32,7706299;-71,1943946
1330490;1;0;0;0;-33,5924511;-70,5809799
1331037;1;0;1;0;-36,9164;-73,0301685
1331211;4;0;1;0;-38,7650496;-72,5966779
1331251;2;0;0;0;-32,7250077;-71,4144102
1332579;1;0;1;0;-34,1827758;-70,6492341
1333731;9;1;1;0;-40,5909334;-73,1785422
1334109;1;0;0;0;-33,4039012;-70,6442074
1334739;11;1;0;0;-29,9691463;-71,3431322
1335395;9;1;0;0;-32,8342736;-70,598321
1335605;9;0;0;0;-20,2181501;-70,1499289
1335757;7;1;0;0;-33,0463569;-71,4442267
1335771;1;0;1;0;-22,4551277;-68,9427881
1335994;11;0;1;0;-20,2687729;-70,101232
1336121;0;0;1;0;-33,4566356;-70,5631022
1336463;5;0;1;0;-33,4549212;-71,6700635
1336565;9;1;0;1;-41,4725668;-72,9356832
1336684;2;0;0;0;-23,6507104;-70,4009414
1337073;1;0;1;0;-32,864182;-71,2364151
1337761;8;1;0;0;-33,6191397;-71,5987607
1337954;1;0;1;0;-33,4658859;-70,6907116
1338130;9;1;1;0;-40,5737646;-73,1368161
1338370;5;1;0;1;-33,0402639;-71,4040293
1339829;1;1;1;0;-33,4398438;-70,7165276
1339905;3;1;1;0;-39,2744796;-71,9722785
1340573;9;1;1;1;-37,030618;-73,1440129
1340613;9;1;1;0;-33,6881821;-71,0361129
1340993;7;0;0;0;-33,7435364;-70,8991315
1341283;9;0;1;0;-32,7582938;-70,722829
1341582;0;0;1;0;-30,780861;-70,5624243
1341583;0;1;0;0;-33,5742591;-70,7007638
1341765;6;1;1;0;-36,903874;-73,1469297
1342130;9;1;1;1;-35,4846399;-71,6603422
1342518;9;1;0;0;-36,7578751;-72,3971383
1342699;0;1;1;0;-33,398572;-70,7058029
1342746;0;1;0;0;-53,1794145;-70,9437425
1342983;0;0;0;0;-36,7189124;-73,1407327
1343239;5;1;1;1;-20,2395299;-70,1356117
1343610;1;1;0;0;-33,0479187;-71,4248188
1343920;0;1;1;0;-33,3543103;-70,5045761
1344219;2;0;1;0;-38,7452711;-72,6314866
1344245;1;0;1;0;-33,2024607;-70,6656964
1344263;2;1;0;0;-18,4807105;-70,317416
1344692;1;1;0;0;-33,369244;-70,7417741
1345006;2;0;0;0;-37,4608872;-72,3611596
1345287;1;1;0;0;-36,8420936;-73,1059032
1346463;12;1;0;1;-39,8124102;-73,2469978
1346799;0;0;0;0;-33,4740478;-70,6863566
1346852;10;1;1;1;-37,0390218;-72,3925993
1346942;11;0;1;0;-35,8632467;-71,5198568
1347450;0;0;0;0;-35,6907172;-71,6814318
1347620;3;1;1;0;-37,6095894;-73,6577536
1347950;5;0;1;0;-35,1106828;-71,2777808
1348143;1;1;1;0;-33,4376021;-70,7266638
1348863;3;0;0;0;-18,4697232;-70,3129281
1349722;0;1;0;0;-33,5097263;-70,6500059
1349723;0;0;0;0;-36,7890388;-73,1017379
1349853;0;0;1;0;-18,4280492;-70,2893064
1349988;-1;1;0;0;-37,472702;-72,3398343
1350045;9;0;0;0;-33,0243996;-71,5516097
1350680;7;0;0;0;-33,4611734;-70,7441101
1350793;1;0;0;0;-34,5832851;-70,9890075
1350897;9;1;0;0;-29,9849667;-71,332534
1352650;8;1;1;0;-42,4385166;-73,6021274
1352937;7;0;1;0;-37,6092865;-73,656981
1352990;1;1;0;0;-33,5923534;-70,5535671
1353014;9;0;0;0;-33,5966508;-70,5777876
1353237;0;0;1;0;-23,5846672;-70,3757458
1353275;-1;1;1;0;-32,8791711;-71,2483497
1353320;-1;1;1;0;-40,9170878;-73,1568012
1353455;3;1;0;0;-33,0484621;-71,4417715
1353635;9;0;1;0;-36,7569459;-72,4558843
1353825;8;1;1;0;-37,7883176;-73,3885215
1353880;0;0;1;0;-43,1911102;-71,867201
1354391;-1;1;0;0;-33,4796407;-70,6013286
1354538;9;1;0;0;-39,286068;-71,9659541
1355085;1;0;1;0;-33,4335909;-70,6760883
1355184;9;0;0;0;-40,5648296;-73,1682663
1355199;0;1;0;0;-36,6240985;-72,0773124
1356156;9;0;0;0;-33,4173577;-70,5741361
1356400;0;0;1;0;-33,5593283;-70,6041935
1356495;1;0;1;0;-36,1407783;-71,8353113
1356899;0;0;0;0;-33,3872003;-70,636805
1357828;11;1;0;1;-34,1675796;-70,7385728
1357909;3;0;1;0;-33,6552258;-71,2708458
1358767;-1;0;0;0;-33,4427186;-70,7135968
1359052;10;1;1;0;-40,3345022;-72,9488602
1359906;10;1;1;1;-36,6040949;-72,1077646
1360485;-1;0;0;0;-51,7253035;-72,5074781
1361406;0;1;1;0;-39,4516104;-72,776226
1361432;7;1;1;0;-32,7816863;-71,4985379
1362146;1;0;1;0;-37,480235;-72,3789739
1362515;9;1;1;0;-36,7940507;-73,0352154
1362759;9;1;1;1;-33,5439921;-70,6328424
1362985;0;0;1;0;-36,8030012;-73,0253366
1363076;9;0;1;0;-41,4672153;-72,9572955
1363494;9;1;1;1;-33,6911671;-70,9811138
1363594;1;0;1;0;-33,4162306;-70,6666983
1363774;0;1;0;0;-44,7330405;-72,6783243
1363846;6;0;1;0;-29,9660757;-71,263195
1364967;11;0;1;0;-35,4042401;-71,6524991
1365283;2;1;1;0;-34,58679;-70,9907625
1365606;0;0;0;0;-33,6041888;-70,8733653
1365872;9;1;0;1;-23,5898831;-70,3938921
1365975;9;0;0;1;-32,9961784;-71,5034537
1366224;6;0;1;0;-23,6633897;-70,3922046
1366323;7;0;1;0;-33,3655618;-70,7349969
1366451;0;1;1;0;-33,5835294;-70,67311
1366973;1;1;1;0;-33,5173877;-70,6156181
1367537;6;0;0;0;-36,4874432;-72,7042916
1367867;0;0;1;0;-33,4556239;-70,5497831
1368057;7;1;1;0;-34,1380687;-70,733376
1368916;6;1;0;0;-39,7796626;-73,3907628
1369353;12;1;0;0;-43,1190673;-73,6210584
1370051;7;1;1;0;-33,5025307;-70,5685969
1370313;9;0;0;0;-33,4159525;-70,6883995
1370876;9;1;1;0;-38,2409982;-72,3252409
1372101;7;1;0;1;-34,9856415;-71,23893
1372251;4;0;0;1;-39,3353943;-71,7601402
1372459;9;1;1;1;-36,6275294;-72,1010761
1372614;6;0;1;0;-33,03432;-71,3993688
1372922;9;1;1;0;-40,3356042;-72,9561903
1373004;2;0;1;0;-29,9095326;-71,2583318
1373614;9;0;1;1;-33,0222179;-71,5542056
1373871;2;1;0;0;-20,219523;-70,1356745
1374232;0;0;0;0;-33,0470981;-71,6196397
1374326;4;0;1;0;-35,3300613;-72,4279615
1374726;0;0;0;0;-33,6254785;-70,6865025
1374845;11;1;1;1;-33,7310823;-70,751903
1375168;9;0;0;0;-33,3654992;-70,4940913
1377431;0;1;1;0;-36,9892663;-73,1560764
1377596;2;1;1;0;-38,4205172;-72,7916333
1377740;10;1;0;0;-32,9202088;-71,5176775
1377810;5;1;1;0;-27,4107631;-70,2843776
1378319;4;0;0;0;-18,4380595;-70,2956643
1378390;0;1;0;0;-36,801208;-73,1041443
1378949;9;0;0;0;-36,8787491;-72,0873824
1379074;3;0;1;0;-38,6814263;-72,5056746
1379752;1;0;0;0;-33,5080524;-70,7284596
1379867;9;1;1;0;-37,6655298;-72,0339021
1380099;7;1;1;0;-41,4602803;-72,9334109
1380171;9;1;1;0;-33,6095756;-70,5736292
1380728;0;0;0;0;-33,6305944;-70,7631051
1381211;4;0;0;0;-45,5768279;-72,0629704
1382287;2;1;1;0;-33,0509498;-71,3725163
1383078;0;0;1;0;-41,4251168;-72,8846457
1383195;1;0;1;0;-22,453121;-68,9460728
1383339;9;1;1;0;-33,5350325;-70,77271
1383569;1;0;1;0;-38,7710699;-72,58629
1383858;-1;1;1;0;-22,4460653;-68,9309655
1384027;11;1;1;0;-38,7404987;-72,5932847
1384102;7;1;0;0;-33,5082586;-70,7322776
1384436;11;0;0;0;-20,2920772;-70,1011619
1384441;9;1;1;0;-20,2098535;-70,1430233
1384936;0;0;1;0;-37,4617557;-72,3373718
1385906;9;0;0;0;-33,4660545;-70,5620008
1386079;1;0;1;0;-37,5826571;-72,5301656
1387237;2;0;0;0;-39,2835118;-72,2258323
1387491;0;0;0;0;-36,8885485;-73,1474473
1387695;9;0;0;0;-36,7269729;-72,9851982
1387872;0;1;0;0;-40,5810591;-73,1663438
1387937;2;1;0;0;-33,0606348;-71,3641358
1388066;1;0;0;0;-37,4724557;-72,3518588
1388374;4;1;0;0;-33,4345338;-70,6564376
1388863;-1;0;0;0;-33,6410268;-70,7066928
1389073;9;1;0;0;-33,5664218;-70,6604145
1389074;9;0;0;0;-40,5916889;-73,1087112
1389133;1;1;0;0;-39,8248982;-73,2078327
1390668;6;1;1;0;-33,000446;-71,2689234
1390958;-1;1;1;0;-53,0563719;-70,8709405
1390959;-1;0;1;0;-30,5833822;-71,1914528
1391038;-1;1;1;0;-33,5169433;-70,7952245
1391171;1;0;1;0;-29,9894919;-71,337221
1391716;11;0;1;1;-32,7886619;-71,2145275
1392321;0;1;0;0;-20,22876;-70,1345524
1392451;1;1;1;0;-33,5723912;-70,8261042
1392894;8;1;1;0;-41,4781327;-72,9808794
1392980;9;1;1;0;-33,0352281;-71,6321788
1394355;5;0;0;0;-36,7775604;-73,115118
1395307;0;0;0;0;-33,5286207;-70,5655216
1395459;5;1;1;0;-39,2817497;-71,9633981
1395821;0;0;1;0;-33,5075729;-70,6463785
1396284;9;0;1;0;-33,6408967;-70,3558076
1396976;1;0;1;0;-33,4572808;-70,7171019
1397478;7;0;1;0;-33,58966;-70,6792219
1397636;-1;1;1;0;-33,4138574;-70,6875659
1398561;1;1;0;0;-34,2062176;-70,7566036
1398783;10;0;1;0;-38,7708065;-72,7549634
1399042;0;1;0;0;-36,7371535;-72,9946641
1399787;-1;0;0;0;-33,0220761;-71,5527601
1400388;8;1;1;1;-37,7301436;-72,2356973
1400975;0;0;0;0;-33,4709073;-70,5565927
1401160;1;0;0;0;-33,5924838;-71,5987982
1401525;7;0;0;0;-53,1691772;-70,9434331
1401811;4;1;0;1;-33,0258494;-71,5538005
1401899;8;1;0;0;-33,9528743;-71,8330438
1402005;3;1;0;1;-36,7827204;-73,0543057
1403257;3;1;0;0;-36,828102;-73,0505182
1403454;0;0;1;0;-36,6150044;-72,9568115
1403809;9;0;1;0;-30,8200276;-71,2707565
1404251;5;0;1;1;-45,5720574;-72,0557644
1404380;9;0;1;0;-33,5764944;-70,672905
1404901;2;0;1;0;-34,9996097;-71,381936
1405124;7;0;1;0;-29,8765294;-71,2274626
1405328;2;0;1;0;-32,8920746;-71,2502118
1405861;10;1;0;0;-36,8290061;-73,0558813
1406065;0;1;1;0;-33,4908484;-70,6294254
1406212;9;1;1;0;-20,2880746;-70,1080619
1406847;-1;1;0;0;-35,3296693;-72,414831
1406888;11;1;1;1;-41,3154327;-72,9829835
1407027;1;0;1;0;-33,682535;-70,9795934
1407249;10;0;1;1;-36,9172529;-73,032435
1407413;11;1;0;0;-41,3252605;-72,9666534
1407539;8;0;1;0;-32,8166687;-71,1379903
1408537;1;0;1;0;-33,2783922;-70,8890111
1409347;11;1;1;0;-37,7761674;-73,3780538
1409445;9;1;1;1;-33,377318;-70,7272888
1409527;9;0;1;0;-40,3335951;-72,9555043
1409818;10;0;0;1;-38,9519048;-72,6302588
1410092;7;1;1;0;-39,3656243;-72,6240724
1410551;4;1;1;0;-38,0349049;-73,0730993
1410618;-1;1;1;0;-33,5630464;-70,6338129
1410619;-1;0;0;0;-33,7270799;-70,7414583
1411179;10;0;1;0;-34,1600946;-70,7196103
1411676;9;1;0;0;-53,1809885;-70,9364983
1411995;4;1;1;0;-32,7586395;-70,7262402
1412466;5;0;1;0;-34,5896352;-71,3639045
1413499;8;1;1;0;-40,5481256;-73,1732524
1413868;9;1;1;1;-34,5838849;-70,989772
1414018;2;1;0;0;-53,1609883;-70,9101194
1414408;4;0;1;0;-36,8041746;-73,0562895
1414955;0;0;0;0;-33,8081889;-70,738501
1415030;10;0;0;1;-36,7954102;-73,0457509
1415220;9;0;0;1;-33,4288171;-70,6903798
1415461;0;0;1;0;-33,5934498;-70,5797149
1415815;11;0;0;1;-36,4209837;-71,9724403
1416247;9;0;1;0;-20,2654184;-70,1026356
1416327;9;0;1;0;-42,5174068;-73,6231284
1416492;4;1;1;0;-33,027811;-71,5210472
1416693;0;1;1;0;-41,3019559;-73,2211104
1417867;1;0;1;0;-33,5956035;-70,5772938
1417872;4;1;1;0;-32,8797295;-71,2635558
1418373;11;1;0;0;-29,9169463;-71,2139316
1418713;11;0;1;1;-34,8750089;-71,1645948
1419003;8;0;0;0;-33,0452425;-71,6105341
1419595;9;1;1;0;-29,9223252;-71,2040598
1419678;10;0;1;1;-23,5933304;-70,37948
1419755;0;1;0;0;-33,4604316;-70,6518968
1419939;11;1;0;1;-34,439528;-71,0877232
1420180;1;0;0;0;-33,7327047;-70,7439881
1420181;1;0;1;0;-33,6158588;-70,6871649
1420205;9;1;0;1;-33,614875;-70,5548156
1420568;2;0;0;0;-28,7754292;-70,4776391
1420925;9;1;1;0;-33,5609196;-70,5979139
1420974;0;0;0;0;-33,076495;-71,5821719
1421396;5;1;0;1;-22,4630434;-68,9446619
1421415;9;1;0;1;-34,9786558;-71,253429
1421470;0;1;1;0;-33,0509527;-71,605776
1421731;3;0;1;0;-23,5634909;-70,3865739
1422116;1;0;0;0;-34,3854031;-71,998691
1422161;1;0;1;0;-33,6666147;-70,9296169
1422534;-1;0;0;0;-38,9945876;-73,088405
1422576;0;1;1;0;-33,687359;-71,0109533
1422702;1;1;1;0;-33,5386027;-70,6331687
1422849;11;0;1;0;-34,1082876;-70,7247675
1423434;3;0;0;0;-35,4268341;-71,6653092
1423849;8;1;0;0;-33,0552443;-71,5583321
1424199;3;1;1;0;-42,6215848;-73,7733713
1424236;1;1;0;0;-33,5524353;-70,6209038
1424494;0;0;1;0;-35,110459;-71,2864017
1424520;9;0;1;0;-33,6074562;-70,5406051
1424538;3;1;1;0;-18,4801107;-70,319378
1425291;5;1;1;0;-42,2789851;-73,7056071
1425475;8;1;1;0;-37,7157645;-72,2327712
1425687;1;1;1;0;-20,2752911;-70,0915528
1425866;0;1;0;0;-38,7399256;-72,5897017
1426964;6;0;1;0;-36,4239222;-71,9589839
1427097;2;0;1;0;-33,0466261;-71,6232736
1427145;9;0;0;0;-33,4526775;-70,7122787
1427207;11;1;1;0;-40,5718609;-73,141678
1429143;0;1;0;0;-33,0441766;-71,6495022
1429161;9;1;1;0;-33,614602;-70,5284048
1429776;11;0;0;1;-41,4731342;-72,9390801
1430009;7;1;1;0;-33,2987709;-70,8830946
1430091;9;1;0;1;-36,9881673;-73,1738479
1430501;2;0;1;0;-34,177021;-70,7545943
1430801;7;1;0;1;-33,3929933;-70,5645994
1431232;7;1;0;1;-29,9029799;-71,2525113
1431611;10;0;0;0;-53,146029;-70,9182089
1432234;5;1;1;0;-32,8329353;-70,5976931
1433231;0;0;1;0;-36,4222926;-72,6618361
1433288;2;0;1;0;-33,0488686;-71,6129379
1433473;0;1;0;0;-33,5478919;-70,7753637
1434612;9;1;1;0;-33,4977793;-70,6404931
1434722;3;0;0;0;-39,5967781;-72,2192663
1435063;10;1;1;1;-32,7465969;-70,656202
1435408;1;0;1;0;-33,5994762;-70,678495
1436339;1;0;0;0;-33,4959128;-71,6205479
1437041;9;1;0;1;-33,3676312;-70,7338891
1437466;0;1;0;0;-33,8083779;-70,7389911
1438506;9;1;0;0;-33,4693819;-70,7009048
1438543;11;1;1;1;-41,336638;-72,9735332
1438842;10;0;1;0;-33,0613305;-71,3733543
1439282;10;1;1;0;-33,0563225;-71,4100644
1439355;3;1;1;0;-29,9966804;-71,3346231
1439610;9;0;0;0;-33,4503718;-70,5969593
1439688;9;0;1;0;-33,5796978;-70,683121
1440258;1;0;0;0;-35,1130228;-71,2815684
1440357;1;0;0;0;-33,4398277;-70,7141351
1441481;6;0;1;0;-36,6031674;-72,0901073
1441930;4;0;0;0;-33,0608492;-71,4546845
1442805;1;1;1;0;-35,3819844;-71,4436814
1442806;1;1;1;0;-37,1082694;-73,1477281
1443581;2;0;1;0;-33,0308528;-71,4922541
1444732;0;1;1;0;-33,6148188;-71,5994034
1445003;7;0;0;0;-38,7390915;-72,5924815
1445501;9;1;1;1;-41,7581196;-73,1506108
1447421;10;1;0;0;-36,8285032;-73,049185
1447813;5;1;1;0;-33,5921615;-71,6025941
1447867;8;1;1;0;-41,3809073;-72,9030318
1448457;7;0;0;0;-39,2845657;-72,2278974
1449920;0;1;1;0;-23,6062773;-70,3798574
1449948;9;0;0;0;-33,4441391;-70,576458
1450213;-1;0;1;0;-35,8173803;-72,0139092
1450397;7;0;0;0;-34,1689142;-70,7636957
1450709;1;0;1;0;-35,4108468;-71,6583827
1451183;0;0;1;0;-33,5145424;-70,7958185
1451574;9;0;1;0;-36,7883393;-73,103515
1451728;8;1;1;0;-32,8524316;-71,2291498
1451926;0;0;1;0;-33,5596948;-70,6237392
1452255;1;0;0;0;-33,47032;-70,7311692
1452441;9;0;1;0;-33,4769039;-70,575656
1452796;9;1;0;1;-34,5937236;-71,0054156
1453658;7;1;1;1;-39,6589854;-72,9477218
1454665;4;0;0;0;-36,8185766;-73,0376099
1455930;1;0;1;0;-20,2248852;-70,1301094
1456325;10;0;0;0;-33,8053265;-70,738574
1456363;1;1;0;0;-30,6906574;-70,9643244
1457349;9;0;0;0;-33,5950753;-70,5617256
1458198;9;0;1;0;-36,4245494;-71,9602245
1458253;1;0;0;0;-37,1711675;-72,93609
1458536;7;0;0;0;-33,4696177;-70,5983777
1458784;5;0;1;0;-37,0329106;-72,4031106
1459191;0;1;1;0;-32,7577143;-70,7233388
1459981;-1;0;0;0;-33,5137743;-70,7897883
1460368;4;0;0;0;-29,9302616;-71,2089974
1460649;0;0;1;0;-33,5867279;-70,6049743
1460894;0;0;1;0;-32,7767006;-71,532198
1461051;7;1;1;0;-33,0567395;-71,3768678
1461498;1;1;0;0;-33,0388197;-71,6325174
1461730;9;1;1;0;-35,3492688;-71,9009267
1461758;6;1;0;0;-34,9861373;-71,2388165
1462125;1;1;0;0;-36,7041646;-71,8956515
1462446;1;0;0;0;-36,8366103;-73,1145106
1462500;1;1;1;0;-33,063204;-71,3901238
1463096;9;1;0;0;-32,3786156;-71,1272045
1463605;0;1;1;0;-33,5382042;-70,6035744
1463907;9;0;1;0;-35,4263896;-71,668175
1464004;1;0;1;0;-22,064039;-70,1850091
1464106;11;0;1;0;-32,983338;-71,2642379
1464111;9;0;0;0;-35,42578;-71,6628739
1464475;9;0;0;1;-33,4381626;-70,7164577
1465054;5;0;1;0;-41,4771417;-72,9731324
1465183;5;0;1;0;-35,3927517;-71,6556584
1466117;6;0;0;0;-34,1507993;-70,745037
1466428;0;1;1;0;-33,4049057;-71,1338614
1466460;1;1;1;0;-32,787146;-71,5263829
1467633;-1;0;0;0;-36,7753629;-73,1243464
1467651;9;1;1;0;-32,7522181;-70,7262338
1467898;9;0;0;0;-33,4085638;-70,5748549
1468165;0;0;0;0;-33,4475452;-70,6515597
1468381;1;0;1;0;-33,4490396;-70,7544486
1468463;0;0;0;0;-33,3632814;-70,633706
1468761;0;1;1;0;-34,9787545;-71,8027155
1468855;0;0;0;0;-33,056223;-71,4537302
1468964;9;1;1;0;-33,0541191;-71,634608
1469051;9;1;1;1;-33,4066555;-71,1378684
1469388;9;1;1;0;-33,6084215;-70,675287
1470187;10;1;1;0;-36,1545185;-71,835837
1470407;7;1;1;0;-33,5407963;-70,6216258
1470499;1;0;1;0;-33,0448166;-71,6225935
1470653;9;1;1;0;-33,8500964;-70,9435883
1471210;0;0;0;0;-34,1733093;-70,6869824
1471489;6;0;1;0;-38,7478686;-72,6069788
1471767;9;1;1;0;-33,4916536;-70,6537093
1472100;4;0;0;0;-34,4300696;-71,127506
1472123;1;0;1;0;-33,1251586;-71,5706188
1472695;7;0;0;1;-33,0547999;-71,4572082
1473086;9;1;0;0;-33,454794;-70,6347165
1473660;-1;0;1;0;-33,5121715;-70,5774754
1474244;9;0;1;0;-32,4392957;-71,0811986
1474280;2;0;0;0;-31,7814645;-70,9687917
1475639;9;0;1;0;-36,4888914;-72,7009952
1476482;0;0;1;0;-33,4075916;-70,7410941
1476770;9;0;1;1;-41,4588103;-72,94576
1476822;1;1;0;0;-34,1714278;-70,7438609
1477053;9;1;0;1;-35,8437983;-71,5965362
1477504;9;1;0;0;-33,6288923;-70,6048293
1477556;1;1;0;0;-33,4621027;-70,7527537
1477760;1;1;1;0;-38,7069152;-72,5417985
1478845;0;1;1;0;-29,9576259;-71,3432096
1479001;8;1;0;0;-41,4589681;-72,9092662
1479181;0;0;1;0;-33,4533237;-70,592359
1479196;1;1;1;0;-35,603522;-71,7276214
1479625;1;1;1;0;-33,5028333;-70,7091048
1479656;9;1;1;0;-35,4268674;-71,6677725
1480588;0;0;1;0;-39,8446769;-73,2282552
1480624;1;0;1;0;-33,5508017;-70,5742137
1481522;9;0;0;1;-35,441459;-71,6236243
1481527;8;0;0;0;-36,6139868;-72,1337291
1481645;8;0;1;0;-36,6297669;-72,9545408
1481710;-1;1;1;0;-29,9032682;-71,249508
1481766;8;0;1;0;-41,7623737;-73,1388114
1481948;3;1;1;0;-32,8939241;-71,5019936
1482056;0;1;1;0;-37,0790873;-73,1595722
1482600;9;0;0;0;-33,0308803;-71,5392202
1482611;6;0;1;1;-35,4056353;-72,3628225
1482888;0;1;0;0;-23,6467775;-70,3947729
1483344;-1;0;1;0;-36,8137707;-73,0444728
1483447;9;1;0;1;-36,9984541;-73,1471725
1483985;6;0;1;0;-41,7715257;-73,1256412
1483994;1;0;0;0;-33,5649127;-70,622555
1484449;4;1;0;1;-39,3682994;-72,6241689
1484493;5;0;0;0;-38,7575407;-72,6392962
1484993;1;0;0;0;-33,7420252;-70,7465266
1485380;0;0;1;0;-33,52535;-70,7808609
1485700;5;0;0;1;-37,479843;-72,3671108
1485990;7;1;0;0;-30,5887115;-71,2002718
1486235;0;0;0;0;-29,9520687;-71,3375344
1486288;7;1;1;0;-37,4725163;-72,3513726
1486368;8;1;0;0;-41,3283681;-72,9724101
1487042;1;0;0;0;-40,574867;-73,1126523
1487395;1;1;0;0;-33,6051033;-70,5933073
1487487;9;1;0;0;-20,2214872;-70,1394435
1488084;5;1;0;1;-33,0341945;-71,3564334
1488449;1;1;1;0;-33,4505118;-70,7346402
1488678;8;1;0;0;-32,7474521;-71,4796835
1489120;5;0;1;0;-41,471204;-72,9374422
1489169;9;0;1;0;-35,4251055;-71,6651069
1489207;10;0;1;0;-33,4572872;-70,6585463
1489261;1;0;1;0;-33,359508;-70,731141
1489902;9;0;1;1;-32,7479716;-70,6575578
1490362;7;0;1;0;-37,328732;-71,6736424
1490497;0;1;1;0;-33,604945;-70,675603
1491086;11;1;0;0;-38,7700107;-72,5767615
1491302;0;0;0;0;-36,7822326;-73,0429282
1491714;1;0;0;0;-33,4557703;-70,5911001
1492131;0;0;0;0;-39,8348653;-73,2069236
1492496;0;0;0;0;-38,7367469;-72,5917623
1492535;1;1;0;0;-34,399516;-70,8671412
1493523;3;0;1;1;-34,1446672;-70,7369714
1494095;0;1;1;0;-33,5236502;-70,5796433
1494127;1;0;1;0;-33,4445602;-70,7433021
1494169;0;0;0;0;-29,9179872;-71,2087667
1494349;10;0;0;0;-41,771496;-73,1281775
1494380;0;1;0;0;-36,6249546;-72,0702268
1494752;1;0;0;0;-33,4520189;-70,6427494
1494879;-1;0;0;0;-33,4170566;-70,5580439
1495564;7;1;1;0;-33,5117035;-70,7000186
1495759;9;0;1;0;-33,457668;-70,6597038
1495859;1;0;0;0;-22,4634321;-68,9277235
1495932;0;0;0;0;-41,5298608;-73,0458153
1496249;10;0;0;0;-23,6036549;-70,3771231
1496314;0;0;0;0;-31,7759667;-70,9684875
1496452;4;0;1;0;-34,1694459;-70,7419871
1496453;4;1;1;0;-36,8319724;-73,1244759
1496719;0;1;0;0;-22,4814817;-68,9172375
1496891;2;0;1;0;-38,7738936;-72,5977165
1497488;1;0;1;0;-33,4551931;-70,7154297
1497693;3;1;1;0;-32,7871145;-71,528139
1498543;1;1;0;0;-34,0109836;-70,6551624
1498951;9;0;0;0;-33,5845407;-70,4658062
1498997;9;0;0;0;-34,2100814;-70,8014523
1499173;3;0;1;0;-20,2517868;-70,0912982
1500403;7;0;0;0;-33,4438252;-70,5752025
1502836;8;0;0;0;-38,744364;-72,6142364
1503056;1;0;1;0;-35,1134535;-71,2792613
1503548;0;1;1;0;-33,6868232;-71,0084703
1503629;0;1;0;0;-33,1968405;-70,6754204
1503679;6;1;0;0;-38,7378796;-72,6035092
1503716;3;1;1;0;-36,7438477;-73,0938517
1503988;9;0;0;0;-34,0347714;-70,5654021
1504168;9;0;0;0;-33,4778332;-70,585234
1504245;3;0;1;0;-33,4537224;-70,6320078
1504783;0;0;1;0;-33,5280365;-70,7790566
1504791;5;0;1;0;-41,3802502;-72,9119367
1504834;11;1;0;0;-33,0215176;-71,6317532
1505976;9;0;0;0;-33,9789401;-70,7102738
1506369;0;0;0;0;-53,1742747;-70,9446259
1506618;1;0;0;0;-33,5275563;-70,5809024
1506664;0;0;1;0;-33,5085853;-70,6933517
1506804;9;1;1;0;-41,7714051;-73,1309159
1507071;0;0;1;0;-30,8847663;-71,0107501
1507532;2;1;0;0;-29,9484043;-71,3420768
1507700;7;1;1;0;-32,788378;-71,2030669
1507847;-1;1;0;0;-22,4595612;-68,9483611
1507883;-1;0;0;0;-32,7197072;-71,4887488
1508205;9;1;1;0;-34,2827701;-71,0658635
1508416;9;1;1;1;-35,4459331;-71,6897025
1508417;9;0;1;1;-37,8118855;-73,4090913
1508456;9;1;1;0;-33,5576152;-70,6940242
1508641;0;1;1;0;-32,863135;-71,2331645
1509682;1;0;1;0;-33,1849806;-70,6676718
1510044;8;0;1;0;-37,4989757;-72,6988663
1510224;1;0;0;0;-34,3941969;-71,999085
1510483;12;1;1;0;-23,5907742;-70,3776239
1510785;1;0;0;0;-38,6687861;-72,2237903
1510977;9;1;1;0;-36,9882387;-73,1581587
1511172;1;0;1;0;-33,7343182;-70,7711193
1511281;9;1;1;0;-33,5566529;-70,632951
1511548;1;0;0;0;-33,7002715;-71,2240851
1511804;6;1;1;0;-34,1706538;-70,7408541
1512388;1;1;0;0;-33,5991078;-70,5619712
1514017;1;0;0;0;-35,3338277;-72,3929577
1515121;7;1;0;1;-33,4107442;-70,6355228
