mrun;rbd_admitido_geo_con_error;cod_curso_admitido_geo_con_error
16798509;8429;131000000133
16799065;2997;501000000131
16799390;3292;501000000131
16799755;22596;611000000133
16799925;1078;511000000133
16800130;40436;131000000133
16800863;5656;351052010133
16801047;24878;111000000131
16801313;10893;711000000131
16801350;2551;131000000131
16802884;15690;231000000123
16803006;5667;611000000133
16803368;24758;501000000131
16803512;3189;311000000133
16803768;9075;131000000133
16803999;4831;501000000131
16804372;2091;211000000133
16804586;9697;131000000133
16804978;4650;711000000133
16805494;5001;511000000133
16805881;12719;111000000133
16806963;17892;131000000133
16807090;1700;111000000132
16807282;12634;501000000133
16808171;255;131000000133
16808804;9634;111000000133
16809187;522;211000000113
16809311;2103;231000000133
16809347;5568;131000000131
16809528;367;131000000133
16809728;25087;501000000132
16809734;13486;611000000133
16810514;22265;411000000133
16811843;4185;511000000133
16812159;4984;611000000133
16812202;25032;131000000133
16812460;399;131000000133
16813055;4961;511000000133
16813431;302;511000000133
16813569;10413;111000000132
16813674;10151;111000000132
16814395;22334;111000000131
16815636;3405;401000000133
16815953;1752;711000000133
16816188;11155;131000000133
16816327;302;111000000133
16816393;2109;231000000113
16816576;9375;131000000233
16816697;20136;131000000133
16816813;851;501000000131
16817590;8485;711000000122
16817608;7722;501000000131
16818721;2485;271072007133
16819005;9281;131000000133
16819087;5725;711000000133
16819423;9472;131000000133
16819854;2330;501000000132
16820204;7181;811000000133
16820251;40316;331000000133
16821330;8325;311000000133
16821726;1443;231000000133
16821919;8349;411000000133
16821978;15614;711000000133
16821992;3670;111000000133
16822016;3163;231000000133
16822418;5221;611000000133
16822675;5109;711000000133
16823335;9006;131000000133
16823389;6304;711000000133
16823946;6649;511000000133
16824879;1918;211000000133
16825217;13167;501000000133
16826111;7401;431000000131
16826181;25304;711000000133
16827106;5568;131000000131
16827190;16443;131000000132
16828078;22319;211000000132
16828133;1268;111000000132
16828173;7133;401000000132
16828361;15624;331000000133
16828764;40208;131000000133
16828871;2237;111000000133
16829084;9861;131000000133
16829157;3795;231000000133
16829193;20082;611000000131
16829488;5216;131000000133
16829814;10541;131000000131
16830011;25556;711000000133
16830674;9487;131000000121
16830806;7349;401000000133
16831287;14671;111000000133
16831437;6223;131000000133
16832335;8444;411000000133
16832353;4951;131000000133
16832397;19906;131000000133
16832398;4644;231000000133
16834131;25788;401000000132
16834784;8487;711000000112
16835227;25386;131000000133
16835257;3435;411000000133
16835464;9757;131000000113
16835503; ; 
16835570;12719;111000000133
16835813;16570;501000000131
16836820;9102;501000000132
16837230;396;231000000133
16839355;578;131000000133
16839511;712;711000000133
16840067;4185;501000000133
16840193;9953;501000000132
16840516;17750;351052010123
16841832;4574;231000000113
16841914;411;811000000133
16842844;18172;211000000133
16843058;6116;511000000133
16843120;10711;131000000133
16843361;9121;501000000133
16843362;10160;501000000231
16843539;9106;501000000133
16844066;5957;311000000133
16845040;13330;331000000131
16845782;1318;451054018133
16845962;13138;811000000132
16846008;13463;711000000133
16846645;7;131000000133
16847435;25396;131000000133
16847438;2163;131000000131
16847559;13637;211000000133
16847573;4732;811000000133
16847593;285;501000000131
16848048;2375;131000000133
16848069;4960;111000000133
16848259;10829;131000000133
16848344;22566;811000000133
16848564;24231;111000000233
16848769;13145;441041005133
16849152;20085;501000000131
16849374;7639;501000000131
16849533;4255;411000000133
16850755;8001;361063011133
16850839;3055;131000000133
16850948;13216;401000000131
16851549;20162;501000000131
16851679;25;311000000133
16852242;9719;111000000131
16852946;4557;131000000133
16853191;2210;501000000131
16853546;5568;231000000131
16853624;2052;711000000131
16853687;5051;401000000131
16854034;22022;131000000133
16854406;1860;311000000132
16855215;18028;311000000133
16857146;3432;431000000133
16858135;2391;611000000133
16858545;4382;401000000133
16859229;17635;131000000133
16860094;3948;711000000133
16860791;1909;331000000131
16861409;5578;511000000131
16861438;11548;111000000133
16861477;126;111000000131
16861979;430;231000000113
16862142;15676;131000000133
16862667;22663;611000000133
16862782;1202;511000000133
16863291;13551;131000000133
16863385;223;111000000133
16863386;2539;111000000133
16863802;7338;111000000132
16864042;534;111000000133
16864521;8420;411000000133
16864788;12368;131000000133
16864962;8491;131000000122
16865296;967;811000000133
16866149;7958;111000000133
16866196;1517;501000000131
16866561;40423;111000000133
16866674;291;111000000133
16866800;113;501000000133
16867542;25737;131000000133
16867750;31421;711000000133
16867853;26108;501000000131
16869316;255;111000000133
16869764;12312;211000000133
16869877;15755;111000000131
16870677;387;111000000133
16871167;31219;111000000233
16871412;2448;341041005133
16872050;612;711000000133
16872847;5703;231000000133
16873769;1908;311000000133
16874302;40006;401000000132
16874443;12741;811000000133
16874573;10842;501000000133
16874987;22489;111000000133
16875478;25279;111000000131
16875973;4926;611000000133
16876659;8498;111000000133
16876754;535;131000000133
16876781;1884;131000000133
16876823;10506;711000000133
16877479;40054;211000000133
16877904;20085;511000000131
16877967;25162;501000000131
16878923;4166;131000000113
16880036;8499;131000000123
16880160;31110;231000000133
16880561;2101;111000000133
16880778;9088;401000000133
16881853;400;431000000133
16881984;539;111000000133
16882262;9332;501000000131
16882645;22334;711000000131
16882890;5569;711000000133
16882960;1518;311000000133
16883043;1765;111000000132
16883273;24689;131000000113
16884711;31221;211000000133
16885401;1368;311000000113
16885815;3332;411000000133
16886140;11532;211000000133
16886485;3010;811000000132
16886555;31219;711000000133
16886776;24216;401000000133
16887684;7826;811000000133
16888139;24878;111000000131
16888614;5283;411000000133
16888633;1368;711000000113
16888642;22065;331000000133
16888686;25017;111000000131
16888770;40043;111000000132
16888869;929;811000000133
16889232;5566;231000000133
16889551;319;811000000133
16889904;5463;111000000133
16889994;10288;401000000133
16890326;22236;311000000133
16890418;17607;331000000133
16890466;1743;811000000131
16890700;317;111000000131
16890711;4767;511000000131
16890965;12591;231000000133
16891707;10629;111000000132
16892573;107;131000000133
16893278;2283;131000000133
16893659;7772;131000000133
16894440;9106;131000000133
16894590;1233;311000000133
16894690;17818;131000000133
16894848;5105;131000000131
16895078;11553;111000000133
16895389;8498;711000000133
16895737;3833;611000000133
16896532;1464;131000000133
16896604;2456;511000000133
16896682;223;611000000133
16897058;9458;501000000131
16897652;1604;501000000231
16897907;16685;431000000133
16898684;8255;131000000133
16898897;8433;611000000133
16899113;5440;131000000133
16899583;6163;131000000133
16899948;16467;111000000133
16901181;14677;811000000131
16901266;8485;711000000122
16901368;11716;131000000133
16901727;396;231000000133
16901770;22543;231000000133
16902310;2948;111000000131
16903005;18251;501000000131
16903225;22012;341041005133
16903668;16569;111000000131
16903727;2263;511000000133
16904094;5578;211000000132
16904104;7629;131000000133
16904918;14879;211000000133
16905014;30005;611000000133
16905269;24878;501000000132
16905411;418;411000000233
16905594;13178;511000000131
16905760;7049;511000000133
16906340;4534;341041005131
16906407;25561;501000000131
16906457;12570;501000000132
16906680;11400;131000000131
16906753;5661;331000000133
16907471;5225;511000000133
16907998;40295;501000000131
16908156;1397;351053014123
16908984;1590;501000000122
16910220;4613;811000000133
16910655;9982;131000000131
16910741;2938;131000000133
16910947;24316;131000000133
16911575;4188;501000000131
16911849;4553;131000000112
16911920;285;311000000133
16912247;25091;131000000133
16912637;8506;131000000131
16912882;25936;401000000132
16913083;4176;611000000111
16913178;710;111000000133
16913378;25613;401000000132
16913401;4173;711000000131
16913857;4536;341041005111
16913939;5752;211000000131
16914418;716;711000000133
16914610;13606;111000000133
16916123;10421;501000000131
16916165;8442;401000000133
16916261;10396;131000000133
16916274;3724;431000000133
16916471;3855;311000000133
16916746;4536;131000000111
16916829;6929;331000000133
16916861;22663;711000000133
16917420;25344;111000000132
16917484;8429;131000000133
16917771;4564;311000000131
16917779;5897;131000000133
16918057;1887;501000000133
16918282;2938;131000000133
16918542;335;611000000133
16919223;4982;131000000132
16919621;3642;131000000111
16919724;14375;511000000131
16919869;802;131000000133
16920078;25561;111000000132
16920342;396;231000000133
16920570;11928;111000000133
16920571;9013;111000000133
16921254;6090;311000000133
16921699;10632;111000000132
16923194;14552;811000000133
16924277;8592;111000000111
16924629;573;331000000133
16925417;1923;411000000132
16925589;6753;331000000133
16925652;9144;501000000131
16925727;31087;711000000133
16927222;11835;711000000133
16927769;2124;111000000132
16927842;9861;501000000131
16928119;24997;501000000133
16928244;26403;111000000131
16929089;10551;131000000133
16930586;3039;501000000131
16930797;24405;501000000133
16930823;16642;131000000133
16931616;2140;511000000133
16931729;9060;131000000133
16934102;2286;811000000133
16934625;31194;131000000133
16934824;2956;711000000133
16935025;13168;131000000133
16935285;13341;311000000133
16935626;22;711000000133
16937648;1868;611000000133
16939286;3138;311000000133
16940075;9867;711000000133
16940103;464;411000000133
16940192;7412;511000000133
16940225;7669;411000000133
16940397;1361;711000000133
16941037;1909;501000000232
16941688;20154;611000000133
16942223;11792;501000000131
16942496;12762;111000000131
16943450;517;711000000133
16943820;11718;501000000131
16944120;370;111000000133
16944272;1863;811000000133
16944806;254;131000000113
16944881;301;511000000133
16945095;10217;111000000132
16945159;12217;131000000133
16945161;4984;611000000133
16945236;11994;131000000133
16945443;15770;511000000133
16945456;9281;131000000133
16945695;4531;511000000132
16945770;1002;311000000133
16946535;129;711000000132
16946686;9302;111000000131
16946717;10666;131000000133
16947495;7790;111000000133
16947933;1756;331000000131
16948057;1213;231000000133
16948318;2843;211000000133
16949074;1890;501000000133
16949517;14375;111000000131
16949642;11527;231000000133
16950136;1742;411000000132
16950379;19974;351052010133
16950499;2938;131000000133
16950810;25766;111000000132
16951087;131;411000000131
16951221;10638;131000000133
16951302;31221;611000000133
16951439;9859;111000000132
16952885;134;811000000131
16953467;14922;231000000133
16953984;18004;361064001133
16954310;24302;311000000133
16954510;227;111000000133
16954699;9069;111000000133
16955399;4505;131000000133
16955845;15793;401000000132
16955978;10689;501000000131
16956195;14879;511000000133
16956745;4579;501000000133
16957260;20164;131000000133
16957943;2147;111000000133
16958050;1855;411000000133
16958058;8490;131000000133
16958415;3169;501000000131
16958638;8429;131000000133
16958971;1121;131000000133
16959196;5722;501000000132
16959443;15676;411000000133
16959597;7536;501000000132
16960800;11532;501000000132
16960872;4703;231000000133
16961585;5398;501000000131
16962352;8714;401000000132
16962464;24520;111000000133
16963063;2109;231000000113
16963610;10257;501000000132
16963701;17793;211000000133
16963728;13491;501000000132
16964283;5662;131000000132
16965102;701;131000000133
16965273;8700;111000000132
16965350;14373;111000000131
16965450;22758;511000000133
16965793;20300;611000000133
16966175;24685;111000000133
16966747;67;211000000132
16967155;16642;131000000133
16967349;2310;211000000131
16967399;16676;131000000133
16967705;9998;111000000132
16968766;7668;111000000133
16968948;19974;131000000133
16969181;2944;311000000111
16969511;3981;111000000133
16970774;24822;111000000133
16971128;4722;311000000133
16971784;8931;711000000111
16972046;10541;131000000131
16972384;13561;331000000133
16972468;22019;211000000133
16972653;26083;501000000132
16972864;1483;611000000113
16972959;14288;711000000133
16973656;3163;131000000133
16973889;9987;401000000133
16974620;4574;211000000113
16974767;5695;111000000133
16974946;10119;401000000132
16975014;25094;501000000131
16975122;5194;711000000133
16976129;1234;411000000133
16976209;3395;111000000133
16976572;461;401000000133
16976763;11795;711000000133
16977920;12504;461064001131
16978213;1346;401000000133
16978541;1685;131000000133
16978685;12328;501000000131
16978869;25303;131000000131
16978911;8411;351052010133
16978950;2135;211000000133
16979164;13313;431000000133
16979919;4160;501000000132
16980351;10830;131000000113
16980855;8044;231000000133
16980898;10666;711000000133
16981064;1855;411000000133
16981550;15770;501000000133
16982206;4481;111000000131
16982486;4534;131000000131
16983311;4724;511000000111
16983579;9738;711000000133
16984655;16980;111000000132
16984660;4831;501000000131
16984672;12623;311000000133
16984798;4709;131000000133
16985089;20029;111000000133
16986915;3663;311000000133
16987188;4714;411000000113
16987351;2249;511000000133
16987686;14778;211000000131
16988295;19947;501000000133
16989382;2553;501000000132
16989578;24496;131000000133
16989848;19944;111000000132
16989849;24685;111000000133
16990376;24206;331000000133
16991804;972;411000000131
16992079;7772;131000000133
16992342;40042;111000000131
16992410;15774;711000000133
16992451;15775;131000000113
16992597;7050;411000000133
16992668;297;501000000131
16992941;10470;501000000133
16993163;2938;131000000133
16993281;10892;211000000232
16994484;5669;131000000113
16995262;40194;431000000131
16995775;4700;131000000133
16996647;5150;711000000133
16996677;2801;611000000133
16998418;1323;401000000131
16998608;9778;711000000133
16998986;24426;131000000133
16999031;609;131000000133
16999598;5706;411000000133
16999765;10663;131000000133
16999941;6766;111000000133
17000020;11914;401000000133
17000329;8349;711000000133
17000341;9410;111000000131
17000493;25718;711000000132
17000704;16541;111000000233
17000844;17838;231000000133
17001735;4165;131000000133
17001855;14870;131000000133
17002341;16518;311000000131
17002712;16716;711000000133
17002770;11870;501000000132
17002806;9531;111000000132
17002863;6183;501000000131
17003295;2937;131000000133
17003602;15657;231000000133
17003875;5578;511000000131
17004191;14877;231000000133
17004392;793;411000000133
17004679;8498;711000000133
17004811;14210;331000000133
17004974;5578;211000000132
17005384;1363;111000000133
17005394;6116;511000000133
17005700;12;311000000133
17005758;5264;211000000131
17006442;1599;111000000132
17006901;22623;501000000131
17006951;10515;501000000232
17007071;14490;511000000133
17007545;203;611000000133
17007651;12855;131000000133
17007791;9006;501000000133
17008105;5026;111000000232
17008846;4843;501000000131
17009139;8505;131000000111
17009432;26303;131000000133
17009480;10399;131000000131
17010161;17838;411000000133
17010288;40208;211000000133
17010790;18147;411000000233
17011089;16970;611000000133
17011129;26012;111000000133
17012204;410;411000000133
17013173;4709;131000000133
17013341;543;511000000131
17013351;3886;131000000131
17013789;10001;401000000131
17014878;11718;311000000131
17014881;31068;131000000133
17015228;9474;131000000113
17015741;40395;411000000133
17015852;26324;711000000133
17015865;8506;131000000131
17015902;9834;111000000133
17017684;9693;131000000133
17017711;1969;411000000133
17018076;10252;131000000133
17018461;9646;131000000131
17018884;1301;131000000133
17020558;9146;711000000113
17020660;10324;501000000131
17021298;1867;411000000131
17021381;20046;611000000131
17021604;10336;711000000131
17021684;10542;131000000133
17022101;1909;131000000131
17022398;40230;111000000133
17022461;7628;131000000113
17022493;2425;511000000133
17022509;1621;711000000131
17022852;14673;331000000133
17022859;574;131000000123
17023027;13491;311000000133
17024470;9801;131000000133
17024629;540;511000000133
17024637;7343;211000000131
17025013;6052;411000000133
17025926;2390;211000000133
17025967;17737;131000000133
17026257;7907;411000000133
17026262;1397;211000000123
17026464;24954;501000000131
17026767;20167;311000000133
17026926;1;131000000131
17028179;9801;131000000133
17028356;617;111000000133
17028951;7130;501000000133
17029016;5589;811000000133
17029762;22543;131000000133
17030005;10478;501000000132
17030146;12547;211000000133
17031576;7958;411000000133
17032584;9668;501000000133
17032727;9687;131000000133
17032894;19972;211000000131
17033641;11223;111000000132
17033809;26292;131000000133
17033887;399;131000000133
17034079;2456;411000000133
17034376; ; 
17034403;7648;511000000133
17034484;10324;501000000132
17034705;40043;111000000132
17034751;2066;351051006133
17035421;516;811000000133
17036069;10420;111000000133
17036352;7536;311000000133
17036661;575;231000000113
17037040;25733;711000000133
17037330;20064;411000000131
17037440;10736;111000000133
17037469;17737;131000000133
17037877;229;111000000133
17037894;12686;331000000133
17037913;26037;501000000233
17037934;611;131000000133
17038000;1397;611000000123
17038899;25700;711000000131
17039208;4025;131000000133
17039324;22236;311000000133
17039381;255;131000000133
17039505;22496;211000000133
17041014;2959;511000000133
17041932;4594;111000000131
17042098;7626;231000000133
17042146;8499;131000000123
17042545;8001;341041002133
17042683;18184;111000000131
17044055;6751;131000000133
17044268;25418;711000000233
17044849;22544;131000000133
17045360;1482;611000000132
17045440;10640;111000000133
17045734;10239;501000000132
17046499;20052;131000000133
17046824;4586;411000000133
17047739;13637;711000000133
17047890;5656;131000000133
17048502;9472;131000000133
17048865;4171;111000000132
17048959;9634;131000000133
17049034;18065;511000000133
17049411;4160;131000000133
17049501;390;411000000133
17050182;40042;501000000131
17050593;3670;211000000133
17051519; ; 
17051646;5130;401000000133
17051714;6708;811000000133
17051827;25418;711000000233
17051953;1184;311000000133
17052217;191;131000000133
17052954;1215;811000000133
17053101;2999;501000000131
17053125;420;131000000133
17053376;5654;131000000133
17053624;3716;311000000133
17054410;1980;401000000132
17054517;15793;131000000133
17054769;4553;131000000112
17055348;8005;611000000133
17055646;5655;131000000132
17055777;9618;501000000131
17056140;6113;231000000133
17056141;2224;231000000133
17056189;16443;131000000131
17056237;9660;131000000133
17056491;10628;111000000133
17056671;8489;131000000113
17056802;5597;711000000133
17056919; ; 
17057160;9063;151052009133
17057546;9693;131000000133
17057807;8255;131000000133
17058124;229;111000000133
17059573;4140;361061001133
17060424;12944;311000000133
17060501;11746;401000000133
17061054;15662;401000000132
17061761;14790;511000000133
17062456;13626;611000000133
17062672;25220;111000000133
17063054;10273;501000000131
17063205;5631;711000000133
17064387;7830;131000000133
17064432;9982;131000000131
17064850;9693;131000000133
17066019;2429;401000000131
17066371;535;111000000133
17066437;2283;131000000133
17066510;40343;131000000133
17066602;16843;131000000133
17067086;4585;401000000133
17067787;4805;231000000133
17068146;5921;231000000131
17069225;7391;111000000133
17069971;6666;111000000133
17070068;9146;131000000113
17070381;9877;501000000131
17070396;40422;131000000133
17070596;522;311000000113
17070879;1674;131000000133
17071178;12842;231000000133
17071221;14232;331000000133
17071322;4169;611000000131
17072087;10832;131000000133
17072208;5652;411000000113
17074098;25061;501000000131
17074171;12655;111000000133
17074211;5001;401000000133
17075229;4188;711000000131
17075649;26324;501000000131
17076335;14720;231000000133
17077084;8429;131000000133
17077313;4712;811000000133
17077723;562;111000000133
17077943;13503;131000000133
17078000;2265;111000000133
17078142;10012;401000000131
17078399;22688;501000000133
17078760;5656;231000000133
17078968;11429;211000000133
17079538;8352;411000000133
17080591;20478;711000000133
17081225;6766;111000000133
17081250;16886;131000000133
17082190;11398;311000000133
17082824;15502;311000000131
17082902;3032;411000000133
17083130;2551;131000000131
17083430;228;111000000133
17083583;12115;131000000133
17083772;26538;501000000133
17083827;15610;211000000131
17084780;12368;311000000133
17085333;22688;311000000133
17086423;2456;501000000132
17086443;4185;811000000133
17087180;7349;501000000133
17087359;17877;111000000133
17087652;20167;711000000131
17087804;8349;411000000133
17088248;10336;111000000132
17088397;20226;711000000133
17088830;13612;411000000133
17088881;218;131000000133
17089658;399;131000000133
17089771;26538;111000000133
17090494;22223;711000000131
17090611;14805;211000000133
17091191;25899;711000000133
17091653;11155;131000000133
17092182;7340;511000000133
17092248;3663;111000000133
17092501;199;131000000133
17092541;25899;711000000133
17093079;24206;611000000233
17093216;5128;211000000111
17093584;646;401000000132
17093944;13503;131000000133
17094360;20121;211000000133
17094463;17828;111000000132
17094542;20154;711000000133
17094807;14387;611000000133
17095580;4724;611000000111
17097322;3871;231000000133
17097957;31108;111000000131
17098020;14232;511000000132
17099062;1676;231000000133
17099187;1680;211000000133
17099240;14778;611000000133
17099448;1969;501000000131
17099547;20136;131000000133
17100378;969;111000000133
17100386;16816;501000000131
17101165;17793;401000000132
17101339;4737;111000000132
17101708;4792;711000000131
17101721;14820;501000000133
17101860;7970;711000000133
17102006;1251;501000000131
17103439;14373;131000000133
17103815;10482;131000000131
17103935;8815;131000000233
17104424;11715;311000000132
17106205;1537;501000000111
17106548;1923;331000000131
17106699;420;131000000133
17106903;403;311000000131
17106910;16587;231000000133
17107225;22489;711000000133
17107591;2938;131000000133
17107727;11139;131000000133
17108055;2121;311000000112
17109009;2112;411000000122
17110605;4160;111000000133
17111936;16886;131000000133
17112266;5347;111000000133
17112498;20136;131000000133
17112864;12217;131000000133
17113703;14856;511000000133
17114799;10641;501000000131
17114837;10257;501000000132
17114950;10546;501000000112
17115174;15750;131000000133
17115303;3723;331000000133
17115478;14552;501000000131
17115529;9144;501000000131
17116040;16697;231000000133
17116562;7725;511000000133
17116574;3502;311000000133
17116792;2123;231000000133
17117132;12652;231000000131
17118610;1961;511000000133
17119250;2102;341041005113
17119833;14868;711000000133
17119952;14210;331000000133
17119980;10085;111000000132
17120000;5347;211000000133
17120205;10911;131000000133
17120331;10905;711000000133
17120690;639;511000000133
17120764;22566;111000000133
17120815;4446;111000000133
17120941;628;401000000133
17122048;9861;401000000132
17122228;40316;231000000133
17122257;4645;311000000132
17122309;1449;131000000133
17122564;5670;401000000132
17123244;10217;111000000132
17123839;7629;131000000133
17124065;2443;231000000133
17124174;5270;131000000133
17124226;31012;711000000133
17124838;5228;501000000133
17124860;4162;231000000231
17124885;6082;501000000133
17125217;10736;111000000133
17126254;4616;131000000133
17126390;25767;711000000133
17126569;25230;111000000132
17127050;25171;131000000131
17127483;24892;501000000131
17129244;10832;131000000133
17129778;10399;131000000131
17130370;10044;131000000133
17130632;10151;501000000132
17133530;3640;131000000132
17133721;14201;511000000133
17133792;15622;501000000131
17134493;10717;131000000133
17134610;16807;131000000133
17134712;932;501000000133
17136747;8505;131000000111
17137545;12810;211000000133
17138724;16754;131000000133
17139092;22565;501000000133
17139107;12810;411000000133
17139178;20218;111000000133
17139283;609;131000000133
17139834;706;211000000133
17139898;1350;111000000133
17140041;4535;131000000131
17140858;420;501000000133
17140920;13558;711000000133
17141101;7630;311000000113
17141823;1211;611000000133
17142219;6270;131000000133
17143206;5669;131000000113
17144279;25475;711000000133
17144516;8811;131000000131
17145226;1588;331000000131
17145666;7044;611000000133
17146049;12855;231000000133
17146633;24623;131000000133
17146800;18170;211000000131
17146844;8598;131000000133
17147193;24626;111000000131
17147268;17915;501000000133
17147372;1327;231000000133
17147390;16844;451051009133
17147926;254;411000000113
17148237;3977;231000000133
17148530;20258;231000000133
17148633;2993;111000000131
17148801;4629;501000000131
17148802;4831;501000000131
17149139;13314;331000000133
17149371;2330;111000000133
17149603;218;131000000133
17149974;9727;711000000133
17150119;19;401000000133
17150209;12716;111000000133
17150391;16652;411000000133
17150685;13590;131000000133
17152098;5566;131000000133
17152430;1502;131000000133
17153268;4288;131000000133
17153440;4050;711000000133
17153567;6119;611000000133
17153897;12810;111000000133
17154073;5658;131000000131
17154608;4733;131000000111
17155134;16652;131000000133
17155316;11224;311000000131
17156115;4140;361061001133
17156189;9982;131000000131
17156721;12590;111000000132
17156762;3013;501000000231
17157190;31087;111000000131
17157481;10336;111000000132
17158195;18199;501000000131
17158403;12244;111000000232
17158583;22330;231000000133
17158957;6762;411000000113
17158995;1274;401000000133
17160209;11883;131000000133
17160765;40295;511000000133
17161415;12;611000000133
17161592;4715;131000000133
17162275;20085;411000000131
17162856;1675;131000000133
17163049;10828;711000000133
17163420;13168;131000000133
17165110;16446;131000000133
17165378;8506;131000000131
17167328;16446;501000000133
17167330;22;501000000133
17167516;40329;711000000133
17167770;4574;331000000113
17167824;9996;401000000131
17167939;8264;711000000133
17168249;9609;501000000131
17168337;6896;511000000133
17168623;4977;231000000133
17168653;317;411000000133
17169086;518;361061003113
17169171;2329;811000000133
17169209;22022;131000000133
17169318;14373;111000000131
17169416;31219;111000000233
17169924;10087;711000000133
17170546;9293;401000000131
17170547;9585;401000000133
17171255;7643;211000000131
17171279;8444;511000000133
17171833;25047;111000000132
17172604;1970;211000000131
17172677;4711;401000000132
17172812;11033;501000000131
17173460;1847;811000000133
17174049;4898;211000000133
17174578;16716;711000000133
17175325;4615;411000000131
17175375;22309;211000000133
17175634;25969;711000000133
17175912;1722;511000000133
17175923;1734;431000000123
17175971;25032;501000000131
17175993;10430;711000000133
17176154;2514;711000000123
17176917;3730;511000000133
17177772;8931;111000000112
17177854;617;511000000133
17177915;3251;811000000133
17178267;11420;501000000132
17178589;611;131000000133
17178700;1263;111000000113
17178998;2171;311000000133
17179244;108;461064001133
17179668;4221;511000000133
17180064;227;111000000133
17180447;12810;111000000133
17181019;16526;811000000131
17181299;1515;231000000133
17181688;1433;501000000133
17181689;5344;501000000131
17182703;11994;401000000131
17182788;3395;111000000133
17183271;8429;231000000133
17183499;22436;501000000133
17183629;24226;211000000133
17183661;40208;511000000133
17183748;2013;131000000133
17184152;1414;511000000133
17184423;721;111000000133
17184549;9177;131000000131
17184644;10116;111000000133
17185059;6112;711000000133
17185517;4715;131000000133
17185588;1722;111000000133
17186007;1578;311000000133
17186505;10422;401000000133
17187731;3250;501000000131
17187742;4574;211000000113
17189180;8441;111000000133
17189227;1517;401000000131
17189281;4179;311000000133
17189647; ; 
17189883;1595;811000000133
17190745;5614;111000000133
17190778;11532;411000000133
17191042;12323;611000000133
17191207;381;511000000133
17191314;22462;131000000133
17191424;7352;611000000133
17191436;4982;131000000132
17191937;17907;231000000133
17192149;11949;111000000131
17192194;9308;111000000133
17192464;22356;231000000133
17192599;12853;501000000232
17192882;1743;511000000132
17193065;7331;131000000133
17193222;16446;131000000133
17193514;9474;131000000113
17193570;16716;711000000133
17194282;4555;131000000121
17194561;10015;111000000132
17195551;5009;811000000131
17196452;2109;811000000113
17196841;4443;611000000133
17198053;3835;401000000133
17198072;14879;311000000133
17198640;9890;501000000131
17198656;11548;111000000133
17198865;10291;501000000133
17198978;26115;131000000133
17200024;11155;131000000133
17200209;7114;401000000133
17200265;4730;311000000133
17200568;3977;131000000133
17200657;7706;211000000133
17201264;20478;811000000133
17201370;4818;311000000133
17202319;15608;111000000133
17202985;14622;411000000132
17203006;9612;501000000133
17203887;25526;111000000132
17203928;17657;431000000131
17204109;2041;501000000111
17204280;10564;111000000112
17204519;8348;501000000133
17204711;20121;111000000133
17204900;1397;131000000123
17205493;9816;501000000131
17205820;20460;501000000131
17206263;26303;131000000133
17206424;2150;611000000113
17206512;4952;131000000133
17207215;6752;231000000133
17207261;9595;111000000131
17207309;16980;111000000132
17207789;16461;131000000231
17208374;40295;131000000133
17208625;4977;131000000133
17208754;5024;711000000133
17209049;3305;131000000133
17210900;22686;111000000133
17211339;10763;501000000131
17211400;4536;341041005111
17211905;6780;211000000133
17212145;4807;501000000132
17212640;1853;611000000133
17213276;20085;211000000131
17213809;12027;231000000133
17214540;20248;131000000133
17215140;40295;511000000133
17215157;4166;131000000113
17215351;14616;311000000131
17215660;9786;501000000131
17215836;5654;111000000133
17216011;15589;711000000131
17216434;31116;711000000133
17217014;31002;131000000123
17217292;3292;501000000131
17217350;8348;411000000133
17217634;10117;111000000131
17218095;27;311000000133
17219201;8490;131000000133
17219431;40409;111000000133
17219432;413;111000000133
17219444;5654;411000000133
17219790;5658;131000000131
17220581;22418;401000000132
17220730;4262;811000000131
17221705;1200;211000000133
17221749;2118;411000000133
17222179;9778;501000000131
17222406;16843;211000000133
17222505;9618;501000000131
17224241;25936;501000000131
17225401;3111;211000000131
17225721;9127;501000000133
17225815;6188;501000000231
17226047;22504;131000000133
17226179;15762;111000000133
17226338;4309;231000000133
17227608;2552;351057030133
17228306;9006;501000000133
17228619;4746;501000000133
17228871;10742;711000000133
17228911;1858;231000000133
17228997;25716;711000000133
17229182;8933;111000000133
17229829;30006;811000000133
17229868;13177;711000000133
17230159;2939;131000000133
17230334;10751;131000000133
17231823;8931;111000000112
17231909;12747;111000000133
17232161;5719;501000000133
17232891;1681;311000000133
17233875;13491;111000000133
17234463;8714;111000000132
17234557;317;811000000133
17235172;3169;501000000132
17235324;15750;511000000133
17235902;14865;131000000133
17235955;10629;111000000132
17236304;8489;131000000113
17236372;523;511000000133
17237007;2946;811000000133
17237216;9106;501000000133
17237323;2938;231000000133
17237777;15840;231000000133
17238433;17817;431000000131
17238669;10396;131000000133
17238714;2140;311000000133
17238798;11716;211000000133
17239190;523;311000000133
17239503;5315;411000000233
17239512;12655;131000000133
17239715;24876;501000000133
17240078;2796;611000000133
17240798;10257;401000000132
17241313;1842;401000000232
17242758;25568;111000000131
17243485;8506;131000000131
17244634;8424;131000000133
17245485;1500;111000000133
17246031;2944;311000000111
17246117;6496;411000000133
17247524;3387;131000000133
17247911;17812;431000000131
17248027;24878;131000000133
17248527;9428;501000000131
17248943;31190;401000000131
17249510;8424;131000000133
17249841;3294;811000000131
