mrun;cod_nivel;rbd_admitido;cod_curso_admitido
5242536;7;15724;71100033
5245482;1;1008;11100033
5246608;9;7941;13100033
5249206;7;7791;71100033
5262488;-1;123;40100031
5265302;9;2111;13100033
5269396;-1;15724;40100032
5271602;0;114;50100031
5272395;-1;521;40100033
5278354;-1;521;40100033
5278850;9;12747;13100033
5280721;1;616;11100033
5281342;0;13637;50100031
5282201;-1;40050;40100032
5284762;9;610;13100031
5287494;-1;8438;40100033
5289663;0;22070;50100032
5296961;12;8429;43100033
5297479;9;7772;13100033
5299415;-1;13463;40100031
5303858;-1;2310;40100031
5305464;-1;12593;40100032
5317540;0;40343;50100031
5317778;9;2612;13100033
5322477;7;13586;71100033
5325983;0;22176;50100033
5330673;1;8439;11100031
5330675;9;664;13100033
5330844;9;15739;13100033
5338021;-1;22697;40100032
5339144;0;2457;50100031
5344320;-1;13350;40100031
5345516;0;710;50100033
5348419;-1;2627;40100031
5354917;-1;7722;40100033
5359173;9;15840;13100033
5367106;-1;743;40100033
5371725;1;2132;11100033
5381340;-1;15515;40100032
5382197;-1;8108;40100033
5382556;9;2285;13100033
5384007;1;22255;11100032
5385266;9;13590;13100033
5395659;-1;8436;40100033
5400418;-1;7671;40100033
5402086;0;2334;50100031
5405402;9;15759;13100033
5407860;-1;2132;40100033
5408026;1;12602;11100033
5408214;1;125;11100033
5409747;9;13503;13100033
5417945;-1;7340;40100031
5418665;-1;2412;40100033
5421925;0;737;50100033
5423923;9;191;13100033
5425770;1;525;11100033
5432555;-1;8483;40100032
5432692;-1;22009;40100032
5435138;-1;31194;40100031
5435152;1;2122;11100031
5435852;-1;2286;40100032
5439972;9;2124;13100033
5440250;0;7643;50100031
5446947;7;7749;71100033
5447126;-1;947;40100031
5448639;1;40177;11100032
5450610;9;2444;13100033
5450726;-1;20330;40100032
5451307;-1;13590;40100033
5457200;9;2378;13100033
5458579;0;2155;50100032
5458780;0;11261;50100031
5478052;9;2283;13100033
5479075;0;13463;50100031
5481133;-1;2210;40100031
5481618;1;7724;11100033
5488518;-1;7958;40100031
5489947;9;7626;13100033
5490283;9;11265;13100033
5491622;9;13344;13100033
5493182;9;11155;13100033
5494984;0;13586;50100032
5496222;-1;12593;40100031
5506620;6;8435;61100033
5508011;-1;2520;40100033
5512436;-1;24313;40100032
5516281;0;117;50100031
5517310;1;2153;11100031
5525349;0;195;50100033
5526473;9;7720;13100033
5536499;9;2123;13100033
5540023;1;527;11100033
5550213;-1;22640;40100032
5555442;-1;129;40100032
5559230;9;2111;13100033
5559456;-1;198;40100033
5563117;-1;13538;40100032
5563711;1;2112;11100032
5564226;1;522;11100013
5565825;-1;7791;40100033
5567213;-1;2122;40100031
5567549;0;7958;50100031
5569122;0;617;50100033
5576308;9;516;13100033
5576724;9;7772;13100033
5578145;-1;2413;40100032
5579026;9;8109;13100033
5580822;1;2162;11100032
5581665;-1;13593;40100033
5584085;-1;40298;40100031
5586062;9;2612;13100033
5586103;0;531;50100033
5590168;-1;2333;40100033
5591704;1;40298;11100032
5595946;-1;13451;40100032
5596117;0;16766;50100031
5597103;0;2423;50100031
5597470;-1;7397;40100032
5598084;0;2139;50100033
5599698;-1;2412;40100033
5605231;0;13303;50100032
5606811;2;8438;21100033
5609259;-1;680;40100031
5609853;1;7793;11100033
5612732;-1;2339;40100031
5615950;7;2151;71100031
5622349;-1;22176;40100033
5628785;1;8003;11100033
5629868;7;22041;71100033
5630726;9;988;13100033
5631417;0;15762;50100033
5636336;1;7659;11100033
5637012;9;8109;13100033
5638985;1;616;11100033
5642840;0;525;50100033
5646411;-1;7543;40100031
5647596;1;2458;11100033
5648450;10;24329;23100023
5648593;1;40298;11100032
5649766;7;8449;71100033
5650141;0;2388;50100031
5653160;-1;22566;40100032
5655361;1;8444;11100031
5658891;1;534;11100033
5661161;0;714;50100033
5662390;-1;40006;40100032
5664348;1;897;11100033
5665430;1;113;11100031
5666197;-1;522;40100013
5667897;9;40025;13100033
5668443;1;7349;11100033
5668492;0;11261;50100031
5669328;-1;8441;40100033
5669828;-1;15646;40100031
5670554;0;22327;50100033
5671396;-1;932;40100033
5675269;0;8053;50100033
5679491;9;2444;13100033
5680514;1;2121;11100012
5683775;9;40126;13100033
5683952;11;8430;33100033
5684215;-1;7958;40100031
5684507;0;626;50100031
5686605;0;15502;50100031
5689861;-1;2171;40100031
5694908;6;8442;61100033
5698018;9;22022;13100033
5701247;1;13504;11100033
5702156;9;11287;13100033
5710248;9;22494;13100033
5710516;1;7634;11100033
5711619;1;2146;11100033
5717577;-1;8161;40100033
5717813;0;13632;50100031
5717987;9;40080;13100033
5721259;9;7626;13100033
5722022;-1;535;40100033
5722079;1;7959;11100033
5725106;7;8210;71100033
5727027;1;630;11100033
5728276;1;2116;11100031
5728539;9;40126;13100033
5729833;7;2182;71100033
5732587;-1;2456;40100031
5738324;9;15769;13100031
5740930;1;13504;11100033
5742776;-1;22686;40100032
5745732;9;610;13100031
5746125;7;2330;71100033
5746848;0;7397;50100031
5747958;-1;2379;40100031
5749126;1;7333;11100033
5753504;1;535;11100033
5768294;9;2285;13100033
5769689;0;113;50100031
5770699;9;701;13100033
5773432;7;13475;71100033
5774737;9;8429;13100033
5777741;-1;15828;40100031
5778559;-1;7397;40100031
5780666;7;7372;71100033
5788968;-1;706;40100031
5789593;9;15646;13100033
5791600;-1;2559;40100031
5791861;-1;22628;40100032
5791953;0;40298;50100032
5795111;-1;566;40100033
5800153;9;7907;13100033
5801524;-1;40343;40100031
5802143;9;7626;13100033
5803215;7;103;71100033
5811701;-1;12593;40100032
5812518;7;2559;71100033
5813393;-1;1016;40100033
5814099;-1;7638;40100033
5818962;1;2173;11100032
5821234;-1;16895;40100031
5821394;9;2205;13100033
5824506;-1;8256;40100033
5825078;-1;24334;40100032
5825435;9;40298;13100033
5830939;1;12726;11100033
5832948;9;40295;13100033
5833091;1;15746;11100032
5837970;0;2250;50100031
5842435;0;2423;50100031
5847627;1;612;11100033
5848037;-1;7802;40100033
5857120;1;12655;11100033
5863458;0;13342;50100031
5864011;9;7626;13100033
5870811;-1;8433;40100032
5871846;1;40298;11100032
5875943;0;969;50100033
5878686;9;13461;13100031
5881893;9;8105;13100033
5886615;0;2112;50100032
5887920;9;8430;13100033
5889791;1;2282;11100033
5892836;7;2401;71100033
5893367;1;40073;11100033
5896598;9;772;17104133
5897173;1;2527;11100033
5898365;0;22649;50100031
5898650;1;7922;11100033
5904256;9;7331;13100033
5904366;0;12511;50100031
5904818;1;616;11100033
5911121;9;2701;13100031
5913206;1;24302;11100031
5915525;-1;15646;40100031
5929245;-1;7696;40100032
5930552;-1;626;40100031
5930816;0;13469;50100031
5932012;-1;8108;40100033
5934256;0;22535;50100033
5937699;2;8436;21100033
5940850;9;7956;13100033
5943072;0;12621;50100032
5947685;-1;2413;40100032
5954957;1;22456;11100033
5955663;0;2467;50100031
5956739;9;24316;13100033
5959907;-1;22380;40100033
5964623;-1;24329;40100022
5964886;7;517;71100033
5967944;-1;8434;40100033
5968114;7;15593;71100031
5971985;0;13474;50100033
5975416;0;13451;50100031
5978456;1;709;11100033
5979047;5;24313;51100033
5981212;-1;15767;40100032
5982876;-1;7641;40100032
5987077;9;2111;13100033
5988715;7;2559;71100033
5999733;-1;11261;40100031
6006830;-1;24334;40100032
6008833;0;114;50100031
6020060;1;1049;11100033
6022248;1;2173;11100032
6028267;9;15583;13100033
6028476;9;13590;13100033
6032085;-1;13303;40100031
6033771;-1;2338;40100031
6040074;0;13303;50100031
6040296;9;2551;13100031
6042513;1;2457;11100031
6042611;0;709;50100033
6042822;9;2173;13100033
6042847;9;968;13100033
6047589;0;13629;50100031
6047987;0;637;50100033
6049947;-1;8438;40100033
6052194;1;530;11100033
6056059;8;8434;81100033
6058478;-1;113;40100031
6060298;7;7631;71100033
6062121;1;2542;11100031
6064226;7;2329;71100033
6066156;0;40298;50100032
6070132;1;12749;11100033
6070669;9;2285;13100033
6074819;9;7956;13100033
6076471;1;707;11100011
6078332;9;12683;13100033
6080524;-1;8436;40100033
6082197;-1;2456;40100031
6083183;9;40080;13100033
6084931;9;2173;13100033
6086177;7;709;71100033
6091895;1;647;11100032
6093319;7;8194;71100033
6094129;-1;22692;40100031
6097283;9;22461;13100033
6099627;1;22608;11100032
6104645;9;11265;13100033
6105300;0;13486;50100033
6108238;9;2422;13100033
6110110;9;2551;13100031
6111006;9;22523;13100033
6111790;1;721;11100033
6117525;1;11277;11100033
6118217;-1;721;40100031
6118864;-1;22692;40100031
6119232;7;12534;71100033
6120212;-1;630;40100031
6120516;9;7629;13100033
6126712;0;8206;50100033
6130239;7;40033;71100033
6135041;-1;13560;40100033
6136476;-1;12704;40100032
6138663;7;11553;71100033
6142746;-1;8433;40100031
6142948;0;2140;50100031
6144329;-1;522;40100013
6144584;0;13538;50100031
6150792;1;113;11100031
6155083;-1;7335;40100033
6158269;-1;7632;40100032
6166093;7;2159;71100032
6171298;0;2360;50100031
6171504;1;13428;11100033
6172361;0;12678;50100031
6172435;-1;13532;40100032
6174804;-1;8435;40100033
6176972;9;11111;13100033
6177811;-1;40006;40100032
6179919;9;8206;13100033
6182188;0;22176;50100033
6183983;11;8425;36103633
6184656;0;2174;50100031
6187941;9;701;13100033
6188740;9;2283;13100033
6198226;7;714;71100033
6200465;-1;13393;40100032
6201066;0;12678;50100031
6201646;7;22105;71100033
6205190;-1;40257;40100031
6208770;0;40288;50100032
6209241;-1;7665;40100031
6220005;-1;969;40100031
6222950;1;608;11100033
6231056;8;8454;81100023
6232502;-1;15571;40100033
6233288;0;40298;50100032
6234935;1;710;11100033
6235187;-1;22608;40100032
6237195;9;7628;13100013
6237401;0;613;50100031
6237504;-1;22380;40100033
6242111;0;13457;50100031
6242300;-1;2125;40100032
6242497;-1;7418;40100033
6246361;1;12602;11100033
6247664;-1;7633;40100032
6248102;9;40298;13100033
6262580;1;12655;11100033
6262693;-1;15696;40100032
6264850;9;8425;13100033
6267992;9;7331;13100033
6268318;1;527;11100033
6271908;-1;714;40100033
6273374;9;22461;13100033
6275504;9;15583;13100033
6275682;1;711;11100033
6278839;7;12693;71100033
6278876;1;40285;11100033
6280088;1;13587;11100033
6283414;1;13562;11100033
6284107;-1;119;40100033
6286685;9;2635;13100033
6288162;-1;7774;40100033
6296561;-1;13314;40100031
6298109;0;7684;50100033
6298260;-1;22083;40100032
6299742;-1;22697;40100032
6301315;1;562;11100033
6301919;9;22022;13100033
6304114;9;7625;13100033
6304895;9;7626;13100033
6310189;-1;2249;40100031
6313200;-1;40006;40100032
6315513;-1;13559;40100031
6316202;9;772;17104133
6316824;1;112;11100032
6317302;7;7372;71100033
6318723;1;40073;11100033
6320565;-1;8436;40100033
6321608;0;2419;50100033
6324235;9;968;13100033
6325129;5;8434;51100033
6326988;0;22380;50100033
6330620;-1;709;40100033
6336000;-1;40343;40100031
6343167;-1;2413;40100031
6345394;-1;612;40100033
6350121;7;2301;71100031
6353049;1;2457;11100031
6353132;1;40298;11100032
6353659;-1;8047;40100033
6354072;-1;13538;40100032
6362554;-1;12593;40100031
6362881;1;7644;11100033
6365901;1;535;11100033
6370288;-1;7407;40100032
6376182;0;2248;50100031
6376690;9;8255;13100033
6383447;1;2331;11100033
6385971;-1;2506;40100033
6387751;-1;22539;40100033
6390936;0;15594;50100031
6391031;0;2460;50100031
6400793;9;8002;13100033
6406234;9;7772;13100033
6408822;9;15726;13100031
6412645;1;7871;11100033
6413989;1;22657;11100033
6414897;0;13532;50100031
6415497;-1;40298;40100031
6418927;9;11155;13100033
6420798;9;7326;13100033
6421351;7;2171;71100033
6428912;-1;8325;40100031
6433749;-1;2313;40100031
6434195;1;2206;11100031
6434678;1;40241;11100031
6434746;9;530;13100033
6435180;-1;40383;40100033
6435897;-1;22628;40100032
6438386;1;2286;11100033
6438736;-1;8161;40100033
6444173;0;40323;50100032
6445134;-1;527;40100033
6448473;1;20330;11100031
6460938;1;621;11100033
6461631;-1;13303;40100031
6462893;7;106;71100033
6471015;9;40080;13100033
6471929;-1;13633;40100032
6477741;1;31221;11100033
6485026;-1;614;40100033
6485968;1;7663;11100033
6487060;-1;7340;40100031
6488130;1;15662;11100031
6489498;0;525;50100033
6493724;11;8429;33100033
6497898;-1;13621;40100031
6498347;1;2660;11100033
6499961;1;13341;11100033
6500128;0;12593;50100031
6501212;1;12602;11100033
6508534;-1;709;40100033
6512447;0;11261;50100031
6513171;-1;7850;40100031
6515097;9;701;13100033
6517191;7;40194;71100033
6517814;-1;7407;40100032
6520685;9;2551;13100031
6528256;7;7543;71100033
6528720;1;525;11100033
6529592;1;8331;11100033
6532712;-1;24313;40100032
6533188;-1;40298;40100032
6534788;-1;15594;40100032
6535367;9;7326;13100033
6537553;7;530;71100033
6544525;0;22688;50100033
6546414;1;12655;11100033
6547096;9;11265;13100033
6549039;-1;13586;40100032
6552284;-1;2465;40100031
6552610;-1;2579;40100032
6560679;0;8256;50100033
6563616;9;2134;13100033
6576201;0;8475;50100032
6582482;9;15646;13100033
6582520;1;40241;11100031
6590709;-1;22493;40100031
6590995;1;2153;11100031
6595589;9;772;17104133
6597032;1;13587;11100033
6597972;1;40073;11100033
6600500;9;2134;13100033
6607686;-1;13457;40100032
6608301;-1;12602;40100033
6610822;0;2313;50100031
6612805;9;2111;13100033
6615327;1;13587;11100033
6616063;7;12686;71100033
6616272;1;2119;11100031
6617166;9;22464;13100033
6624625;0;7450;50100033
6625673;9;15726;13100031
6632426;0;13457;50100031
6635295;9;7441;13100033
6646560;1;2247;11100033
6647893;-1;2559;40100031
6650594;-1;40144;40100031
6650998;0;40144;50100031
6653025;-1;13342;40100032
6654637;-1;2330;40100032
6654657;-1;22265;40100033
6655207;1;13539;11100031
6657486;0;13469;50100031
6661139;1;11265;11100032
6662338;-1;2292;40100032
6664818;7;40194;71100033
6666540;7;40194;71100033
6671011;-1;15711;40100032
6671573;-1;22372;40100033
6672947;-1;2234;40100033
6676272;9;12741;13100033
6678118;-1;531;40100033
6679085;-1;13551;40100032
6679936;3;24329;31100023
6681773;-1;7507;40100033
6682814;9;22461;13100033
6684020;0;22697;50100031
6684256;1;40422;11100033
6686419;1;617;11100033
6688610;1;126;11100033
6688780;1;12538;11100031
6689467;9;40455;13100033
6690000;9;665;13100033
6690277;9;11265;13100033
6698550;1;40241;11100031
6699016;8;8429;81100033
6700433;1;40371;11100033
6702175;-1;31194;40100032
6705829;-1;13529;40100032
6707901;0;31198;50100031
6709771;5;8438;51100033
6713969;1;548;11100033
6715191;0;2432;50100031
6716401;9;7626;13100033
6716543;-1;946;40100032
6716826;0;13551;50100031
6720509;-1;22641;40100031
6720544;9;774;13100033
6722666;-1;7774;40100033
6723521;-1;706;40100031
6724442;-1;625;40100033
6725112;1;8439;11100031
6728219;7;13558;71100033
6731942;-1;8475;40100032
6735935;1;11277;11100033
6737757;-1;40310;40100032
6740847;1;12747;11100033
6744285;-1;15531;40100032
6747094;7;8210;71100033
6748745;9;12591;13100033
6750029;-1;7347;40100033
6751171;-1;13331;40100031
6752647;1;527;11100033
6754195;0;13532;50100031
6755724;0;12757;50100032
6755768;0;12686;50100033
6755966;9;2444;13100033
6758453;1;134;11100031
6759287;9;2444;13100033
6764709;1;22702;11100033
6766066;9;2111;13100033
6767170;11;8454;35102123
6769614;-1;7907;40100033
6771198;-1;20564;40100031
6771796;9;7720;13100033
6772142;0;646;50100031
6775117;-1;40323;40100032
6782077;1;2153;11100031
6784528;0;2265;50100031
6784729;-1;12691;40100032
6788926;-1;13314;40100032
6789157;0;722;50100033
6796431;-1;2334;40100031
6797883;9;2625;13100033
6798531;9;40298;13100033
6800549;9;11155;13100033
6803881;-1;2286;40100032
6805684;-1;13532;40100032
6811479;-1;7959;40100033
6815596;-1;2415;40100031
6817828;-1;22255;40100032
6823038;-1;7397;40100031
6823773;9;2411;13100033
6825237;9;8425;13100033
6831361;0;195;50100033
6833830;9;40399;13100033
6835990;-1;7535;40100031
6836221;7;7403;71100031
6849016;-1;525;40100033
6851748;-1;24334;40100032
6852827;-1;22439;40100033
6856172;-1;40371;40100032
6858116;5;8438;51100033
6860761;9;701;13100033
6860950;-1;969;40100031
6861474;-1;13586;40100032
6864847;-1;2265;40100032
6865824;1;40298;11100032
6866264;-1;721;40100031
6866938;0;12594;50100032
6872643;1;646;11100032
6873042;-1;15844;40100032
6875750;7;629;71100033
6877247;7;8415;71100033
6879206;-1;2599;40100031
6882172;-1;1020;40100033
6891344;9;2701;13100031
6904710;-1;22255;40100032
6904736;9;2285;13100033
6905445;1;2160;11100033
6910025;9;22461;13100033
6915388;-1;7706;40100032
6918367;9;8174;13100033
6928622;9;7331;13100033
6933779;1;40177;11100032
6936584;9;40422;13100033
6938188;4;8415;41100033
6940341;-1;15812;40100031
6941026;1;16923;11100031
6941582;9;15646;13100033
6942119;7;2559;71100033
6943819;7;8047;71100033
6946353;-1;31194;40100032
6947873;-1;7834;40100033
6949091;-1;7685;40100031
6961168;-1;22380;40100033
6962289;-1;2209;40100031
6964726;9;8174;13100033
6966941;1;2114;11100013
6969346;1;7347;11100033
6971392;9;968;13100033
6972447;-1;2268;40100031
6975114;-1;1052;40100031
6977792;1;2119;11100031
6978234;-1;13562;40100033
6980920;0;13532;50100031
6981215;0;8108;50100033
6982145;9;22397;13100031
6983006;9;2283;13100033
6984965;0;15807;50100031
6989936;7;12693;71100033
6992104;11;8424;34101133
6993627;-1;16923;40100032
6993779;1;534;11100033
6994319;7;543;71100033
6995903;9;1036;13100033
6999018;1;2457;11100031
7000778;9;7956;13100033
7001255;1;12761;11100032
7001420;0;13532;50100031
7004753;-1;15526;40100031
7006422;-1;7631;40100032
7017317;-1;12553;40100033
7017755;1;13394;11100033
7019474;9;2164;13100031
7022373;-1;22671;40100033
7024311;0;7706;50100031
7025866;9;2486;13100033
7029210;0;13504;50100033
7031582;0;2428;50100031
7035952;7;12693;71100033
7040331;9;15646;13100033
7042171;1;8423;11100033
7042578;9;2375;13100033
7055168;3;24329;31100023
7057772;1;530;11100033
7058170;1;2153;11100031
7058219;9;15840;13100033
7060779;1;2112;11100032
7061994;-1;12602;40100033
7063234;0;7397;50100032
7065229;-1;2119;40100031
7070111;0;2300;50100031
7072506;9;8109;13100033
7073497;-1;12719;40100033
7074370;9;2102;13100013
7079190;9;22523;13100033
7079352;-1;7665;40100031
7081992;5;24329;51100023
7082980;-1;847;40100033
7086114;1;12747;11100033
7087560;-1;40310;40100032
7088043;0;7706;50100031
7088411;-1;15726;40100032
7090740;0;2523;50100031
7092121;-1;7459;40100031
7092379;1;31221;11100033
7096162;9;2163;13100031
7096524;-1;7634;40100033
7096678;7;8003;71100033
7096834;0;13474;50100033
7096992;9;2518;13100033
7097612;0;13303;50100032
7101779;-1;15726;40100032
7102803;9;1013;13100033
7102973;1;13513;11100033
7106101;1;8301;11100033
7111992;1;602;11100033
7113618;9;40457;13100033
7120851;-1;7832;40100031
7122204;1;12715;11100033
7123156;-1;13383;40100033
7123768;1;13486;11100033
7129296;0;7706;50100031
7129505;7;7774;71100033
7137272;-1;2458;40100031
7139443;9;11105;13100033
7139705;0;8438;50100033
7141478;1;8438;11100033
7145238;-1;22418;40100032
7149793;-1;13529;40100032
7149817;0;709;50100033
7154224;1;2714;11100033
7156825;1;13539;11100031
7157595;9;40025;13100033
7158026;7;22418;71100033
7161596;-1;22608;40100032
7163249;0;972;50100031
7167282;0;13457;50100031
7169489;6;8415;61100033
7170651;0;2136;50100031
7170858;0;13587;50100033
7171275;-1;2456;40100031
7172582;-1;15811;40100031
7173444;-1;12711;40100033
7176624;0;13590;50100033
7180862;9;2205;13100033
7183416;1;8159;11100033
7187133;-1;13560;40100033
7189445;1;13587;11100033
7196673;0;8454;50100022
7196785;0;12594;50100032
7199770;1;22493;11100033
7201530;1;7541;11100033
7210221;1;12761;11100032
7215961;1;2321;11100033
7217314;-1;15593;40100032
7218652;9;2222;13100033
7219171;0;12686;50100033
7220894;1;12719;11100033
7224381;7;103;71100033
7226752;0;7639;50100031
7227137;9;2447;13100033
7228571;1;2714;11100033
7235151;-1;22565;40100033
7239726;9;7628;13100013
7242618;9;2173;13100033
7243159;-1;198;40100033
7248001;-1;7333;40100033
7251622;1;11265;11100031
7253650;-1;706;40100031
7256038;9;2444;13100033
7262556;1;525;11100033
7266076;1;707;11100011
7266752;1;2556;11100033
7268217;7;13426;71100031
7269833;0;40295;50100031
7272183;-1;22692;40100031
7276585;-1;637;40100033
7277617;1;12747;11100033
7282582;0;22309;50100031
7282873;0;22260;50100033
7282909;1;13587;11100033
7287841;0;709;50100033
7289002;-1;2412;40100033
7289266;0;22608;50100031
7291345;-1;40399;40100033
7292839;9;772;17104133
7293518;9;40298;13100033
7294488;9;7629;13100033
7297733;9;8162;13100033
7299682;1;7958;11100033
7299837;-1;13608;40100032
7300400;9;15769;13100031
7300981;1;647;11100032
7307283;-1;7639;40100032
7308361;-1;7638;40100033
7309179;9;15646;13100033
7311676;9;7628;13100013
7322736;-1;2209;40100031
7331579;-1;22628;40100032
7336731;1;11265;11100032
7342098;1;2223;11100033
7342988;1;130;11100032
7344480;7;2112;71100031
7347260;-1;7647;40100033
7349063;1;7967;11100033
7352288;0;12686;50100033
7352481;9;701;13100033
7355524;1;13330;11100032
7356525;1;31221;11100033
7359269;-1;2556;40100033
7359616;-1;40144;40100031
7359887;2;8441;21100033
7361984;9;2422;13100033
7365660;9;13553;13100033
7367168;-1;129;40100032
7368147;-1;15593;40100032
7370531;-1;2125;40100032
7377837;9;8430;13100033
7379684;-1;8413;40100033
7379745;0;40298;50100032
7385262;1;22608;11100032
7390393;9;2625;13100033
7391076;9;2124;13100033
7393619;9;7331;13100033
7395535;-1;7647;40100033
7401168;-1;2579;40100032
7402348;0;7850;50100031
7402569;7;15501;71100031
7408122;-1;22692;40100031
7412316;0;8434;50100033
7423356;-1;2339;40100031
7428082;1;13552;11100033
7428225;9;13553;13100033
7428763;3;8444;31100033
7429902;-1;897;40100033
7431041;0;13532;50100031
7432639;-1;15522;40100032
7433221;9;22553;13100033
7433910;8;8429;81100033
7437006;-1;13538;40100032
7437380;9;2283;13100033
7439616;0;2238;50100031
7441665;9;701;13100033
7445869;1;2319;11100033
7450046;0;12715;50100033
7451905;-1;707;40100012
7453780;-1;13457;40100032
7454828;-1;40422;40100033
7455405;-1;2131;40100031
7457032;9;2124;13100033
7459853;0;13532;50100031
7464616;0;15588;50100031
7467656;9;13626;13100033
7468040;0;2234;50100033
7468348;-1;12519;40100032
7469661;-1;22688;40100033
7474361;0;2292;50100031
7477508;-1;2553;40100032
7479199;0;2367;50100031
7480090;9;13551;13100033
7483823;9;40080;13100033
7484983;0;2120;50100031
7485930;9;7629;13100033
7486377;9;7331;13100033
7487725;1;2362;11100033
7488805;1;8444;11100031
7491715;-1;7637;40100031
7493232;1;617;11100033
7503263;-1;8003;40100032
7514100;1;2233;11100031
7517979;9;535;13100033
7522297;-1;15662;40100032
7525359;1;12715;11100033
7529587;1;680;11100033
7532460;-1;721;40100031
7532525;-1;13314;40100032
7536366;9;22664;13100033
7537512;7;2329;71100033
7539517;1;8139;11100033
7545840;-1;20489;40100033
7547220;-1;2160;40100031
7548410;-1;7942;40100032
7552405;-1;12691;40100032
7555300;0;2286;50100031
7559317;9;13504;13100033
7559971;0;8454;50100022
7562106;-1;8436;40100033
7563673;1;2247;11100033
7567943;0;534;50100033
7571731;1;535;11100033
7573897;7;2121;71100011
7576391;0;13457;50100031
7578758;-1;13350;40100032
7583956;1;548;11100033
7587102;9;7326;13100033
7588552;9;611;13100033
7595739;1;11265;11100032
7596500;9;15646;13100033
7600382;9;8442;13100033
7606017;7;15724;71100033
7606274;9;15759;13100033
7608892;1;7419;11100033
7610494;0;15724;50100031
7611524;-1;521;40100033
7611679;9;40457;13100033
7617015;-1;708;40100033
7619865;0;22195;50100031
7622102;1;616;11100033
7622269;9;15726;13100031
7628683;-1;2232;40100031
7631570;1;7390;11100033
7633088;0;2456;50100031
7638505;-1;111;40100033
7642811;3;8444;31100033
7647730;-1;709;40100033
7663967;-1;7419;40100033
7664364;9;518;13100013
7666319;1;2457;11100031
7667041;9;2625;13100033
7671237;0;13405;50100031
7672115;1;40298;11100032
7673943;9;2163;13100031
7677793;1;31221;11100033
7679042;7;40320;71100033
7680980;0;40268;50100031
7683231;-1;12602;40100033
7688630;9;8255;13100033
7689470;9;7722;13100033
7696361;0;12686;50100033
7697142;0;7706;50100031
7704919;7;15855;71100031
7705202;9;968;13100033
7708128;0;12711;50100033
7708152;-1;12762;40100031
7708446;0;1049;50100033
7711575;9;7331;13100033
7711719;-1;557;40100033
7716517;0;972;50100031
7719736;-1;7638;40100033
7720950;1;522;11100013
7721085;9;15775;13100013
7732472;11;24300;33100033
7733272;9;15646;13100033
7736338;-1;22083;40100032
7736583;9;13551;13100033
7748190;-1;40231;40100031
7750373;-1;2233;40100031
7754525;-1;12602;40100033
7756586;0;2469;50100031
7756929;-1;7448;40100033
7757596;7;7722;71100033
7758734;9;2701;13100031
7760537;0;7664;50100033
7763590;-1;626;40100031
7769497;-1;31218;40100032
7770643;-1;774;40100033
7773275;1;13513;11100033
7774296;9;20376;13100033
7775434;0;13469;50100031
7778073;9;2111;13100033
7779126;-1;7648;40100031
7783439;1;521;11100033
7783442;1;7724;11100033
7784369;1;646;11100032
7784697;-1;8483;40100032
7784815;-1;13303;40100032
7788844;9;15808;13100033
7789973;0;2553;50100032
7793389;9;22523;13100033
7794802;-1;2266;40100032
7801095;-1;13376;40100032
7802647;9;610;13100031
7812157;-1;7654;40100033
7815904;0;897;50100033
7817850;1;2147;11100033
7819049;-1;628;40100033
7825863;0;15770;50100033
7828080;9;12551;13100033
7831929;1;11277;11100033
7832723;0;7536;50100032
7838669;7;106;71100033
7845501;-1;1016;40100033
7845721;1;13557;11100033
7847621;7;712;71100033
7859637;9;108;13100033
7859918;9;15646;13100033
7861835;1;7349;11100033
7867810;3;8438;31100033
7870891;1;22255;11100032
7874107;9;7626;13100033
7875468;0;22372;50100033
7881084;4;8444;41100033
7889354;9;191;13100033
7893714;-1;7349;40100033
7894273;1;2555;11100033
7896725;1;525;11100033
7896823;-1;22156;40100031
7899587;-1;13608;40100032
7902284;1;22702;11100033
7902524;0;2664;50100031
7904307;-1;22581;40100033
7908130;0;22229;50100033
7913660;9;2285;13100033
7918672;1;871;11100033
7922632;0;710;50100033
7922874;-1;13303;40100031
7925642;0;2413;50100031
7927003;1;1014;11100033
7928410;0;523;50100033
7929688;-1;714;40100033
7930767;-1;13350;40100031
7931728;0;22418;50100031
7932910;-1;706;40100031
7933272;1;15762;11100033
7935905;-1;7641;40100032
7945233;9;2444;13100033
7951001;-1;971;40100013
7951968;1;15832;11100033
7952229;6;8435;61100033
7956362;-1;721;40100032
7961232;1;7724;11100033
7961932;-1;13474;40100033
7966692;1;24311;11100032
7969254;-1;22439;40100033
7969774;9;24329;13100023
7970125;9;2263;13100033
7970242;9;15646;13100033
7974618;0;13504;50100033
7978692;-1;12762;40100031
7981384;9;2123;13100033
7987339;7;40033;71100033
7987621;0;11265;50100032
7987745;9;40080;13100033
7990906;-1;2330;40100032
7992557;7;13474;71100033
7992729;1;2223;11100033
7999360;5;8442;51100033
8005598;-1;7460;40100033
8009298;0;2155;50100032
8010237;1;40177;11100032
8013451;-1;531;40100033
8014545;9;191;13100033
8015732;1;2233;11100031
8015819;7;7349;71100033
8021794;9;107;13100033
8029251;7;12604;71100033
8032310;1;710;11100033
8032751;-1;847;40100033
8034086;-1;711;40100033
8034989;6;8442;61100033
8037454;9;12747;13100033
8037890;-1;13475;40100032
8039026;9;2163;13100032
8042436;0;2413;50100031
8045046;9;2283;13100033
8045220;-1;12757;40100032
8045654;1;7710;11100032
8049890;7;12602;71100033
