mrun;cod_nivel;rbd;cod_curso;preferencia_postulante;agregada_por_continuidad;prioridad_matriculado;prioridad_hermano;prioridad_hijo_funcionario;prioridad_exalumno;loteria_original
554023;-1;12594;40100031;2;0;0;0;0;0;13
554023;-1;12762;40100031;3;0;0;0;0;0;2
554023;-1;40295;40100031;1;0;0;0;0;0;3
558201;11;8429;33100033;1;0;0;0;0;0;10
558201;11;8457;36103713;2;0;0;0;0;0;6
558201;11;24327;33100033;3;1;1;0;0;0; 
563895;-1;7832;40100031;1;0;0;0;0;0;1
563895;-1;22606;40100033;2;0;0;0;0;0;4
568176;0;2626;50100031;2;0;0;0;0;0;1
568176;0;15812;50100031;1;0;0;0;0;0;4
578958;-1;2179;40100032;2;0;0;0;0;0;4
578958;-1;15595;40100032;1;0;0;0;0;0;14
579751;1;2330;11100033;1;0;0;0;0;0;12
579751;1;15596;11100033;2;0;0;1;0;0;21
579751;1;15832;11100033;3;0;0;0;0;0;40
580360;1;12579;11100033;2;0;0;0;0;0;3
580360;1;12594;11100033;1;0;0;0;0;0;2
580360;1;40043;11100032;3;0;0;0;0;0;33
582574;9;8411;13100033;1;0;0;1;0;0;4
582574;9;24300;13100033;2;0;0;0;0;0;3
587365;-1;123;40100031;1;0;0;1;0;0;12
587365;-1;12538;40100031;2;0;0;0;0;0;1
588511;-1;2206;40100031;1;0;0;1;0;0;4
588511;-1;15646;40100032;2;0;0;0;0;0;4
588534;0;13303;50100031;3;0;0;0;0;0;6
588534;0;13303;50100032;2;0;0;0;0;0;5
588534;0;31194;50100032;1;0;0;0;0;0;19
588534;0;40323;50100032;4;0;0;0;0;0;1
590045;-1;11265;40100031;1;0;0;0;0;0;1
590045;-1;15793;40100032;2;0;0;0;0;0;5
592568;-1;7791;40100033;1;0;0;0;0;0;5
595242;9;7505;13100033;2;0;0;0;0;0;4
595242;9;22022;13100033;1;0;0;0;0;0;7
597104;-1;8437;40100033;4;0;0;0;0;0;3
597104;-1;8439;40100031;2;0;0;0;0;0;2
597104;-1;24313;40100032;3;0;0;0;0;0;6
597104;-1;24329;40100022;1;0;0;0;0;0;24
597407;0;969;50100033;3;0;0;0;0;0;2
597407;0;970;50100031;2;0;0;0;0;0;1
597407;0;972;50100031;1;0;0;1;0;0;4
602044;9;22494;13100033;1;0;0;0;0;0;59
602044;9;22664;13100033;2;0;0;0;0;0;18
604196;7;11155;71100033;1;0;0;0;0;0;2
604196;7;13420;71100033;3;1;1;0;0;0; 
604196;7;13475;71100033;2;0;0;0;0;0;12
605142;1;8174;11100033;1;0;0;0;0;0;1
605142;1;8194;11100033;2;0;0;0;0;0;1
607313;-1;612;40100033;2;0;0;0;0;0;3
607313;-1;621;40100033;1;0;0;1;0;0;4
609917;-1;2262;40100032;1;0;0;0;0;0;4
609917;-1;15650;40100032;2;0;0;0;0;0;3
609984;9;12602;13100033;1;0;0;0;0;0;10
609984;9;12632;13100033;2;0;0;0;0;0;28
610650;9;8429;13100033;1;0;0;0;0;0;7
610650;9;8442;13100033;2;0;0;0;0;0;2
616778;9;22461;13100033;2;0;0;0;0;0;10
616778;9;40343;13100033;1;0;0;0;0;0;36
617277;0;680;50100031;1;0;0;1;0;0;2
617277;0;682;50100031;2;0;0;0;0;0;2
618507;9;7331;13100033;1;0;0;0;0;0;122
618507;9;22270;13100013;2;0;0;0;0;0;26
619013;-1;129;40100032;2;0;0;0;0;0;14
619013;-1;12518;40100032;1;0;0;0;0;0;13
630300;7;13558;71100033;1;0;0;0;0;0;15
630300;7;13559;71100033;4;1;1;0;0;0; 
630300;7;13561;71100033;2;0;0;0;0;0;5
630300;7;13576;71100033;3;0;0;0;0;0;5
632315;7;516;71100033;4;0;0;0;0;0;10
632315;7;517;71100033;2;0;0;0;0;0;11
632315;7;13587;71100033;1;0;0;0;0;0;1
632315;7;40194;71100033;3;0;0;0;0;0;2
632553;-1;2570;40100031;1;0;0;1;0;0;4
633858;9;7331;13100033;2;0;0;0;0;0;132
633858;9;22626;13100033;1;0;0;0;0;0;5
638263;2;8434;21100033;1;0;1;0;0;1;5
638263;2;8448;21100033;2;0;0;0;0;0;3
639638;9;7505;13100033;1;0;0;0;0;0;8
639638;9;22004;13100033;2;0;0;0;0;0;1
644193;1;24311;11100032;1;0;0;0;0;0;18
644193;1;24329;11100023;2;0;0;0;0;0;7
646077;0;7349;50100033;1;0;0;0;0;0;9
646077;0;7397;50100031;3;0;0;0;0;0;4
646077;0;22255;50100031;2;0;0;0;0;0;11
648675;0;613;50100031;3;0;0;0;0;0;40
648675;0;616;50100033;4;0;0;0;0;0;15
648675;0;637;50100033;2;0;0;0;0;0;2
648675;0;13621;50100031;5;0;0;0;0;0;1
648675;0;31198;50100031;1;0;0;0;0;0;8
649205;0;709;50100033;1;0;0;0;0;0;22
649205;0;13538;50100031;2;0;0;0;0;0;36
649491;0;13457;50100031;2;0;0;0;0;0;17
649491;0;13532;50100031;3;0;0;0;0;0;37
649491;0;13538;50100031;1;0;0;0;0;0;7
649987;-1;20376;40100031;1;0;0;0;0;0;4
649987;-1;22418;40100032;3;0;0;0;0;0;14
649987;-1;22688;40100033;2;0;0;0;0;0;6
651168;1;535;11100033;1;0;0;0;0;0;27
651168;1;13552;11100033;2;0;0;0;0;0;38
652833;-1;2379;40100031;1;0;0;1;0;0;1
652833;-1;2384;40100031;2;0;0;0;0;0;5
655210;-1;13457;40100032;3;0;0;0;0;0;32
655210;-1;13532;40100032;2;0;0;0;0;0;46
655210;-1;13538;40100032;1;0;0;0;0;0;14
657206;-1;2487;40100031;2;0;0;0;0;0;3
657206;-1;15807;40100031;1;0;0;0;0;0;1
657754;-1;2330;40100031;1;0;0;0;0;0;4
657754;-1;15596;40100033;2;0;0;0;0;0;8
659868;0;129;50100032;1;0;0;0;0;0;9
659868;0;12593;50100031;2;0;0;0;0;0;7
661599;1;522;11100013;5;0;0;0;0;0;45
661599;1;525;11100033;2;0;0;0;0;0;74
661599;1;539;11100031;3;0;0;0;0;0;4
661599;1;13587;11100033;1;0;0;0;0;0;51
661599;1;40298;11100032;4;0;0;0;0;0;13
661681;3;8438;31100033;1;0;0;0;0;0;8
661681;3;8448;31100033;2;0;0;0;0;0;1
668126;0;613;50100031;3;0;0;0;0;0;4
668126;0;616;50100033;2;0;0;0;0;0;17
668126;0;646;50100032;1;0;0;0;0;0;6
668126;0;13626;50100033;4;1;1;0;0;0; 
672377;-1;8436;40100033;2;0;0;0;0;0;11
672377;-1;8437;40100033;1;0;0;1;0;0;5
672377;-1;8439;40100031;3;0;0;0;0;0;9
672997;1;22229;11100033;2;0;0;0;0;0;6
672997;1;22356;11100033;1;0;0;1;0;0;8
672997;1;40257;11100031;3;1;1;0;0;0; 
675388;9;2375;13100033;2;0;0;0;0;0;10
675388;9;15583;13100033;1;0;0;0;0;0;25
679179;0;12757;50100032;1;0;0;0;0;0;40
679179;0;40295;50100031;2;0;0;0;0;0;6
680266;1;897;11100033;3;0;0;0;0;0;3
680266;1;946;11100033;1;0;0;0;0;0;2
680266;1;959;11100033;2;0;0;0;0;0;5
681217;0;2248;50100031;1;0;0;0;0;0;8
681217;0;2249;50100031;3;0;0;0;0;0;2
681217;0;15792;50100031;2;0;0;0;0;0;9
684603;-1;12634;40100031;1;0;0;0;0;0;7
684603;-1;12719;40100033;2;0;0;0;0;0;25
686031;5;8436;51100033;2;0;0;0;0;0;5
686031;5;8438;51100033;1;0;0;0;0;0;6
686031;5;8444;51100033;3;0;0;0;0;0;1
688118;7;2118;71100033;1;0;0;0;0;1;3
688118;7;40146;71100033;2;0;0;0;0;0;1
689098;0;7639;50100031;1;0;0;0;0;0;4
689098;0;40256;50100031;2;0;0;0;0;0;5
691904;1;847;11100033;2;0;0;0;0;0;1
691904;1;13545;11100033;1;0;0;0;0;0;2
696362;1;2393;11100033;2;0;0;0;0;0;1
696362;1;2412;11100033;3;0;0;0;0;0;6
696362;1;2417;11100033;1;0;0;0;0;0;5
699232;-1;522;40100013;2;0;0;0;0;0;15
699232;-1;548;40100033;1;0;0;1;0;0;9
699360;1;7774;11100033;1;0;0;0;0;0;1
699360;1;7802;11100033;2;0;0;0;0;0;1
699694;9;2486;13100033;2;0;0;0;0;0;8
699694;9;15739;13100033;1;0;0;0;0;0;8
701156;-1;7337;40100033;2;0;0;0;0;0;1
701156;-1;7397;40100032;1;0;0;0;0;0;6
701156;-1;7407;40100031;3;0;0;0;0;0;5
704028;2;8435;21100033;1;0;0;0;0;0;3
704028;2;8441;21100033;2;0;0;0;0;0;2
704028;2;8449;21100033;3;1;1;0;0;0; 
708109;9;11265;13100033;2;0;0;0;0;0;40
708109;9;15759;13100033;1;0;0;0;0;0;10
711400;0;2556;50100033;2;0;0;0;0;0;2
711400;0;2566;50100031;3;0;0;0;0;0;1
711400;0;15622;50100031;1;0;0;0;0;0;1
719290;9;2444;13100033;4;0;0;0;0;0;12
719290;9;2447;13100033;3;0;0;0;0;0;1
719290;9;2448;13100031;2;0;0;0;0;0;17
719290;9;2551;13100031;1;0;0;0;0;0;43
720928;9;2283;13100033;2;0;0;0;0;0;71
720928;9;2319;13100033;1;0;0;0;0;0;9
720928;9;11265;13100033;4;0;0;0;0;0;83
720928;9;15596;13100033;3;0;0;0;0;0;13
723889;0;617;50100033;1;0;0;0;0;0;2
723889;0;625;50100033;2;0;0;0;0;0;2
723889;0;13342;50100031;3;0;0;0;0;0;5
726807;0;2151;50100032;3;0;0;0;0;0;2
726807;0;40006;50100031;1;0;0;1;0;0;2
726807;0;40006;50100032;2;0;0;1;0;0;4
731319;-1;8003;40100032;1;0;0;0;0;0;15
731319;-1;8004;40100032;3;0;0;0;0;0;14
731319;-1;22697;40100032;2;0;0;0;0;0;11
733712;-1;8047;40100033;2;0;0;0;0;0;12
733712;-1;22565;40100033;1;0;0;0;0;0;6
736303;9;535;13100033;1;0;0;0;0;0;2
736303;9;40208;13100033;3;0;0;0;0;0;2
736303;9;40298;13100033;2;0;0;0;0;0;23
738983;-1;22581;40100033;1;0;0;1;0;0;3
742641;1;800;11100033;2;0;0;0;0;0;2
742641;1;848;11100033;1;0;0;0;0;0;2
743412;-1;7631;40100032;1;0;0;0;0;0;31
743412;-1;7633;40100032;4;0;0;0;0;0;4
743412;-1;7634;40100033;3;0;0;0;0;0;15
743412;-1;7696;40100032;8;0;0;0;0;0;3
743412;-1;22009;40100033;10;0;0;0;0;0;15
743412;-1;22175;40100033;6;0;0;0;0;0;9
743412;-1;22229;40100033;7;0;0;0;0;0;2
743412;-1;22249;40100031;5;0;0;0;0;0;1
743412;-1;40257;40100031;11;0;0;0;0;0;11
743412;-1;40316;40100032;9;0;0;0;0;0;9
743412;-1;40351;40100032;2;0;0;0;0;0;28
744598;1;521;11100033;1;0;0;0;0;0;34
744598;1;535;11100033;2;0;0;0;0;0;31
744781;-1;15593;40100032;2;0;0;0;0;0;43
744781;-1;15811;40100031;1;0;0;0;0;0;5
746925;0;7791;50100033;1;0;1;0;0;1;7
747557;9;7626;13100033;2;0;0;0;0;0;11
747557;9;7651;13100033;3;0;0;0;0;0;9
747557;9;22200;13100031;4;1;1;0;0;0; 
747557;9;22664;13100033;1;0;0;0;0;0;11
752241;9;7629;13100033;2;0;0;0;0;0;46
752241;9;40343;13100033;1;0;0;0;0;0;29
752364;-1;40231;40100031;1;0;0;1;0;0;19
752364;-1;40298;40100031;2;0;0;0;0;0;36
752364;-1;40298;40100032;3;0;0;0;0;0;28
755273;-1;12511;40100032;2;0;0;0;0;0;8
755273;-1;12519;40100032;8;0;0;0;0;0;8
755273;-1;12545;40100032;10;0;0;0;0;0;5
755273;-1;12593;40100032;3;0;0;0;0;0;1
755273;-1;12661;40100031;9;0;0;0;0;0;4
755273;-1;12702;40100031;5;0;0;0;0;0;9
755273;-1;12717;40100031;6;0;0;0;0;0;1
755273;-1;12717;40100032;7;0;0;0;0;0;3
755273;-1;12757;40100032;1;0;0;0;0;0;32
755273;-1;40295;40100031;4;0;0;0;0;0;7
758728;9;7628;13100013;2;0;0;0;0;0;50
758728;9;7720;13100033;1;0;0;0;0;0;23
764473;-1;2523;40100031;1;0;0;0;0;0;3
765005;1;522;11100013;2;0;0;0;0;0;3
765005;1;527;11100033;3;1;1;0;0;0; 
765005;1;530;11100033;1;0;0;0;0;0;106
765364;-1;2461;40100032;3;0;0;0;0;0;8
765364;-1;15608;40100031;1;0;0;1;0;0;4
765364;-1;15779;40100031;2;0;0;0;0;0;4
765884;-1;7397;40100031;1;0;0;0;0;0;3
765884;-1;7407;40100031;2;0;0;0;0;0;4
772260;0;2660;50100033;1;0;0;0;0;0;2
772260;0;40078;50100031;2;0;0;0;0;0;1
776278;1;521;11100033;2;0;0;0;0;0;17
776278;1;13552;11100033;1;0;0;0;0;0;15
776367;0;2112;50100032;1;0;0;1;0;0;4
776367;0;15503;50100032;2;0;0;0;0;0;10
779938;7;565;71100033;1;0;0;0;0;0;7
779938;7;583;71100033;3;1;1;0;0;0; 
779938;7;13610;71100033;2;0;0;0;0;0;1
783766;7;646;71100033;5;0;0;0;0;0;8
783766;7;13341;71100033;4;0;0;0;0;0;2
783766;7;13558;71100033;1;0;0;0;0;0;4
783766;7;13559;71100033;2;0;0;0;0;0;2
783766;7;13561;71100033;3;0;0;0;0;0;8
784544;9;22155;13100033;2;0;0;0;0;0;8
784544;9;22464;13100033;1;0;0;0;0;0;4
784544;9;40455;13100033;3;0;0;0;0;0;13
784544;9;40457;13100033;4;0;0;0;0;0;27
786184;6;8434;61100033;1;0;1;0;0;1;1
786184;6;8435;61100033;7;0;0;0;0;0;3
786184;6;8438;61100033;6;0;0;0;0;0;1
786184;6;8439;61100033;5;0;0;0;0;0;1
786184;6;8458;61100033;4;0;0;0;0;0;8
786184;6;24302;61100033;3;0;0;0;0;0;2
786184;6;24311;61100033;2;0;0;0;0;0;5
786237;-1;15726;40100031;2;0;0;0;0;0;10
786237;-1;15750;40100032;1;0;0;1;0;0;9
793877;9;2111;13100033;1;0;0;0;0;0;72
793877;9;2134;13100033;2;0;0;0;0;0;134
795175;1;2330;11100033;1;0;0;0;0;0;18
795175;1;15832;11100033;2;0;0;0;0;0;3
798547;-1;521;40100033;7;0;0;0;0;0;19
798547;-1;525;40100033;5;0;0;0;0;0;9
798547;-1;527;40100033;8;0;0;0;0;0;34
798547;-1;13529;40100032;1;0;0;0;0;0;11
798547;-1;13620;40100032;2;0;0;0;0;0;6
798547;-1;31194;40100031;6;0;0;0;0;0;29
798547;-1;40231;40100031;4;0;0;0;0;0;23
798547;-1;40298;40100031;3;0;0;0;0;0;34
800385;9;2163;13100031;2;0;0;0;0;0;18
800385;9;2164;13100031;1;0;0;0;0;0;71
802656;9;701;13100033;1;0;0;0;0;0;55
802656;9;13551;13100033;2;0;0;0;0;0;44
803041;-1;12757;40100032;2;0;0;1;0;0;3
803041;-1;40295;40100031;1;0;0;0;0;0;12
806015;9;12632;13100033;3;0;0;0;0;0;19
806015;9;12655;13100033;2;0;0;0;0;0;17
806015;9;12749;13100033;1;0;0;0;0;0;5
807297;1;616;11100033;4;0;0;0;0;0;26
807297;1;617;11100033;1;0;0;0;0;0;8
807297;1;618;11100033;6;0;0;0;0;0;19
807297;1;646;11100031;2;0;0;0;0;0;6
807297;1;646;11100032;3;0;0;0;0;0;44
807297;1;13626;11100033;5;0;0;0;0;0;2
815531;-1;969;40100032;1;0;0;0;0;0;8
815531;-1;970;40100031;3;0;0;0;0;0;6
815531;-1;11147;40100032;2;0;0;0;0;0;10
822467;-1;2209;40100031;1;0;0;0;0;0;6
822467;-1;2210;40100031;2;0;0;0;0;0;4
826412;1;798;11100033;2;0;0;0;0;0;1
826412;1;800;11100033;3;0;0;0;0;0;1
826412;1;13427;11100032;1;0;0;0;0;0;4
827129;1;8003;11100033;2;0;0;0;0;0;3
827129;1;8005;11100033;1;0;0;0;0;0;12
828406;-1;13376;40100032;1;0;0;0;0;0;33
828406;-1;40144;40100031;2;0;0;0;0;0;10
828406;-1;40144;40100032;3;0;0;0;0;0;7
828660;9;7328;13100033;2;0;0;0;0;0;1
828660;9;7331;13100033;1;0;0;0;0;0;21
830496;1;7802;11100033;1;0;0;0;0;0;2
830496;1;7825;11100033;3;0;0;0;0;0;1
830496;1;7826;11100033;2;0;0;0;0;0;5
830985;-1;111;40100033;1;0;0;0;0;0;15
830985;-1;114;40100031;3;0;0;0;0;0;15
830985;-1;12621;40100031;2;0;0;0;0;0;14
833636;-1;113;40100031;1;0;0;0;0;0;6
833636;-1;125;40100033;2;0;0;0;0;0;30
835909;0;8433;50100031;3;0;0;0;0;0;7
835909;0;8441;50100033;2;0;0;0;0;0;5
835909;0;8444;50100031;4;0;0;0;0;0;8
835909;0;8454;50100022;1;0;0;0;0;0;18
840244;0;8439;50100032;2;0;0;0;0;0;2
840244;0;24302;50100032;1;0;0;0;0;0;7
843304;1;2330;11100033;1;0;0;0;0;0;24
843304;1;15596;11100033;2;0;0;0;0;0;7
844721;1;8439;11100031;3;0;0;0;0;0;15
844721;1;8442;11100033;2;0;0;0;0;0;5
844721;1;24311;11100032;1;0;0;0;0;0;19
852141;-1;8126;40100033;2;0;0;0;0;0;2
852141;-1;40383;40100033;1;0;0;1;0;0;4
852254;-1;542;40100033;1;0;0;1;0;0;1
852254;-1;556;40100033;2;0;0;0;0;0;1
853477;9;108;13100033;2;0;0;0;0;0;13
853477;9;109;13100033;1;0;0;0;0;0;12
854184;1;8450;11100033;2;0;0;0;0;0;2
854184;1;24311;11100032;1;0;0;0;0;0;9
861514;0;2487;50100031;2;0;0;0;0;0;1
861514;0;2488;50100031;1;0;0;0;0;0;1
861514;0;15755;50100032;3;0;0;0;0;0;3
861745;-1;22229;40100033;1;0;0;0;0;0;8
861745;-1;22509;40100033;2;0;0;0;0;0;1
861765;9;2164;13100031;1;0;0;0;0;0;88
861765;9;15646;13100033;2;0;0;0;0;0;63
863574;9;7941;13100033;2;0;0;0;0;0;9
863574;9;7942;13100031;1;0;0;0;0;0;5
863574;9;22012;13100033;4;0;0;0;0;0;1
863574;9;22309;13100033;3;0;0;0;0;0;3
864639;9;7629;13100033;2;0;0;0;0;0;14
864639;9;7772;13100033;1;0;0;0;0;0;29
867024;0;2293;50100031;3;1;1;0;0;0; 
867024;0;15535;50100031;1;0;0;0;0;0;2
867024;0;15588;50100031;2;0;0;0;0;0;3
876979;-1;709;40100033;1;0;0;0;0;0;2
876979;-1;13457;40100032;3;0;0;0;0;0;56
876979;-1;13538;40100032;2;0;0;0;0;0;4
884211;9;7331;13100033;1;0;0;0;0;0;80
884211;9;22270;13100013;2;0;0;0;0;0;35
884211;9;22397;13100031;3;0;0;0;0;0;30
885112;0;618;50100033;3;0;0;0;0;0;6
885112;0;620;50100031;1;0;0;0;0;0;6
885112;0;40328;50100033;2;0;0;0;0;0;3
885333;0;7341;50100033;1;0;0;0;0;0;5
885333;0;7347;50100033;2;0;0;0;0;0;2
885333;0;40403;50100033;3;0;0;0;0;0;6
886802;1;616;11100033;2;0;0;0;0;0;55
886802;1;646;11100032;1;0;0;0;0;0;52
899185;7;40194;71100033;1;0;0;0;0;0;17
899185;7;40298;71100033;2;0;0;0;0;0;5
908059;0;13350;50100032;1;0;0;0;0;0;1
908059;0;40144;50100031;2;0;0;0;0;0;16
908185;2;8437;21100033;3;1;1;0;0;0; 
908185;2;8439;21100031;1;0;0;0;0;0;8
908185;2;8444;21100031;2;0;0;0;0;0;4
909167;-1;2171;40100031;3;0;0;0;0;0;2
909167;-1;2179;40100031;1;0;0;0;0;0;10
909167;-1;15662;40100032;2;0;0;0;0;0;17
909847;0;16923;50100031;1;0;0;1;0;0;2
909847;0;40343;50100031;2;0;0;0;0;0;7
914144;7;2518;71100033;1;0;1;0;0;1;1
914144;7;2520;71100033;2;0;0;0;0;0;1
914144;7;2523;71100033;3;0;0;0;0;0;1
916622;0;757;50100033;3;1;1;0;0;0; 
916622;0;13532;50100031;2;0;0;0;0;0;6
916622;0;13538;50100031;1;0;0;0;0;0;25
918027;-1;639;40100033;1;0;0;1;0;0;1
923402;4;8433;41100033;2;0;0;0;0;0;11
923402;4;8436;41100033;3;1;1;0;0;0; 
923402;4;8438;41100033;1;0;0;0;0;0;4
926877;9;2173;13100033;3;0;0;0;0;0;1
926877;9;15726;13100031;1;0;0;0;0;0;6
926877;9;15793;13100033;2;0;0;0;0;0;18
927272;9;2422;13100033;2;0;0;0;0;0;14
927272;9;15583;13100033;1;0;0;0;0;0;34
931412;7;7647;71100033;1;0;0;0;0;1;1
931412;7;7648;71100033;2;1;1;0;0;0; 
931579;7;2223;71100033;2;0;0;0;0;0;3
931579;7;2233;71100032;3;0;0;0;0;0;2
931579;7;40101;71100033;1;0;0;0;0;0;1
938588;7;2112;71100031;2;0;0;0;0;0;12
938588;7;2116;71100033;7;0;0;0;0;0;5
938588;7;2118;71100033;5;0;0;0;0;0;5
938588;7;2129;71100031;6;0;0;0;0;0;10
938588;7;2136;71100033;4;0;0;0;0;0;1
938588;7;2155;71100033;1;0;0;0;0;0;10
938588;7;2159;71100031;3;0;0;0;0;0;6
940061;0;2456;50100032;1;0;0;0;0;0;1
940061;0;15757;50100031;2;0;0;0;0;0;8
940949;-1;2579;40100032;1;0;0;0;0;0;21
940949;-1;15501;40100032;2;0;0;0;0;0;14
943024;0;7336;50100033;1;0;0;0;0;0;3
943024;0;22608;50100031;2;0;0;0;0;0;2
944056;-1;7448;40100033;2;0;0;0;0;0;2
944056;-1;7460;40100033;1;0;0;0;0;0;2
951416;9;7628;13100013;1;0;0;0;0;0;25
951416;9;22356;13100033;3;0;0;0;0;0;22
951416;9;22461;13100033;2;0;0;0;0;0;52
951827;7;2129;71100031;1;0;0;0;0;0;9
951827;7;2174;71100031;2;0;0;0;0;0;1
952575;9;2283;13100033;2;0;0;0;0;0;48
952575;9;15720;13100033;1;0;0;0;0;0;43
955967;9;97;13100033;2;0;0;0;0;0;1
955967;9;108;13100033;1;0;0;0;0;0;23
955967;9;12683;13100033;3;0;0;0;0;0;1
960612;-1;2226;40100032;1;0;0;0;0;0;7
964525;-1;2457;40100031;1;0;0;0;0;0;1
964525;-1;2462;40100031;3;0;0;0;0;0;3
964525;-1;15593;40100032;2;0;0;0;0;0;38
967348;1;15501;11100031;2;0;0;0;0;0;2
967348;1;15570;11100033;1;0;0;0;0;1;5
972583;-1;7335;40100033;1;0;0;1;0;0;8
972583;-1;7343;40100032;2;0;0;0;0;0;54
972583;-1;7349;40100033;4;0;0;0;0;0;4
972583;-1;22255;40100032;3;0;0;0;0;0;17
974228;-1;2289;40100032;2;0;0;0;0;0;2
974228;-1;2308;40100032;1;0;0;0;0;0;11
978089;7;8003;71100033;3;1;1;0;0;0; 
978089;7;8004;71100033;2;0;0;0;0;0;4
978089;7;12192;71100033;1;0;0;0;0;0;2
984856;-1;2262;40100032;2;0;0;0;0;0;2
984856;-1;2264;40100031;1;0;0;0;0;0;4
985240;9;97;13100033;1;0;0;0;0;0;5
985240;9;107;13100033;2;0;0;0;0;0;28
990693;0;13469;50100031;2;0;0;0;0;0;1
990693;0;13587;50100033;1;0;0;0;0;0;4
990693;0;40298;50100032;3;0;0;0;0;0;41
991884;0;8047;50100033;1;0;0;0;0;0;2
991884;0;8108;50100033;2;0;0;0;0;0;2
992161;9;8108;13100033;2;0;0;0;0;0;12
992161;9;8109;13100033;1;0;0;0;0;0;12
993807;0;725;50100033;3;0;0;0;0;0;1
993807;0;13532;50100031;2;0;0;0;0;0;4
993807;0;13538;50100031;1;0;0;0;0;0;3
995323;-1;161;40100033;2;0;0;0;0;0;1
995323;-1;10905;40100033;1;0;0;1;0;0;13
995324;-1;8256;40100033;1;0;0;0;0;0;16
995324;-1;22327;40100033;2;0;0;0;0;0;1
995324;-1;22525;40100032;3;0;0;0;0;0;2
995403;-1;8475;40100032;1;0;0;0;0;0;2
995403;-1;16895;40100031;2;0;0;0;0;0;6
1001707;0;539;50100031;2;0;0;0;0;0;3
1001707;0;31194;50100032;1;0;0;0;0;0;22
1002016;-1;12704;40100032;1;0;0;0;0;0;21
1002016;-1;12757;40100032;2;0;0;0;0;0;5
1002578;-1;7696;40100032;1;0;0;0;0;0;1
1002578;-1;40351;40100032;2;0;0;1;0;0;16
1004756;7;534;71100033;3;0;0;0;0;0;1
1004756;7;556;71100033;4;1;1;0;0;0; 
1004756;7;11155;71100033;2;0;0;0;0;0;6
1004756;7;13576;71100033;1;0;0;0;0;0;4
1004795;7;516;71100033;1;0;0;0;0;0;8
1004795;7;530;71100033;2;0;0;0;0;0;6
1014636;-1;15598;40100031;3;0;0;0;0;0;19
1014636;-1;15676;40100033;1;0;0;0;0;0;8
1014636;-1;15695;40100033;2;0;0;0;0;0;1
1019005;-1;13376;40100032;1;0;0;0;0;0;37
1019005;-1;40144;40100031;2;0;0;0;0;0;1
1022692;9;7328;13100033;2;0;0;0;0;0;24
1022692;9;7331;13100033;1;0;0;0;0;0;8
1022692;9;22397;13100031;4;0;0;0;0;0;25
1022692;9;22626;13100033;3;0;0;0;0;0;56
1024732;-1;13376;40100032;2;0;0;0;0;0;71
1024732;-1;13474;40100033;1;0;0;0;0;0;21
1024732;-1;13586;40100032;3;0;0;0;0;0;39
1028354;-1;7648;40100031;2;0;0;0;0;0;1
1028354;-1;22688;40100033;1;0;0;0;0;0;5
1031084;0;646;50100031;2;0;0;0;0;0;36
1031084;0;40279;50100031;1;0;0;0;0;0;7
1032924;9;2111;13100033;1;0;0;0;0;0;82
1032924;9;2123;13100033;2;0;0;0;0;0;51
1036523;-1;11144;40100032;1;0;0;0;0;0;20
1036523;-1;13557;40100033;2;0;0;0;0;0;5
1039429;9;7326;13100033;2;0;0;0;0;0;4
1039429;9;7331;13100033;1;0;0;0;0;0;83
1039429;9;7470;13100033;3;0;0;0;0;0;2
1044206;-1;531;40100033;2;0;0;0;0;0;2
1044206;-1;13424;40100031;1;0;0;0;0;0;12
1045831;-1;13350;40100031;2;0;0;0;0;0;12
1045831;-1;13474;40100033;3;0;0;0;0;0;12
1045831;-1;13586;40100031;1;0;0;0;0;0;10
1045831;-1;40144;40100031;4;0;0;0;0;0;7
1055072;0;12593;50100031;1;0;0;0;0;0;23
1055072;0;12621;50100031;2;0;0;0;0;0;4
1055072;0;40416;50100031;3;0;0;0;0;0;3
1058071;9;2551;13100031;1;0;0;0;0;0;60
1058071;9;2625;13100033;2;0;0;0;0;0;1
1059128;-1;535;40100033;1;0;0;0;0;0;36
1059128;-1;13303;40100031;2;0;0;0;0;0;9
1059128;-1;13303;40100032;3;0;0;0;0;0;8
1059128;-1;40298;40100031;4;0;0;0;0;0;27
1059128;-1;40298;40100032;5;0;0;0;0;0;4
1062401;-1;7397;40100031;2;0;0;0;0;0;9
1062401;-1;7397;40100032;3;0;0;0;0;0;11
1062401;-1;22628;40100031;1;0;0;0;0;0;11
1063134;1;2553;11100033;2;0;0;0;0;0;25
1063134;1;15501;11100032;1;0;0;0;0;0;33
1063134;1;15683;11100033;3;1;1;0;0;0; 
1063618;0;22176;50100033;2;0;0;0;0;0;9
1063618;0;22535;50100033;1;0;0;0;0;0;13
1068566;7;2159;71100032;4;0;0;0;0;0;8
1068566;7;2164;71100031;1;0;0;0;0;0;5
1068566;7;2171;71100033;2;0;0;0;0;0;5
1068566;7;2174;71100031;3;0;0;0;0;0;7
1068623;-1;2532;40100032;1;0;0;0;0;0;5
1068623;-1;2539;40100031;2;0;0;0;0;0;1
1070021;-1;2233;40100031;4;0;0;0;0;0;6
1070021;-1;15594;40100032;3;0;0;0;0;0;5
1070021;-1;20460;40100031;1;0;0;0;0;0;6
1070021;-1;20460;40100032;2;0;0;0;0;0;2
1076610;5;8433;51100033;2;0;0;0;0;0;3
1076610;5;8434;51100033;1;0;0;0;0;0;4
