rbd;cod_nivel;cod_curso;cod_ense;cod_grado;cod_jor;cod_espe;con_copago;solo_hombres;solo_mujeres;lat;lon;cupos_totales;vacantes;vacantes_regular;vacantes_prioritarios;software_aleatorio;habilitado_distancia
13356;-1;40100032;10;4;2;0;1;0;0;-29,928566;-71,256752;30;0;0;0;1;0
13356;0;50100031;10;5;1;0;1;0;0;-29,928566;-71,256752;30;0;0;0;1;0
13356;0;50100032;10;5;2;0;1;0;0;-29,928566;-71,256752;30;0;0;0;1;0
13356;1;11100032;110;1;2;0;1;0;0;-29,928566;-71,256752;64;0;0;0;1;0
13356;7;71100033;110;7;3;0;1;0;0;-29,928566;-71,256752;68;0;0;0;1;0
13356;9;13100033;310;1;3;0;1;0;0;-29,928566;-71,256752;68;0;0;0;1;0
13358;-1;40100033;10;4;3;0;0;0;0;-29,953089;-70,966553;10;0;0;0;1;1
13358;0;50100033;10;5;3;0;0;0;0;-29,953089;-70,966553;20;0;0;0;1;1
13358;1;11100033;110;1;3;0;0;0;0;-29,953089;-70,966553;30;15;15;0;1;1
13358;7;71100033;110;7;3;0;0;0;0;-29,953089;-70,966553;30;19;19;0;1;1
13360;1;11100031;110;1;1;0;1;0;0;-29,92458;-71,248871;28;0;0;0;1;0
13360;7;71100033;110;7;3;0;1;0;0;-29,92458;-71,248871;28;0;0;0;1;0
13360;9;13100033;310;1;3;0;1;0;0;-29,92458;-71,248871;56;0;0;0;1;0
13361;-1;40100031;10;4;1;0;1;0;0;-29,965263;-71,341507;35;0;0;0;1;0
13361;-1;40100032;10;4;2;0;1;0;0;-29,965263;-71,341507;35;0;0;0;1;0
13361;0;50100031;10;5;1;0;1;0;0;-29,965263;-71,341507;39;0;0;0;1;0
13361;0;50100032;10;5;2;0;1;0;0;-29,965263;-71,341507;39;0;0;0;1;0
13361;1;11100031;110;1;1;0;1;0;0;-29,965263;-71,341507;39;0;0;0;1;0
13361;1;11100032;110;1;2;0;1;0;0;-29,965263;-71,341507;39;0;0;0;1;0
13361;7;71100033;110;7;3;0;1;0;0;-29,965263;-71,341507;72;0;0;0;1;0
13361;9;13100033;310;1;3;0;1;0;0;-29,965263;-71,341507;72;1;1;0;1;0
13362;1;11100033;110;1;3;0;0;0;0;-30,726231;-70,809372;8;6;6;0;1;0
13363;1;11100033;110;1;3;0;0;0;0;-30,745504;-71,293404;5;4;3;1;1;0
13365;1;11100033;110;1;3;0;0;0;0;-30,509645;-70,873383;20;19;17;2;1;0
13372;-1;40100033;10;4;3;0;1;0;0;-29,945114;-71,261543;35;0;0;0;1;0
13372;0;50100033;10;5;3;0;1;0;0;-29,945114;-71,261543;38;0;0;0;1;0
13372;1;11100033;110;1;3;0;1;0;0;-29,945114;-71,261543;40;0;0;0;1;0
13372;7;71100033;110;7;3;0;1;0;0;-29,945114;-71,261543;40;0;0;0;1;0
13372;9;13100033;310;1;3;0;1;0;0;-29,945114;-71,261543;38;0;0;0;1;0
13373;-1;40100032;10;4;2;0;1;0;0;-29,952696;-71,270622;35;0;0;0;1;0
13373;0;50100031;10;5;1;0;1;0;0;-29,952696;-71,270622;38;0;0;0;1;0
13373;1;11100033;110;1;3;0;1;0;0;-29,952696;-71,270622;72;0;0;0;1;0
13373;7;71100033;110;7;3;0;1;0;0;-29,952696;-71,270622;70;0;0;0;1;0
13373;9;13100033;310;1;3;0;1;0;0;-29,952696;-71,270622;64;0;0;0;1;0
13375;1;11100033;110;1;3;0;0;0;0;-31,870644;-71,166985;6;6;5;1;1;0
13376;-1;40100031;10;4;1;0;1;0;0;-29,888485;-71,237236;35;0;0;0;1;0
13376;-1;40100032;10;4;2;0;1;0;0;-29,888485;-71,237236;70;21;21;0;1;0
13376;0;50100031;10;5;1;0;1;0;0;-29,888485;-71,237236;80;0;0;0;1;0
13376;0;50100032;10;5;2;0;1;0;0;-29,888485;-71,237236;40;0;0;0;1;0
13376;1;11100033;110;1;3;0;1;0;0;-29,888485;-71,237236;132;1;1;0;1;0
13376;7;71100033;110;7;3;0;1;0;0;-29,888485;-71,237236;64;11;11;0;1;0
13379;1;11100033;110;1;3;0;0;0;0;-31,738783;-71,211136;3;0;0;0;1;0
13380;1;11100033;110;1;3;0;0;0;0;-31,585859;-70,890488;4;4;3;1;1;0
13383;-1;40100033;10;4;3;0;0;0;0;-31,774055;-70,965965;33;22;22;0;1;1
13383;0;50100033;10;5;3;0;0;0;0;-31,774055;-70,965965;38;10;10;0;1;1
13383;1;11100033;110;1;3;0;0;0;0;-31,774055;-70,965965;45;6;6;0;1;1
13383;7;71100033;110;7;3;0;0;0;0;-31,774055;-70,965965;40;13;13;0;1;1
13383;9;13100033;310;1;3;0;0;0;0;-31,774055;-70,965965;45;0;0;0;1;1
13384;-1;40100031;10;4;1;0;1;0;0;-29,884768;-71,232788;40;0;0;0;1;0
13384;-1;40100032;10;4;2;0;1;0;0;-29,884768;-71,232788;40;0;0;0;1;0
13384;0;50100031;10;5;1;0;1;0;0;-29,884768;-71,232788;40;0;0;0;1;0
13384;0;50100032;10;5;2;0;1;0;0;-29,884768;-71,232788;40;1;1;0;1;0
13384;1;11100033;110;1;3;0;1;0;0;-29,884768;-71,232788;80;0;0;0;1;0
13384;7;71100033;110;7;3;0;1;0;0;-29,884768;-71,232788;80;1;1;0;1;0
13384;9;13100033;310;1;3;0;1;0;0;-29,884768;-71,232788;80;0;0;0;1;0
13387;-1;40100033;10;4;3;0;0;0;0;-30,601519;-71,192314;48;0;0;0;1;1
13387;0;50100033;10;5;3;0;0;0;0;-30,601519;-71,192314;48;0;0;0;1;1
13387;1;11100033;110;1;3;0;0;0;0;-30,601519;-71,192314;70;0;0;0;1;1
13387;7;71100033;110;7;3;0;0;0;0;-30,601519;-71,192314;70;0;0;0;1;1
13387;9;13100033;310;1;3;0;0;0;0;-30,601519;-71,192314;70;2;2;0;1;1
13388;-1;40100032;10;4;2;0;1;0;0;-29,923447;-71,246506;42;2;0;2;2;0
13388;0;50100031;10;5;1;0;1;0;0;-29,923447;-71,246506;42;0;0;0;2;0
13388;1;11100033;110;1;3;0;1;0;0;-29,923447;-71,246506;72;0;0;0;2;0
13388;7;71100033;110;7;3;0;1;0;0;-29,923447;-71,246506;72;0;0;0;2;0
13388;9;13100033;310;1;3;0;1;0;0;-29,923447;-71,246506;36;0;0;0;2;0
13393;-1;40100032;10;4;2;0;0;0;0;-29,920183;-71,248123;16;5;3;2;1;1
13393;0;50100031;10;5;1;0;0;0;0;-29,920183;-71,248123;12;0;0;0;1;1
13394;1;11100033;110;1;3;0;0;0;0;-31,781542;-70,960907;33;29;26;3;1;1
13394;7;71100033;110;7;3;0;0;0;0;-31,781542;-70,960907;33;15;15;0;1;1
13394;9;13100033;310;1;3;0;0;0;0;-31,781542;-70,960907;66;15;15;0;1;1
13396;1;11100031;110;1;1;0;1;0;0;-29,974125;-71,335403;28;0;0;0;1;0
13396;7;71100031;110;7;1;0;1;0;0;-29,974125;-71,335403;26;5;5;0;1;0
13398;-1;40100032;10;4;2;0;0;0;0;-31,911907;-71,511475;30;27;24;3;1;1
13398;0;50100031;10;5;1;0;0;0;0;-31,911907;-71,511475;30;17;17;0;1;1
13403;-1;40100031;10;4;1;0;0;0;0;-29,971657;-71,259338;14;10;7;3;1;1
13403;-1;40100032;10;4;2;0;0;0;0;-29,971657;-71,259338;14;6;5;1;1;1
13403;0;50100031;10;5;1;0;0;0;0;-29,971657;-71,259338;14;8;7;1;1;1
13403;0;50100032;10;5;2;0;0;0;0;-29,971657;-71,259338;14;6;3;3;1;1
13405;-1;40100031;10;4;1;0;0;0;0;-29,964115;-71,25544;20;2;2;0;1;1
13405;-1;40100032;10;4;2;0;0;0;0;-29,964115;-71,25544;20;10;10;0;1;1
13405;0;50100031;10;5;1;0;0;0;0;-29,964115;-71,25544;32;14;14;0;1;1
13405;0;50100032;10;5;2;0;0;0;0;-29,964115;-71,25544;32;12;12;0;1;1
13412;-1;40100033;10;4;3;0;0;0;0;-30,705463;-70,830551;15;12;12;0;1;0
13412;0;50100033;10;5;3;0;0;0;0;-30,705463;-70,830551;15;3;3;0;1;0
13412;1;11100033;110;1;3;0;0;0;0;-30,705463;-70,830551;15;5;5;0;1;0
13416;-1;40100031;10;4;1;0;1;0;0;-29,932013;-71,257576;24;0;0;0;2;0
13416;0;50100031;10;5;1;0;1;0;0;-29,932013;-71,257576;26;0;0;0;2;0
13416;1;11100033;110;1;3;0;1;0;0;-29,932013;-71,257576;27;0;0;0;2;0
13416;7;71100033;110;7;3;0;1;0;0;-29,932013;-71,257576;27;0;0;0;2;0
13416;9;13100033;310;1;3;0;1;0;0;-29,932013;-71,257576;28;0;0;0;2;0
13417;-1;40100032;10;4;2;0;0;0;0;-29,886513;-71,235954;30;0;0;0;2;0
13417;0;50100031;10;5;1;0;0;0;0;-29,886513;-71,235954;30;0;0;0;2;0
13417;1;11100031;110;1;1;0;1;0;0;-29,886513;-71,235954;30;0;0;0;2;0
13417;7;71100033;110;7;3;0;1;0;0;-29,886513;-71,235954;30;2;2;0;2;0
13417;9;13100033;310;1;3;0;1;0;0;-29,886513;-71,235954;30;0;0;0;2;0
13420;-1;40100033;10;4;3;0;0;0;0;-29,868448;-71,237389;70;0;0;0;1;1
13420;0;50100033;10;5;3;0;0;0;0;-29,868448;-71,237389;90;0;0;0;1;1
13420;1;11100033;110;1;3;0;0;0;0;-29,868448;-71,237389;90;0;0;0;1;1
13420;7;71100033;110;7;3;0;0;0;0;-29,868448;-71,237389;90;1;1;0;1;1
13420;9;13100033;310;1;3;0;0;0;0;-29,868448;-71,237389;135;0;0;0;1;1
13423;1;11100033;110;1;3;0;0;0;0;-30,278557;-70,671173;30;27;24;3;1;1
13423;7;71100033;110;7;3;0;0;0;0;-30,278557;-70,671173;28;18;18;0;1;1
13424;-1;40100031;10;4;1;0;0;0;0;-29,920012;-71,213066;21;1;1;0;2;1
13424;-1;40100032;10;4;2;0;0;0;0;-29,920012;-71,213066;21;3;0;3;2;1
13424;0;50100031;10;5;1;0;0;0;0;-29,920012;-71,213066;19;0;0;0;2;1
13424;0;50100032;10;5;2;0;0;0;0;-29,920012;-71,213066;19;0;0;0;2;1
13426;1;11100032;110;1;2;0;1;0;0;-29,899294;-71,248581;20;0;0;0;1;0
13426;7;71100031;110;7;1;0;1;0;0;-29,899294;-71,248581;25;6;6;0;1;0
13426;9;13100033;310;1;3;0;1;0;0;-29,899294;-71,248581;32;0;0;0;1;0
13427;-1;40100032;10;4;2;0;0;0;0;-30,696398;-70,97139;35;0;0;0;2;0
13427;0;50100031;10;5;1;0;1;0;0;-30,696398;-70,97139;45;0;0;0;2;0
13427;1;11100032;110;1;2;0;1;0;0;-30,696398;-70,97139;76;17;17;0;2;0
13427;7;71100031;110;7;1;0;1;0;0;-30,696398;-70,97139;76;4;4;0;2;0
13427;9;13100031;310;1;1;0;1;0;0;-30,696398;-70,97139;76;0;0;0;2;0
13428;1;11100033;110;1;3;0;0;0;0;-31,64827;-71,205826;30;15;15;0;1;0
13428;7;71100033;110;7;3;0;0;0;0;-31,64827;-71,205826;30;4;4;0;1;0
13439;-1;40100032;10;4;2;0;1;0;0;-30,591961;-71,202072;35;0;0;0;1;0
13439;0;50100031;10;5;1;0;1;0;0;-30,591961;-71,202072;40;0;0;0;1;0
13439;1;11100033;110;1;3;0;1;0;0;-30,591961;-71,202072;42;0;0;0;1;0
13439;7;71100033;110;7;3;0;1;0;0;-30,591961;-71,202072;42;0;0;0;1;0
13439;9;13100033;310;1;3;0;1;0;0;-30,591961;-71,202072;42;0;0;0;1;0
13442;-1;40100032;10;4;2;0;0;0;0;-29,990541;-71,334129;70;0;0;0;1;0
13442;0;50100031;10;5;1;0;1;0;0;-29,990541;-71,334129;70;0;0;0;1;0
13442;1;11100033;110;1;3;0;1;0;0;-29,990541;-71,334129;80;0;0;0;1;0
13442;7;71100033;110;7;3;0;1;0;0;-29,990541;-71,334129;115;8;8;0;1;0
13442;9;13100033;310;1;3;0;1;0;0;-29,990541;-71,334129;99;1;1;0;1;0
13445;9;13100031;310;1;1;0;1;0;0;-29,966179;-71,341125;14;10;8;2;1;0
13446;-1;40100012;10;4;2;0;0;0;1;-29,9202;-71,213631;30;0;0;0;1;1
13446;-1;40100022;10;4;2;0;0;1;0;-29,9202;-71,213631;30;0;0;0;1;1
13446;0;50100011;10;5;1;0;0;0;1;-29,9202;-71,213631;30;0;0;0;1;1
13446;0;50100021;10;5;1;0;0;1;0;-29,9202;-71,213631;30;0;0;0;1;1
13446;1;11100013;110;1;3;0;0;0;1;-29,9202;-71,213631;35;0;0;0;1;1
13446;1;11100023;110;1;3;0;0;1;0;-29,9202;-71,213631;35;0;0;0;1;1
13446;7;71100013;110;7;3;0;0;0;1;-29,9202;-71,213631;35;1;1;0;1;1
13446;7;71100023;110;7;3;0;0;1;0;-29,9202;-71,213631;35;1;1;0;1;1
13446;9;13100013;310;1;3;0;0;0;1;-29,9202;-71,213631;35;1;0;1;1;1
13446;9;13100023;310;1;3;0;0;1;0;-29,9202;-71,213631;35;0;0;0;1;1
13451;-1;40100032;10;4;2;0;0;0;0;-29,950409;-71,26593;30;27;22;5;1;1
13451;0;50100031;10;5;1;0;0;0;0;-29,950409;-71,26593;30;10;5;5;1;1
13457;-1;40100032;10;4;2;0;0;0;0;-30,599356;-71,196617;33;16;16;0;1;1
13457;0;50100031;10;5;1;0;0;0;0;-30,599356;-71,196617;33;19;19;0;1;1
13461;9;13100031;310;1;1;0;0;0;0;-30,26264;-71,493401;70;39;39;0;1;1
13462;0;50100033;10;5;3;0;0;0;0;-30,686729;-70,960564;35;0;0;0;1;1
13462;1;11100033;110;1;3;0;0;0;0;-30,686729;-70,960564;35;1;1;0;1;1
13462;7;71100033;110;7;3;0;0;0;0;-30,686729;-70,960564;35;2;2;0;1;1
13462;9;13100033;310;1;3;0;0;0;0;-30,686729;-70,960564;35;25;25;0;1;1
13463;-1;40100031;10;4;1;0;0;0;0;-29,870455;-71,239441;50;31;31;0;1;1
13463;0;50100031;10;5;1;0;0;0;0;-29,870455;-71,239441;50;7;7;0;1;1
13463;1;11100031;110;1;1;0;0;0;0;-29,870455;-71,239441;95;22;22;0;1;1
13463;7;71100031;110;7;1;0;0;0;0;-29,870455;-71,239441;95;34;34;0;1;1
13465;1;11100033;110;1;3;0;0;0;0;-31,79925;-70,963913;10;10;8;2;1;0
13465;7;71100033;110;7;3;0;0;0;0;-31,79925;-70,963913;8;5;5;0;1;0
13467;-1;40100032;10;4;2;0;0;0;0;-29,942123;-71,341911;24;1;1;0;1;1
13467;0;50100031;10;5;1;0;0;0;0;-29,942123;-71,341911;24;0;0;0;1;1
13467;1;11100032;110;1;2;0;0;0;0;-29,942123;-71,341911;30;0;0;0;1;1
13467;7;71100031;110;7;1;0;0;0;0;-29,942123;-71,341911;28;1;1;0;1;1
13469;0;50100031;10;5;1;0;0;0;0;-29,916952;-71,219513;35;25;21;4;1;1
13474;-1;40100033;10;4;3;0;0;0;0;-29,874449;-71,238586;30;12;12;0;1;0
13474;0;50100033;10;5;3;0;0;0;0;-29,874449;-71,238586;30;7;7;0;1;0
13474;1;11100033;110;1;3;0;0;0;0;-29,874449;-71,238586;43;0;0;0;1;0
13474;7;71100033;110;7;3;0;0;0;0;-29,874449;-71,238586;35;4;4;0;1;0
13475;-1;40100032;10;4;2;0;0;0;0;-29,875572;-71,232704;70;48;48;0;1;1
13475;0;50100031;10;5;1;0;0;0;0;-29,875572;-71,232704;60;10;10;0;1;1
13475;1;11100033;110;1;3;0;0;0;0;-29,875572;-71,232704;60;1;1;0;1;1
13475;7;71100033;110;7;3;0;0;0;0;-29,875572;-71,232704;64;4;4;0;1;1
13475;9;13100033;310;1;3;0;0;0;0;-29,875572;-71,232704;105;2;2;0;1;1
13486;-1;40100033;10;4;3;0;0;0;0;-31,890488;-71,491806;35;1;1;0;1;1
13486;0;50100033;10;5;3;0;0;0;0;-31,890488;-71,491806;42;2;2;0;1;1
13486;1;11100033;110;1;3;0;0;0;0;-31,890488;-71,491806;84;11;11;0;1;1
13486;7;71100033;110;7;3;0;0;0;0;-31,890488;-71,491806;84;13;13;0;1;1
13486;9;13100033;310;1;3;0;0;0;0;-31,890488;-71,491806;168;42;42;0;1;1
13489;-1;40100011;10;4;1;0;0;0;1;-29,972424;-71,256821;35;0;0;0;1;1
13489;-1;40100021;10;4;1;0;0;1;0;-29,972424;-71,256821;35;0;0;0;1;1
13489;0;50100012;10;5;2;0;0;0;1;-29,972424;-71,256821;35;0;0;0;1;1
13489;0;50100022;10;5;2;0;0;1;0;-29,972424;-71,256821;35;0;0;0;1;1
13489;1;11100013;110;1;3;0;0;0;1;-29,972424;-71,256821;35;0;0;0;1;1
13489;1;11100023;110;1;3;0;0;1;0;-29,972424;-71,256821;35;0;0;0;1;1
13489;7;71100013;110;7;3;0;0;0;1;-29,972424;-71,256821;35;0;0;0;1;1
13489;7;71100023;110;7;3;0;0;1;0;-29,972424;-71,256821;35;0;0;0;1;1
13489;9;13100013;310;1;3;0;0;0;1;-29,972424;-71,256821;35;0;0;0;1;1
13489;9;13100023;310;1;3;0;0;1;0;-29,972424;-71,256821;35;0;0;0;1;1
13491;-1;40100032;10;4;2;0;0;0;0;-29,951096;-71,266968;32;0;0;0;1;0
13491;0;50100031;10;5;1;0;1;0;0;-29,951096;-71,266968;32;0;0;0;1;0
13491;1;11100033;110;1;3;0;1;0;0;-29,951096;-71,266968;84;0;0;0;1;0
13491;7;71100033;110;7;3;0;1;0;0;-29,951096;-71,266968;84;3;3;0;1;0
13491;9;13100033;310;1;3;0;1;0;0;-29,951096;-71,266968;84;3;3;0;1;0
13494;-1;40100031;10;4;1;0;0;0;0;-30,781904;-70,938026;35;17;17;0;1;1
13494;0;50100031;10;5;1;0;0;0;0;-30,781904;-70,938026;40;18;18;0;1;1
13494;1;11100033;110;1;3;0;0;0;0;-30,781904;-70,938026;45;3;3;0;1;1
13494;7;71100033;110;7;3;0;0;0;0;-30,781904;-70,938026;40;24;24;0;1;1
13498;1;11100031;110;1;1;0;0;0;0;-30,950455;-71,327217;5;5;4;1;1;0
13503;1;11100031;110;1;1;0;1;0;0;-29,934881;-71,260033;30;0;0;0;1;0
13503;7;71100033;110;7;3;0;1;0;0;-29,934881;-71,260033;22;0;0;0;1;0
13503;9;13100033;310;1;3;0;1;0;0;-29,934881;-71,260033;60;21;21;0;1;0
13504;-1;40100033;10;4;3;0;0;0;0;-29,977404;-71,293045;69;35;35;0;1;0
13504;0;50100033;10;5;3;0;0;0;0;-29,977404;-71,293045;70;35;35;0;1;0
13504;1;11100033;110;1;3;0;1;0;0;-29,977404;-71,293045;176;96;96;0;1;0
13504;7;71100033;110;7;3;0;1;0;0;-29,977404;-71,293045;88;46;46;0;1;0
13504;9;13100033;310;1;3;0;1;0;0;-29,977404;-71,293045;88;47;47;0;1;0
13512;-1;40100033;10;4;3;0;0;0;0;-30,031488;-70,720299;25;14;14;0;1;1
13512;0;50100033;10;5;3;0;0;0;0;-30,031488;-70,720299;25;5;5;0;1;1
13512;1;11100033;110;1;3;0;0;0;0;-30,031488;-70,720299;60;40;40;0;1;1
13512;7;71100033;110;7;3;0;0;0;0;-30,031488;-70,720299;40;2;2;0;1;1
13513;-1;40100032;10;4;2;0;0;0;0;-30,596098;-71,182976;34;0;0;0;1;0
13513;0;50100031;10;5;1;0;1;0;0;-30,596098;-71,182976;34;0;0;0;1;0
13513;1;11100033;110;1;3;0;1;0;0;-30,596098;-71,182976;80;11;11;0;1;0
13513;7;71100033;110;7;3;0;1;0;0;-30,596098;-71,182976;40;0;0;0;1;0
13513;9;13100033;310;1;3;0;1;0;0;-30,596098;-71,182976;40;0;0;0;1;0
13514;-1;40100032;10;4;2;0;0;0;0;-29,957375;-71,247696;35;0;0;0;1;1
13514;0;50100031;10;5;1;0;0;0;0;-29,957375;-71,247696;44;0;0;0;1;1
13514;1;11100033;110;1;3;0;0;0;0;-29,957375;-71,247696;44;0;0;0;1;1
13514;7;71100033;110;7;3;0;0;0;0;-29,957375;-71,247696;44;3;3;0;1;1
13518;1;11100031;110;1;1;0;1;0;0;-29,963909;-71,255302;35;0;0;0;1;0
13518;7;71100033;110;7;3;0;1;0;0;-29,963909;-71,255302;35;1;1;0;1;0
13529;-1;40100032;10;4;2;0;0;0;0;-29,9709;-71,256973;35;22;17;5;1;1
13529;0;50100031;10;5;1;0;0;0;0;-29,9709;-71,256973;35;5;3;2;1;1
13532;-1;40100032;10;4;2;0;0;0;0;-30,606325;-71,191635;39;9;9;0;1;1
13532;0;50100031;10;5;1;0;0;0;0;-30,606325;-71,191635;39;24;24;0;1;1
13535;-1;40100031;10;4;1;0;0;0;0;-29,925331;-71,210045;30;0;0;0;1;0
13535;0;50100031;10;5;1;0;0;0;0;-29,925331;-71,210045;32;0;0;0;1;0
13535;1;11100031;110;1;1;0;1;0;0;-29,925331;-71,210045;57;0;0;0;1;0
13535;7;71100031;110;7;1;0;1;0;0;-29,925331;-71,210045;57;0;0;0;1;0
13535;9;13100033;310;1;3;0;1;0;0;-29,925331;-71,210045;32;0;0;0;1;0
13538;-1;40100031;10;4;1;0;0;0;0;-30,604126;-71,206978;28;0;0;0;1;1
13538;-1;40100032;10;4;2;0;0;0;0;-30,604126;-71,206978;57;34;34;0;1;1
13538;0;50100031;10;5;1;0;0;0;0;-30,604126;-71,206978;29;10;10;0;1;1
13538;0;50100032;10;5;2;0;0;0;0;-30,604126;-71,206978;29;0;0;0;1;1
13539;-1;40100031;10;4;1;0;0;0;0;-29,996763;-71,327881;28;12;12;0;1;1
13539;0;50100031;10;5;1;0;0;0;0;-29,996763;-71,327881;35;4;4;0;1;1
13539;1;11100031;110;1;1;0;0;0;0;-29,996763;-71,327881;82;10;10;0;1;1
13539;7;71100031;110;7;1;0;0;0;0;-29,996763;-71,327881;36;17;17;0;1;1
13542;-1;40100032;10;4;2;0;0;0;0;-30,829821;-71,259628;35;0;0;0;1;1
13542;0;50100031;10;5;1;0;0;0;0;-30,829821;-71,259628;36;0;0;0;1;1
13542;1;11100031;110;1;1;0;0;0;0;-30,829821;-71,259628;36;0;0;0;1;1
13542;7;71100033;110;7;3;0;0;0;0;-30,829821;-71,259628;35;0;0;0;1;1
13542;9;13100033;310;1;3;0;0;0;0;-30,829821;-71,259628;35;0;0;0;1;1
13545;1;11100033;110;1;3;0;0;0;0;-31,184174;-71,005409;45;31;29;2;1;1
13545;7;71100033;110;7;3;0;0;0;0;-31,184174;-71,005409;45;22;22;0;1;1
13545;9;13100033;310;1;3;0;0;0;0;-31,184174;-71,005409;45;19;19;0;1;1
13551;-1;40100031;10;4;1;0;0;0;0;-30,584518;-71,192924;35;0;0;0;2;1
13551;-1;40100032;10;4;2;0;0;0;0;-30,584518;-71,192924;35;10;10;0;2;1
13551;0;50100031;10;5;1;0;0;0;0;-30,584518;-71,192924;70;2;2;0;2;1
13551;1;11100033;110;1;3;0;0;0;0;-30,584518;-71,192924;90;2;2;0;2;1
13551;7;71100033;110;7;3;0;0;0;0;-30,584518;-71,192924;45;0;0;0;2;1
13551;9;13100033;310;1;3;0;0;0;0;-30,584518;-71,192924;90;33;33;0;2;1
13552;1;11100033;110;1;3;0;0;0;0;-29,922384;-71,257973;30;20;20;0;1;1
13552;7;71100033;110;7;3;0;0;0;0;-29,922384;-71,257973;30;16;16;0;1;1
13553;9;13100033;310;1;3;0;1;0;0;-29,962416;-71,337532;36;20;20;0;1;0
13557;-1;40100033;10;4;3;0;0;0;0;-29,955946;-71,247238;30;20;20;0;1;0
13557;0;50100033;10;5;3;0;0;0;0;-29,955946;-71,247238;30;12;12;0;1;0
13557;1;11100033;110;1;3;0;0;0;0;-29,955946;-71,247238;30;8;8;0;1;0
13557;7;71100033;110;7;3;0;0;0;0;-29,955946;-71,247238;30;11;11;0;1;0
13558;7;71100033;110;7;3;0;0;0;0;-29,970633;-71,325447;80;4;4;0;1;1
13558;9;13100033;310;1;3;0;0;0;0;-29,970633;-71,325447;160;2;2;0;1;1
13559;-1;40100031;10;4;1;0;0;0;0;-29,986124;-71,332314;12;9;9;0;2;1
13559;0;50100031;10;5;1;0;0;0;0;-29,986124;-71,332314;22;11;11;0;2;1
13559;1;11100033;110;1;3;0;0;0;0;-29,986124;-71,332314;45;21;21;0;2;1
13559;7;71100033;110;7;3;0;0;0;0;-29,986124;-71,332314;45;21;21;0;2;1
13560;-1;40100033;10;4;3;0;0;0;0;-29,951351;-71,349556;15;10;10;0;1;1
13560;0;50100033;10;5;3;0;0;0;0;-29,951351;-71,349556;20;0;0;0;1;1
13560;1;11100033;110;1;3;0;0;0;0;-29,951351;-71,349556;30;9;9;0;1;1
13560;7;71100033;110;7;3;0;0;0;0;-29,951351;-71,349556;30;1;1;0;1;1
13561;7;71100033;110;7;3;0;0;0;0;-29,990376;-71,331596;80;28;28;0;1;1
13561;9;13100033;310;1;3;0;0;0;0;-29,990376;-71,331596;120;3;3;0;1;1
13562;-1;40100033;10;4;3;0;0;0;0;-29,936895;-71,339867;30;22;22;0;1;0
13562;0;50100033;10;5;3;0;0;0;0;-29,936895;-71,339867;30;5;5;0;1;0
13562;1;11100033;110;1;3;0;0;0;0;-29,936895;-71,339867;30;3;3;0;1;0
13562;7;71100033;110;7;3;0;0;0;0;-29,936895;-71,339867;34;4;4;0;1;0
13563;-1;40100033;10;4;3;0;0;0;0;-30,238966;-71,080025;28;10;10;0;2;1
13563;0;50100033;10;5;3;0;0;0;0;-30,238966;-71,080025;28;9;9;0;2;1
13563;1;11100033;110;1;3;0;0;0;0;-30,238966;-71,080025;38;19;19;0;2;1
13563;7;71100033;110;7;3;0;0;0;0;-30,238966;-71,080025;38;16;16;0;2;1
13565;-1;40100033;10;4;3;0;1;0;0;-29,882982;-71,250931;35;0;0;0;1;0
13565;0;50100033;10;5;3;0;1;0;0;-29,882982;-71,250931;35;0;0;0;1;0
13565;1;11100033;110;1;3;0;1;0;0;-29,882982;-71,250931;42;0;0;0;1;0
13565;7;71100033;110;7;3;0;1;0;0;-29,882982;-71,250931;42;1;1;0;1;0
13565;9;13100033;310;1;3;0;1;0;0;-29,882982;-71,250931;42;1;1;0;1;0
13566;-1;40100033;10;4;3;0;0;0;0;-30,230215;-71,082024;24;19;18;1;1;1
13566;0;50100033;10;5;3;0;0;0;0;-30,230215;-71,082024;26;26;22;4;1;1
13566;1;11100033;110;1;3;0;0;0;0;-30,230215;-71,082024;35;8;8;0;1;1
13566;7;71100033;110;7;3;0;0;0;0;-30,230215;-71,082024;26;21;20;1;1;1
13570;-1;40100033;10;4;3;0;0;0;0;-31,788315;-70,956818;12;10;10;0;1;0
13570;0;50100033;10;5;3;0;0;0;0;-31,788315;-70,956818;8;5;5;0;1;0
13570;1;11100033;110;1;3;0;0;0;0;-31,788315;-70,956818;20;12;12;0;1;0
13570;7;71100033;110;7;3;0;0;0;0;-31,788315;-70,956818;20;19;17;2;1;0
13573;-1;40100032;10;4;2;0;1;0;0;-30,611217;-71,212341;35;0;0;0;1;0
13573;0;50100031;10;5;1;0;1;0;0;-30,611217;-71,212341;45;0;0;0;1;0
13573;1;11100033;110;1;3;0;1;0;0;-30,611217;-71,212341;45;0;0;0;1;0
13573;7;71100033;110;7;3;0;1;0;0;-30,611217;-71,212341;45;1;1;0;1;0
13573;9;13100033;310;1;3;0;1;0;0;-30,611217;-71,212341;45;2;2;0;1;0
13576;7;71100033;110;7;3;0;0;0;0;-29,886429;-71,230469;70;61;56;5;1;0
13576;9;13100033;310;1;3;0;0;0;0;-29,886429;-71,230469;90;26;26;0;1;0
13579;1;11100033;110;1;3;0;0;0;0;-31,176218;-70,981392;3;1;1;0;1;0
13580;-1;40100033;10;4;3;0;0;0;0;-29,995726;-71,057449;10;1;1;0;2;1
