mrun;rbd_admitido_geo_con_error;cod_curso_admitido_geo_con_error
11822554;5394;131000000133
11822991;15627;231000000133
11823247;8309;611000000133
11825470;25788;811000000133
11825732;7629;131000000133
11826405;19953;231000000133
11826499;24426;131000000133
11826660;616;711000000133
11827242;8495;131000000133
11827791;40298;231000000133
11828406;13475;311000000133
11828490;2312;611000000133
11828632;31084;131000000133
11828747;3796;411000000133
11828923;26365;361061003133
11829180;10553;611000000133
11829400;9982;131000000131
11829558;10551;811000000133
11829735;6085;131000000133
11829773;8489;131000000113
11831006;293;711000000133
11831266;3656;811000000133
11831353;13593;811000000133
11832085;25230;311000000131
11832459;1549;211000000131
11833880;25865;131000000133
11834327;1268;311000000133
11834426;10241;511000000133
11834475;9583;131000000133
11834536;227;311000000133
11834813;10831;231000000133
11835488;5012;311000000133
11835821;5666;131000000132
11835944;8255;131000000133
11837174;6500;231000000133
11838714;25196;811000000133
11839166;8345;331000000133
11839172;10638;131000000133
11839280;10364;711000000133
11839594;1397;611000000123
11839738;2121;111000000112
11840159;5662;131000000132
11840390;13463;511000000133
11841094;8535;431000000133
11841427;4871;311000000133
11841634;8105;131000000133
11842228;8108;511000000133
11842727;218;131000000133
11842770;6708;331000000133
11843180;16807;231000000133
11843517;25766;711000000133
11843805;10497;211000000113
11844266;40042;311000000133
11844728;10475;211000000133
11844876;9375;131000000233
11844980;324;211000000133
11845049;12033;131000000131
11845111;3256;311000000131
11845411;4176;511000000111
11846965;3871;331000000133
11847240;12225;411000000133
11847496;19950;611000000133
11847654;10407;411000000133
11847839;12504;311000000131
11848368;25215;311000000132
11848485;9673;131000000233
11848984;13474;111000000133
11849071;10638;611000000233
11849681;10641;131000000133
11850851;7337;311000000133
11851127;10063;411000000131
11851825;9701;811000000133
11852854;14490;331000000133
11852971;10399;131000000133
11853021;25995;131000000133
11853716;4575;131000000133
11854153;3479;131000000133
11854431;10283;211000000133
11855017;8488;131000000113
11855384;11203;711000000131
11855403;9686;131000000133
11857237;10564;111000000112
11857368;15614;411000000133
11857474;25599;211000000132
11859052;5959;131000000133
11859109;9693;131000000133
11859713;578;131000000133
11859908;3494;811000000133
11861942;45;331000000113
11862024;1506;411000000133
11862223;17885;231000000133
11862651;8505;131000000111
11862902;13220;131000000133
11863152;5652;311000000113
11863431;8499;131000000123
11864014;24685;311000000133
11864995;4877;311000000133
11865068;4270;131000000133
11865235;31221;511000000133
11866111;9490;711000000121
11866281;9695;131000000133
11866384;22229;311000000133
11867187;26130;811000000133
11867403;14922;131000000133
11868048;420;511000000133
11868444;4983;131000000133
11868905;40194;511000000133
11868908;31016;311000000133
11870017;22234;131000000133
11870482;12171;111000000133
11870521;10656;211000000133
11870544;9408;131000000133
11870748;25439;331000000133
11871601;6053;611000000133
11872816;5662;131000000132
11873649;8552;611000000121
11874562;7706;411000000133
11875010;982;511000000133
11875112;25091;211000000131
11875638;1503;131000000133
11876180;9887;131000000133
11877313;25153;231000000133
11877426;10848;811000000133
11877640;8841;131000000133
11878629;13445;131000000132
11879063;9880;311000000133
11879160;6072;811000000133
11879756;218;131000000133
11879788;448;231000000133
11880209; ; 
11880263;7391;311000000133
11880438;10119;311000000133
11881183;8544;311000000113
11881637;25458;341041005131
11882080;3975;411000000131
11882179;26292;131000000133
11882746;4262;131000000131
11882775;229;611000000133
11883575;9869;111000000133
11883864;12538;511000000133
11884257;2981;811000000131
11884963;2041;411000000113
11885013;2733;131000000133
11885173;8627;411000000233
11885455;13552;511000000133
11885790;2556;611000000133
11885840;3609;611000000133
11886124;11918;431000000133
11886414;22489;411000000133
11886927;9686;131000000133
11887313;5669;231000000113
11887445;22535;611000000133
11887501;10091;311000000133
11887512;1213;131000000133
11887648;211;131000000133
11887811;8454;811000000123
11887852;26538;811000000133
11888919;5666;131000000132
11889017;1708;611000000133
11889128;12115;131000000133
11889615;8644;131000000131
11889695;24756;431000000133
11889781;4982;131000000132
11889794;5292;311000000133
11890181;15759;131000000133
11890216;2850;411000000133
11890225;3530;331000000133
11890652;3641;231000000133
11891202;107;131000000133
11891541;24405;131000000133
11891554;4626;211000000132
11892352;4595;111000000133
11892353;10699;111000000132
11892556;10207;311000000133
11892859;7328;131000000133
11893088;9754;131000000133
11893482;3639;111000000133
11893840;12591;431000000133
11894654;11712;131000000133
11894709;124;131000000133
11894753;8510;131000000113
11895230;9828;811000000133
11895505;13590;131000000133
11897659;11793;711000000131
11898204;8756;431000000233
11898411;12711;811000000133
11900109;12242;811000000131
11901191;31345;131000000133
11901364;11993;411000000133
11901617;2109;231000000113
11901913;1752;411000000133
11902187;26381;111000000133
11902212;2657;231000000133
11902594;11851;331000000133
11902652;22319;311000000133
11903460;1220;311000000133
11904090;5879;131000000133
11904252;31087;611000000133
11904418;26411;711000000133
11905242;25853;131000000133
11905487;22527;211000000133
11906358;24338;431000000133
11906682;2120;711000000133
11907122;8540;211000000132
11907564;2700;211000000133
11908388;12217;131000000133
11908413;1586;131000000133
11908656;40194;711000000133
11908679;1587;231000000111
11909304;6755;231000000133
11909805;3138;131000000233
11910813;9879;211000000133
11911564; ; 
11911941;8925;431000000133
11911984;25458;131000000132
11912889;26219;311000000133
11913106;725;611000000133
11913132;10021;311000000133
11913372;1663;131000000131
11914034;22493;511000000133
11914131;10769;411000000131
11914809;10133;211000000133
11916173;24878;131000000133
11916325;25576;811000000133
11916423;6052;311000000133
11916529;8;131000000133
11916552;10476;511000000133
11916683;16446;131000000133
11916929;5656;131000000133
11917219;10492;411000000133
11917379;4595;511000000133
11917736;25225;611000000132
11917825;24769;211000000132
11917928;11678;331000000133
11918179;3166;111000000133
11919656;9700;711000000133
11920027;5051;711000000133
11920078;1967;131000000233
11920341;10699;311000000133
11921395;2836;131000000133
11922029;25386;131000000133
11922173;11792;311000000132
11922207;2118;311000000133
11922745;12022;811000000133
11922755;5507;331000000133
11922763;106;131000000133
11923437;25396;211000000131
11923724;26025;211000000131
11924213;3327;371072007133
11924598;25950;131000000133
11925237;12709;611000000131
11926688;3443;811000000133
11926834;15614;611000000133
11926918;13118;611000000133
11928010;6662;711000000133
11928185;6056;811000000133
11928514;9947;711000000123
11928572;1048;131000000133
11928686;10689;311000000133
11928691;24473;231000000133
11929292;26152;811000000133
11930145;9299;111000000133
11930491;24685;711000000133
11930804;20324;131000000133
11931034;8491;131000000122
11931369;107;131000000133
11931446;2022;611000000133
11931807;9784;131000000131
11932146;16652;711000000133
11932615;12050;131000000133
11933074;19972;311000000133
11933905;25914;211000000133
11934676;17750;711000000123
11935020;10239;411000000133
11935275;5574;131000000133
11936570;7630;311000000113
11937825;12332;131000000133
11937894;1889;711000000133
11939015;6166;811000000133
11939281;13582;341041005133
11939539;40099;131000000133
11940001;10425;211000000133
11940235;3299;411000000132
11940300;9779;131000000133
11940988;10640;411000000133
11941123;10255;131000000133
11941280;14397;311000000133
11941388;10399;131000000133
11941708;15646;511000000133
11941713;9194;351052010131
11942180;9582;131000000133
11942236;10425;711000000133
11942506;10573;131000000133
11942667;2627;511000000133
11944638;9511;711000000131
11944751;12878;311000000132
11945092;454;511000000133
11945186;40155;431000000133
11945582; ; 
11945705;10006;611000000133
11946005;20440;111000000133
11946140;16587;131000000133
11946675;9981;451052010133
11946788;10081;611000000133
11947914;9807;611000000131
11948571;25258;131000000133
11948678;9759;111000000111
11949584;11608;231000000133
11950657;8507;131000000131
11950821;13167;411000000133
11951319;24203;231000000133
11951575;4555;811000000121
11951751;31345;131000000133
11952126; ; 
11952259;2064;231000000133
11952791;26503;811000000133
11953156;16634;711000000133
11953361;20095;611000000133
11953570;2409;811000000133
11953855;9064;131000000133
11953884;535;411000000133
11955869;8513;811000000133
11955965;2375;131000000133
11956089;9572;611000000131
11956261;24652;131000000133
11956588;399;131000000133
11957006;10780;131000000133
11957720;1699;511000000133
11957768;124;231000000133
11958916;1603;311000000132
11959169;10781;351052009131
11960044;9993;611000000133
11960337;9828;711000000133
11960495;15501;211000000132
11960908;20212;811000000133
11960963;1999;411000000133
11961483;17737;231000000133
11962722;12610;131000000133
11962961;10641;311000000133
11963269;22459;711000000133
11963598;3255;511000000133
11963934;22012;131000000133
11964743;8487;131000000112
11965517;4270;131000000133
11965575;25709;611000000132
11965667;9676;411000000233
11965844;969;311000000133
11966034;1757;231000000133
11966417;25085;131000000133
11966520;10721;211000000133
11967000;1194;431000000133
11967478;24809;311000000132
11967582;5729;231000000113
11967903;14206;371072007133
11967928;6497;811000000133
11968033;10697;131000000133
11969752;6071;811000000133
11969753;16886;131000000133
11969995;8499;331000000123
11970769;8617;131000000113
11970973;31219;411000000233
11973019;10155;411000000133
11973153;8491;131000000122
11974371;9998;411000000133
11974498;5662;131000000132
11974827;31509;131000000133
11975050;1292;311000000133
11975861;6649;611000000133
11975881;13427;311000000133
11976166;2234;711000000133
11976216;9939;511000000132
11976482;1587;511000000111
11976556;1151;211000000133
11977080;5713;111000000132
11977489;9922;511000000133
11977522;40073;311000000133
11977622;5219;351058035133
11978508;3055;131000000133
11979395;11155;811000000133
11980129;8791;331000000113
11980334;2694;411000000133
11981211;10377;131000000131
11982281;9064;131000000133
11982884;11950;211000000131
11983320;9288;611000000133
11983774;22655;131000000133
11984577;5666;431000000131
11984771;30002;611000000131
11985415;25258;131000000133
11985879;2013;711000000133
11986665;25568;611000000133
11986805;22140;151053014133
11988558;10727;711000000133
11989117;9409;231000000112
11989867;4700;131000000133
11989967;9033;211000000131
11990811;17838;131000000133
11990812;3003;131000000131
11991107;24800;511000000133
11991824;16697;131000000133
11992145;3302;431000000113
11992232;30002;511000000131
11993249;10235;211000000132
11993827;9125;311000000133
11993860;5763;611000000133
11994192;1286;311000000133
11994726;9283;211000000133
11994820;9665;231000000133
11995343;25481;711000000133
11995403;4555;131000000121
11995474;223;511000000133
11996963;8514;711000000111
11997009;14527;811000000132
11997687;9063;251052009133
11997815;5128;511000000113
11997934;8814;131000000133
11998847;16958;431000000133
12000230;2442;131000000113
12000428;26209;711000000133
12000732;41617;231000000133
12001524;10225;311000000133
12001912;2206;131000000133
12002346;22195;411000000131
12003176;9375;361061003233
12003683;14373;111000000131
12003986;5315;211000000233
12005039;2715;211000000133
12005191;10457;311000000133
12006675;10320;331000000133
12006734;19913;231000000133
12007004;2329;811000000133
12007109;9179;431000000133
12007805;6237;711000000133
12007863;2283;131000000133
12010262;24473;131000000133
12010370;13561;711000000133
12011327;6252;231000000133
12012746;11994;131000000133
12013318;8489;131000000113
12014313;1739;131000000123
12015496;16556;711000000133
12015808;292;211000000133
12017225;1757;131000000133
12017452;8425;131000000133
12017616;4977;131000000133
12017971;25387;331000000133
12019038;9715;211000000133
12019542;5570;711000000133
12020383;6252;361064008133
12020549;9437;411000000133
12021192;22236;211000000133
12021321;10640;511000000133
12021569;11831;131000000133
12021622;14416;111000000133
12022395;25171;611000000132
12023263;9926;231000000133
12024754;9810;511000000133
12025583;448;131000000133
12026843;1653;431000000133
12026900;11870;311000000133
12028192;8643;231000000113
12028563;14697;711000000133
12028967; ; 
12029721;7959;411000000133
12030756;4982;131000000132
12031560;25458;131000000132
12031862;25599;131000000133
12032260;25395;811000000133
12032370;12547;431000000133
12034567;24652;131000000133
12034603;14387;131000000233
12035201;14719;511000000133
12036720;10665;311000000133
12036834;5267;131000000133
12037553;1676;131000000133
12038684;5921;341041005133
12038747;24431;611000000133
12039193;7331;131000000133
12040148;10352;311000000133
12040640;2125;211000000132
12041090;3539;431000000133
12041452;10621;411000000133
12041898;8433;311000000133
12042193;406;311000000133
12042529;13576;351058034133
12042532;22504;231000000133
12043117;706;411000000133
12043351;5824;711000000133
12043876;9957;131000000133
12044293;25448;331000000133
12045125;2485;151052010133
12045385;14506;311000000133
12045703;11155;131000000133
12046203;10200;411000000113
12047026;10827;311000000133
12047177;9472;131000000133
12047696;31116;131000000133
12048385;10715;811000000133
12048568;9065;131000000131
12049393;2255;411000000133
12049854;10621;611000000133
12050018;16582;231000000133
12051276;1756;711000000131
12051734;10497;511000000113
12052229;11608;811000000133
12052270;5580;511000000133
12052974;12603;331000000133
12053227;4724;411000000112
12053721;449;231000000133
12054453;10783;211000000133
12054547;280;131000000133
12055406;25198;411000000133
12055839;908;311000000133
12056747;7333;611000000133
12057069;4832;211000000131
12057428;24626;341041005133
12057502;26532;411000000133
12057940;7634;311000000133
12058087;9063;251052009133
12058206;1502;231000000133
12058496; ; 
12058752;4807;611000000131
12059006;6584;131000000133
12059823;40038;211000000133
12060205;20265;811000000133
12060260;25465;511000000133
12060480;12332;131000000133
12060636;9375;711000000233
12060822;9736;111000000131
12061539;1971;611000000133
12061991;9700;711000000133
12062133;1851;711000000133
12062194;22140;151053014133
12062593;9754;131000000133
12062643;1202;211000000133
12063118;25798;811000000133
12063815;1851;811000000133
12063903;25737;811000000133
12064157;25386;811000000133
12065564;5745;211000000133
12065909;25032;211000000133
12066139;24686;131000000133
12067094;4164;811000000133
12067640;11217;211000000132
12067679;310;311000000133
12068291;3740;711000000133
12068316;16843;131000000133
12069126;16676;411000000133
12070542;9897;131000000133
12071739;8444;211000000133
12071955;9406;811000000123
12072412;8195;711000000133
12072798;7450;511000000133
12072939;25434;211000000131
12073279;25540;131000000133
12074031;6086;711000000133
12074654;22540;131000000133
12075268;24978;811000000133
12075482;1996;131000000133
12077420;1504;231000000132
12077460;24233;131000000133
12077563;9490;611000000121
12077817;10076;131000000133
12077821;13220;131000000133
12078097;3390;311000000133
12078239;1864;331000000133
12078446;2263;131000000133
12078472;4564;511000000131
12078917;2519;211000000133
12079339;12591;511000000133
12079486;9085;211000000133
12080041;9007;331000000133
12080074;6089;811000000133
12080089;3796;411000000133
12080822;106;131000000133
12080847;6053;711000000133
12082263;1053;611000000133
12082267;4270;411000000133
12082354;7328;231000000133
12082923;7331;131000000133
12083697;1366;131000000133
12083703;2938;131000000133
12084686;11716;131000000133
12085604;16446;131000000133
12085978;3434;231000000133
12086145;20095;131000000133
12086168;10789;611000000133
12086768;16985;711000000133
12087131;25766;331000000133
12087496;25157;811000000133
12087539;25525;711000000133
12087550;24233;331000000133
12087599;5566;231000000133
12089157;1663;351058034131
12089164;22543;231000000133
12089787;10456;131000000133
12089937;10240;811000000133
12091734;26303;131000000133
12091934;130;611000000131
12092235;1867;711000000133
12093043;25215;511000000132
12093359;25082;311000000133
12094646;20085;111000000133
12095095;1757;111000000133
12095540;10852;211000000133
12096221;10450;511000000133
12096512;10063;611000000131
12096741;7826;211000000133
12096760;9583;131000000133
12097045;2732;431000000133
12097133;16886;131000000133
12097814;25198;411000000133
12097899;10396;131000000133
12098515;10551;811000000133
12098933;1502;131000000133
12099432;14706;411000000133
12100903;8724;711000000132
12101923;16685;411000000133
12103364;25482;811000000132
12104111;14414;811000000131
12105405;10545;131000000133
12106131;26381;811000000133
12106251;9424;811000000133
12106518;24626;131000000133
12106794;26303;131000000133
12106995;8255;131000000133
12107233;16556;211000000131
12107503;12691;211000000132
12108352;22554;411000000133
12109532;2416;411000000133
12109546;4982;131000000132
12109706;10792;611000000133
12110388;10638;131000000133
12110442;25256;211000000131
12111403; ; 
12112383;821;311000000133
12114260;1676;231000000133
12114880;9375;511000000131
12115431;9866;341041005133
12115699;3673;211000000133
12115714;15682;511000000132
12115779;10160;311000000133
12116014;2457;811000000131
12116388;5614;311000000133
12116516;24892;111000000131
12116857;284;311000000133
12116882;26164;311000000133
12117465;10545;131000000133
12117957;2625;131000000133
12118636;9281;231000000133
12119251;2122;311000000133
12119524;6112;711000000133
12119589;8499;131000000123
12120001;5122;131000000133
12120364;1807;311000000132
12120731;9985;131000000133
12120765;25839;231000000131
12122404;25220;131000000133
12122901;17638;111000000133
12124080;5697;211000000133
12125116;16970;611000000133
12125495;22674;131000000133
12125699;419;611000000133
12125924;1194;131000000133
12125991;40171;311000000133
12126407; ; 
12126582;8945;231000000113
12128084;7723;811000000133
12128248;6584;231000000133
12128821;4842;711000000131
12129560;2118;811000000133
12129569;9206;311000000133
12129854;11812;511000000133
12130355;3886;811000000233
12131598;25865;131000000133
12131957;4043;711000000133
12132143;14504;411000000132
12132478;3977;511000000133
12132610;8161;611000000133
12132945;11223;311000000132
12132984;130;211000000131
12133783;25017;511000000133
12134043;448;131000000133
12134121;12077;611000000133
12134171;24878;611000000133
12134439;5088;611000000133
12134605;24878;611000000133
12135191;12151;231000000133
12136521;11870;411000000133
12137498;9909;131000000133
12138545;2983;411000000133
12138684;9834;361061003133
12139693;10607;411000000132
12140083;31462;311000000133
12141117;4825;131000000133
12141221;20426;611000000133
12141271;9873;411000000131
12141379;5994;211000000133
12141985;16642;131000000133
12145042;9778;511000000133
12146109;7325;711000000133
12146272;12602;351058034133
12146312;25465;511000000133
12146475;7726;711000000133
12146492;24885;131000000133
12147762;8498;211000000133
12148019;6754;711000000133
12148457; ; 
12148781;24878;361061003133
12149659;11591;231000000133
12150090;9077;131000000133
12150834;2937;131000000133
12151232;24717;231000000133
12151643;9897;341041002133
12152091;4983;131000000133
12152485;9686;361061003133
12152493;10751;131000000133
12152974;5;231000000133
12153165;9720;411000000133
12153409;9864;131000000133
12153442;11838;711000000133
12154485;399;131000000133
12155276;2583;231000000133
12155431;10640;211000000133
12156397;24626;231000000133
12157177;9922;611000000133
12157759;17750;811000000123
12158270;280;131000000133
12158692;25814;311000000133
12159770;31030;231000000133
12159889;4270;131000000133
12160074;9410;131000000133
12160475;5020;111000000132
12161324;22686;711000000133
12161638;9162;211000000131
12161768;486;131000000133
12161805;5824;511000000133
12162120;25599;711000000133
12162481;4190;131000000133
12162918;14922;131000000133
12163117;25418;511000000233
12163202;26383;211000000133
12163245;31021;811000000133
12163605;3663;111000000133
12163764;2054;311000000132
12164083;25645;331000000133
12165710;4358;211000000133
12165962;10248;231000000131
12166119; ; 
12167025;10543;131000000133
12167403;5680;411000000133
12167534;9283;511000000133
12167821;12115;131000000133
12168101;4000;711000000133
12168193;7578;171072007133
12168587;2551;131000000131
12169190;24622;111000000131
12169318;5828;611000000133
12169462;9646;331000000132
12169488;26367;711000000133
12170617;5654;711000000133
12171080;12020;211000000133
12171123;5654;311000000133
12171189;2753;611000000133
12171646;2965;411000000132
12171875;16843;231000000133
12172102;5568;131000000131
12172242;25220;131000000133
12172308;10122;711000000131
12173135;12518;811000000133
12173248;1757;211000000133
12173249;2021;211000000133
12173719;9912;711000000113
12174632;5862;711000000133
12175520;14896;511000000133
12175615;1194;711000000133
12175864;11240;211000000232
12175954;24946;611000000133
12175975; ; 
12176836;9581;131000000113
12177083;16443;131000000131
12177403;1195;231000000131
12177404;4829;131000000133
12177582;10968;131000000133
12178091;25091;311000000133
12178527;616;211000000133
12178638;24714;311000000133
12179200;5652;131000000113
12179371;5831;811000000133
12179484;10666;231000000133
12179610;10501;711000000133
12180283;768;231000000113
12180400;31064;711000000133
12181006;3248;231000000133
12181197;2612;611000000133
12181685;40065;711000000133
12182353;9897;131000000133
12182434;24883;411000000133
12182840;11034;131000000133
12183087;25032;811000000133
12183241;9208;411000000133
12183377;9957;351052012133
12183616;9642;311000000133
12185123;25853;131000000133
12185321;22532;211000000133
12186234;25897;411000000133
12186478;1524;611000000133
12186495;14801;811000000133
12186945;15820;611000000133
12187237;25303;231000000131
12188279;3302;331000000113
12188415;211;131000000133
12189579;25026;131000000133
12190415;25304;131000000133
12190489;24878;231000000133
12190801;7641;611000000133
12191397;3033;511000000132
12192106;2938;131000000133
12192571;16541;131000000133
12192589;535;511000000133
12194577;67;211000000132
12195306;26416;131000000133
12196486;25369;211000000132
12196499;293;811000000133
12196944;9891;511000000131
12198879;1482;231000000131
12199079;2151;211000000132
12199567;5105;341041005132
12199945;304;711000000133
12201099;31010;711000000133
12201553;3482;211000000133
12202554;293;811000000133
12202609;17733;411000000131
12202661;4977;131000000133
12203727;390;611000000133
12203815;4611;811000000131
12203903;9007;511000000133
12204311;1676;131000000133
12204465;10592;461063009133
12204552; ; 
12205258;406;111000000131
12205472;25599;311000000133
12205753;5613;131000000133
12206078;22065;811000000133
12206310;25766;131000000133
12206540;2942;211000000132
12206797;7634;311000000133
12207121;10252;131000000133
12207552;18028;811000000133
12208380;5580;511000000133
12208407;620;711000000133
12208913;22755;131000000133
12209314;7282;511000000133
12210724;10752;711000000131
12210763;10751;131000000133
12211317;18075;111000000133
12211358;18147;111000000132
12211467;24685;341041005133
12213589;11155;131000000133
12214206;9406;811000000123
12214260;8489;131000000113
12214710;10711;131000000133
12214881;26168;131000000133
12215516;31030;431000000133
12215717;10845;131000000133
12216003;4635;711000000131
12216026;4700;131000000133
12216659;10162;611000000133
12216972;1233;611000000133
12217517;610;131000000131
12217697;4736;811000000131
12219388;25836;511000000131
12219573;25853;131000000133
12219609;25798;811000000133
12219718;25218;611000000133
12219806;15601;511000000132
12220434;7331;131000000133
12220932;9007;211000000133
12221267;9298;811000000133
12221665;3479;131000000133
12221766;10425;511000000133
12222400;534;611000000133
12222854;7329;431000000133
12223477;22516;611000000133
12224099;18087;511000000133
12224301;2612;311000000133
12224562;7338;311000000131
12225008;25961;811000000133
12226554;11342;811000000133
12227873;7705;351055023113
12228721;1691;611000000133
12228936;10044;131000000133
12229262;12830;131000000133
12229515;14396;311000000132
12229762;1548;711000000133
12229775;7050;711000000133
12229809;12710;511000000133
12229982;7970;211000000133
12230249;31421;511000000133
12230278;2563;211000000133
12230523;5703;131000000133
12230938;9897;131000000133
12231390;24213;231000000133
12231434;8813;131000000131
12231800;8485;711000000132
12232105;8174;331000000133
12232325; ; 
12232649;25480;111000000132
12233525;26130;511000000133
12233868;24878;311000000133
12235092;2118;511000000133
12235431;3165;131000000133
12235707;6501;411000000233
12235951;12855;341041002133
12236265;10641;331000000133
12237205;6077;211000000133
12237355;9841;811000000133
12237944;25999;611000000133
12238034;204;511000000133
12238656;8457;361064001113
12238664;22597;231000000133
12240520;6140;411000000133
12241094;10893;711000000131
12241100;5508;811000000133
12242017;24960;511000000133
12242712;8675;811000000113
12242852;9654;411000000132
12243894;4747;311000000132
12243916;7628;131000000113
12244084;10705;711000000133
12244538;1675;131000000133
12244615;4531;611000000132
12245793;22686;411000000133
12246426;4717;131000000133
12246619;8503;711000000131
12246912; ; 
12247577;25899;331000000133
12247603;9539;211000000132
12247661;9579;131000000131
12249065;25315;311000000133
12249135;8500;131000000132
12249156;10336;111000000132
12249745;9909;511000000133
12249761;1048;131000000133
12250023;12151;711000000133
12250233;10784;711000000133
12250487;1676;231000000133
12250844;10453;351052010133
12251029;4180;311000000133
12252963;968;231000000133
12254520;22014;131000000333
12254670;12655;231000000133
12255030;1967;711000000233
12255510;8598;131000000133
12255638;24626;211000000131
12256082;12935;331000000133
12256816;7773;411000000133
12257859;9060;351058034133
12257958;12111;131000000133
12260880;9847;411000000133
12262471;4831;411000000133
12262511;9070;711000000133
12262953;280;131000000133
12262967;9125;111000000133
12263165;9405;711000000133
12264195;8942;211000000132
12265011;16843;231000000133
12265080;11831;351058035133
12268564;17735;411000000133
12268582;8475;311000000133
12268651;7956;131000000133
12268739;3479;131000000133
12269027;1676;131000000133
12270037;14482;511000000133
12270343;12715;411000000133
12270503;10397;131000000133
12270792;20181;811000000133
12270793;11265;811000000133
12270847;31345;231000000133
12271027;5614;211000000133
12271040;11761;611000000131
12271529;4451;131000000133
12271781;9982;131000000131
12272092;10501;361061003133
12272138;12077;811000000133
12273122;7634;211000000133
12273370;9281;131000000133
12273735;9686;131000000133
12274286;10748;211000000132
12274932;4530;331000000133
12275370;10430;711000000133
12275595;7352;611000000133
12276109;3733;361064008133
12277048;293;711000000133
12277714;14359;211000000132
12277758;25201;311000000133
12278516;16583;331000000133
12278617;10507;131000000113
12279372;10456;131000000133
12279721;10489;411000000133
12279889;8523;411000000131
12281028;9754;131000000133
12281414;2635;231000000133
12282108;6427;211000000133
12283887;15643;511000000131
12284149;9665;231000000133
12284679;2064;131000000133
12285396;24885;231000000133
12285483;5219;361064008133
12285989;3305;131000000133
12286061;12027;711000000133
12286527;17766;811000000133
12286673;5565;341041002133
12287390;7203;411000000133
12287603;7299;131000000133
12288412;2487;711000000133
12288905;26137;611000000133
12289088;9985;361061003133
12289683;9409;131000000111
12290013;31068;811000000133
12290510;17833;331000000233
12291075;25385;211000000132
12292028;10757;511000000133
12292539;7006;431000000133
12292919;45;611000000113
12292962;12243;511000000133
12293069;399;131000000133
12294064;9065;441041005131
12294785;12033;131000000131
12295456;7633;611000000133
12297437;24623;331000000133
12297609;1152;211000000133
12297887;2938;231000000133
12299432;2612;131000000133
12300326;8503;131000000132
12301025;18049;611000000133
12301157;25387;511000000133
12301761;8491;711000000122
12303554;40126;131000000133
12304567;802;361061003133
12304637;1482;431000000131
12306223;518;361061003133
12306736;9982;341041005133
12307396;1529;311000000133
12308317;2487;711000000133
12308699;25042;711000000131
12309807;25220;311000000133
12311120;25714;331000000133
12312117;2457;611000000131
12312829;4807;411000000131
12313816;24946;211000000132
12314007;5;131000000133
12314621;326;211000000133
12315263;25592;131000000133
12316397;2938;131000000133
12316425;1887;411000000133
12316880;6113;131000000133
12317173;10223;331000000133
12317497;31036;511000000133
12317591;14616;131000000333
12318013;10628;811000000133
12318262;4482;211000000131
12318540;14210;331000000133
12318847;12033;131000000131
12319327;621;211000000133
12320431;7200;231000000133
12320464;7441;471072007133
12320598;1743;411000000132
12320795;332;311000000133
12322169;1449;351053014133
12322278;6650;311000000133
12323112;1516;511000000133
12323764;14879;431000000133
12323856;7331;131000000133
12324168;24717;711000000133
12324788;8724;231000000131
12324881;25766;131000000133
12325756;10663;131000000133
12325780;10687;611000000133
12325799;9150;131000000133
12326233;20202;211000000133
12327522;15840;131000000133
12327902;13606;811000000133
12328264;7646;111000000133
12328750;6886;511000000133
12328871;10428;411000000133
12328925;25250;131000000113
12329233;6069;211000000133
12329819;31509;131000000133
12330704;8505;131000000111
12330974;1689;511000000133
12331247;10364;311000000133
12331488;14697;711000000133
12331489;16748;711000000133
12331768;12710;311000000133
12331794;19974;231000000133
12332287;22655;131000000133
12332344;9324;211000000133
12332624;7629;131000000133
12332729; ; 
12334213;8;131000000133
12334678;9405;711000000133
12334692;9489;131000000133
12334924;12767;111000000131
12335162;8945;131000000113
12335214;1663;131000000131
12335355;40208;211000000133
12335621;618;811000000133
12335645;4553;131000000111
12336609;14675;411000000133
12336919;40189;611000000133
12337225;1977;231000000133
12337253;8503;711000000131
12337322;22211;711000000133
12337399;8592;211000000111
12337445;11394;511000000133
12337944;1757;231000000133
12338315;8365;431000000133
12338788;25439;131000000133
12340207;12567;311000000133
12340447;15840;131000000133
12340692;3657;131000000133
12340987;16564;131000000133
12341018;10250;611000000133
12341313;15793;331000000133
12341643;1262;151052013133
12341763;578;451053015133
12342281;1676;811000000133
12343879;2379;311000000133
12343998;1262;151052013133
12344106;40230;811000000133
12344219;10607;511000000132
12344571;13586;811000000133
12344756;12944;311000000133
12344758;40155;211000000131
12345078;3972;211000000133
12345245;9187;211000000131
12345306;3248;351058033133
12345586;7629;131000000133
12345768;17930;711000000133
12346600;10547;811000000121
12347187;26130;211000000132
12347550;17732;111000000131
12347742;2442;341041005113
12347892;9834;211000000133
12348163;25136;131000000133
12349477;291;211000000133
12349622;9421;111000000133
12349978;13637;511000000133
12350070;14820;411000000133
12350107;14608;331000000133
12350317;40099;231000000133
12350440;9111;611000000133
12351361;2057;331000000133
12353126;14490;311000000133
12355126;24316;361063009133
12355275;1858;311000000133
12357590;9922;511000000133
12358352;14825;431000000133
12358515;11265;131000000133
12359626;24885;131000000133
12359665;25198;411000000133
12360024;3910;411000000133
12360163;10404;711000000133
12360769;9424;511000000133
12360779;10076;361064001133
12361975;9781;131000000133
12362642;3799;411000000133
12363349;12594;211000000133
12363630;1489;131000000133
12364940;3621;511000000133
12365061;317;311000000133
12366084;31030;711000000133
12366150;40099;131000000133
