mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
1319464;3052191;0;1;0
1322381;3434124;0;1;1
1323429;9935455;0;1;0
1323429;14115259;0;1;0
1324013;6154493;0;1;0
1324013;9791396;0;1;0
1324294;18643613;1;1;1
1326363;15337871;0;1;1
1335340;2378236;0;1;1
1337840;26617081;0;1;1
1339680;26615730;0;1;0
1342308;6268851;0;1;0
1349488;22708364;0;1;0
1351879;21482798;0;1;1
1358152;5522098;0;1;0
1361093;5122423;0;1;0
1370214;15705487;0;1;1
1373975;13262926;1;1;1
1376418;3166938;0;1;1
1376418;10919687;0;1;1
1379759;5626635;0;1;1
1379759;26020014;0;1;0
1382849;6545263;0;1;1
1382849;17118467;0;1;0
1382849;20445229;0;1;0
1384990;9844598;0;1;0
1385484;25931368;0;1;1
1385523;6750526;0;1;1
1386432;4327280;0;1;0
1392128;3840049;0;1;0
1392128;24937357;0;1;1
1392128;24999090;0;1;0
1393282;25279495;0;1;1
1399670;20664206;0;1;1
1402004;25717075;0;1;1
1403940;19511215;0;1;0
1419668;25986396;0;1;1
1424520;23161495;0;1;0
1425525;26328529;0;1;1
1426216;26042439;0;1;0
1426416;25288999;0;1;1
1427613;26031537;0;1;1
1428460;25153774;0;1;1
1432361;15150419;0;1;1
1437556;23331990;0;1;1
1442096;20410339;0;1;1
1444128;7219329;0;1;0
1445416;22078864;0;1;0
1445416;26255623;0;1;0
1448120;25394968;0;1;1
1448632;26616936;0;1;0
1450375;18438702;1;1;1
1456767;15106278;0;1;1
1458570;219614;0;1;0
1458570;2046774;0;1;1
1458570;17847093;0;1;1
1458687;25382359;0;1;1
1462234;13906096;0;1;1
1462973;16404160;0;1;1
1466337;25954786;0;1;1
1470251;25966115;0;1;1
1474484;26128518;0;1;1
1481948;6289224;1;1;1
1485577;25534098;0;1;1
1487141;18663248;0;1;1
1493050;26197475;0;1;1
1493355;13601876;0;1;1
1501093;20592399;0;1;0
1504158;17969081;0;1;1
1510090;25360987;0;1;0
1510118;6220481;0;1;1
1511580;22962701;1;1;1
1514112;15638620;0;1;1
1516143;4809492;0;1;1
1519103;21689565;0;1;1
1521951;7195081;1;1;1
1525367;18874013;0;1;0
