mrun;id_familia;id_bloque;nivel;es_mujer;prioritario;lat_con_error;lon_con_error
11952835; ; ;-1;0;0;-53.163589;-70.917664
11956513; ; ;9;1;0;-53.171337;-70.92733
11957469; ; ;9;1;0;-53.145535;-70.921021
11959740;127; ;9;0;1;-53.174774;-70.935318
11962353; ; ;-1;0;0;-53.141296;-70.899818
11964654;52; ;7;1;1;-51.739559;-72.48735
11967743;106;106;0;0;1;-53.16341;-70.917732
11981126; ; ;0;1;0;-53.142509;-70.921806
11999496; ; ;-1;1;0;-51.723507;-72.473053
11999989; ; ;0;0;1;-51.728474;-72.494682
12010596;51; ;1;1;0;-53.163193;-70.932281
12015599; ; ;-1;0;1;-53.151924;-70.944145
12039785; ; ;9;1;1;-51.737518;-72.495232
12055632; ; ;9;0;0;-53.296623;-70.368065
12057590; ; ;9;0;0;-53.14912;-70.901047
12063984; ; ;-1;1;0;-53.135193;-70.890015
12082818; ; ;0;1;0;-53.163277;-70.916367
12088346; ; ;9;0;1;-53.169067;-70.931923
12090775; ; ;9;1;0;-53.131805;-70.921486
12096389;137;137;1;1;0;-54.93499;-67.602371
12097284; ; ;-1;1;0;-53.14682;-70.941719
12101087; ; ;-1;1;1;-51.733814;-72.489456
12103562; ; ;-1;1;0;-53.144958;-70.91571
12108352;58; ;-1;0;1;-53.162937;-70.917107
12115734; ; ;9;0;1;-51.734627;-72.480766
12118033; ; ;-1;0;1;-54.933193;-67.616653
12119576; ; ;-1;0;0;-53.164436;-70.917023
12121841; ; ;-1;1;1;-51.741375;-72.48568
12133764; ; ;9;0;0;-53.172733;-70.940651
12147909; ; ;7;0;0;-53.149021;-70.900032
12155356; ; ;0;0;0;-53.169044;-70.934441
12158811; ; ;9;0;1;-53.153362;-70.915375
12158873; ; ;0;0;1;-53.295551;-70.365585
12169576; ; ;1;1;0;-51.733307;-72.516228
12170950; ; ;9;1;0;-53.164295;-70.916016
12178339; ; ;-1;1;0;-53.164268;-70.916122
12189368; ; ;-1;0;1;-53.153748;-70.909332
12198561; ; ;-1;0;0;-53.160641;-70.92157
12201687; ; ;-1;0;0;-53.167793;-70.922615
12217305; ; ;-1;0;1;-53.1637;-70.937447
12218406; ; ;9;1;0;-53.181499;-70.93689
12219274; ; ;-1;1;1;-53.156113;-70.914871
12219518; ; ;-1;1;0;-53.155506;-70.937126
12220377; ; ;-1;0;0;-51.739952;-72.488045
12226471;152; ;7;1;0;-53.124851;-70.894531
12233173; ; ;0;0;0;-53.164452;-70.917252
12237987; ; ;-1;1;0;-53.155624;-70.93512
12239616; ; ;1;1;0;-53.164131;-70.917839
12241751; ; ;9;1;1;-51.732414;-72.481644
12242234; ; ;-1;0;0;-53.163235;-70.917099
12252913;90; ;-1;1;0;-53.165886;-70.946487
12257892; ; ;0;0;0;-53.142822;-70.928177
12260205; ; ;9;0;0;-53.158596;-70.894997
12261186; ; ;-1;0;0;-53.162941;-70.91851
12269185;121;121;9;0;0;-53.165421;-70.915382
12272132; ; ;7;1;0;-53.164402;-70.916176
12287640; ; ;-1;1;0;-53.148716;-70.931763
12297425; ; ;-1;1;0;-53.163845;-70.917007
12307097;20; ;7;0;1;-53.165176;-70.913857
12308021; ; ;-1;1;0;-53.164516;-70.918427
12309887; ; ;9;1;0;-53.164322;-70.918549
12314341; ; ;9;0;0;-53.164356;-70.918167
12325973; ; ;9;0;0;-53.164059;-70.916
12329160; ; ;0;0;0;-53.142323;-70.893028
12330083; ; ;9;0;0;-53.163071;-70.915749
12340846; ; ;1;0;1;-53.16404;-70.917038
12342191;46; ;1;0;0;-53.163197;-70.918213
12343325; ; ;7;1;1;-53.146523;-70.905952
12344182; ; ;7;1;0;-53.16296;-70.917793
12345658;112; ;0;0;0;-53.164711;-70.916992
12349053; ; ;-1;0;0;-53.294865;-70.374565
12356348; ; ;0;0;0;-53.14286;-70.92556
12369618; ; ;0;0;0;-53.131157;-70.914536
12376350;114; ;-1;0;0;-53.172058;-70.919601
12376764; ; ;0;1;0;-53.160789;-70.908798
12380007; ; ;-1;0;0;-53.145325;-70.920334
12383246; ; ;-1;1;0;-53.161644;-70.896614
12383514; ; ;9;1;0;-53.137993;-70.917953
12392719; ; ;9;0;1;-53.155327;-70.942719
12396729; ; ;-1;1;0;-53.127422;-70.91375
12401374; ; ;0;1;0;-53.15633;-70.89183
12416535; ; ;1;1;0;-53.159313;-70.945313
12427515; ; ;-1;1;0;-53.150936;-70.902557
12430767; ; ;9;0;0;-53.163555;-70.905327
12437748; ; ;-1;1;1;-53.16449;-70.916885
12440478; ; ;-1;1;0;-53.163769;-70.91806
12441788; ; ;9;0;1;-53.164471;-70.918114
12445585; ; ;-1;0;0;-53.176319;-70.934029
12445979; ; ;9;0;0;-53.174332;-70.936829
12452544; ; ;1;0;0;-53.161144;-70.913429
12461907; ; ;1;0;0;-53.164307;-70.918472
12463286; ; ;-1;0;1;-53.164726;-70.940849
12463880; ; ;9;0;0;-53.169212;-70.928696
12477195; ; ;1;0;1;-53.639336;-69.645897
12485042; ; ;-1;0;0;-53.164116;-70.915855
12488398; ; ;-1;1;1;-53.056248;-70.863892
12489319; ; ;0;1;0;-52.7174;-69.251465
12518232; ; ;1;0;1;-53.155457;-70.943832
12524072; ; ;9;0;0;-53.163242;-70.915756
12529429; ; ;-1;1;0;-53.165817;-70.929695
12533979; ; ;1;0;0;-53.147999;-70.932045
12538506; ; ;-1;0;0;-53.1684;-70.94165
12553750; ; ;-1;0;0;-53.153477;-70.924873
12558359; ; ;0;0;0;-53.176537;-70.928131
12564830;18;18;1;0;0;-53.142841;-70.897392
12565071; ; ;-1;1;0;-53.163345;-70.916336
12569306; ; ;-1;1;0;-53.174725;-70.94207
12570375; ; ;-1;1;0;-53.156109;-70.929466
12571474; ; ;9;1;1;-53.149162;-70.903404
12571648; ; ;9;1;0;-53.160843;-70.935768
12572064; ; ;-1;1;1;-53.173904;-70.826233
12582184; ; ;1;1;1;-53.163483;-70.916008
12582274; ; ;-1;1;0;-53.156033;-70.939362
12588259; ; ;0;0;0;-53.15786;-70.890884
12591419; ; ;-1;1;0;-53.147526;-70.916534
12592381; ; ;-1;0;0;-53.162987;-70.918114
12602319; ; ;1;0;0;-51.733673;-72.4897
12605034; ; ;-1;1;1;-53.1436;-70.920349
12611531; ; ;7;0;0;-53.16415;-70.938461
12613346; ; ;-1;0;0;-53.137577;-70.920105
12618064; ; ;9;0;0;-53.125572;-70.882729
12628551; ; ;-1;0;0;-53.132301;-70.880341
12629179; ; ;9;0;0;-53.163246;-70.916969
12630089; ; ;-1;1;0;-53.1646;-70.91835
12632287; ; ;-1;1;0;-53.164455;-70.915833
12642284; ; ;-1;0;0;-53.163593;-70.915977
12644886; ; ;0;0;0;-51.733921;-72.489738
12652309; ; ;0;1;0;-53.163738;-70.91745
12670758; ; ;0;1;0;-53.163876;-70.916405
12703797; ; ;-1;1;1;-53.294521;-70.360092
12713859; ; ;-1;0;0;-53.172966;-70.939224
12726249; ; ;7;1;0;-53.160202;-70.903931
12735482; ; ;7;0;1;-53.161495;-70.948051
12748671; ; ;1;0;0;-53.153156;-70.915298
12767526; ; ;1;0;1;-53.181499;-70.936378
12795385;10;10;1;0;0;-53.124836;-70.883278
12799295; ; ;9;0;1;-53.164001;-70.916534
12809864; ; ;0;0;0;-53.164356;-70.916664
12816824; ; ;-1;0;1;-53.163776;-70.916542
12826349; ; ;1;0;0;-53.158184;-70.926811
12827621; ; ;9;0;1;-53.12804;-70.877823
12831985; ; ;-1;0;0;-53.142128;-70.908913
12846703;83; ;7;0;0;-53.16383;-70.916168
12847872; ; ;0;1;1;-53.142578;-70.925385
12866945; ; ;9;0;0;-53.163227;-70.917381
12871774; ; ;-1;1;1;-53.132729;-70.925461
12884070; ; ;9;0;1;-53.163128;-70.91774
12898129; ; ;-1;1;0;-53.162914;-70.919128
12900782; ; ;9;1;1;-53.163925;-70.916916
12909983; ; ;0;1;0;-53.164268;-70.917198
12928902; ; ;-1;0;0;-53.16544;-70.933792
12929591; ; ;9;1;0;-53.290928;-70.363266
12940764; ; ;1;0;0;-53.138195;-70.906708
12942844; ; ;1;1;0;-53.140869;-70.896042
12944949; ; ;-1;1;0;-53.16396;-70.917679
12947717; ; ;-1;1;0;-53.152874;-70.94635
12961220; ; ;-1;1;0;-53.152023;-70.894737
12962387; ; ;9;1;1;-53.151211;-70.943184
12970064; ; ;7;0;1;-53.121548;-70.893539
12975715; ; ;-1;1;0;-53.168941;-70.936981
12979025; ; ;-1;1;0;-53.151112;-70.921127
12985615; ; ;9;0;0;-53.142944;-70.898636
12993359;96;96;-1;0;1;-51.717205;-72.495857
13000757; ; ;-1;1;1;-51.734577;-72.495422
13011108; ; ;-1;0;0;-53.164631;-70.915619
13015411; ; ;7;0;0;-53.164509;-70.918076
13021350; ; ;9;1;1;-53.12508;-70.880569
13024572; ; ;9;0;0;-53.136921;-70.910759
13024963; ; ;0;0;0;-53.163807;-70.916222
13031025; ; ;-1;0;0;-53.163342;-70.917107
13032174; ; ;-1;1;0;-53.137524;-70.909714
13038937; ; ;9;1;1;-53.163349;-70.938683
13040663; ; ;1;0;1;-51.721287;-72.494354
13041826; ; ;1;1;0;-53.156651;-70.905869
13045206; ; ;-1;1;0;-53.167015;-70.942192
13097313; ; ;0;1;0;-53.164436;-70.917099
13109984; ; ;9;0;0;-53.150974;-70.887573
13113053; ; ;-1;0;1;-53.295269;-70.368011
13122672; ; ;1;0;0;-53.149742;-70.901581
13127107;140; ;0;0;0;-53.171455;-70.940536
13134967; ; ;7;1;0;-53.146656;-70.89798
13139853;90; ;9;1;1;-53.165051;-70.937424
13153781; ; ;-1;0;1;-53.854912;-68.449532
13158583; ; ;-1;1;0;-53.147415;-70.933327
13171928; ; ;-1;0;0;-53.137936;-70.895393
13179443; ; ;-1;1;0;-53.170448;-70.951019
13184178; ; ;9;1;1;-51.725861;-72.491379
13187653; ; ;1;0;0;-53.16127;-70.917427
13198494; ; ;9;1;0;-53.163639;-70.904732
13207576; ; ;-1;1;1;-53.154884;-70.943367
13208080; ; ;9;1;1;-51.733833;-72.517532
13212989; ; ;9;1;0;-53.150452;-70.948723
13219562; ; ;-1;0;0;-53.155998;-70.89859
13225794; ; ;-1;0;0;-51.726135;-72.506706
13233905; ; ;9;1;1;-53.17828;-70.947388
13236387;2; ;9;1;0;-53.163506;-70.915802
13246286; ; ;9;1;0;-53.164597;-70.91713
13246880; ; ;0;0;0;-51.733929;-72.51638
13250595;83; ;-1;1;0;-53.164116;-70.916862
13284562; ; ;0;0;0;-53.141655;-70.902367
13305676; ; ;0;1;0;-53.147823;-70.918434
13315266; ; ;0;0;0;-53.160103;-70.946548
13352594; ; ;7;1;0;-53.182156;-70.934677
13358690; ; ;9;1;1;-53.161213;-70.898727
13367138; ; ;0;0;0;-51.741005;-72.488274
13381287; ; ;-1;1;1;-53.16275;-70.919174
13382358; ; ;9;1;0;-53.161732;-70.895599
13400016; ; ;0;1;0;-53.136639;-70.891838
13402982; ; ;-1;0;0;-53.171143;-70.929184
13403161; ; ;7;0;0;-53.148132;-70.904709
13403298; ; ;-1;0;0;-53.163334;-70.918091
13403338; ; ;0;0;0;-53.137409;-70.903152
13411725; ; ;1;0;0;-53.132748;-70.924355
13411816; ; ;-1;1;1;-53.16283;-70.941727
13415880; ; ;-1;1;1;-53.163425;-70.941948
13416196; ; ;0;1;0;-53.295109;-70.36795
13416847; ; ;7;1;1;-53.156685;-70.905121
13423934; ; ;9;1;1;-53.163464;-70.917038
13429213; ; ;1;1;1;-53.15757;-70.90567
13437510; ; ;1;0;0;-53.163166;-70.915497
13446911;59;59;1;0;0;-53.170479;-70.920555
13447324; ; ;0;0;0;-53.148243;-70.932961
13462734; ; ;9;0;0;-53.172691;-70.927544
13470944; ; ;0;1;0;-53.164307;-70.918388
13479669; ; ;0;1;1;-53.169739;-70.934349
13486512; ; ;-1;1;1;-51.735088;-72.477005
13491030; ; ;-1;0;0;-53.163757;-70.917473
13493382; ; ;1;0;0;-53.173801;-70.940155
13494565; ; ;-1;1;1;-51.72514;-72.489311
13497453; ; ;9;1;1;-53.131638;-70.872757
13507136; ; ;-1;1;1;-51.730309;-72.497002
13514830; ; ;1;1;0;-53.158573;-70.934341
13518331; ; ;0;1;0;-53.158211;-70.902542
13524161; ; ;-1;1;0;-53.145058;-70.902031
13531025; ; ;9;0;1;-53.13504;-70.891464
13532322; ; ;9;1;1;-53.16386;-70.916298
13536035; ; ;1;1;1;-53.163704;-70.916565
13540766; ; ;9;0;1;-53.164543;-70.916786
13558440;32; ;1;1;0;-51.737869;-72.486794
13559772; ; ;-1;0;0;-53.171165;-70.933578
13561400; ; ;0;0;1;-51.733936;-72.517952
13570346; ; ;-1;1;1;-53.164574;-70.916939
13578798; ; ;-1;1;0;-53.166286;-70.940178
13594258; ; ;9;1;0;-53.155426;-70.940247
13595417; ; ;9;0;0;-53.160213;-70.941689
13595959; ; ;9;1;0;-53.153374;-70.918259
13609689; ; ;-1;1;1;-53.163292;-70.91732
13617471; ; ;-1;0;0;-53.163036;-70.917099
13630575; ; ;0;0;0;-53.149315;-70.906815
13640326; ; ;9;0;1;-53.163765;-70.917404
13642462; ; ;9;1;1;-53.149818;-70.910446
13647409; ; ;9;1;1;-53.130058;-70.917763
13654408; ; ;0;1;0;-53.138638;-70.899658
13654641; ; ;9;0;1;-51.741241;-72.487297
13674766; ; ;9;1;0;-53.161945;-70.898369
13700298; ; ;9;1;1;-51.740284;-72.490128
13703858; ; ;7;0;1;-53.163845;-70.933212
13704980;34; ;9;0;1;-51.733223;-72.517822
13707156; ; ;-1;1;0;-53.147259;-70.931885
13711243;102; ;1;1;0;-53.163773;-70.915749
13715852; ; ;0;0;0;-53.145519;-70.91188
13719840; ; ;9;0;0;-53.164349;-70.916832
13730826;42; ;7;0;1;-53.163357;-70.917854
13737797; ; ;-1;0;1;-51.733349;-72.516487
13744185; ; ;0;0;0;-51.725368;-72.497986
13746289; ; ;-1;1;1;-53.163441;-70.915985
13758387; ; ;-1;1;1;-53.296482;-70.366043
13760740; ; ;9;0;0;-53.151554;-70.910042
13761377; ; ;9;0;0;-53.164608;-70.91819
13769321; ; ;7;0;0;-53.163708;-70.915604
13775417; ; ;9;0;1;-52.885925;-71.173332
13775877; ; ;9;1;0;-53.163036;-70.91832
13781880; ; ;9;1;1;-53.140125;-70.914024
13784987; ; ;1;1;0;-53.164257;-70.91832
13791060; ; ;-1;1;0;-53.145542;-70.898094
13793165; ; ;9;0;0;-53.16489;-70.910919
13797551;57; ;9;1;0;-53.164032;-70.916328
13805320; ; ;9;0;1;-53.143707;-70.914658
13807107; ; ;9;0;0;-53.15337;-70.940346
13809298; ; ;-1;0;0;-51.735443;-72.491196
13820297; ; ;0;1;0;-53.159431;-70.901344
13826242; ; ;-1;0;0;-53.164818;-70.92923
13844380; ; ;9;0;0;-53.164352;-70.921906
13844529; ; ;9;0;1;-53.296013;-70.367722
13849217; ; ;0;0;1;-51.733742;-72.502319
13849845; ; ;0;1;0;-53.201077;-70.938789
13851815; ; ;9;0;0;-53.157757;-70.924515
13861900; ; ;9;0;1;-53.163731;-70.91732
13862886; ; ;7;1;1;-53.166058;-70.933853
13866534; ; ;0;1;0;-53.162823;-70.931412
13870442; ; ;9;0;1;-51.737328;-72.484344
13875841; ; ;9;1;1;-53.295799;-70.367493
13879544; ; ;1;1;1;-53.157326;-70.927086
13882050; ; ;1;1;0;-53.163906;-70.917786
13885619;141;141;1;0;0;-53.163982;-70.917625
13891105;38; ;9;0;0;-53.15081;-70.945755
13893380; ; ;-1;1;1;-51.734142;-72.490593
13895656;49; ;9;0;0;-53.164284;-70.916573
13902856; ; ;-1;0;0;-53.175945;-70.927322
13917883; ; ;-1;0;0;-53.083618;-70.878029
13921983;36; ;9;1;1;-51.741608;-72.491447
13945493; ; ;1;0;1;-53.164696;-70.918159
13945739; ; ;9;1;1;-53.166386;-70.929909
13947123; ; ;9;1;1;-53.162121;-70.901382
13957112; ; ;0;0;1;-53.294785;-70.369484
13968683; ; ;9;0;0;-53.125992;-70.880325
13970017;105; ;1;1;1;-53.153183;-70.917633
13982628; ; ;-1;1;0;-53.164658;-70.918274
13984545; ; ;9;0;0;-53.164402;-70.918442
13988638; ; ;-1;0;0;-53.154186;-70.936615
14005604; ; ;9;1;0;-53.295937;-70.365555
14014157; ; ;7;1;1;-53.163212;-70.918282
14015672; ; ;1;0;1;-53.163956;-70.917351
14025895;78; ;9;0;1;-53.163929;-70.916512
14030632; ; ;9;0;0;-51.740479;-72.490425
14034295; ; ;9;0;1;-53.158237;-70.889908
14036090;40; ;-1;1;0;-53.163849;-70.918129
14040727; ; ;-1;1;0;-53.131927;-70.927109
14043226; ; ;-1;0;0;-53.14439;-70.884209
14050521; ; ;9;1;1;-53.16441;-70.916649
14057685; ; ;-1;1;0;-53.12682;-70.914551
14066696; ; ;9;1;0;-51.724525;-72.486275
14068654; ; ;-1;0;0;-53.147282;-70.934181
14069014; ; ;9;1;0;-53.172947;-70.921089
14073056;143; ;9;0;1;-53.133545;-70.915894
14075470; ; ;-1;0;0;-53.154156;-70.934647
14079555; ; ;-1;1;1;-53.137455;-70.906906
14093288; ; ;-1;0;1;-53.165142;-70.943306
14095518; ; ;1;0;0;-53.161247;-70.938614
14105785;9; ;0;0;0;-53.133102;-70.912407
14107580; ; ;0;1;0;-53.163063;-70.916313
14123206; ; ;0;0;1;-53.163185;-70.917511
14123300; ; ;9;1;0;-53.163525;-70.930351
14123710; ; ;9;1;1;-53.182915;-70.942795
14144575; ; ;9;1;1;-53.157867;-70.922523
14145247;123; ;9;0;1;-53.122719;-70.885635
14155735; ; ;0;0;1;-53.17041;-70.929253
14156383; ; ;-1;1;0;-53.170975;-70.949989
14174796; ; ;7;1;0;-51.732193;-72.490547
14178940; ; ;-1;0;1;-53.164646;-70.915756
14182299; ; ;7;1;0;-53.154106;-70.942413
14184005;122; ;1;0;1;-51.736076;-72.492645
14194620; ; ;1;0;0;-53.141315;-70.910393
14196862; ; ;9;0;1;-53.163891;-70.915604
14200036; ; ;7;0;0;-53.141117;-70.892624
14218341; ; ;1;0;0;-53.164677;-70.916702
14220388; ; ;1;1;1;-53.077358;-70.86937
14236548;67; ;1;1;0;-53.16423;-70.91732
14239521; ; ;9;1;0;-53.157936;-70.892227
14248928; ; ;0;1;1;-53.1558;-70.944839
14254208; ; ;0;0;0;-53.176746;-70.929642
14256969; ; ;7;1;1;-53.163738;-70.91655
14257628; ; ;9;1;0;-53.137356;-70.89624
14266317; ; ;9;0;0;-53.167595;-70.936829
14279480; ; ;9;1;0;-53.18187;-70.937599
14296081; ; ;-1;0;1;-53.144329;-70.921112
14303993; ; ;-1;0;0;-53.159294;-70.913399
14305533; ; ;-1;1;0;-53.138569;-70.907974
14306053; ; ;9;1;1;-53.128319;-70.917274
14311745; ; ;7;0;0;-53.144073;-70.898178
14321962; ; ;0;0;0;-51.728912;-72.506294
14325439; ; ;9;0;0;-53.140148;-70.913948
14335118; ; ;9;0;1;-53.163525;-70.916283
14340030; ; ;9;0;0;-53.16452;-70.918198
14342766;155; ;-1;0;0;-53.182137;-70.949432
14356377;76; ;1;0;0;-53.164116;-70.91758
14359657; ; ;-1;0;0;-53.178318;-70.944038
14363011; ; ;-1;0;0;-53.138046;-70.898293
14363279; ; ;9;1;0;-53.162174;-70.89901
14364359; ; ;9;1;0;-53.156441;-70.914101
14372749; ; ;1;0;1;-53.163998;-70.91597
14379208; ; ;-1;1;0;-53.163448;-70.918312
14388435; ; ;9;0;1;-53.296471;-70.36599
14390948; ; ;1;0;0;-53.163746;-70.916542
14399040; ; ;9;0;1;-53.159832;-70.946426
14408598; ; ;0;1;0;-53.133091;-70.928856
14425350; ; ;7;1;1;-53.164536;-70.916451
14427646; ; ;-1;1;0;-54.809242;-68.318184
14427802; ; ;0;0;0;-53.142422;-70.929871
14430326; ; ;1;1;0;-53.143024;-70.906624
14441496; ; ;0;1;0;-53.172482;-70.921761
14441960; ; ;-1;0;0;-51.732006;-72.478012
14448908;125; ;-1;0;0;-52.650482;-71.465256
14451589; ; ;-1;1;0;-53.140419;-70.894493
14453162; ; ;7;1;1;-53.164295;-70.917999
14463572; ; ;9;0;0;-53.151585;-70.889595
14476844; ; ;-1;1;0;-53.164425;-70.917328
14490696; ; ;1;1;0;-53.170746;-70.919586
14503178; ; ;0;1;1;-53.147186;-70.931786
14521278; ; ;9;0;1;-53.159733;-70.926483
14524060; ; ;7;0;0;-53.162952;-70.916725
14527342; ; ;-1;0;0;-53.163273;-70.943283
14543379; ; ;7;0;0;-53.293728;-70.369629
14546511; ; ;1;1;0;-53.164116;-70.916435
14549071; ; ;9;0;0;-53.140877;-70.89859
14552876; ; ;9;1;0;-53.142193;-70.926422
14563892;113; ;-1;0;0;-53.147053;-70.900444
14568758; ; ;-1;0;0;-53.165062;-70.945068
14572175; ; ;9;0;0;-53.16317;-70.916756
14582354; ; ;-1;1;0;-53.163227;-70.916023
14589994; ; ;9;1;0;-53.160137;-70.906189
14591960; ; ;9;0;0;-53.175079;-70.922066
14596857; ; ;-1;1;0;-51.727192;-72.5056
14602387; ; ;9;0;1;-53.137379;-70.906097
14610135; ; ;9;0;0;-53.175671;-70.922417
14614442; ; ;1;1;1;-53.150932;-70.904053
14617499; ; ;1;0;0;-53.163681;-70.917519
14624125; ; ;-1;1;0;-53.18388;-70.932419
14629080; ; ;9;1;0;-53.156078;-70.946503
14630351; ; ;-1;1;0;-53.163391;-70.916534
14632044; ; ;0;1;0;-53.163952;-70.915771
14639494; ; ;-1;1;1;-53.147182;-70.934448
14641930;156;156;9;0;0;-53.148422;-70.901321
14656065; ; ;-1;1;1;-53.169685;-70.941078
14660080; ; ;9;0;1;-53.165112;-70.911865
14666212; ; ;1;0;0;-54.933224;-67.616272
14669486; ; ;-1;0;0;-53.154598;-70.91053
14709287; ; ;-1;0;0;-53.160206;-70.915192
14734758; ; ;-1;0;0;-53.163673;-70.918152
14746348; ; ;1;0;0;-53.178555;-70.947586
14747521; ; ;0;1;0;-53.180641;-70.938004
14750316; ; ;-1;1;1;-53.163086;-70.91803
14754377; ; ;1;0;0;-53.159267;-70.907616
14776269; ; ;9;0;0;-53.144756;-70.920914
14783192; ; ;9;0;0;-53.164177;-70.918182
14787554; ; ;9;0;1;-53.161846;-70.898239
14790594; ; ;-1;1;0;-53.137402;-70.896553
14798402; ; ;-1;0;0;-53.163582;-70.916107
14803243; ; ;9;0;0;-53.166363;-70.934105
14810319; ; ;9;0;0;-51.734077;-72.509003
14811446; ; ;9;1;1;-53.296112;-70.366646
14812834; ; ;-1;1;0;-53.157784;-70.903137
14813354; ; ;1;1;0;-53.162994;-70.91835
14823511; ; ;7;0;0;-53.163086;-70.916534
14824033; ; ;1;1;1;-53.163929;-70.917
14840806;37; ;9;0;1;-53.163536;-70.916847
14845990; ; ;9;0;0;-53.182419;-70.945457
14849058; ; ;-1;0;0;-53.163639;-70.945992
14850163; ; ;7;0;1;-53.111832;-70.883339
14865537; ; ;-1;1;0;-51.730263;-72.49736
14866778; ; ;0;1;1;-53.127132;-70.91674
14876525; ; ;0;0;0;-53.163311;-70.917816
14883034; ; ;9;1;0;-53.152359;-70.929497
14883933; ; ;-1;1;1;-53.18362;-70.94873
14885514; ; ;0;1;0;-53.134514;-70.909546
14886381; ; ;0;0;0;-53.180767;-70.935165
14889612; ; ;1;0;1;-54.065994;-71.968033
14895766;11; ;1;0;1;-51.737133;-72.484413
14900642; ; ;0;0;0;-53.142109;-70.904808
14902207; ; ;-1;0;1;-53.174908;-70.940353
14908714; ; ;-1;0;0;-53.16465;-70.917442
14915479; ; ;9;0;0;-53.163307;-70.916229
14916869; ; ;9;0;1;-53.151775;-70.941086
14930029; ; ;9;0;1;-53.164387;-70.916946
14945346; ; ;-1;0;0;-53.146671;-70.931313
14964738; ; ;0;1;0;-53.296082;-70.365936
14969256; ; ;9;1;1;-53.163788;-70.917053
14976973; ; ;-1;1;0;-51.687927;-72.554482
14977554; ; ;-1;0;0;-51.733738;-72.503494
14978870; ; ;9;0;1;-53.161594;-70.932327
14982207; ; ;9;0;0;-53.156223;-70.889549
14982967; ; ;9;0;0;-53.164097;-70.916267
14991850; ; ;-1;1;1;-53.161209;-70.89666
14994331; ; ;7;1;0;-53.155239;-70.929802
14996132;43; ;-1;1;1;-53.165737;-70.933746
14999593; ; ;7;1;0;-53.160992;-70.898705
15016049; ; ;0;1;0;-53.163731;-70.917946
15036456; ; ;9;1;1;-53.153595;-70.933479
15039656; ; ;1;0;0;-53.160954;-70.930931
15040428; ; ;0;1;0;-53.131725;-70.91169
15058449; ; ;9;0;1;-53.153103;-70.92907
15061965; ; ;1;1;0;-54.933331;-67.616402
15076637;104; ;0;1;0;-53.183064;-70.944176
15099651; ; ;-1;1;0;-53.163227;-70.916138
15104806; ; ;1;0;0;-53.163994;-70.909599
15112158; ; ;0;1;0;-53.139317;-70.905212
15115951; ; ;-1;1;0;-53.167564;-70.946564
15124906; ; ;9;1;0;-53.163593;-70.917946
15140117; ; ;9;0;1;-53.13324;-70.930428
15140552; ; ;-1;1;0;-53.13932;-70.896797
15142373; ; ;9;1;1;-53.162983;-70.916283
15144289;71; ;9;1;1;-53.163746;-70.917519
15149373; ; ;1;1;0;-53.163494;-70.918259
15151096; ; ;9;1;1;-53.171932;-70.939049
15187654; ; ;9;1;0;-53.127865;-70.915581
15191007; ; ;9;1;1;-53.158691;-70.934464
15216318; ; ;9;1;0;-53.164341;-70.917374
15226157; ; ;0;0;0;-53.163506;-70.918297
15232046;154;154;9;0;0;-53.137608;-70.909676
15250505; ; ;0;0;0;-53.136932;-70.888184
15253056; ; ;-1;0;0;-53.135494;-70.922531
15273909; ; ;-1;0;0;-52.717243;-69.24852
15290277; ; ;-1;0;0;-53.164597;-70.932648
15291555; ; ;0;0;0;-53.153339;-70.918526
15304285; ; ;-1;0;0;-53.147072;-70.931442
15304885; ; ;9;1;1;-53.182159;-70.923965
15312530; ; ;9;0;0;-51.73003;-72.50119
15313854; ; ;-1;0;0;-53.163372;-70.917267
15326306; ; ;0;0;0;-53.152386;-70.915169
15327358; ; ;9;1;0;-53.150494;-70.900322
15332455; ; ;9;1;1;-53.166447;-70.948563
15342419; ; ;0;0;0;-53.164272;-70.915977
15343186; ; ;-1;1;0;-51.716228;-72.497429
15348870; ; ;-1;0;0;-51.724476;-72.510529
15354927; ; ;-1;1;0;-53.137695;-70.912155
15385417;161; ;9;0;1;-53.163197;-70.918564
15392487; ; ;-1;0;0;-53.148964;-70.919861
15400849;92; ;9;0;1;-51.734726;-72.488831
15417276; ; ;-1;1;0;-53.163891;-70.916367
15424063; ; ;-1;0;0;-53.138351;-70.920677
15432036; ; ;9;1;0;-53.1609;-70.911469
15434984; ; ;9;0;1;-53.149525;-70.915115
15475719; ; ;-1;1;0;-53.174782;-70.947777
15483297; ; ;7;1;0;-53.169949;-70.927292
15484544; ; ;9;1;1;-53.153976;-70.919273
15487858; ; ;9;1;0;-53.22562;-70.640213
15495912; ; ;7;1;0;-53.163532;-70.917824
15496608;122; ;9;1;1;-51.736729;-72.492928
15539411; ; ;7;1;0;-53.123146;-70.886543
15551328; ; ;-1;0;1;-53.168671;-70.945061
15573063; ; ;-1;1;0;-53.170441;-70.933556
15578412; ; ;-1;0;0;-53.163548;-70.916321
15580875; ; ;9;0;1;-53.155945;-70.914879
15588625; ; ;9;1;1;-51.73344;-72.480545
15590883; ; ;-1;1;0;-53.177471;-70.934517
15619012; ; ;0;1;0;-53.142296;-70.92868
15619464; ; ;9;0;1;-53.155975;-70.930679
15622503; ; ;9;0;1;-51.732792;-72.517426
15626581;17; ;0;1;0;-53.159821;-70.907272
15636068; ; ;9;1;0;-53.29578;-70.372726
