mrun;rbd;nivel;cod_ense;cod_grado;preferencia_postulante;agregada_por_continuidad;tipo_prioridad;loteria_original;loteria_ordenada
13358690;24307;9;310;1;1;0;7;225;238
13367138;8412;0;10;5;2;0;7;18;18
13367138;8421;0;10;5;1;0;2;15;5
13381287;8433;-1;10;4;6;0;4;17;10
13381287;8436;-1;10;4;5;0;4;8;8
13381287;8438;-1;10;4;4;0;4;39;11
13381287;24305;-1;10;4;3;0;7;86;97
13381287;24311;-1;10;4;1;0;7;63;65
13381287;24334;-1;10;4;2;0;7;32;32
13382358;8455;9;310;1;1;0;7;27;33
13382358;8457;9;310;1;3;0;1;72;9
13382358;24305;9;310;1;2;0;7;54;57
13382358;24319;9;310;1;4;0;7;111;113
13382358;24338;9;310;1;5;0;7;41;45
13400016;8455;0;10;5;2;0;7;60;72
13400016;11678;0;10;5;1;0;5;43;11
13400016;24313;0;10;5;3;0;7;9;22
13402982;24305;-1;10;4;1;0;7;135;142
13402982;24307;-1;10;4;2;0;2;125;6
13402982;24318;-1;10;4;3;0;7;142;143
13403161;8454;7;110;7;2;0;1;19;10
13403161;24307;7;110;7;1;0;2;55;8
13403298;8438;-1;10;4;1;0;7;25;28
13403298;8454;-1;10;4;4;0;7;103;105
13403298;24307;-1;10;4;3;0;7;288;302
13403298;24329;-1;10;4;2;0;7;107;107
13403338;11680;0;10;5;1;0;2;132;13
13403338;24307;0;10;5;3;0;7;203;205
13403338;24338;0;10;5;2;0;7;75;80
13411725;11680;1;110;1;1;0;7;84;85
13411725;24319;1;110;1;2;0;7;66;70
13411816;8435;-1;10;4;1;0;4;2;5
13411816;8436;-1;10;4;4;0;7;35;37
13411816;11687;-1;10;4;3;0;7;13;16
13411816;24318;-1;10;4;2;0;7;174;174
13415880;8437;-1;10;4;3;0;7;17;19
13415880;8458;-1;10;4;1;0;7;201;203
13415880;16895;-1;10;4;2;0;7;19;21
13415880;24307;-1;10;4;5;0;7;443;448
13415880;24318;-1;10;4;4;0;7;141;142
13416196;8475;0;10;5;1;0;2;8;3
13416196;16895;0;10;5;2;0;7;5;9
13416847;8455;7;110;7;2;0;4;21;10
13416847;8457;7;110;7;1;0;7;20;21
13416847;8458;7;110;7;4;1;1; ;1
13416847;24327;7;110;7;3;0;7;51;52
13423934;8425;9;310;1;1;0;7;200;208
13423934;8427;9;310;1;3;0;7;204;206
13423934;24316;9;310;1;2;0;7;155;157
13429213;8433;1;110;1;4;1;1; ;7
13429213;8457;1;110;1;1;0;7;23;30
13429213;24305;1;110;1;2;0;7;70;71
13429213;24307;1;110;1;3;0;7;132;135
13437510;8433;1;110;1;3;0;7;3;11
13437510;11680;1;110;1;4;0;7;58;62
13437510;24305;1;110;1;2;0;7;4;5
13437510;24311;1;110;1;5;0;7;47;49
13437510;24329;1;110;1;1;0;7;11;21
13446911;8434;1;110;1;2;0;1;7;9
13446911;24307;1;110;1;1;0;7;33;42
13447324;8439;0;10;5;2;0;7;15;19
13447324;8442;0;10;5;1;0;7;58;61
13447324;8444;0;10;5;3;0;7;7;24
13447324;8458;0;10;5;4;0;7;53;57
13447324;24307;0;10;5;6;0;7;204;206
13447324;24313;0;10;5;5;0;7;32;37
13462734;8424;9;310;1;1;0;7;283;287
13462734;8427;9;310;1;2;0;7;191;193
13470944;11680;0;10;5;1;0;7;114;123
13470944;24307;0;10;5;2;0;7;79;85
13479669;8455;0;10;5;2;0;7;142;142
13479669;8457;0;10;5;1;0;7;91;103
13486512;8412;-1;10;4;1;0;7;125;128
13486512;8421;-1;10;4;2;0;4;9;20
13486512;8422;-1;10;4;3;0;7;45;45
13491030;11680;-1;10;4;2;0;7;196;201
13491030;24305;-1;10;4;1;0;7;19;40
13491030;24338;-1;10;4;3;0;7;66;72
13493382;11680;1;110;1;2;0;7;102;102
13493382;24305;1;110;1;1;0;7;83;84
13493382;24307;1;110;1;4;0;7;125;128
13493382;24319;1;110;1;3;0;7;24;33
13494565;8412;-1;10;4;2;0;7;62;69
13494565;8422;-1;10;4;1;0;4;3;9
13497453;8424;9;310;1;1;0;7;22;30
13497453;8455;9;310;1;4;0;7;58;64
13497453;8457;9;310;1;2;0;7;119;123
13497453;24307;9;310;1;3;0;7;85;99
13507136;8412;-1;10;4;1;0;7;126;129
13507136;8421;-1;10;4;2;0;4;24;26
13507136;8422;-1;10;4;3;0;4;11;11
13514830;8458;1;110;1;1;0;7;5;15
13514830;24318;1;110;1;2;0;7;27;36
13518331;8455;0;10;5;1;0;7;107;109
13518331;8457;0;10;5;2;0;1;12;9
13518331;24307;0;10;5;3;0;7;135;138
13518331;24311;0;10;5;4;0;7;31;36
13524161;8457;-1;10;4;6;0;7;6;20
13524161;11678;-1;10;4;5;0;7;17;24
13524161;11680;-1;10;4;1;0;7;173;179
13524161;24305;-1;10;4;3;0;7;146;153
13524161;24307;-1;10;4;7;0;7;297;311
13524161;24311;-1;10;4;4;0;7;81;82
13524161;24338;-1;10;4;2;0;7;49;57
13531025;8425;9;310;1;3;0;7;136;147
13531025;24307;9;310;1;2;0;7;308;318
13531025;24327;9;310;1;1;0;7;153;159
13532322;8424;9;310;1;5;0;7;407;409
13532322;8425;9;310;1;1;0;7;160;169
13532322;8427;9;310;1;7;0;7;123;128
13532322;8429;9;310;1;2;0;7;156;163
13532322;8430;9;310;1;6;0;7;26;27
13532322;8455;9;310;1;3;0;7;85;89
13532322;8457;9;310;1;8;0;7;95;100
13532322;24307;9;310;1;4;0;7;383;392
13536035;8449;1;110;1;1;0;1;4;1
13540766;8425;9;310;1;1;0;7;86;98
13540766;8427;9;310;1;2;0;7;183;185
13540766;24316;9;310;1;3;0;7;291;291
13558440;8413;1;110;1;3;0;7;3;5
13558440;8421;1;110;1;1;0;7;8;9
13558440;8422;1;110;1;2;0;7;4;4
13559772;8438;-1;10;4;2;0;7;19;24
13559772;11680;-1;10;4;1;0;7;220;222
13559772;24305;-1;10;4;3;0;7;196;200
13559772;24307;-1;10;4;4;0;7;414;419
13559772;24313;-1;10;4;5;0;7;66;72
13561400;8413;0;10;5;2;0;4;4;3
13561400;8421;0;10;5;1;0;7;14;18
13570346;8438;-1;10;4;4;0;7;58;58
13570346;8457;-1;10;4;5;0;7;129;132
13570346;16895;-1;10;4;1;0;7;35;36
13570346;24305;-1;10;4;3;0;4;41;18
13570346;24311;-1;10;4;2;0;4;19;6
13578798;8458;-1;10;4;1;0;7;18;48
13578798;24305;-1;10;4;4;0;7;38;53
13578798;24307;-1;10;4;2;0;7;146;173
13578798;24311;-1;10;4;3;0;7;64;66
13594258;8455;9;310;1;4;1;1; ;1
13594258;11680;9;310;1;3;0;7;36;36
13594258;24305;9;310;1;2;0;6;29;4
13594258;24327;9;310;1;1;0;7;83;95
13595417;8424;9;310;1;3;0;7;34;42
13595417;8425;9;310;1;1;0;7;123;134
13595417;24316;9;310;1;2;0;7;216;217
13595959;24307;9;310;1;2;0;7;231;244
13595959;24327;9;310;1;1;0;2;277;11
13609689;8457;-1;10;4;1;0;7;44;50
13609689;24307;-1;10;4;2;0;7;369;377
13617471;8449;-1;10;4;1;0;2;1;2
13630575;8442;0;10;5;5;0;7;9;21
13630575;11678;0;10;5;4;0;7;15;22
13630575;11680;0;10;5;2;0;7;90;104
13630575;24305;0;10;5;6;0;7;81;83
13630575;24307;0;10;5;1;0;7;108;112
13630575;24311;0;10;5;3;0;7;20;26
13630575;24329;0;10;5;7;0;7;29;32
13640326;8424;9;310;1;1;0;7;146;153
13640326;8454;9;310;1;2;0;7;163;172
13640326;24327;9;310;1;3;0;7;58;71
13640326;24338;9;310;1;4;0;7;33;37
13642462;8425;9;310;1;1;0;7;185;193
13642462;8427;9;310;1;3;0;7;52;57
13642462;24316;9;310;1;2;0;7;74;77
13647409;8424;9;310;1;3;0;7;312;315
13647409;8425;9;310;1;6;0;7;118;129
13647409;8429;9;310;1;8;0;7;225;232
13647409;8455;9;310;1;4;0;7;94;97
13647409;8457;9;310;1;1;0;7;91;96
13647409;11678;9;310;1;9;0;7;19;26
13647409;11680;9;310;1;10;0;7;20;20
13647409;24307;9;310;1;7;0;7;403;411
13647409;24316;9;310;1;5;0;7;259;260
13647409;24319;9;310;1;11;0;7;34;36
13647409;24327;9;310;1;2;0;7;200;206
13654408;11680;0;10;5;1;0;7;87;102
13654408;24307;0;10;5;2;0;7;21;35
13654408;24338;0;10;5;3;1;1; ;2
13654641;8421;9;310;1;2;0;7;22;28
13654641;24300;9;310;1;1;0;7;106;109
13674766;8424;9;310;1;3;0;7;18;29
13674766;24319;9;310;1;1;0;7;72;74
13674766;24327;9;310;1;2;0;7;288;290
13700298;8411;9;310;1;1;0;7;54;58
13700298;8421;9;310;1;3;0;7;65;67
13700298;24300;9;310;1;2;0;7;104;107
13703858;8458;7;110;7;1;0;7;10;16
13703858;24318;7;110;7;2;0;1;5;6
13704980;8411;9;310;1;1;0;4;15;19
13704980;24300;9;310;1;2;0;4;21;25
13707156;11678;-1;10;4;1;0;7;72;72
13707156;24307;-1;10;4;4;0;7;259;274
13707156;24311;-1;10;4;2;0;7;30;33
13707156;24338;-1;10;4;3;0;7;29;41
13711243;11680;1;110;1;1;0;7;43;50
13711243;24307;1;110;1;2;0;7;9;21
13715852;8444;0;10;5;3;0;7;30;39
13715852;8458;0;10;5;1;0;7;57;61
13715852;11678;0;10;5;4;0;1;12;3
13715852;24307;0;10;5;2;0;7;190;192
13719840;8425;9;310;1;2;0;7;69;81
13719840;8427;9;310;1;3;0;7;16;35
13719840;8429;9;310;1;4;0;7;66;74
13719840;8430;9;310;1;5;0;7;97;98
13719840;24307;9;310;1;1;0;7;243;256
13730826;8433;7;110;7;2;0;7;1;10
13730826;8436;7;110;7;1;0;1;1;4
13737797;8412;-1;10;4;2;0;7;80;87
13737797;8415;-1;10;4;1;0;2;22;3
13744185;8412;0;10;5;2;0;7;14;14
13744185;8417;0;10;5;3;0;7;4;4
13744185;8421;0;10;5;1;0;7;21;22
13746289;8457;-1;10;4;1;0;4;16;11
13746289;11680;-1;10;4;2;0;4;22;16
13746289;24302;-1;10;4;7;0;4;15;16
13746289;24305;-1;10;4;4;0;7;201;204
13746289;24307;-1;10;4;3;0;7;225;243
13746289;24318;-1;10;4;6;0;4;12;24
13746289;24338;-1;10;4;5;0;7;141;141
13758387;8475;-1;10;4;1;0;2;21;6
13758387;16895;-1;10;4;2;0;7;39;39
13760740;11680;9;310;1;3;0;7;23;23
13760740;24307;9;310;1;2;0;7;295;305
13760740;24327;9;310;1;1;0;7;3;25
13761377;8424;9;310;1;2;0;7;69;77
13761377;24307;9;310;1;1;0;7;306;316
13761377;24327;9;310;1;3;0;7;34;49
13769321;11678;7;110;7;3;0;7;13;15
13769321;11680;7;110;7;4;0;7;4;7
13769321;24305;7;110;7;5;0;7;11;16
13769321;24307;7;110;7;7;0;7;50;52
13769321;24319;7;110;7;6;0;7;14;16
13769321;24327;7;110;7;2;0;7;23;25
13769321;24338;7;110;7;1;0;7;1;9
13775417;8421;9;310;1;6;0;7;13;20
13775417;8424;9;310;1;8;0;7;417;418
13775417;8425;9;310;1;2;0;7;294;296
13775417;8427;9;310;1;3;0;7;138;143
13775417;8429;9;310;1;10;0;7;182;189
13775417;8430;9;310;1;9;0;7;136;137
13775417;8474;9;310;1;5;0;4;17;16
13775417;24300;9;310;1;4;0;4;15;19
13775417;24307;9;310;1;7;0;7;309;319
13775417;24316;9;310;1;1;0;7;317;317
13775877;8455;9;310;1;1;0;7;72;77
13775877;24305;9;310;1;3;0;7;58;61
13775877;24327;9;310;1;2;0;7;141;148
13781880;8425;9;310;1;2;0;7;54;67
13781880;24316;9;310;1;1;0;7;178;179
13784987;8455;1;110;1;1;0;7;67;69
13784987;8457;1;110;1;2;0;7;37;43
13791060;8442;-1;10;4;2;0;7;84;88
13791060;8457;-1;10;4;3;0;7;26;35
13791060;11678;-1;10;4;4;0;7;12;19
13791060;24307;-1;10;4;1;0;7;293;307
13793165;8424;9;310;1;1;0;7;252;256
13793165;8429;9;310;1;3;0;7;13;22
13793165;11680;9;310;1;5;0;7;39;39
13793165;24307;9;310;1;2;0;7;124;138
13793165;24319;9;310;1;4;0;7;48;50
13797551;8424;9;310;1;2;0;7;74;82
13797551;8430;9;310;1;3;0;7;16;17
13797551;8457;9;310;1;1;0;7;100;105
13805320;8425;9;310;1;3;0;7;153;163
13805320;8427;9;310;1;1;0;7;41;47
13805320;8429;9;310;1;4;0;7;166;173
13805320;24316;9;310;1;2;0;7;62;66
13807107;8429;9;310;1;2;0;7;181;188
13807107;8430;9;310;1;3;0;7;64;65
13807107;24307;9;310;1;1;0;7;107;121
13809298;8412;-1;10;4;1;0;2;4;1
13809298;8415;-1;10;4;2;0;7;25;27
13820297;8438;0;10;5;1;0;2;37;2
13820297;24307;0;10;5;2;0;7;230;231
13820297;24313;0;10;5;3;0;7;28;33
13826242;8454;-1;10;4;4;0;7;121;123
13826242;11680;-1;10;4;3;0;7;94;108
13826242;24305;-1;10;4;1;0;7;211;212
13826242;24311;-1;10;4;2;0;7;18;23
13826242;24338;-1;10;4;5;0;7;147;147
13844380;24305;9;310;1;2;0;7;77;80
13844380;24307;9;310;1;1;0;7;108;122
13844380;24319;9;310;1;5;0;7;7;15
13844380;24327;9;310;1;3;0;7;48;61
13844380;24338;9;310;1;4;0;7;56;60
13844529;8474;9;310;1;1;0;7;46;47
13844529;24307;9;310;1;2;0;7;8;24
13849217;8412;0;10;5;2;0;7;20;20
13849217;8413;0;10;5;4;0;7;9;9
13849217;8415;0;10;5;3;0;7;12;12
13849217;8421;0;10;5;1;0;7;9;14
13849845;8455;0;10;5;5;0;7;72;84
13849845;8457;0;10;5;8;0;7;63;83
13849845;11678;0;10;5;7;0;7;19;24
13849845;11680;0;10;5;2;0;7;86;101
13849845;24305;0;10;5;1;0;7;43;48
13849845;24307;0;10;5;4;0;7;225;226
13849845;24311;0;10;5;6;0;7;34;38
13849845;24318;0;10;5;9;0;7;37;39
13849845;24338;0;10;5;3;0;7;87;91
13851815;8425;9;310;1;2;0;7;7;46
13851815;8427;9;310;1;1;0;7;76;81
13851815;24316;9;310;1;3;0;7;71;75
13861900;8424;9;310;1;5;0;7;113;120
13861900;8425;9;310;1;3;0;7;276;279
13861900;24307;9;310;1;1;0;7;66;81
13861900;24316;9;310;1;2;0;7;276;277
13861900;24327;9;310;1;4;0;7;117;127
13862886;24305;7;110;7;1;0;2;12;3
13862886;24327;7;110;7;2;0;1;36;2
13866534;8444;0;10;5;1;0;2;10;4
13866534;11687;0;10;5;2;0;7;4;5
13870442;8421;9;310;1;2;0;7;4;11
13870442;24300;9;310;1;1;0;4;8;14
13875841;8424;9;310;1;2;0;7;384;386
13875841;8474;9;310;1;1;0;4;37;22
13879544;8441;1;110;1;5;1;1; ;2
13879544;8458;1;110;1;1;0;7;82;85
13879544;24307;1;110;1;4;0;4;61;13
13879544;24318;1;110;1;3;0;7;29;38
13879544;24327;1;110;1;2;0;7;119;123
13882050;8439;1;110;1;2;0;7;30;37
13882050;8442;1;110;1;1;0;1;33;16
13885619;8449;1;110;1;1;0;7;3;4
13885619;24313;1;110;1;2;0;7;8;17
13891105;8424;9;310;1;1;0;7;369;371
13891105;8425;9;310;1;3;0;7;244;247
13891105;8427;9;310;1;2;0;7;106;111
13891105;8429;9;310;1;6;0;7;20;29
13891105;8430;9;310;1;5;0;7;121;122
13891105;24307;9;310;1;4;0;7;7;23
13893380;8412;-1;10;4;2;0;7;132;134
13893380;8413;-1;10;4;3;0;7;41;41
13893380;8415;-1;10;4;1;0;4;5;8
13895656;8429;9;310;1;2;0;1;102;5
13895656;24327;9;310;1;1;0;7;294;296
13902856;8467;-1;10;4;1;0;7;1;1
13917883;8449;-1;10;4;1;0;2;10;6
13921983;8411;9;310;1;1;0;7;100;102
13921983;8422;9;310;1;3;0;7;2;5
13921983;24300;9;310;1;2;0;7;57;64
13945493;8438;1;110;1;3;0;7;28;35
13945493;8454;1;110;1;2;0;4;4;9
13945493;24307;1;110;1;1;0;7;173;174
13945739;8425;9;310;1;2;0;4;8;20
13945739;8427;9;310;1;5;0;7;207;209
13945739;8430;9;310;1;1;0;7;145;146
13945739;8457;9;310;1;4;0;7;23;37
13945739;24316;9;310;1;3;0;7;80;83
13947123;8424;9;310;1;4;0;7;23;31
13947123;8425;9;310;1;2;0;2;303;15
13947123;8427;9;310;1;5;0;7;133;138
13947123;8430;9;310;1;1;0;7;32;33
13947123;24316;9;310;1;3;0;4;25;18
13957112;8475;0;10;5;2;0;7;19;21
13957112;16895;0;10;5;1;0;4;10;4
13968683;11678;9;310;1;4;0;7;4;13
13968683;11680;9;310;1;1;0;7;12;13
13968683;24305;9;310;1;5;0;7;9;13
13968683;24307;9;310;1;3;0;7;55;70
13968683;24319;9;310;1;7;0;7;105;107
13968683;24327;9;310;1;6;0;7;11;28
13968683;24338;9;310;1;2;0;7;71;74
13970017;8437;1;110;1;1;0;7;14;14
13970017;8444;1;110;1;3;1;1; ;1
13970017;24327;1;110;1;2;0;4;23;25
13982628;8457;-1;10;4;1;0;7;170;172
13982628;24318;-1;10;4;2;0;7;42;57
13984545;8427;9;310;1;4;0;7;1;28
13984545;8454;9;310;1;1;0;7;98;113
13984545;24305;9;310;1;2;0;7;83;85
13984545;24329;9;310;1;3;0;7;51;61
13988638;8458;-1;10;4;4;0;7;69;85
13988638;11680;-1;10;4;1;0;7;3;23
13988638;24305;-1;10;4;3;0;7;136;143
13988638;24338;-1;10;4;2;0;7;123;125
14005604;8424;9;310;1;2;0;7;322;325
14005604;8474;9;310;1;1;0;7;56;56
14014157;8433;7;110;7;3;1;1; ;6
14014157;8455;7;110;7;1;0;4;13;7
14014157;24327;7;110;7;2;0;7;12;14
14015672;8438;1;110;1;4;0;7;1;9
14015672;11680;1;110;1;1;0;7;95;96
14015672;24307;1;110;1;5;0;4;21;10
14015672;24311;1;110;1;2;0;7;55;56
14015672;24313;1;110;1;6;1;1; ;2
14015672;24327;1;110;1;3;0;4;54;29
14025895;8427;9;310;1;2;0;7;168;170
14025895;8454;9;310;1;1;0;1;64;14
14025895;24316;9;310;1;3;0;7;106;109
14030632;8411;9;310;1;1;0;7;49;53
14030632;24300;9;310;1;2;0;7;129;131
14034295;8424;9;310;1;1;0;7;63;71
14034295;8429;9;310;1;2;0;7;213;220
14034295;24307;9;310;1;3;0;7;347;357
14036090;8439;-1;10;4;3;0;7;39;42
14036090;8442;-1;10;4;1;0;7;136;137
14036090;24313;-1;10;4;2;0;7;24;36
14040727;8436;-1;10;4;4;0;7;2;13
14040727;8439;-1;10;4;6;0;7;43;44
14040727;8442;-1;10;4;1;0;7;5;27
14040727;11687;-1;10;4;2;0;7;20;23
14040727;24307;-1;10;4;5;0;7;106;134
14040727;24313;-1;10;4;3;0;7;40;50
14043226;8433;-1;10;4;4;0;7;45;47
14043226;8438;-1;10;4;2;0;7;22;26
14043226;8454;-1;10;4;1;0;7;9;20
14043226;24307;-1;10;4;3;0;7;242;258
14050521;8424;9;310;1;3;0;7;341;344
14050521;8425;9;310;1;2;0;7;187;195
14050521;11678;9;310;1;1;0;7;67;72
14057685;24307;-1;10;4;2;0;7;153;179
14057685;24334;-1;10;4;1;0;7;7;10
14066696;8411;9;310;1;2;0;7;60;64
14066696;24300;9;310;1;1;0;7;133;135
14068654;8454;-1;10;4;2;0;7;5;19
14068654;11678;-1;10;4;1;0;2;51;7
14068654;11680;-1;10;4;3;0;7;109;120
14069014;8455;9;310;1;5;0;7;92;95
14069014;11678;9;310;1;4;0;7;2;11
14069014;24305;9;310;1;1;0;7;20;24
14069014;24307;9;310;1;2;0;7;37;52
14069014;24319;9;310;1;3;0;7;31;34
14073056;8454;9;310;1;1;0;7;150;161
14073056;24316;9;310;1;2;0;7;166;168
14075470;8441;-1;10;4;3;0;7;68;69
14075470;11680;-1;10;4;2;0;7;160;166
14075470;24305;-1;10;4;1;0;2;202;12
14075470;24307;-1;10;4;4;0;7;289;303
14075470;24338;-1;10;4;5;0;7;145;145
14079555;8436;-1;10;4;2;0;4;1;6
14079555;8439;-1;10;4;1;0;4;15;12
14093288;8435;-1;10;4;4;0;7;23;27
14093288;8441;-1;10;4;3;0;4;9;16
14093288;8458;-1;10;4;2;0;7;228;229
14093288;24318;-1;10;4;1;0;7;59;73
14095518;8458;1;110;1;3;0;7;51;59
14095518;11678;1;110;1;5;0;7;4;12
14095518;24307;1;110;1;2;0;7;189;189
14095518;24318;1;110;1;6;0;7;16;25
14095518;24319;1;110;1;4;0;7;53;57
14095518;24327;1;110;1;1;0;7;15;44
14105785;8442;0;10;5;2;0;7;43;47
14105785;8454;0;10;5;3;0;7;5;16
14105785;11680;0;10;5;4;0;7;23;43
14105785;24307;0;10;5;1;0;7;185;187
14105785;24329;0;10;5;5;0;7;40;42
14107580;8442;0;10;5;2;0;7;20;27
14107580;24307;0;10;5;1;0;7;260;260
14107580;24313;0;10;5;3;0;7;13;24
14123206;8436;0;10;5;1;0;7;8;11
14123206;8438;0;10;5;2;0;7;10;12
14123206;8442;0;10;5;4;0;7;50;53
14123206;11678;0;10;5;3;0;4;17;7
14123206;24307;0;10;5;5;0;7;206;208
14123300;8424;9;310;1;6;0;7;102;110
14123300;8425;9;310;1;7;0;7;175;183
14123300;8429;9;310;1;8;0;7;91;99
14123300;8455;9;310;1;2;0;7;90;94
14123300;8457;9;310;1;5;0;7;89;94
14123300;24307;9;310;1;4;0;7;202;215
14123300;24319;9;310;1;3;0;7;91;93
14123300;24327;9;310;1;1;0;7;260;264
14123710;8424;9;310;1;4;0;7;179;186
14123710;8429;9;310;1;3;0;7;103;110
14123710;24307;9;310;1;1;0;7;211;224
14123710;24327;9;310;1;2;0;7;107;118
14144575;8425;9;310;1;1;0;7;260;263
14144575;8427;9;310;1;3;0;7;163;165
14144575;24316;9;310;1;2;0;7;269;270
14145247;8454;9;310;1;3;0;7;43;62
14145247;24307;9;310;1;1;0;7;414;421
14145247;24329;9;310;1;4;0;4;6;13
14145247;24338;9;310;1;2;0;7;85;88
14155735;8433;0;10;5;1;0;2;17;4
14155735;8434;0;10;5;2;0;4;5;8
14156383;8458;-1;10;4;1;0;7;58;75
14156383;24307;-1;10;4;2;0;7;15;53
14174796;8421;7;110;7;2;0;7;4;5
14174796;24317;7;110;7;1;0;6;5;3
14178940;8458;-1;10;4;1;0;2;172;21
14178940;24318;-1;10;4;2;0;4;14;25
14182299;8441;7;110;7;2;0;1;6;10
14182299;24307;7;110;7;1;0;2;5;3
14184005;8412;1;110;1;2;0;7;21;21
14184005;8415;1;110;1;3;1;1; ;1
14184005;8421;1;110;1;1;0;7;7;8
14194620;11680;1;110;1;1;0;7;79;81
14194620;24307;1;110;1;3;0;7;53;60
14194620;24319;1;110;1;4;0;7;63;67
14194620;24327;1;110;1;5;0;7;95;105
14194620;24338;1;110;1;2;0;7;17;20
14196862;11680;9;310;1;2;0;4;10;3
14196862;24305;9;310;1;5;0;7;21;25
14196862;24307;9;310;1;1;0;7;176;189
14196862;24319;9;310;1;4;0;7;53;55
14196862;24338;9;310;1;3;0;4;1;6
14200036;11678;7;110;7;3;1;1; ;1
14200036;11680;7;110;7;1;0;7;30;30
14200036;24307;7;110;7;2;0;7;23;30
14218341;8454;1;110;1;3;0;7;20;28
14218341;11680;1;110;1;2;0;7;110;110
14218341;24329;1;110;1;1;0;7;17;25
14220388;8449;1;110;1;1;0;7;2;3
14220388;8450;1;110;1;2;0;4;1;1
14236548;8435;1;110;1;8;0;7;21;25
14236548;8441;1;110;1;6;0;7;11;16
14236548;8455;1;110;1;4;0;7;48;52
14236548;8457;1;110;1;2;0;7;18;25
14236548;8458;1;110;1;1;0;7;11;21
14236548;24307;1;110;1;3;0;7;88;93
14236548;24327;1;110;1;5;0;7;14;43
14236548;24338;1;110;1;7;0;7;31;32
14239521;24307;9;310;1;1;0;7;326;336
14239521;24319;9;310;1;4;0;7;93;95
14239521;24327;9;310;1;2;0;7;47;60
14239521;24338;9;310;1;3;0;7;32;36
14248928;8441;0;10;5;1;0;7;11;15
14248928;8458;0;10;5;2;0;7;43;48
14248928;24318;0;10;5;3;0;7;35;37
14254208;8433;0;10;5;4;0;7;18;22
14254208;8436;0;10;5;5;0;7;6;9
14254208;8438;0;10;5;2;0;7;7;9
14254208;8442;0;10;5;7;0;7;40;44
14254208;8444;0;10;5;9;0;7;55;55
14254208;8454;0;10;5;1;0;7;9;20
14254208;24302;0;10;5;6;0;7;10;15
14254208;24307;0;10;5;3;0;7;5;21
14254208;24313;0;10;5;10;0;7;51;53
14254208;24318;0;10;5;8;0;7;21;23
14256969;8424;7;110;7;1;0;2;32;4
14256969;8433;7;110;7;3;1;1; ;5
14256969;8457;7;110;7;2;0;7;11;12
14257628;8455;9;310;1;1;0;7;41;47
14257628;8457;9;310;1;2;0;7;73;79
14257628;8483;9;310;1;4;1;1; ;1
14257628;11678;9;310;1;3;0;7;13;22
14266317;8424;9;310;1;1;0;4;20;17
14266317;8425;9;310;1;2;0;7;53;66
14266317;8454;9;310;1;3;0;7;136;148
14279480;8425;9;310;1;1;0;7;36;55
14279480;8429;9;310;1;2;0;7;152;159
14279480;24307;9;310;1;3;0;7;331;341
14296081;8439;-1;10;4;2;0;7;85;85
14296081;11687;-1;10;4;1;0;4;4;7
14303993;8436;-1;10;4;1;0;7;54;56
14303993;24307;-1;10;4;2;0;7;151;177
14303993;24313;-1;10;4;3;0;7;59;66
14305533;8442;-1;10;4;3;0;7;74;79
14305533;24307;-1;10;4;2;0;7;304;318
14305533;24338;-1;10;4;1;0;7;148;148
14306053;8424;9;310;1;4;0;7;173;180
14306053;8425;9;310;1;2;0;7;208;216
14306053;8430;9;310;1;5;0;7;99;100
14306053;8457;9;310;1;1;0;7;31;44
14306053;24316;9;310;1;3;0;7;78;81
14311745;8442;7;110;7;4;0;7;12;19
14311745;8454;7;110;7;6;1;1; ;6
14311745;11678;7;110;7;5;0;7;6;8
14311745;24307;7;110;7;3;0;7;1;11
14311745;24327;7;110;7;1;0;7;46;47
14311745;24338;7;110;7;2;0;7;16;23
14321962;8412;0;10;5;1;0;7;28;28
14321962;8413;0;10;5;3;0;7;11;11
14321962;8421;0;10;5;2;0;7;5;12
14325439;8427;9;310;1;2;0;7;86;91
14325439;24316;9;310;1;1;0;2;177;5
14335118;8424;9;310;1;3;0;4;9;12
14335118;8427;9;310;1;2;0;7;192;194
14335118;8429;9;310;1;4;0;7;263;267
14335118;8454;9;310;1;1;0;7;61;78
14335118;24319;9;310;1;6;0;7;46;48
14335118;24327;9;310;1;5;0;7;126;135
14340030;8427;9;310;1;1;0;7;234;234
14340030;8454;9;310;1;2;0;7;51;70
14340030;24316;9;310;1;3;0;7;184;185
14342766;8442;-1;10;4;3;0;7;135;136
14342766;8450;-1;10;4;5;0;7;1;4
14342766;8454;-1;10;4;6;0;7;137;138
14342766;8458;-1;10;4;4;0;2;13;1
14342766;24305;-1;10;4;2;0;7;112;121
14342766;24307;-1;10;4;1;0;7;228;245
14356377;8435;1;110;1;3;0;7;16;21
14356377;8441;1;110;1;2;0;7;8;13
14356377;8458;1;110;1;1;0;7;37;45
14356377;24302;1;110;1;4;0;7;23;24
14356377;24318;1;110;1;5;0;7;33;42
14359657;8454;-1;10;4;2;0;7;119;121
14359657;11680;-1;10;4;5;0;7;61;78
14359657;24305;-1;10;4;4;0;7;73;85
14359657;24329;-1;10;4;1;0;7;77;79
14359657;24338;-1;10;4;3;0;7;99;102
14363011;11680;-1;10;4;1;0;2;213;13
14363011;24338;-1;10;4;2;0;7;8;23
14363279;8455;9;310;1;3;0;7;70;75
14363279;8457;9;310;1;1;0;7;78;84
14363279;24305;9;310;1;4;0;7;89;91
14363279;24319;9;310;1;5;0;7;112;114
14363279;24327;9;310;1;2;0;7;251;255
