rbd;cod_nivel;cod_curso;cod_ense;cod_grado;cod_jor;cod_espe;cod_sede;con_copago;solo_hombres;solo_mujeres;lat;lon;cupos_totales;vacantes;vacantes_pie;vacantes_prioritarios;vacantes_alta_exigencia_t;vacantes_alta_exigencia_r;vacantes_regular;software_aleatorio;tiene_orden_pie;tiene_orden_alta_t
7679;6;611000000133;110;6;3;0;1;0;0;0;-41,67305;-73,062592;25;1;0;0;0;0;1;1;0;0
7679;7;711000000133;110;7;3;0;1;0;0;0;-41,67305;-73,062592;30;7;0;0;0;0;7;1;0;0
7679;8;811000000133;110;8;3;0;1;0;0;0;-41,67305;-73,062592;30;6;0;0;0;0;6;1;0;0
7680;1;111000000133;110;1;3;0;1;0;0;0;-41,480579;-73,205902;5;5;0;1;0;0;4;1;0;0
7680;2;211000000133;110;2;3;0;1;0;0;0;-41,480579;-73,205902;5;5;0;1;0;0;4;1;0;0
7680;3;311000000133;110;3;3;0;1;0;0;0;-41,480579;-73,205902;5;4;0;0;0;0;4;1;0;0
7680;4;411000000133;110;4;3;0;1;0;0;0;-41,480579;-73,205902;5;5;0;1;0;0;4;1;0;0
7680;5;511000000133;110;5;3;0;1;0;0;0;-41,480579;-73,205902;5;4;0;0;0;0;4;1;0;0
7680;6;611000000133;110;6;3;0;1;0;0;0;-41,480579;-73,205902;5;4;0;0;0;0;4;1;0;0
7681;1;111000000133;110;1;3;0;1;0;0;0;-41,431641;-72,817017;3;3;0;1;0;0;2;1;0;0
7681;2;211000000133;110;2;3;0;1;0;0;0;-41,431641;-72,817017;5;3;0;1;0;0;2;1;0;0
7681;3;311000000133;110;3;3;0;1;0;0;0;-41,431641;-72,817017;2;2;0;1;0;0;1;1;0;0
7681;4;411000000133;110;4;3;0;1;0;0;0;-41,431641;-72,817017;3;1;0;0;0;0;1;1;0;0
7681;5;511000000133;110;5;3;0;1;0;0;0;-41,431641;-72,817017;2;0;0;0;0;0;0;1;0;0
7681;6;611000000133;110;6;3;0;1;0;0;0;-41,431641;-72,817017;2;0;0;0;0;0;0;1;0;0
7682;-1;401000000133;10;4;3;0;1;0;0;0;-41,45256;-72,911873;15;15;0;3;0;0;12;1;0;0
7682;0;501000000133;10;5;3;0;1;0;0;0;-41,45256;-72,911873;15;3;0;0;0;0;3;1;0;0
7682;1;111000000133;110;1;3;0;1;0;0;0;-41,45256;-72,911873;15;6;0;1;0;0;5;1;0;0
7682;2;211000000133;110;2;3;0;1;0;0;0;-41,45256;-72,911873;16;7;0;1;0;0;6;1;0;0
7682;3;311000000133;110;3;3;0;1;0;0;0;-41,45256;-72,911873;18;2;0;0;0;0;2;1;0;0
7682;4;411000000133;110;4;3;0;1;0;0;0;-41,45256;-72,911873;9;4;0;0;0;0;4;1;0;0
7682;5;511000000133;110;5;3;0;1;0;0;0;-41,45256;-72,911873;11;4;0;0;0;0;4;1;0;0
7682;6;611000000133;110;6;3;0;1;0;0;0;-41,45256;-72,911873;13;3;0;0;0;0;3;1;0;0
7682;7;711000000133;110;7;3;0;1;0;0;0;-41,45256;-72,911873;25;15;0;0;0;0;15;1;0;0
7682;8;811000000133;110;8;3;0;1;0;0;0;-41,45256;-72,911873;25;21;0;0;0;0;21;1;0;0
7684;-1;401000000133;10;4;3;0;1;0;0;0;-41,423611;-73,100288;7;7;0;2;0;0;5;1;0;0
7684;0;501000000133;10;5;3;0;1;0;0;0;-41,423611;-73,100288;7;4;0;1;0;0;3;1;0;0
7684;1;111000000133;110;1;3;0;1;0;0;0;-41,423611;-73,100288;10;4;0;0;0;0;4;1;0;0
7684;2;211000000133;110;2;3;0;1;0;0;0;-41,423611;-73,100288;15;9;0;0;0;0;9;1;0;0
7684;3;311000000133;110;3;3;0;1;0;0;0;-41,423611;-73,100288;16;0;0;0;0;0;0;1;0;0
7684;4;411000000133;110;4;3;0;1;0;0;0;-41,423611;-73,100288;9;1;0;0;0;0;1;1;0;0
7684;5;511000000133;110;5;3;0;1;0;0;0;-41,423611;-73,100288;12;10;0;0;0;0;10;1;0;0
7684;6;611000000133;110;6;3;0;1;0;0;0;-41,423611;-73,100288;13;3;0;0;0;0;3;1;0;0
7685;-1;401000000131;10;4;1;0;1;0;0;0;-41,425671;-72,906792;35;35;0;6;0;0;29;1;0;0
7685;0;501000000131;10;5;1;0;1;0;0;0;-41,425671;-72,906792;35;17;0;0;0;0;17;1;0;0
7685;1;111000000133;110;1;3;0;1;0;0;0;-41,425671;-72,906792;35;22;0;0;0;0;22;1;0;0
7685;2;211000000133;110;2;3;0;1;0;0;0;-41,425671;-72,906792;35;11;0;0;0;0;11;1;0;0
7685;3;311000000133;110;3;3;0;1;0;0;0;-41,425671;-72,906792;35;9;0;0;0;0;9;1;0;0
7685;4;411000000133;110;4;3;0;1;0;0;0;-41,425671;-72,906792;35;4;0;0;0;0;4;1;0;0
7685;5;511000000133;110;5;3;0;1;0;0;0;-41,425671;-72,906792;35;11;0;0;0;0;11;1;0;0
7685;6;611000000133;110;6;3;0;1;0;0;0;-41,425671;-72,906792;35;10;0;0;0;0;10;1;0;0
7685;7;711000000133;110;7;3;0;1;0;0;0;-41,425671;-72,906792;35;9;0;0;0;0;9;1;0;0
7685;8;811000000133;110;8;3;0;1;0;0;0;-41,425671;-72,906792;35;7;0;0;0;0;7;1;0;0
7686;-1;401000000133;10;4;3;0;1;0;0;0;-41,55574;-72,998627;10;10;0;2;0;0;8;1;0;0
7686;0;501000000133;10;5;3;0;1;0;0;0;-41,55574;-72,998627;10;6;0;0;0;0;6;1;0;0
7686;1;111000000133;110;1;3;0;1;0;0;0;-41,55574;-72,998627;7;4;0;0;0;0;4;1;0;0
7686;2;211000000133;110;2;3;0;1;0;0;0;-41,55574;-72,998627;7;2;0;0;0;0;2;1;0;0
7686;3;311000000133;110;3;3;0;1;0;0;0;-41,55574;-72,998627;7;3;0;0;0;0;3;1;0;0
7686;4;411000000133;110;4;3;0;1;0;0;0;-41,55574;-72,998627;7;6;0;1;0;0;5;1;0;0
7686;5;511000000133;110;5;3;0;1;0;0;0;-41,55574;-72,998627;7;4;0;0;0;0;4;1;0;0
7686;6;611000000133;110;6;3;0;1;0;0;0;-41,55574;-72,998627;7;5;0;0;0;0;5;1;0;0
7688;1;111000000133;110;1;3;0;1;0;0;0;-41,46217;-72,944122;4;4;0;1;0;0;3;1;0;0
7688;2;211000000133;110;2;3;0;1;0;0;0;-41,46217;-72,944122;4;3;0;0;0;0;3;1;0;0
7688;3;311000000133;110;3;3;0;1;0;0;0;-41,46217;-72,944122;4;4;0;1;0;0;3;1;0;0
7688;4;411000000133;110;4;3;0;1;0;0;0;-41,46217;-72,944122;4;4;0;1;0;0;3;1;0;0
7688;5;511000000133;110;5;3;0;1;0;0;0;-41,46217;-72,944122;4;3;0;0;0;0;3;1;0;0
7688;6;611000000133;110;6;3;0;1;0;0;0;-41,46217;-72,944122;4;3;0;0;0;0;3;1;0;0
7689;-1;401000000133;10;4;3;0;1;0;0;0;-41,52771;-72,751404;10;10;0;2;0;0;8;1;0;0
7689;0;501000000133;10;5;3;0;1;0;0;0;-41,52771;-72,751404;10;6;0;0;0;0;6;1;0;0
7689;1;111000000133;110;1;3;0;1;0;0;0;-41,52771;-72,751404;7;5;0;0;0;0;5;1;0;0
7689;2;211000000133;110;2;3;0;1;0;0;0;-41,52771;-72,751404;5;3;0;0;0;0;3;1;0;0
7689;3;311000000133;110;3;3;0;1;0;0;0;-41,52771;-72,751404;2;1;0;1;0;0;0;1;0;0
7689;4;411000000133;110;4;3;0;1;0;0;0;-41,52771;-72,751404;3;2;0;1;0;0;1;1;0;0
7689;5;511000000133;110;5;3;0;1;0;0;0;-41,52771;-72,751404;2;2;0;1;0;0;1;1;0;0
7689;6;611000000133;110;6;3;0;1;0;0;0;-41,52771;-72,751404;2;0;0;0;0;0;0;1;0;0
7690;1;111000000133;110;1;3;0;1;0;0;0;-41,40472;-72,626717;5;5;0;1;0;0;4;1;0;0
7690;2;211000000133;110;2;3;0;1;0;0;0;-41,40472;-72,626717;5;5;0;1;0;0;4;1;0;0
7690;3;311000000133;110;3;3;0;1;0;0;0;-41,40472;-72,626717;5;5;0;1;0;0;4;1;0;0
7690;4;411000000133;110;4;3;0;1;0;0;0;-41,40472;-72,626717;5;3;0;0;0;0;3;1;0;0
7690;5;511000000133;110;5;3;0;1;0;0;0;-41,40472;-72,626717;5;1;0;0;0;0;1;1;0;0
7690;6;611000000133;110;6;3;0;1;0;0;0;-41,40472;-72,626717;5;4;0;0;0;0;4;1;0;0
7691;-1;401000000133;10;4;3;0;1;0;0;0;-41,48394;-72,949577;6;6;0;1;0;0;5;1;0;0
7691;0;501000000133;10;5;3;0;1;0;0;0;-41,48394;-72,949577;10;6;0;0;0;0;6;1;0;0
7691;1;111000000133;110;1;3;0;1;0;0;0;-41,48394;-72,949577;7;1;0;0;0;0;1;1;0;0
7691;2;211000000133;110;2;3;0;1;0;0;0;-41,48394;-72,949577;6;6;0;1;0;0;5;1;0;0
7691;3;311000000133;110;3;3;0;1;0;0;0;-41,48394;-72,949577;7;2;0;0;0;0;2;1;0;0
7691;4;411000000133;110;4;3;0;1;0;0;0;-41,48394;-72,949577;8;2;0;0;0;0;2;1;0;0
7691;5;511000000133;110;5;3;0;1;0;0;0;-41,48394;-72,949577;8;2;0;0;0;0;2;1;0;0
7691;6;611000000133;110;6;3;0;1;0;0;0;-41,48394;-72,949577;4;2;0;0;0;0;2;1;0;0
7693;1;111000000133;110;1;3;0;1;0;0;0;-41,511768;-73,244301;5;5;0;1;0;0;4;1;0;0
7693;2;211000000133;110;2;3;0;1;0;0;0;-41,511768;-73,244301;5;4;0;0;0;0;4;1;0;0
7693;3;311000000133;110;3;3;0;1;0;0;0;-41,511768;-73,244301;5;5;0;1;0;0;4;1;0;0
7693;4;411000000133;110;4;3;0;1;0;0;0;-41,511768;-73,244301;5;5;0;1;0;0;4;1;0;0
7693;5;511000000133;110;5;3;0;1;0;0;0;-41,511768;-73,244301;5;3;0;0;0;0;3;1;0;0
7693;6;611000000133;110;6;3;0;1;0;0;0;-41,511768;-73,244301;5;1;0;0;0;0;1;1;0;0
7694;1;111000000133;110;1;3;0;1;0;0;0;-41,47752;-73,017647;5;5;0;1;0;0;4;1;0;0
7694;2;211000000133;110;2;3;0;1;0;0;0;-41,47752;-73,017647;5;4;0;0;0;0;4;1;0;0
7694;3;311000000133;110;3;3;0;1;0;0;0;-41,47752;-73,017647;5;3;0;0;0;0;3;1;0;0
7694;4;411000000133;110;4;3;0;1;0;0;0;-41,47752;-73,017647;5;4;0;1;0;0;3;1;0;0
7694;5;511000000133;110;5;3;0;1;0;0;0;-41,47752;-73,017647;5;4;0;0;0;0;4;1;0;0
7694;6;611000000133;110;6;3;0;1;0;0;0;-41,47752;-73,017647;5;5;0;1;0;0;4;1;0;0
7695;1;111000000133;110;1;3;0;1;0;0;0;-41,532131;-73,285339;5;5;0;1;0;0;4;1;0;0
7695;2;211000000133;110;2;3;0;1;0;0;0;-41,532131;-73,285339;5;5;0;1;0;0;4;1;0;0
7695;3;311000000133;110;3;3;0;1;0;0;0;-41,532131;-73,285339;5;4;0;1;0;0;3;1;0;0
7695;4;411000000133;110;4;3;0;1;0;0;0;-41,532131;-73,285339;5;3;0;0;0;0;3;1;0;0
7695;5;511000000133;110;5;3;0;1;0;0;0;-41,532131;-73,285339;5;5;0;1;0;0;4;1;0;0
7695;6;611000000133;110;6;3;0;1;0;0;0;-41,532131;-73,285339;5;5;0;1;0;0;4;1;0;0
7696;-1;401000000132;10;4;2;0;1;0;0;0;-41,489819;-72,988213;35;35;0;6;0;0;29;1;0;0
7696;0;501000000131;10;5;1;0;1;0;0;0;-41,489819;-72,988213;35;15;0;0;0;0;15;1;0;0
7696;1;111000000131;110;1;1;0;1;0;0;0;-41,489819;-72,988213;39;6;0;0;0;0;6;1;0;0
7696;2;211000000131;110;2;1;0;1;0;0;0;-41,489819;-72,988213;39;11;0;0;0;0;11;1;0;0
7696;3;311000000131;110;3;1;0;1;0;0;0;-41,489819;-72,988213;39;12;0;0;0;0;12;1;0;0
7696;4;411000000131;110;4;1;0;1;0;0;0;-41,489819;-72,988213;39;5;0;0;0;0;5;1;0;0
7696;5;511000000131;110;5;1;0;1;0;0;0;-41,489819;-72,988213;39;0;0;0;0;0;0;1;0;0
7696;6;611000000131;110;6;1;0;1;0;0;0;-41,489819;-72,988213;39;0;0;0;0;0;0;1;0;0
7696;7;711000000131;110;7;1;0;1;0;0;0;-41,489819;-72,988213;39;6;0;0;0;0;6;1;0;0
7696;8;811000000131;110;8;1;0;1;0;0;0;-41,489819;-72,988213;39;6;0;0;0;0;6;1;0;0
7698;1;111000000133;110;1;3;0;1;0;0;0;-41,69405;-72,642853;6;6;0;1;0;0;5;1;0;0
7698;2;211000000133;110;2;3;0;1;0;0;0;-41,69405;-72,642853;4;4;0;1;0;0;3;1;0;0
7698;3;311000000133;110;3;3;0;1;0;0;0;-41,69405;-72,642853;5;0;0;0;0;0;0;1;0;0
7698;4;411000000133;110;4;3;0;1;0;0;0;-41,69405;-72,642853;5;1;0;0;0;0;1;1;0;0
7698;5;511000000133;110;5;3;0;1;0;0;0;-41,69405;-72,642853;5;4;0;0;0;0;4;1;0;0
7698;6;611000000133;110;6;3;0;1;0;0;0;-41,69405;-72,642853;7;1;0;0;0;0;1;1;0;0
7699;-1;401000000131;10;4;1;0;1;0;0;0;-41,463249;-72,962486;175;175;0;27;0;0;148;1;0;0
7699;0;501000000131;10;5;1;0;1;0;0;0;-41,463249;-72,962486;176;10;0;0;0;0;10;1;0;0
7699;1;111000000133;110;1;3;0;1;0;0;0;-41,463249;-72,962486;180;11;0;0;0;0;11;1;0;0
7699;2;211000000133;110;2;3;0;1;0;0;0;-41,463249;-72,962486;180;0;0;0;0;0;0;1;0;0
7699;3;311000000133;110;3;3;0;1;0;0;0;-41,463249;-72,962486;180;4;0;0;0;0;4;1;0;0
7699;4;411000000133;110;4;3;0;1;0;0;0;-41,463249;-72,962486;180;1;0;0;0;0;1;1;0;0
7699;5;511000000133;110;5;3;0;1;0;0;0;-41,463249;-72,962486;180;2;0;0;0;0;2;1;0;0
7699;6;611000000133;110;6;3;0;1;0;0;0;-41,463249;-72,962486;180;3;0;0;0;0;3;1;0;0
7699;7;711000000133;110;7;3;0;1;0;0;0;-41,463249;-72,962486;180;0;0;0;0;0;0;1;0;0
7699;8;811000000133;110;8;3;0;1;0;0;0;-41,463249;-72,962486;180;0;0;0;0;0;0;1;0;0
7699;9;131000000133;310;1;3;0;1;0;0;0;-41,463249;-72,962486;270;65;0;0;0;0;65;1;0;0
7699;10;231000000133;310;2;3;0;1;0;0;0;-41,463249;-72,962486;270;30;0;0;0;0;30;1;0;0
7699;11;331000000133;310;3;3;0;1;0;0;0;-41,463249;-72,962486;45;0;0;0;0;0;0;1;0;0
7699;11;341041002133;410;3;3;41002;1;0;0;0;-41,463249;-72,962486;45;4;0;0;0;0;4;1;0;0
7699;11;351052010133;510;3;3;52010;1;0;0;0;-41,463249;-72,962486;45;5;0;0;0;0;5;1;0;0
7699;11;351052013133;510;3;3;52013;1;0;0;0;-41,463249;-72,962486;45;2;0;0;0;0;2;1;0;0
7699;11;351053014133;510;3;3;53014;1;0;0;0;-41,463249;-72,962486;45;10;0;0;0;0;10;1;0;0
7699;11;351053015133;510;3;3;53015;1;0;0;0;-41,463249;-72,962486;45;1;0;0;0;0;1;1;0;0
7699;12;431000000133;310;4;3;0;1;0;0;0;-41,463249;-72,962486;45;1;0;0;0;0;1;1;0;0
7699;12;441041002133;410;4;3;41002;1;0;0;0;-41,463249;-72,962486;40;4;0;0;0;0;4;1;0;0
7699;12;451052010133;510;4;3;52010;1;0;0;0;-41,463249;-72,962486;44;2;0;0;0;0;2;1;0;0
7699;12;451052013133;510;4;3;52013;1;0;0;0;-41,463249;-72,962486;45;4;0;0;0;0;4;1;0;0
7699;12;451053014133;510;4;3;53014;1;0;0;0;-41,463249;-72,962486;40;0;0;0;0;0;0;1;0;0
7699;12;451053015133;510;4;3;53015;1;0;0;0;-41,463249;-72,962486;43;1;0;0;0;0;1;1;0;0
7701;-1;401000000131;10;4;1;0;1;1;0;0;-41,46933;-72,938072;35;35;0;6;0;0;29;1;0;0
7701;-1;401000000132;10;4;2;0;1;1;0;0;-41,46933;-72,938072;35;35;0;6;0;0;29;1;0;0
7701;0;501000000131;10;5;1;0;1;1;0;0;-41,46933;-72,938072;45;10;0;1;0;0;9;1;0;0
7701;0;501000000132;10;5;2;0;1;1;0;0;-41,46933;-72,938072;45;10;0;0;0;0;10;1;0;0
7701;1;111000000131;110;1;1;0;1;1;0;0;-41,46933;-72,938072;90;4;0;0;0;0;4;1;0;0
7701;2;211000000131;110;2;1;0;1;1;0;0;-41,46933;-72,938072;90;1;0;0;0;0;1;1;0;0
7701;3;311000000131;110;3;1;0;1;1;0;0;-41,46933;-72,938072;90;0;0;0;0;0;0;1;0;0
7701;4;411000000131;110;4;1;0;1;1;0;0;-41,46933;-72,938072;90;6;0;2;0;0;4;1;0;0
7701;5;511000000131;110;5;1;0;1;1;0;0;-41,46933;-72,938072;90;3;0;0;0;0;3;1;0;0
7701;6;611000000131;110;6;1;0;1;1;0;0;-41,46933;-72,938072;90;3;0;0;0;0;3;1;0;0
7701;7;711000000131;110;7;1;0;1;1;0;0;-41,46933;-72,938072;90;0;0;0;0;0;0;1;0;0
7701;8;811000000131;110;8;1;0;1;1;0;0;-41,46933;-72,938072;90;1;0;1;0;0;0;1;0;0
7701;9;131000000131;310;1;1;0;1;1;0;0;-41,46933;-72,938072;90;5;0;0;0;0;5;1;0;0
7701;10;231000000131;310;2;1;0;1;1;0;0;-41,46933;-72,938072;90;0;0;0;0;0;0;1;0;0
7701;11;331000000131;310;3;1;0;1;1;0;0;-41,46933;-72,938072;79;0;0;0;0;0;0;1;0;0
7701;12;431000000131;310;4;1;0;1;1;0;0;-41,46933;-72,938072;82;10;0;0;0;0;10;1;0;0
7704;-1;401000000132;10;4;2;0;1;0;0;0;-41,459141;-72,942322;35;35;2;6;0;0;27;2;0;0
7704;0;501000000131;10;5;1;0;1;0;0;0;-41,459141;-72,942322;40;10;0;0;0;0;10;2;0;0
7704;1;111000000131;110;1;1;0;1;0;0;0;-41,459141;-72,942322;41;4;2;0;0;0;2;2;0;0
7704;2;211000000131;110;2;1;0;1;0;0;0;-41,459141;-72,942322;38;1;1;0;0;0;0;2;0;0
7704;2;211000000132;110;2;2;0;1;0;0;0;-41,459141;-72,942322;30;0;0;0;0;0;0;2;0;0
7704;3;311000000133;110;3;3;0;1;0;0;0;-41,459141;-72,942322;76;3;0;0;0;0;3;2;0;0
7704;4;411000000133;110;4;3;0;1;0;0;0;-41,459141;-72,942322;76;5;0;0;0;0;5;2;0;0
7704;5;511000000133;110;5;3;0;1;0;0;0;-41,459141;-72,942322;36;4;0;0;0;0;4;2;0;0
7704;6;611000000133;110;6;3;0;1;0;0;0;-41,459141;-72,942322;40;3;1;0;0;0;2;2;0;0
7704;7;711000000133;110;7;3;0;1;0;0;0;-41,459141;-72,942322;38;1;0;0;0;0;1;2;0;0
7704;8;811000000133;110;8;3;0;1;0;0;0;-41,459141;-72,942322;39;1;0;0;0;0;1;2;0;0
7705;9;131000000113;310;1;3;0;1;0;0;1;-41,47118;-72,952217;135;115;0;21;0;0;94;1;0;0
7705;10;231000000113;310;2;3;0;1;0;0;1;-41,47118;-72,952217;180;31;0;0;0;0;31;1;0;0
7705;11;341041005113;410;3;3;41005;1;0;0;1;-41,47118;-72,952217;80;19;0;0;0;0;19;1;0;0
7705;11;361061003113;610;3;3;61003;1;0;0;1;-41,47118;-72,952217;80;21;0;0;0;0;21;1;0;0
7705;11;361064001113;610;3;3;64001;1;0;0;1;-41,47118;-72,952217;45;2;0;0;0;0;2;1;0;0
7705;12;441041005113;410;4;3;41005;1;0;0;1;-41,47118;-72,952217;45;1;0;0;0;0;1;1;0;0
7705;12;461061003113;610;4;3;61003;1;0;0;1;-41,47118;-72,952217;45;2;0;0;0;0;2;1;0;0
7705;12;461064001113;610;4;3;64001;1;0;0;1;-41,47118;-72,952217;45;1;0;0;0;0;1;1;0;0
7706;-1;401000000131;10;4;1;0;1;1;0;0;-41,452572;-72,935928;90;90;0;14;0;0;76;1;0;0
7706;0;501000000131;10;5;1;0;1;1;0;0;-41,452572;-72,935928;90;19;0;6;0;0;13;1;0;0
7706;1;111000000133;110;1;3;0;1;1;0;0;-41,452572;-72,935928;114;54;0;8;0;0;46;1;0;0
7706;2;211000000133;110;2;3;0;1;1;0;0;-41,452572;-72,935928;114;26;0;8;0;0;18;1;0;0
7706;3;311000000133;110;3;3;0;1;1;0;0;-41,452572;-72,935928;114;13;0;3;0;0;10;1;0;0
7706;4;411000000133;110;4;3;0;1;1;0;0;-41,452572;-72,935928;114;18;0;4;0;0;14;1;0;0
7706;5;511000000133;110;5;3;0;1;1;0;0;-41,452572;-72,935928;76;1;0;1;0;0;0;1;0;0
7706;6;611000000133;110;6;3;0;1;1;0;0;-41,452572;-72,935928;114;17;0;6;0;0;11;1;0;0
7706;7;711000000133;110;7;3;0;1;1;0;0;-41,452572;-72,935928;114;17;0;3;0;0;14;1;0;0
7706;8;811000000133;110;8;3;0;1;1;0;0;-41,452572;-72,935928;114;36;0;2;0;0;34;1;0;0
7706;9;131000000133;310;1;3;0;1;1;0;0;-41,452572;-72,935928;114;28;0;9;0;0;19;1;0;0
7706;10;231000000133;310;2;3;0;1;1;0;0;-41,452572;-72,935928;114;37;0;9;0;0;28;1;0;0
7706;11;331000000133;310;3;3;0;1;1;0;0;-41,452572;-72,935928;114;4;0;4;0;0;0;1;0;0
7706;12;431000000133;310;4;3;0;1;1;0;0;-41,452572;-72,935928;76;35;0;5;0;0;30;1;0;0
7707;-1;401000000131;10;4;1;0;1;1;0;0;-41,466991;-72,939423;70;70;0;11;0;0;59;1;0;0
7707;0;501000000131;10;5;1;0;1;1;0;0;-41,466991;-72,939423;65;0;0;0;0;0;0;1;0;0
7707;1;111000000131;110;1;1;0;1;1;0;0;-41,466991;-72,939423;100;1;0;1;0;0;0;1;0;0
7707;2;211000000131;110;2;1;0;1;1;0;0;-41,466991;-72,939423;96;0;0;0;0;0;0;1;0;0
7707;3;311000000131;110;3;1;0;1;1;0;0;-41,466991;-72,939423;100;0;0;0;0;0;0;1;0;0
7707;4;411000000131;110;4;1;0;1;1;0;0;-41,466991;-72,939423;95;0;0;0;0;0;0;1;0;0
7707;5;511000000131;110;5;1;0;1;1;0;0;-41,466991;-72,939423;103;1;0;0;0;0;1;1;0;0
7707;6;611000000131;110;6;1;0;1;1;0;0;-41,466991;-72,939423;95;2;0;0;0;0;2;1;0;0
7707;7;711000000131;110;7;1;0;1;1;0;0;-41,466991;-72,939423;68;0;0;0;0;0;0;1;0;0
7707;8;811000000131;110;8;1;0;1;1;0;0;-41,466991;-72,939423;67;0;0;0;0;0;0;1;0;0
7707;9;131000000131;310;1;1;0;1;1;0;0;-41,466991;-72,939423;60;1;0;1;0;0;0;1;0;0
7707;10;231000000131;310;2;1;0;1;1;0;0;-41,466991;-72,939423;68;0;0;0;0;0;0;1;0;0
7707;11;331000000131;310;3;1;0;1;1;0;0;-41,466991;-72,939423;104;1;0;1;0;0;0;1;0;0
7707;12;431000000131;310;4;1;0;1;1;0;0;-41,466991;-72,939423;105;16;0;3;0;0;13;1;0;0
7709;-1;401000000111;10;4;1;0;1;0;0;1;-41,46627;-72,932152;35;35;0;6;0;0;29;1;0;0
7709;-1;401000000112;10;4;2;0;1;0;0;1;-41,46627;-72,932152;35;35;0;6;0;0;29;1;0;0
7709;0;501000000111;10;5;1;0;1;0;0;1;-41,46627;-72,932152;40;15;0;0;0;0;15;1;0;0
7709;0;501000000112;10;5;2;0;1;0;0;1;-41,46627;-72,932152;40;9;0;0;0;0;9;1;0;0
7709;1;111000000113;110;1;3;0;1;0;0;1;-41,46627;-72,932152;86;11;0;0;0;0;11;1;0;0
7709;2;211000000113;110;2;3;0;1;0;0;1;-41,46627;-72,932152;90;2;0;0;0;0;2;1;0;0
7709;3;311000000113;110;3;3;0;1;0;0;1;-41,46627;-72,932152;88;5;0;0;0;0;5;1;0;0
7709;4;411000000113;110;4;3;0;1;0;0;1;-41,46627;-72,932152;82;7;0;0;0;0;7;1;0;0
7709;5;511000000113;110;5;3;0;1;0;0;1;-41,46627;-72,932152;82;4;0;0;0;0;4;1;0;0
7709;6;611000000113;110;6;3;0;1;0;0;1;-41,46627;-72,932152;84;3;0;0;0;0;3;1;0;0
7709;7;711000000113;110;7;3;0;1;0;0;1;-41,46627;-72,932152;79;0;0;0;0;0;0;1;0;0
7709;8;811000000113;110;8;3;0;1;0;0;1;-41,46627;-72,932152;77;1;0;0;0;0;1;1;0;0
7709;9;131000000113;310;1;3;0;1;0;0;1;-41,46627;-72,932152;78;31;0;0;0;0;31;1;0;0
7709;10;231000000113;310;2;3;0;1;0;0;1;-41,46627;-72,932152;71;14;0;0;0;0;14;1;0;0
7709;11;331000000113;310;3;3;0;1;0;0;1;-41,46627;-72,932152;72;10;0;0;0;0;10;1;0;0
7709;12;431000000113;310;4;3;0;1;0;0;1;-41,46627;-72,932152;42;5;0;0;0;0;5;1;0;0
7710;1;111000000132;110;1;2;0;1;0;0;0;-41,47842;-72,957977;25;25;1;4;0;0;20;1;0;0
7710;2;211000000132;110;2;2;0;1;0;0;0;-41,47842;-72,957977;25;12;0;0;0;0;12;1;0;0
7710;3;311000000132;110;3;2;0;1;0;0;0;-41,47842;-72,957977;25;6;1;0;0;0;5;1;0;0
7710;4;411000000132;110;4;2;0;1;0;0;0;-41,47842;-72,957977;25;11;0;0;0;0;11;1;0;0
7710;5;511000000131;110;5;1;0;1;0;0;0;-41,47842;-72,957977;25;10;0;0;0;0;10;1;0;0
7710;6;611000000131;110;6;1;0;1;0;0;0;-41,47842;-72,957977;25;10;1;0;0;0;9;1;0;0
7710;7;711000000131;110;7;1;0;1;0;0;0;-41,47842;-72,957977;25;19;0;0;0;0;19;1;0;0
7710;8;811000000131;110;8;1;0;1;0;0;0;-41,47842;-72,957977;25;12;0;0;0;0;12;1;0;0
7712;-1;401000000133;10;4;3;0;1;0;0;0;-41,465141;-73,088531;12;12;0;2;0;0;10;1;0;0
7712;0;501000000133;10;5;3;0;1;0;0;0;-41,465141;-73,088531;13;8;0;0;0;0;8;1;0;0
7712;1;111000000133;110;1;3;0;1;0;0;0;-41,465141;-73,088531;16;3;0;0;0;0;3;1;0;0
7712;2;211000000133;110;2;3;0;1;0;0;0;-41,465141;-73,088531;16;4;0;0;0;0;4;1;0;0
7712;3;311000000133;110;3;3;0;1;0;0;0;-41,465141;-73,088531;17;4;0;0;0;0;4;1;0;0
7712;4;411000000133;110;4;3;0;1;0;0;0;-41,465141;-73,088531;17;3;0;0;0;0;3;1;0;0
7712;5;511000000133;110;5;3;0;1;0;0;0;-41,465141;-73,088531;14;3;0;0;0;0;3;1;0;0
7712;6;611000000133;110;6;3;0;1;0;0;0;-41,465141;-73,088531;15;1;0;0;0;0;1;1;0;0
7714;-1;401000000133;10;4;3;0;1;0;0;0;-41,593689;-73,105721;13;13;0;2;0;0;11;1;0;0
7714;0;501000000133;10;5;3;0;1;0;0;0;-41,593689;-73,105721;14;6;0;0;0;0;6;1;0;0
7714;1;111000000133;110;1;3;0;1;0;0;0;-41,593689;-73,105721;14;4;0;0;0;0;4;1;0;0
7714;2;211000000133;110;2;3;0;1;0;0;0;-41,593689;-73,105721;16;2;0;0;0;0;2;1;0;0
7714;3;311000000133;110;3;3;0;1;0;0;0;-41,593689;-73,105721;13;1;0;0;0;0;1;1;0;0
