mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
457938;23032824;0;1;0
462416;3778038;0;1;0
462416;20555650;1;1;1
462623;3133938;1;1;1
463347;24352709;0;1;1
463383;3474581;0;1;0
463383;17687778;0;1;1
464131;3648857;0;1;0
464131;21171016;0;1;0
465795;7744603;0;1;1
466761;2436538;0;1;0
466761;6196377;0;1;1
468922;24255394;0;1;0
469630;16491299;0;1;1
469975;2058531;0;1;0
470855;656486;0;1;1
471513;22221135;0;1;0
474975;14977166;0;1;0
475009;15540096;0;1;0
475674;18954408;0;1;0
476295;12848943;1;1;0
476500;8622564;0;1;0
478027;8003324;0;1;0
478027;12982153;0;1;0
478107;18015757;0;1;1
479467;11954818;0;1;0
479511;8373217;0;1;0
479690;20310248;0;1;0
481400;17830278;0;1;0
481439;12825460;0;1;0
481520;17035201;0;1;1
481615;20236473;0;1;0
484732;8353123;0;1;0
484733;22171774;0;1;0
487091;22533982;0;1;1
487664;24338762;0;1;1
490682;10002861;1;1;1
490867;14134545;0;1;1
490867;24961992;0;1;1
491363;824042;1;1;1
494320;1629170;0;1;0
494320;14158045;0;1;0
495261;4768053;1;1;1
495595;20834753;0;1;0
496564;9210752;0;1;1
501783;15430185;0;1;0
502449;16669442;0;1;0
502641;385637;0;1;0
505490;12943295;1;1;0
506098;13486930;0;1;0
506098;20229953;0;1;0
506581;3505642;0;1;1
506880;3914897;1;1;1
509940;4324919;0;1;1
510744;23374354;1;1;1
513347;10129490;0;1;0
513851;16172834;0;1;1
518207;3521894;1;1;0
518366;10690863;0;1;0
520328;19766066;0;1;1
520882;12921372;0;1;0
522322;18038933;0;1;1
523252;10925901;0;1;1
524350;2864189;1;1;0
524350;5409896;0;1;0
524350;16522839;0;1;0
524350;16884230;0;1;0
526518;15711356;1;1;1
526569;11192737;0;1;1
527376;6421991;0;1;0
527376;19910727;0;1;0
527510;22289201;0;1;0
527857;5792769;0;1;1
529908;11082082;1;1;1
529908;23826524;1;1;1
530336;16992230;0;1;0
531470;9828005;0;1;1
532328;9713438;1;1;0
536099;9070319;0;1;1
536099;16865871;0;1;1
536195;24048668;0;1;0
