mrun;cod_nivel;es_mujer;prioritario;alto_rendimiento;lat_con_error;lon_con_error
10182363;0;1;0;0;-20,2067697174198;-70,1480520921033
10183335;7;0;1;0;-31,6359176105306;-71,1745011698263
10183727;10;1;1;0;-40,5741133807765;-73,1362610999115
10183771;9;1;0;0;-36,751087239126;-73,081852738805
10184354;-1;0;0;0;-38,7135857146339;-73,1454025812108
10184397;-1;0;1;0;-32,9318206052435;-71,5412345353503
10184571;9;1;1;0;-34,9265532656015;-71,3156954236995
10184650;1;1;1;0;-28,5757657266744;-70,760873313504
10185239;1;0;1;0;-36,6145334928626;-72,1210393088622
10185719;0;0;1;0;-36,9864510045141;-73,1607542028519
10186898;-1;0;0;0;-32,7507967597038;-70,7345654234928
10187539;7;1;0;0;-32,8374885747707;-70,612065505659
10187866;9;0;0;0;-36,794412426381;-73,107746965435
10188025;1;1;1;0;-36,8451014128153;-73,055821881617
10188129;-1;1;1;0;-39,8404342742406;-73,2569243153814
10190864;0;0;1;0;-36,9375649066159;-72,4011543967721
10190993;0;1;0;0;-20,2374650013231;-70,1263169239042
10191048;9;1;0;0;-20,2196770429864;-70,1401747146247
10191066;11;0;1;0;-34,1450003443422;-70,735385605252
10191428;-1;0;0;0;-20,2265503395975;-70,1369709914701
10191633;-1;1;0;0;-38,7371869389216;-72,5894801990239
10193139;1;0;1;0;-46,5079167634345;-74,2134174214962
10193141;10;0;1;1;-29,9632246075856;-71,3003501316399
10193377;9;0;0;0;-33,9792431916542;-70,7129611603843
10194864;2;0;1;0;-29,9106904753582;-71,2522229192141
10196066;0;0;0;0;-33,3721915807042;-71,6829890473064
10196149;2;1;1;0;-29,8777352640746;-71,2252228096672
10196326;9;0;1;1;-33,0390878681302;-71,3946147607894
10197189;5;1;1;0;-34,6512754211121;-71,9004958139636
10199639;9;0;0;0;-18,4783799813116;-70,2873035993002
10200131;5;0;1;0;-29,8680564194371;-71,242864565434
10202235;9;0;0;0;-20,2358206101582;-70,1409610612846
10202578;1;1;0;0;-34,5758381841029;-71,0000648822329
10203336;7;1;1;0;-37,8165140908167;-72,6887664199608
10203374;1;0;1;0;-41,8809125984851;-73,7972968885979
10204310;-1;0;0;0;-35,4414569522046;-71,6427399571241
10205166;9;1;1;0;-23,5987037361068;-70,3760512379254
10205683;1;0;0;0;-36,9859811442682;-73,1595189310688
10205924;0;1;1;0;-35,6718413028279;-71,744951661089
10206277;2;0;0;0;-34,1721535616719;-70,7289738697536
10206784;-1;0;1;0;-37,8133482866093;-72,6942754316353
10208668;7;1;0;0;-33,374427102643;-71,6691088051546
10208860;0;1;1;0;-33,0492966838753;-71,5422845015435
10209132;9;1;1;1;-35,4394392446751;-71,6730094948868
10209638;1;0;1;0;-30,6035982349124;-71,2044537831088
10210502;1;1;0;0;-42,5161084898948;-73,7974346279192
10210503;1;0;0;0;-32,7383758399443;-70,7370044030617
10210877;10;1;0;1;-30,2353260064672;-71,083875850999
10211406;9;1;0;0;-38,7763791338654;-72,5906145613467
10211437;4;1;1;0;-34,0590154689731;-70,724362005721
10211551;-1;0;0;0;-36,7196981515733;-73,1156256688365
10213860;9;1;1;0;-41,46752523923;-72,9538884589605
10214132;12;1;1;0;-34,1749622268008;-70,7605693126314
10214395;5;1;0;0;-30,5879918105619;-71,1989062947849
10214605;-1;1;1;0;-38,2356146283466;-72,3349537851577
10215157;9;0;0;0;-32,4246778640685;-71,0671853573675
10215337;0;1;0;0;-37,4412561189515;-72,3316931913682
10216132;-1;1;0;0;-33,0257371091341;-71,552080452499
10216464;0;0;0;0;-34,1838838229049;-70,77216099619
10216788;9;1;0;0;-29,8807625344155;-71,2274272578016
10216970;0;1;1;0;-38,74686653174;-72,5808232132137
10217273;-1;0;0;0;-45,4104786521135;-72,6802075724089
10217346;0;0;1;0;-34,6328368328878;-71,1104250514171
10217875;-1;1;0;0;-28,5649255288959;-70,7742398412956
10218383;9;0;1;0;-36,8113891219693;-73,0289899736049
10220846;-1;0;1;0;-36,1513265034676;-71,8242401804278
10220901;1;0;0;0;-35,4144452739497;-71,6721784632436
10220966;-1;0;1;0;-41,8759657454409;-73,8304071753592
10221913;0;1;1;0;-34,632590653173;-71,3591938631176
10222230;-1;1;1;0;-37,2478703950993;-73,3395754925123
10222747;-1;0;0;0;-45,3917173335918;-72,6915081396739
10223784;-1;0;1;0;-38,5195884827571;-72,4319802980869
10224179;-1;1;1;0;-33,0526150994791;-71,1105894622528
10224721;7;1;1;0;-18,4798220079508;-70,3195427567805
10224976;1;0;0;0;-29,9577584925152;-71,3396056301897
10225621;0;1;0;0;-41,478267752843;-72,9968082179678
10226111;6;1;1;0;-41,3241172204673;-73,0813279146569
10226123;0;1;1;0;-29,9027538238526;-71,2514553737148
10226355;-1;1;0;0;-53,1574792079441;-70,9461619004999
10226405;9;1;1;0;-36,6092571798933;-72,0719932054102
10226499;8;0;1;0;-29,9031562640548;-71,2519157887462
10227122;-1;1;0;0;-34,975118527757;-71,2302793644486
10227244;2;0;1;0;-43,0050823420324;-73,551241012759
10228578;1;1;0;0;-23,6065839043792;-70,3758755533226
10228684;1;0;1;0;-38,4481163173858;-71,3743192743478
10229091;3;1;0;0;-34,387982717766;-72,0049815944021
10229498;1;0;0;0;-42,6232075224226;-73,7746970717686
10229574;3;0;1;0;-29,9228845533662;-71,2036260843167
10229597;11;1;1;0;-34,1818263979017;-70,6509644314491
10229660;6;0;0;0;-20,2385964095876;-70,1306643309845
10230972;1;0;0;0;-22,4434956719867;-68,9102465899482
10231352;7;1;1;0;-39,8517431202683;-73,2259896914104
10231917;1;1;1;0;-33,0487495949941;-71,4662575831956
10232097;-1;0;0;0;-36,7215255305903;-72,977762580838
10232518;7;1;0;0;-22,4533726758085;-68,9142662593227
10232607;9;1;0;0;-29,98488535174;-71,3454302387733
10233089;7;0;1;0;-41,3791628955214;-72,9186061940577
10233490;1;1;0;0;-40,5692769373603;-73,17037548692
10233777;-1;1;0;0;-34,4453967876946;-71,088417974462
10234679;0;1;1;0;-32,8080304537513;-70,586342833285
10235360;9;0;1;0;-27,4141131054909;-70,2726591965628
10235639;-1;0;1;0;-39,8186123784614;-73,241654879435
10236670;6;0;0;0;-40,5703404284065;-73,1484411591727
10239238;1;0;1;0;-18,4414842545399;-70,2842130358235
10239690;1;1;0;0;-34,1774271985331;-70,6949086156382
10240043;-1;1;0;0;-40,5740214683672;-73,1678061803424
10240808;1;0;1;0;-34,1680667175895;-70,6980932747519
10241491;9;1;1;1;-34,2531314332246;-71,0666877457741
10241806;9;0;1;0;-36,8388437420557;-73,061337610052
10244950;-1;1;0;0;-37,0022769755995;-73,1577399360754
10245831;0;1;1;0;-34,5861718086252;-70,9910513565623
10246222;7;0;1;0;-32,7428901666431;-70,7092088633194
10247202;9;1;0;0;-34,87548692118;-71,1598994576541
10247338;-1;0;0;0;-29,9576089212987;-71,2564629514242
10247640;-1;1;1;0;-35,4104699478283;-71,6141584419673
10247776;9;0;0;0;-36,9471725777586;-73,009838511698
10248428;2;1;0;0;-29,9445701811125;-71,2628306487795
10248701;7;1;0;1;-53,1469295267772;-70,9049446365125
10249134;4;0;0;0;-42,3773208695662;-73,6512085902347
10249642;9;1;1;0;-34,9748599129618;-71,2502206708509
10249777;-1;1;1;0;-37,0883323896869;-73,1579041033658
10249868;9;1;1;0;-20,2593315824494;-70,0969767516855
10249894;0;0;0;0;-36,8838812719711;-73,143090524509
10250909;-1;0;0;0;-32,7383464221206;-70,7066299310166
10250994;-1;1;0;0;-32,7775148649888;-70,9645084711193
10252487;0;0;0;0;-29,95394166897;-71,2725377070928
10252724;7;1;1;1;-34,1691071309596;-70,7401043951088
10253422;-1;0;1;0;-35,5936531810888;-71,7318275740659
10254914;-1;1;0;0;-23,6717238424477;-70,4028502469627
10255241;9;1;1;1;-34,6503289412041;-71,9036010837638
10255849;9;1;0;1;-36,8215822065675;-73,0180561106461
10256509;9;0;1;0;-27,4128867400232;-70,2764313428117
10256598;-1;1;1;0;-23,5762830212221;-70,3754832487779
10257306;1;0;1;0;-39,8057876689494;-73,21890531226
10257550;-1;1;1;0;-41,3969338497046;-73,4635471364354
10257953;11;1;1;0;-29,9603187583127;-71,2528123973661
10258378;9;1;1;0;-41,1179656577335;-73,0474060626497
10258405;7;0;0;0;-33,0324617042405;-71,4027751125239
10260408;12;0;1;0;-20,2124944850926;-70,1372046125716
10260724;1;0;0;0;-30,5909347777883;-71,2007603416483
10260871;2;0;1;0;-34,1729930095061;-70,7685844085598
10261007;9;0;1;0;-40,5750100048251;-73,135543592047
10261296;9;1;1;1;-34,165302517199;-70,7544849071651
10261707;-1;0;1;0;-38,9826729737395;-72,6422562665752
10263792;-1;0;0;0;-32,8471411206274;-71,1010880444246
10264452;-1;1;0;0;-23,5745651760845;-70,3853900680286
10265867;9;0;1;0;-36,9005259985704;-73,1464441885719
10266863;2;1;0;0;-30,6147167184173;-71,2156611374368
10267000;9;0;1;0;-29,9531485224193;-71,3383201507114
10268190;9;0;1;1;-37,0759794065974;-73,1577451554902
10268940;9;0;1;0;-30,6433130830681;-71,2382076957829
10269261;-1;0;0;0;-20,2159513201528;-70,1553604316282
10269553;-1;1;0;0;-23,5619717324558;-70,3880638944135
10269920;9;0;0;0;-23,5923954397819;-70,387749419901
10270774;2;0;1;0;-41,403207216256;-72,9072135569186
10270780;1;1;0;0;-33,039237925108;-71,6034332158341
10271467;9;0;0;0;-38,6899598591878;-72,6550911049323
10272636;-1;0;1;0;-32,8225047100717;-70,6086173385205
10272984;0;0;1;0;-34,47222844848;-71,3304272326943
10273121;5;1;1;0;-34,0762814286609;-70,7386068075603
10273400;9;1;0;0;-20,2204507370853;-70,1465167020101
10273970;7;0;1;0;-35,4436590010418;-71,6709186031775
10274135;1;1;0;0;-32,8383107010188;-70,9541641417178
10275886;9;0;1;0;-33,9472915358201;-70,6972459715909
10276170;-1;0;1;0;-30,5949703567442;-71,201842665675
10276344;1;1;1;0;-23,6625271726585;-70,3916756047561
10277626;9;1;0;1;-35,1067585780414;-71,2953650341533
10278023;4;0;1;0;-20,2755249509373;-70,0999964252172
10278193;1;1;0;0;-20,2270957759186;-70,1379891141426
10279797;-1;0;1;0;-23,5804683290167;-70,3843264762476
10280003;0;0;0;0;-27,3620513897124;-70,3083944511825
10280767;4;0;0;0;-30,0270682080479;-70,687604822076
10280809;-1;0;1;0;-20,2676187681324;-70,1011376239553
10280973;7;0;0;0;-31,8633853168327;-70,8340174374694
10281891;3;0;1;0;-40,5644087188646;-73,1707422095306
10281979;9;0;0;1;-22,4369669061658;-68,9173506791174
10282659;-1;1;0;0;-41,4696477890894;-72,9915200845992
10282748;-1;0;1;0;-22,4531711376605;-68,9454536698532
10283822;-1;0;1;0;-31,6245145876065;-71,1706243227599
10284410;-1;1;0;0;-33,0300452559658;-71,5438391927715
10284831;9;1;0;0;-33,0540408317383;-71,3827936739963
10285801;9;1;0;0;-35,1061720097954;-71,283162487082
10286148;1;1;0;0;-34,2848970673273;-71,3016092994827
10286315;1;1;1;0;-23,1058051082049;-70,4447071862147
10286383;-1;1;0;0;-34,9756143629244;-71,2160784699889
10286855;9;1;1;1;-38,7069317524024;-72,5477907299224
10286862;5;1;1;0;-41,4783535792351;-72,9792475267242
10287044;11;0;0;0;-34,1719342758033;-70,7467716929303
10287073;-1;1;0;0;-38,7353512343936;-72,6254274823899
10287424;1;0;0;0;-34,1688353857567;-70,7417072420783
10287447;0;0;1;0;-18,5028981886247;-70,2962249674361
10288253;0;1;0;0;-23,6625735111898;-70,3990851539306
10288348;1;0;0;0;-22,4740955854573;-68,9237660341208
10289889;-1;0;1;0;-37,7987000687591;-73,399031207562
10290335;-1;1;0;0;-34,17580576016;-70,7690335317773
10290640;0;1;0;0;-34,9840766948906;-71,232514835001
10291940;-1;0;1;0;-34,1620174756939;-70,6998940301783
10292181;4;1;1;0;-34,5659062707411;-71,0019976767537
10292216;-1;0;0;0;-23,104454954098;-70,4424411091369
10293422;1;0;1;0;-35,6036226550924;-71,7199002494535
10293557;-1;0;0;0;-40,5505667437616;-73,1687945748671
10293574;9;1;1;1;-38,6664971055191;-72,5007714739789
10293937;0;0;0;0;-32,862287689173;-70,4357627712742
10293941;-1;1;0;0;-39,7919419535765;-73,2121828146711
10294840;6;1;1;0;-29,9964808113064;-71,3229012973096
10295804;4;1;1;0;-41,4641065284129;-72,9519932037384
10297030;-1;1;1;0;-32,9068832273243;-71,2736072431928
10297388;1;0;0;0;-36,6122407705839;-72,1003443138649
10297420;-1;1;1;0;-35,1137542329332;-71,2718150111521
10297803;1;0;1;0;-34,7164502508862;-71,6337648688771
10299059;1;1;0;0;-33,0193175171088;-71,5167700669739
10299282;11;1;0;0;-42,4714357403237;-73,3409826867175
10299749;0;1;0;0;-29,9337271590389;-71,2360145283045
10300108;9;1;1;1;-36,6191812172798;-72,0811649295817
10300856;0;1;1;0;-35,4449589201669;-71,623283402574
10301202;9;0;1;0;-39,8169208220127;-73,2362909753681
10301272;9;0;0;0;-34,5653254744556;-70,9946158037432
10301589;0;0;0;0;-36,8155499510103;-73,0721469525012
10301604;3;1;1;0;-20,2785532144117;-70,1048111820703
10302352;1;0;0;0;-42,4673308351868;-73,7785331037024
10302716;9;0;0;0;-31,7840407997352;-70,967141308901
10302722;0;0;0;0;-51,7253786256829;-72,5106925519926
10302981;1;1;0;0;-35,0507340410772;-71,266196167262
10304503;1;1;0;0;-22,4627236351714;-68,9256808326004
10305108;-1;0;0;0;-36,9786299792372;-73,1567637332231
10306385;7;1;1;1;-33,5877580105835;-71,6079372732058
10306977;-1;1;0;0;-37,1132643049332;-72,0073690351133
10310068;-1;1;0;0;-23,6646184579392;-70,397938118837
10310532;-1;1;1;0;-31,63415646182;-71,167552319771
10312343;9;1;1;0;-32,835375352625;-70,9538539647016
10312423;1;0;0;0;-34,570316865602;-70,9983345194467
10312721;9;1;0;1;-36,9170400808966;-73,0313372294962
10313026;-1;1;0;0;-35,4396981259549;-71,6820968061595
10313626;1;1;1;0;-35,4391149689447;-71,6737114725333
10314361;7;1;0;1;-20,2423201639475;-70,1300045633361
10316367;9;0;1;1;-33,6097537386457;-71,6030764351637
10316625;-1;0;0;0;-32,7463947816783;-70,7028073309189
10317474;-1;0;1;0;-38,8541708102249;-71,7008243427793
10317494;9;1;1;1;-38,9566438235431;-72,6264175393402
10317699;9;0;1;0;-33,612296057967;-70,5258423367665
10318479;9;0;1;0;-37,4731525959985;-72,3538061939506
10320389;2;1;1;0;-29,9258871428842;-71,2556112982095
10320457;10;0;1;0;-30,0326499962341;-70,7097370977994
10320921;-1;0;0;0;-33,0482758589827;-71,6135538550353
10321155;9;0;1;0;-32,8532940321;-70,696302806393
10321402;1;0;1;0;-36,6226088507864;-72,110359161296
10324422;9;1;1;0;-36,6275197183432;-71,8298572834778
10324872;1;0;1;0;-23,617434224256;-70,3723897702832
10324998;1;0;0;0;-38,9618956089245;-72,626155212815
10326804;11;0;0;1;-35,4529749952033;-71,6930140115823
10327615;1;0;0;0;-22,4742326591916;-68,9296109343363
10327624;7;0;1;1;-34,1522916383941;-70,7116771123386
10328000;9;0;1;0;-38,7833474871339;-73,3997691816195
10328693;0;1;1;0;-34,1742998210237;-70,7630111885124
10328749;1;0;1;0;-28,9243115589092;-70,0767461344929
10329090;-1;0;1;0;-23,5676527555413;-70,3834984820628
10330210;1;0;0;0;-35,4476620860909;-71,6802221366591
10330492;9;0;1;0;-35,4475217141053;-71,6383796863556
10330822;0;1;0;0;-30,5912598678006;-71,2012361773952
10330867;-1;1;1;0;-35,6035741388068;-71,7292292436956
10331151;-1;1;1;0;-22,0857261071692;-70,1933821294626
10331416;2;0;1;0;-34,1819681916317;-70,7636764924879
10332805;0;1;1;0;-33,5838822798835;-71,6083402900298
10333217;2;1;1;0;-34,0608338983655;-70,7293076152752
10333962;1;0;1;0;-32,7391199302967;-70,7402167972421
10334079;-1;0;1;0;-37,9564668580465;-72,435543620735
10334372;0;0;0;0;-34,5837681426335;-70,9886289511185
10336361;0;0;1;0;-32,7826167693264;-71,1785213778009
10337081;-1;0;0;0;-23,6107337352376;-70,3820947929124
10337968;1;0;1;0;-31,1768526661911;-71,0031589035514
10338414;0;1;0;0;-37,4665152072229;-72,3787529768446
10339785;-1;0;1;0;-38,900457844428;-73,2515589880545
10339895;-1;0;1;0;-29,9629490208672;-71,2469803670813
10340585;1;0;1;0;-33,4536815505701;-70,7663920002724
10340828;1;1;0;0;-36,5937518867973;-72,071593192709
10340852;-1;1;0;0;-36,7336400402699;-73,1171080348063
10341252;0;1;1;0;-38,7083735043787;-72,6227587385646
10341516;7;0;1;0;-20,2173122378199;-70,142868362486
10341521;5;1;1;0;-41,4869293008075;-72,8718659939351
10342263;-1;1;1;0;-22,9136944987362;-68,1938300787707
10342990;1;0;0;0;-33,0016444560404;-71,2658234632934
10343015;11;1;1;0;-34,1818948574235;-70,6499229088699
10343536;10;0;1;0;-33,4300652470171;-70,7350011155489
10343823;-1;1;0;0;-29,9197749882563;-71,2522529294992
10343957;8;1;0;0;-53,1638606070665;-70,933325314237
10345410;0;1;1;0;-35,3397257960397;-72,3966469816772
10346258;1;0;0;0;-40,5703942635424;-73,1704029766344
10346453;5;0;1;0;-34,2273101399178;-70,963435272687
10347081;-1;1;0;0;-32,7843516011151;-71,2130790172372
10348372;0;1;0;0;-34,3561427522794;-70,9661166383
10348463;9;0;1;0;-27,3628496630757;-70,3146671736303
10348512;1;1;0;0;-35,4377046270337;-71,6441480381493
10348941;-1;0;1;0;-32,4275672014723;-71,0701107839109
10349123;1;1;0;0;-22,4533782622179;-68,9492245291314
10350453;11;1;1;0;-41,3962569928862;-73,4645824979906
10351078;-1;0;0;0;-40,5589200743077;-73,1542900971217
10351331;9;1;0;1;-22,0931244175217;-70,1974489070793
10351723;4;1;1;0;-41,4805228546143;-72,9734168144552
10351781;1;1;1;0;-29,9873642702246;-71,3350131440837
10351948;9;0;0;0;-36,7374250631779;-72,9900618897042
10352923;5;1;1;0;-20,2363847867565;-70,1387753488093
10353008;-1;1;0;0;-36,7878870407866;-73,0804101641723
10354179;9;1;0;0;-34,587141610198;-71,0011615129383
10354555;7;1;1;0;-29,9992394794631;-71,3311827251237
10354649;-1;0;1;0;-36,8317013813454;-73,1168661279999
10354692;-1;0;1;0;-33,5939587698285;-71,6038691817367
10355574;0;1;1;0;-34,979693916165;-71,2404309970325
10355825;0;0;0;0;-35,7475070113596;-71,5821184530657
10358981;3;0;0;0;-37,4536912706145;-72,3306369676793
10360343;-1;0;1;0;-37,0133704705139;-73,1646281035144
10360386;-1;0;1;0;-34,9749713018218;-71,265302016511
10360387;-1;0;1;0;-34,2772816374911;-70,8557557849786
10361603;9;0;1;1;-38,6459926939433;-73,3157797543241
10362285;0;1;1;0;-30,6101835489291;-71,2058158355268
10362331;0;0;1;0;-37,4830267539429;-72,357139728677
10362560;5;0;1;0;-41,4740750604874;-72,975299624467
10362935;-1;0;0;0;-30,597622254793;-71,2028781141316
10363119;3;0;0;0;-29,9629350438183;-71,2453402233602
10363387;9;1;0;0;-41,4788085142628;-72,996352941535
10363603;9;0;1;0;-35,4254436354938;-71,6658365528624
10367273;-1;1;0;0;-34,9684550375131;-71,2190030965008
10367577;1;0;1;0;-40,3313337937694;-72,9482137762085
10367982;1;0;0;0;-22,4594047014611;-68,9436902743167
10368008;-1;0;1;0;-36,6155791625874;-72,072630869515
10368129;0;1;1;0;-38,8091969882619;-72,8960585196951
10368680;9;0;1;0;-36,1487200529149;-71,8327573337737
10369659;0;1;0;0;-36,8955921197603;-73,1390916804169
10370127;-1;1;0;0;-34,926765751811;-71,3219983654007
10370429;-1;1;1;0;-34,4029735943345;-70,8662112864436
10373187;2;1;1;0;-30,598496360102;-71,1855824657768
10373215;-1;0;1;0;-34,1722111498416;-70,7567583264833
10373216;-1;0;0;0;-27,3531148270714;-70,3175112798083
10373689;-1;1;1;0;-37,8010039298811;-73,3930189715935
10373715;-1;0;0;0;-29,927465016861;-71,2057867582944
10373891;2;0;1;0;-20,2760814287022;-70,1083180014594
10374483;-1;0;0;0;-38,4141113098743;-72,7813034631228
10375440;-1;0;1;0;-30,5935794738563;-71,1903231619108
10376641;9;1;0;0;-41,4689216963698;-72,9408666970221
10376871;0;0;1;0;-29,8803286713347;-71,238489396579
10377806;-1;1;1;0;-30,6042880008672;-71,198007975423
10380431;1;1;0;0;-41,4715154233559;-72,9370073929509
10380529;-1;1;1;0;-36,1335383503629;-71,8409975175794
10380615;-1;1;0;0;-34,5903417420291;-70,998667189535
10380688;6;0;1;0;-29,9600416947611;-71,2571749321142
10381296;-1;0;0;0;-35,4325186811609;-71,660994103728
10382736;-1;0;1;0;-37,4658972133765;-72,3029013942403
10383128;0;1;1;0;-34,5940309439735;-71,0048406454045
10383350;-1;0;0;0;-20,2209401555841;-70,1442835009757
10383559;3;0;1;0;-20,2760385716502;-70,1008995261584
10383701;11;1;1;0;-34,1893025441911;-70,7347452294648
10383831;1;1;0;0;-29,9689352897844;-71,3409331645902
10384638;10;1;0;0;-20,2196182680594;-70,1435092424982
10386210;-1;0;1;0;-37,8045707971982;-73,3926324508365
10388118;-1;1;0;0;-28,5885099577591;-70,7613129411866
10388242;0;0;1;0;-36,7913916338258;-73,1089448047426
10389071;8;1;1;0;-41,4556408687692;-73,000314964461
10389482;9;1;0;0;-32,843355831239;-70,9639728456374
10390728;-1;1;1;0;-31,3906037374558;-71,3844110248512
10391338;9;1;1;0;-37,6248401114787;-73,4115315464227
10392151;-1;0;1;0;-38,7331813921839;-72,5513312061667
10393469;3;0;1;0;-34,1296462972132;-70,7357752039989
10393773;-1;1;0;0;-38,7182079952636;-72,5644954628437
10393774;-1;0;0;0;-23,5984250348083;-70,3791856985806
10393959;7;1;1;1;-34,2765534041095;-70,8144680628035
10394063;-1;0;0;0;-27,3851368792057;-70,3084192615732
10394486;-1;0;1;0;-32,8894319653575;-71,2569834476142
10394823;0;1;1;0;-43,1434199526915;-73,7040753871433
10395303;-1;1;0;0;-36,8836891590015;-72,0943535957649
10395411;-1;1;1;0;-37,4823530114658;-72,3328038825806
10395432;8;0;0;0;-34,1715533782791;-70,6907179826744
10397054;-1;0;0;0;-36,6167272841597;-72,9434919413872
10397074;9;0;1;0;-37,0875439729837;-73,1519022693941
10397721;0;1;0;0;-35,4435594807085;-71,7027825007173
10398494;10;1;1;0;-34,1561227785335;-70,7201353820586
10401235;9;0;0;0;-20,2180141472871;-70,1363229758411
10401480;-1;0;1;0;-35,3343148515989;-72,4163807148735
10402389;9;0;1;0;-18,4522650117966;-70,2827017251468
10402482;-1;1;0;0;-30,6091755808369;-71,1996693242059
10403115;9;1;0;1;-27,3726325930249;-70,3104732447428
10403726;2;0;1;0;-41,4635704205831;-72,9181372512134
10403855;9;1;0;0;-27,3760965828093;-70,325078253221
10404310;0;0;0;0;-33,021450860522;-71,5196801279633
10404470;7;0;1;0;-38,2304555921589;-72,329035019331
10404993;0;0;1;0;-35,332312729233;-72,4234615809711
10405756;-1;1;1;0;-23,1056720480343;-70,445548399405
10406392;9;1;1;1;-35,411553212744;-71,6354196696571
10406751;0;0;1;0;-35,9890205618542;-72,3140385191348
10407147;-1;0;1;0;-33,0558385390195;-71,6388452329571
10407171;8;1;1;0;-34,1700093957783;-70,7413883255059
10407443;0;0;0;0;-36,8277616961265;-73,059285807925
10407731;4;0;1;0;-42,4723370114413;-73,7761819510462
10407940;5;1;1;0;-42,623187682634;-73,7808694247759
10408469;-1;0;0;0;-23,5703297003862;-70,3744981742549
10409639;9;0;0;0;-36,6943471972693;-73,1135174473079
10410752;-1;0;1;0;-37,8121598531888;-72,7002976986669
10410932;3;0;1;0;-20,2622521620259;-70,1026370375117
10411166;-1;1;0;0;-39,7939152255772;-73,2029344170062
10411180;1;1;1;0;-29,951514848166;-71,2938232780101
10411534;-1;1;1;0;-32,8037453825049;-70,5736984397142
10411578;-1;0;0;0;-45,4025025543002;-72,6956308274441
10411579;-1;0;1;0;-35,8453262493385;-71,6139739381581
10411646;9;0;1;0;-38,7836440988985;-73,3987801242671
10411837;-1;1;1;0;-29,8667077479187;-71,2366440251064
10412535;4;1;0;0;-20,2508961041324;-70,1314785109521
10413015;5;1;0;0;-20,273758256534;-70,1088543396267
10413172;-1;0;0;0;-32,8507010254501;-70,5948932100097
10413520;1;0;1;0;-37,4399792062362;-72,324907463978
10414779;9;1;1;0;-32,7814345410153;-70,9424541678103
10415246;0;0;1;0;-20,2478417599739;-70,1015988204124
10415824;0;0;0;0;-33,5835620994038;-71,610202804605
10416087;7;1;1;0;-32,9830622515818;-71,5505025497576
10416622;-1;0;1;0;-28,578416099175;-70,7514718692503
10417152;1;1;0;0;-22,4570660716773;-68,9443255129509
10417909;0;0;0;0;-37,4683416100409;-72,3538935368443
10418045;9;0;0;0;-23,5961455929749;-70,380181345029
10418156;-1;0;1;0;-37,3278100121516;-71,6722232889151
10418483;7;0;1;0;-41,2478464897279;-73,0432602483399
10419217;-1;0;0;0;-38,7550067330891;-72,6495254988335
10419994;-1;0;0;0;-30,584668060633;-71,1967095283736
10420416;1;0;1;0;-29,8866908458119;-71,2469169123832
10421012;3;0;0;0;-29,9231546701262;-71,202756487031
10421578;9;1;0;0;-41,4611956478814;-72,9073005043794
10422620;7;1;1;0;-35,846086983432;-71,599578888885
10422741;3;0;1;0;-34,7293171376714;-71,6468349864748
10423406;7;0;1;0;-29,8802833609139;-71,2272807862735
10423445;3;0;1;0;-29,9034679441158;-71,2521819319638
10423503;-1;1;1;0;-23,6398709674726;-70,3974011416848
10427121;0;0;0;0;-32,970257816335;-71,5273905623054
10427483;0;0;0;0;-33,5914336597517;-71,6044777900981
10428122;1;0;1;0;-35,4106595902703;-71,6421018946242
10429153;0;0;1;0;-42,4723932815963;-73,7803881963927
10429180;9;0;1;0;-33,0278558950706;-71,6374565273359
10430536;-1;1;1;0;-23,6065973904283;-70,3808923752481
10430705;-1;0;1;0;-40,5749532990829;-73,1181315991998
10431089;10;1;1;0;-34,1526356741113;-70,751306163909
10431515;-1;1;1;0;-36,60653189391;-72,9508032535178
10432025;1;0;0;0;-37,7163678419797;-72,2376872775823
10432517;-1;0;1;0;-29,870777982096;-71,2270944153906
10432613;2;0;1;0;-29,9280289086008;-71,2069123435181
10432618;9;1;1;0;-39,8201253195592;-73,2461173967753
10433617;12;0;1;0;-20,3389177204615;-69,6564759080842
10435504;0;0;1;0;-37,0151341381266;-73,1548162335386
10435816;1;0;0;0;-23,6303286690506;-70,3955985283824
10437617;9;1;1;0;-37,7987479046819;-73,399101299403
10437828;7;0;1;0;-38,7396899870999;-72,9396904665692
10438102;-1;0;1;0;-33,6229860993873;-71,6051577818182
10439019;11;1;0;0;-41,4642649577277;-72,9372806285383
10439134;4;1;0;0;-34,6332657262402;-71,3605113036841
10439304;9;0;1;0;-29,9632714343676;-71,2454884186191
10439867;6;1;1;0;-34,5844763839384;-70,9910464907671
10440738;1;0;1;0;-41,1318859726054;-73,0561680451403
10440748;5;0;1;0;-41,7683656010688;-73,1301525934706
10440920;9;0;1;0;-34,4096853216553;-70,846851098898
10441121;-1;0;1;0;-41,480924365901;-72,9910199836153
10442361;1;0;1;0;-29,9154725256772;-71,2273613042634
10442450;9;0;1;0;-29,8799721048188;-71,2734401616951
10442515;11;1;0;0;-30,6049634926332;-71,1963006534788
10442792;0;1;0;0;-38,7268562548312;-72,6053534645863
10443420;2;0;1;0;-34,2891014395865;-70,8161452894218
10443940;1;0;0;0;-42,4735648795378;-73,7746685326402
10444734;9;0;0;1;-34,8368403007776;-71,1063204786469
10444890;9;0;0;0;-27,3604777639245;-70,3129876513339
10445276;0;1;0;0;-38,7634119237409;-72,7629763271283
10445281;-1;1;1;0;-28,5807995167604;-70,7483594703844
