mrun;rbd_admitido_geo_con_error;cod_curso_admitido_geo_con_error
7222246;20376;231000000133
7222318;1549;111000000132
7224599;22236;111000000133
7224637;1013;131000000133
7224861; ; 
7225203;8444;511000000133
7225616;16608;131000000133
7227026;12757;501000000131
7227203;12747;131000000133
7227348;411;401000000131
7227466;14675;401000000132
7227738;11147;111000000132
7227774;16906;111000000132
7227795;5434;501000000131
7229033;218;131000000133
7229221; ; 
7229481;14232;131000000131
7230233;16446;131000000133
7230825;4185;401000000133
7231454;6918;401000000133
7232494;22339;401000000131
7232658;3063;501000000133
7232864;4999;401000000133
7233039;7329;231000000133
7233393; ; 
7234260;2299;401000000131
7234513;11144;501000000132
7235977;6163;131000000131
7236087;543;311000000133
7236255;14913;111000000131
7237589;4259;401000000132
7237879;3037;401000000133
7239176;324;401000000133
7240535;11405;401000000133
7241123;1967;501000000132
7243307;13606;131000000133
7246241;2301;611000000131
7247652;527;401000000131
7247778;11408;401000000133
7248137;4536;131000000111
7249382;7722;211000000133
7250366;3251;501000000133
7252341;22419;501000000133
7252400;6964;111000000133
7253376;7349;401000000133
7253650;715;501000000133
7254627;701;131000000133
7255251;5634;501000000133
7256710;5611;111000000133
7257843;1524;401000000131
7259119;1619;501000000131
7259666;12185;501000000133
7260037;1582;111000000132
7261734;12691;401000000132
7264531;31087;131000000133
7264709;7326;131000000133
7265631;4897;131000000133
7266653;721;401000000132
7266752;15501;211000000132
7266945;12749;131000000133
7267337;16676;501000000133
7267843;522;111000000113
7268090;227;111000000132
7269737;15759;361064001133
7269833;134;111000000131
7270188;982;401000000133
7271128;13138;711000000132
7271188;2955;401000000133
7271280;1819;401000000131
7271627;1199;131000000133
7273774;1445;131000000133
7275066;4708;131000000133
7275619;15811;511000000131
7275690;7341;211000000133
7275823;22050;131000000133
7278145;4665;501000000131
7278579;14365;111000000132
7279153;7706;811000000133
7279757;4554;131000000133
7280572;1517;111000000133
7284125;5315;501000000332
7284365;14671;711000000133
7286062; ; 
7286547;24302;401000000131
7286612;2524;611000000133
7287099;22021;131000000133
7287151;7628;231000000113
7288554;1555;111000000131
7288695;16468;401000000133
7289002;2412;501000000133
7289614;7130;401000000133
7289783;12634;511000000133
7290333;12547;111000000131
7291258;303;401000000132
7292294;22146;511000000131
7292324;22565;111000000131
7292857;13426;231000000133
7292991;7958;401000000131
7293797;20121;401000000131
7294643;22480;401000000133
7294644;403;401000000132
7295107;3258;111000000133
7295263;11704;111000000133
7295424;1213;131000000133
7297168;16443;131000000132
7297792;14718;401000000132
7298068;6930;111000000133
7298630; ; 
7298725; ; 
7298957;22419;401000000133
7299001;22196;501000000133
7299588;2749;401000000133
7299837;646;501000000132
7300339;1537;401000000111
7300616;13626;211000000133
7300981;527;211000000133
7301281;2083;711000000131
7301492;1437;111000000113
7301746;312;111000000133
7301802;2134;131000000133
7303130;1194;131000000133
7303144;827;511000000133
7303326;7626;231000000133
7303502;7403;501000000131
7304579;12590;211000000132
7304737; ; 
7304772;1678;501000000131
7304788;18147;111000000132
7305155;3010;111000000131
7307383;40295;811000000133
7307572;438;131000000133
7307632;22255;401000000131
7307944;11147;111000000132
7308032;1533;401000000121
7308049;232;111000000133
7308068;2104;451058033133
7309590;450;111000000133
7309755;2506;611000000133
7310740;2018;401000000133
7311128;22707;131000000133
7311286;4536;131000000111
7311666;31219;611000000233
7312738;562;111000000133
7314546;301;401000000132
7315135;5703;131000000133
7315950;2329;811000000133
7316043;8433;501000000132
7316785;721;211000000133
7317556;3653;401000000131
7318081;301;401000000132
7318082;2460;401000000131
7318148;7626;131000000133
7319524;12605;331000000133
7320859;7340;401000000133
7321532;12693;711000000133
7321838;13463;411000000133
7322306;4726;401000000131
7323134;8202;711000000133
7323930;14213;401000000131
7324750;2514;711000000123
7324940;3016;131000000133
7325346;20186;401000000132
7325602;15746;401000000131
7325693;40073;401000000133
7326080;1698;111000000133
7327066;1307;501000000131
7327504;6764;711000000133
7327761;1316;131000000133
7327780;615;401000000133
7328073;13633;401000000132
7328769;13427;211000000131
7328835;2210;401000000131
7329147;14805;111000000133
7329526;1583;111000000132
7329529;16410;131000000131
7329670;8002;431000000133
7330426;12944;111000000131
7330623;802;131000000133
7331278;3671;401000000133
7332151;2793;131000000131
7332208;4842;401000000131
7332437;5680;501000000132
7332464;40064;501000000131
7332646;1969;131000000133
7333300; ; 
7334348;8147;411000000133
7334556;2461;111000000133
7335333;22608;401000000132
7335466;4575;401000000133
7335771;4269;401000000131
7336777;704;431000000133
7337238;326;111000000133
7337687;22553;131000000133
7337819;1211;401000000133
7338235;8454;401000000222
7338812;14760;711000000133
7339948;22674;131000000133
7340068;12749;501000000133
7340925;12868;501000000131
7341398;14452;401000000132
7341693;4711;401000000131
7342098;15594;211000000131
7342738;22544;131000000133
7342745;4982;711000000131
7343902;2146;401000000131
7344205;22419;401000000133
7344221;646;311000000133
7344838;2416;401000000131
7345092;22339;501000000131
7345659;517;811000000133
7345850;1013;461064008133
7345901;7092;401000000133
7346402;7102;131000000133
7346653;13156;111000000133
7347085;1555;401000000131
7347086;15646;401000000131
7348120;2329;711000000133
7348488;2134;131000000133
7349200;522;511000000113
7349216;6983;401000000133
7349612;1121;131000000133
7349957;2740;401000000131
7349972;1049;111000000133
7351902;657;411000000133
7351976;5226;501000000133
7352135;13621;431000000133
7352775;4989;401000000133
7352865;11420;111000000132
7352972;4975;131000000131
7353156;708;111000000133
7353271;2066;401000000133
7353358;1397;111000000123
7354996;3716;401000000131
7355170;1466;401000000131
7355584;22461;131000000133
7356142;2422;131000000133
7356961;285;501000000131
7357305;24231;711000000133
7357424;254;111000000113
7358772;293;501000000132
7358978;12594;111000000133
7359179;3106;501000000133
7359269;2553;501000000132
7359357;40422;401000000131
7360094;4269;131000000131
7360366;3068;501000000131
7361048;1756;111000000131
7361851;5220;401000000131
7364323;14783;501000000133
7364469;40208;111000000133
7365131;3258;401000000132
7366253;448;131000000133
7366490;13463;711000000133
7367127;4609;401000000133
7367128;15588;401000000131
7367167;7641;501000000131
7367338;15750;131000000133
7367726;1362;131000000133
7368193;2457;401000000132
7368528;2052;501000000131
7369040;7634;511000000133
7370272;16461;401000000231
7370513;112;501000000131
7371022;7459;401000000131
7371771;12711;401000000131
7372503;7015;131000000133
7373082;2415;411000000131
7373227;8012;111000000133
7373871;20139;131000000133
7373962;7956;131000000133
7374232;1292;401000000232
7374391;4724;401000000112
7374706;737;501000000133
7375907;13341;341041005133
7376066;4988;401000000132
7376381;15750;511000000133
7378319;13621;111000000133
7378431;17733;401000000132
7379539;4706;131000000131
7379684;8421;501000000133
7379868;8442;131000000233
7379986;14778;111000000131
7380744;1969;131000000133
7382146;2959;111000000133
7382325;8483;411000000133
7382842;5654;501000000132
7382937;2146;401000000131
7383608;111;111000000133
7384129;3168;501000000131
7384535;13633;401000000132
7384749;13637;311000000133
7385295;2955;401000000133
7386237;22419;111000000133
7386257;1672;131000000133
7386322;2715;111000000133
7386346;20260;111000000133
7387323;1436;131000000133
7387592;548;401000000133
7388795;516;131000000133
7390202;3480;401000000131
7390646;13426;331000000133
7390919;12602;211000000133
7391080;13388;401000000132
7391483;4174;111000000133
7393018; ; 
7393162;15502;211000000131
7393210;2249;711000000133
7393444;297;501000000131
7393906;13121;401000000131
7394483;1197;501000000133
7394951;15643;131000000131
7395715;3313;131000000133
7395758;2654;501000000131
7396651;1416;401000000133
7396775;4831;401000000131
7398287;5128;401000000112
7399024;2247;111000000133
7399228;8438;111000000133
7399325;11139;361064001133
7400341;3551;401000000133
7400929;5109;131000000133
7401459;15855;501000000131
7401580;4593;401000000133
7402084;4952;401000000131
7402569;15501;811000000133
7402873;7625;131000000133
7402920;8436;811000000133
7403379;4562;131000000131
7404063;310;501000000131
7404669;410;401000000131
7404845;4172;401000000112
7405111;40253;311000000131
7405117;7470;171072007133
7405215;1714;401000000133
7406046;227;111000000132
7406649;4331;711000000133
7406917;10892;111000000132
7407386;6205;501000000133
7408122;22692;501000000132
7408222;2514;811000000123
7408493;2184;111000000132
7408577; ; 
7409133;18012;711000000133
7410687;22339;401000000131
7411026;16676;401000000133
7411342;22418;401000000132
7411639;11414;401000000133
7412412;123;501000000131
7412424;2553;411000000133
7412493;8442;131000000233
7412915;530;361061003133
7413556;1985;111000000133
7413637;7684;111000000133
7413742;4988;401000000131
7415182;3398;111000000133
7416114;1326;401000000131
7416838;4576;111000000133
7416955; ; 
7417425;22322;331000000133
7417650;1385;111000000133
7418205; ; 
7418983;8392;401000000133
7419134;5597;711000000133
7419323;40285;511000000131
7420634;6773;401000000133
7422393;2741;111000000123
7422394;8444;501000000132
7423038;2074;401000000133
7423766;144;231000000131
7424116; ; 
7425156;22564;371072007133
7425378;8415;401000000133
7425911;22532;111000000133
7425912;2650;111000000133
7426263;22397;131000000131
7426685;20173;711000000133
7426710;7633;401000000131
7427887;15775;131000000113
7430870;4925;131000000133
7430888;2978;401000000133
7430908;13560;311000000133
7432422; ; 
7433003;523;111000000133
7433665;2329;331000000133
7434834;4160;131000000133
7434856;707;401000000111
7434954;17679;711000000133
7436126;4141;711000000133
7436893;11265;131000000133
7437618;4592;401000000133
7437980;7705;341041005113
7438581;578;231000000133
7439501;6588;501000000133
7439771;2134;131000000133
7440009;947;401000000131
7440452; ; 
7441457;6115;711000000133
7442099;2120;501000000132
7442340;1204;401000000133
7442418;2800;401000000133
7442466;2017;401000000133
7442659;12935;711000000133
7443055;14917;111000000132
7443056;16467;111000000131
7443924;16446;111000000133
7444638;1354;131000000133
7444679;534;111000000133
7445307;1450;401000000132
7445669;15779;111000000131
7448143;2486;131000000133
7448628;125;311000000133
7448636;3163;131000000133
7449851;4987;401000000133
7450767;5717;111000000132
7451846;40371;231000000133
7451905;722;501000000133
7452208;14626;401000000131
7453090;16443;131000000132
7453314;322;401000000132
7454127;1445;111000000133
7454728;12602;351058034133
7454788;2064;131000000133
7455369;3672;401000000133
7456229;1250;401000000131
7456282;12935;711000000133
7456495;2319;501000000131
7456566;535;331000000133
7457175;5631;401000000131
7457334;22743;711000000233
7457991;721;401000000132
7458298;3292;401000000132
7458537; ; 
7459424;4270;111000000133
7460064;3977;111000000233
7460224;1302;401000000131
7461602;19974;131000000133
7462167;2458;401000000132
7462193;4824;131000000133
7462399;4975;131000000131
7464163;40006;511000000133
7465329;620;311000000133
7465399;20226;401000000131
7465453; ; 
7465775;2745;401000000131
7465990;7942;401000000132
7467520;4593;501000000133
7467739;40329;111000000133
7468099;14783;501000000133
7468236;2041;131000000113
7470230;12610;131000000133
7470529;1742;111000000132
7471735;1342;401000000131
7473196;40298;401000000132
7474097;8439;401000000132
7475328;2162;401000000132
7475429;5049;711000000133
7476855;7826;211000000133
7476878;7648;401000000131
7478042;2055;501000000131
7478157;1503;131000000133
7478198;286;131000000133
7478547;1514;401000000131
7479117;40025;131000000133
7480529;11704;111000000133
7480720;13562;401000000133
7480751;2457;501000000131
7481077;22496;131000000133
7482929;4709;131000000133
7484984;294;111000000133
7485059;1621;111000000132
7485291;2065;501000000133
7485860;22707;401000000131
7486130;4533;131000000111
7486760;2865;171072007133
7486950;4569;501000000133
7487175;116;401000000131
7487463;8437;501000000133
7488101;2140;401000000132
7488718;2167;231000000133
7488720;419;401000000133
7488987;12683;211000000132
7489690;1444;111000000133
7490516;5580;111000000133
7490618;3621;401000000132
7491557;22397;131000000131
7492238;521;131000000133
7492952;646;231000000133
7494369;13;501000000133
7494500;14215;131000000133
7496192;1340;111000000133
7496619;122;401000000133
7496651;2956;501000000133
7496705;1318;401000000131
7496947; ; 
7497323;2530;131000000133
7498046;22236;401000000132
7498082;2222;431000000133
7498094;3442;501000000133
7499118;2414;401000000133
7500544;22496;401000000133
7501414;13632;411000000133
7502780;13463;411000000133
7503029;4999;501000000133
7503449;40343;231000000133
7503846; ; 
7503934;971;111000000113
7504751;1881;131000000133
7504849;22140;151052009133
7504908;5049;401000000133
7505574;5575;111000000131
7506133;1520;711000000133
7506420;15643;131000000131
7507143;3976;131000000133
7507754;6501;501000000131
7508421;6708;711000000133
7509401;6841;401000000133
7510333;4722;711000000133
7510638;13633;231000000133
7511046;2347;501000000131
7511363;2178;111000000132
7512106;403;501000000131
7513402;8348;401000000133
7513487;22516;131000000133
7515441;303;401000000132
7516324;2286;401000000132
7516595;11220;111000000132
7516666;7648;401000000131
7516711;4650;401000000133
7517571;8346;401000000133
7517773;4953;501000000131
7517802;4454;501000000133
7518065;13582;131000000133
7518259;13344;811000000133
7519232;1167;131000000133
7520068;1860;131000000131
7520778;7628;131000000113
7521098;2379;501000000131
7521216;566;501000000131
7521653;1886;131000000133
7521902;16950;211000000133
7521921;924;401000000133
7522212;1699;401000000133
7523084;2014;501000000133
7523242;4195;501000000133
7524192;18218;131000000133
7524834;8438;111000000133
7525524;1917;501000000132
7526110;317;501000000132
7527825;1350;501000000133
7528433;22565;401000000133
7528821;3711;501000000111
7529915;15501;501000000132
7530651;7343;111000000131
7531028;5597;131000000133
7531336;2983;401000000131
7532469;4982;131000000132
7532475;2114;411000000113
7533126;1366;131000000133
7533445;4562;131000000131
7533751;22397;131000000131
7534375;15755;111000000132
7534441;2249;511000000133
7535315;4811;501000000131
7535509;40422;131000000133
7536315;539;401000000133
7536557;15779;501000000131
7537017;40298;211000000132
7537328;19;401000000133
7537562;12872;711000000131
7537828;12058;711000000133
7538209;562;111000000133
7538280;430;711000000113
7538942;517;711000000133
7539839;4641;501000000131
7540333;4829;131000000133
7541164;22397;131000000131
7541238;12610;131000000133
7541388;16945;401000000133
7541433;16676;401000000133
7541963;40177;211000000131
7542305;22504;131000000133
7542612;40424;111000000133
7543002;10970;711000000131
7543108;523;501000000133
7543568;40251;401000000332
7543811;13420;401000000132
7544516;967;131000000133
7544774;13553;131000000133
7545113;112;501000000131
7545822;2249;401000000131
7546325;2074;401000000133
7546927;5921;131000000133
7547067;7626;131000000133
7547136;461;401000000133
7547657;1899;111000000133
7547872;40295;131000000133
7549673;11405;401000000133
7550248;224;111000000133
7550656;2525;411000000133
7550945;4984;131000000133
7553631;17874;111000000133
7554076;8206;311000000133
7554390;535;811000000133
7554685;7699;711000000133
7554863;7696;401000000132
7554897;4593;501000000133
7555777;11265;131000000133
7556623;2387;401000000131
7556757;14387;131000000233
7557516;5652;401000000111
7557653;16923;401000000132
7557805;1521;131000000113
7558178;15775;131000000113
7558261;40319;131000000133
7558473;2736;111000000132
7558489;3957;501000000131
7559040;15643;431000000131
7559300;4807;401000000131
7559317;13561;231000000133
7559339;5471;401000000133
7559340;198;401000000133
7559624;5050;111000000133
7559804;1213;131000000133
7560140;254;111000000113
7560579;40288;401000000133
7560952;2583;131000000133
7561426;5227;111000000133
7561723;13104;111000000133
7561747;1555;401000000131
7562670;3442;401000000133
7562964;4990;111000000133
7563035;2041;111000000111
7563457;12501;401000000133
7564960;1211;401000000133
7565001;1350;401000000133
7565288;17895;711000000133
7565440;2456;401000000131
7565844;17793;131000000133
7566684; ; 
7566829;521;711000000133
7566901;13559;611000000133
7566990;2938;131000000133
7567205;2065;711000000133
7567706;1518;711000000133
7568361;13612;401000000132
7568440;12504;361064001131
7569095;18102;401000000131
7569758;2258;511000000133
7570363;618;311000000133
7570517;4700;131000000133
7571604;285;111000000133
7572817;16452;131000000233
7573530;5347;111000000133
7573850;1709;501000000131
7574836;610;451052010131
7575397;12314;711000000133
7575434;2654;711000000131
7575525;20193;131000000133
7576323;20042;401000000132
7576391;721;111000000133
7576675; ; 
7577218;7401;431000000131
7577605;2965;111000000132
7579092;5406;111000000133
7580012;7496;401000000133
7580215;22707;131000000133
7581027;4989;501000000133
7581096;22461;131000000133
7581143;8376;111000000133
7581262;7349;401000000133
7581799;8109;131000000133
7582002;5588;401000000133
7582379;3674;501000000133
7582707;15526;211000000133
7586109;20260;111000000133
7586361;31345;711000000133
7587047;2553;401000000131
7587121;12632;131000000133
7587325;15601;311000000132
7587811;124;351053015133
7589082;438;131000000133
7589859;3478;131000000133
7590403;129;711000000132
7591903;6577;401000000131
7592154;4987;401000000133
7593176;16432;131000000133
7593177;17736;131000000131
7593886;4048;501000000133
7595135;8224;111000000133
7595715;5694;711000000131
7596447;1684;401000000132
7596696;11706;111000000133
7596717;4454;501000000133
7598459;1884;131000000133
7599719;2105;351054018133
7600157;7907;711000000133
7600382;8429;231000000133
7600639;2505;611000000133
7601896;525;111000000133
7601969;618;111000000133
7602124;4781;711000000131
7603084;2288;401000000131
7603836;4707;131000000133
7604017;13474;401000000133
7605745;22413;401000000131
7606040;284;401000000132
7606181;8;131000000131
7607237;13104;401000000133
7607628;254;111000000113
7608156;3673;401000000133
7609112;2612;131000000133
7609310;4617;501000000133
7609334;4644;131000000133
7610077;628;401000000133
7610159;16673;501000000131
7610476;4173;111000000132
7610628;4999;401000000133
7610816;2116;501000000131
7610941;5580;401000000131
7611324;12711;401000000131
7611383;286;131000000133
7611678;802;131000000133
7611859;129;231000000131
7612289;8;401000000131
7612306;2111;131000000133
7612387;19972;131000000133
7612577;22543;341041002133
7612856;17920;501000000131
7614146;15745;131000000133
7614291;52;501000000133
7615744;4448;401000000133
7616771;40399;401000000133
7616981;22688;501000000131
7617849;4948;131000000133
7618593;316;111000000131
7618715;8162;131000000133
7618827;6815;401000000133
7619663;24224;131000000133
7619748;228;111000000133
7620357;22702;211000000133
7620400;4982;131000000132
7621636; ; 
7621749;7636;211000000133
7621853;2462;501000000131
7622499;13463;111000000133
7623271;2153;111000000131
7624362;12830;131000000133
7624547;947;401000000131
7625224;6088;401000000131
7625820;5158;401000000133
7625906;12602;401000000133
7628228;2296;401000000131
7628343;407;501000000131
7630094;11608;131000000133
7630414;4609;401000000133
7630478;2111;131000000133
7631497;227;111000000132
7631610;122;401000000133
7635081;13576;361061003133
7636296;14879;711000000133
7636574;4984;131000000133
7636845;17848;401000000133
7637247;1264;111000000133
7637427;40295;331000000133
7637437;7802;411000000133
7638261;723;111000000133
7638348;13170;111000000131
7639426;11;401000000133
7639647;7391;411000000133
7640145;5959;401000000131
7640146;17854;401000000133
7640166; ; 
7640441;3977;401000000133
7641238;6588;401000000133
7641816;16926;401000000132
7641859;982;401000000133
7644044;1752;501000000133
7644702;4700;131000000133
7645560;22086;131000000133
7646511;7970;411000000133
7646620;16950;501000000133
7646726;4897;131000000133
7647772;458;401000000133
7648305;2416;401000000131
7648995;7643;511000000133
7649072;22096;111000000133
7651069;4658;111000000132
7651096;2081;401000000131
7651109;19974;131000000133
7653659;22270;131000000113
7654572;521;401000000133
7654656;721;401000000131
7654748;1963;401000000131
7654873;4564;711000000131
7655268;280;131000000133
7655312;40395;111000000132
7655649;15593;811000000132
7656902;525;611000000133
7657610;661;511000000133
7659484;7354;401000000131
7659766;8310;711000000133
7660114;2793;131000000131
7660204;2052;111000000131
7660885;1502;131000000133
7661148;13552;111000000133
7662086;22270;131000000113
7664012;126;401000000131
7664364;11139;231000000133
7664392;5344;111000000133
7664586;8;131000000131
7665286;254;111000000113
7665319;8437;401000000133
7665438;15633;331000000133
7665642;12711;401000000131
7666573;2612;131000000133
7669506;1853;401000000133
7669563;690;111000000132
7669729;45;401000000111
7669784;649;231000000133
7671338;4986;401000000133
7671669;4175;501000000133
7671726;1593;111000000131
7675191;13593;111000000133
7675744; ; 
7676294;2308;231000000133
7678129;6691;111000000133
7678808;2178;111000000132
7679056;704;431000000133
7679218;20052;131000000133
7679906;1893;401000000131
7679986;12538;401000000131
7680464;292;111000000133
7680908;16583;131000000133
7681084;13582;351053015133
7681246;7613;711000000133
7681646;15817;611000000131
7681874;14373;501000000132
7682319;12591;811000000133
7682679;12720;401000000131
7682892;2171;811000000133
7683719;22544;131000000133
7684362;2948;711000000131
7684748;5574;131000000133
7685482;6118;711000000133
7685583;7774;401000000133
7686445;16467;131000000131
7686733;5054;401000000131
7686999;2938;131000000133
7687269;5703;401000000132
7687918;3711;501000000111
7688345;8433;401000000132
7688395;17793;131000000133
7688798;2159;711000000132
7689145;20205;401000000131
7689296;2386;111000000133
7689446;2012;131000000131
7689808;1684;401000000132
7690333; ; 
7691098;1549;501000000131
7692148;611;131000000133
7692706;380;401000000131
7693125;6780;501000000133
7693420;2055;401000000132
7693693;3117;401000000133
7694203;40298;611000000133
7695481;2423;411000000133
7695642;5695;401000000131
7696030;4581;111000000133
7696467;2423;401000000132
7697658;647;331000000133
7698421;646;231000000133
7699581;5717;401000000132
7699770;4616;401000000133
7699794;40006;811000000133
7700080;3297;401000000132
7701499;14856;111000000133
7701653;12538;401000000131
7702070;1917;501000000132
7703521;11743;401000000131
7705129;1712;111000000133
7705175;2611;311000000133
7706079;1390;401000000131
7707688;2612;401000000131
7708080;22702;111000000133
7708565;12579;311000000133
7709316;13463;111000000133
7709595;29;711000000133
7709924;5215;131000000133
7710112;7346;401000000132
7711311;3663;111000000133
7712536;2972;111000000133
7712935;574;711000000123
7713081;3252;131000000133
7713391;7696;401000000132
7713409;6253;131000000133
7714503;1139;401000000133
7714630;1709;501000000131
7715245; ; 
7715273;31345;711000000133
7717454;3886;111000000233
7717532;15726;231000000133
7717814;368;401000000132
7717918;16716;711000000133
7720206;126;401000000131
7720295;4725;401000000131
7720377;1536;401000000131
7720421;13612;401000000132
7720839;2319;131000000133
7720917;13474;311000000133
7721108;13445;131000000131
7721396;318;401000000132
7721414;634;111000000133
7721891;4996;401000000133
7722387;7629;131000000133
7722751;20016;401000000133
7725115;3255;401000000133
7725216;7724;211000000133
7725465;5010;501000000131
7725697;2102;231000000113
7725872;11548;211000000133
7726332;2164;401000000131
7727338;4574;131000000113
7727874;3037;401000000133
7728581;5122;111000000133
7728726;1292;501000000232
7729065;1860;111000000132
7729251;22234;431000000133
7729256;1050;401000000133
7729301;12650;131000000133
7730399;4722;401000000131
7730725;10915;501000000132
7730988;665;131000000133
7732406;11157;311000000233
7732723; ; 
7732809;2054;401000000132
7732993;22236;311000000133
7733020;407;401000000132
7733036;7632;501000000131
7734137;7044;131000000133
7734335; ; 
7734530;7372;401000000133
7734562;12726;611000000133
7735543;12944;501000000133
7735544;1557;501000000131
7735820;1664;131000000133
7736828;615;401000000133
7736870;1550;401000000131
7737503;3251;711000000133
7737986;3483;401000000132
7738458;5363;711000000133
7739480;4717;131000000131
7739518;224;111000000133
7740212;1191;401000000133
7740473;40054;501000000131
7740477; ; 
7740893;16444;501000000131
7741384;2379;501000000131
7741856;12539;401000000133
7742496;411;111000000131
7743121;15643;231000000131
7743763;6841;401000000133
7744607;15662;511000000133
7744997;3711;501000000111
7745670;5588;111000000133
7747288;7341;401000000133
7748753;3640;131000000132
7749380;3723;401000000133
7749404;2171;811000000133
7749839;2965;401000000132
7750178;20019;401000000132
7750568;407;401000000132
7751779;2091;111000000133
7751821;1923;111000000132
7753571;448;131000000133
7754204;16444;501000000132
7754510;5085;111000000131
7754571;420;401000000131
7757486;947;401000000131
7757683;3766;111000000133
7758257;4975;131000000131
7758453;298;501000000133
7758519;2126;111000000133
7759558;1587;501000000111
7759636;2105;351054018133
7759693;708;401000000133
7759742;6780;401000000133
7761407;406;401000000131
7762112;6773;401000000133
7762275;22495;401000000133
7762422;22558;401000000133
7762824;3393;501000000131
7764432;97;131000000133
7764681;20173;711000000133
7764797;14308;401000000132
7765023;2160;501000000131
7765441;286;131000000133
7767513;22397;131000000131
7767771;15646;111000000131
7767885;1533;401000000121
7768278;1506;401000000131
7769923;16461;401000000231
7770237;16444;501000000131
7770948;827;501000000133
7772679;22022;131000000133
7772753;40320;711000000133
7773287;712;711000000133
7774826;3480;401000000131
7774852;14526;131000000133
7774935;4561;711000000131
7775031;14213;401000000131
7776483;516;131000000133
7776682;403;401000000132
7776703;8047;311000000133
7776926;11287;231000000133
7777038;714;611000000133
7777783;30006;401000000132
7778469;560;501000000131
7778857;16541;131000000133
7779249;13314;401000000231
7780821; ; 
7781835;12688;711000000131
7782861;15646;361064001133
7783003; ; 
7783004;2412;111000000133
7783086;130;111000000132
7783399;113;211000000133
7785341;3479;131000000133
7786411;429;501000000233
7786503;11741;401000000131
7786908;107;331000000133
7787078;5575;401000000132
7787674;1889;501000000133
7787967;52;501000000133
7788476;634;111000000133
7788614;521;231000000133
7789355;6953;501000000133
7790415;525;511000000133
7791056;6833;401000000131
7791091;20265;501000000132
7791755;11687;401000000133
7791813;6755;131000000133
7791978;40073;311000000133
7792677;40422;401000000131
7793129;7724;111000000133
7793214;2120;211000000131
7793250;7633;311000000133
7793355;17736;131000000131
7793617;4777;401000000132
7794196;4736;401000000132
7794479;4593;401000000133
7794904;12728;111000000131
7795227;16468;401000000133
7795494;7628;131000000113
7796389;17895;111000000132
7796412;1595;501000000132
7796506;2458;111000000133
7796750;4717;111000000131
7796902;2250;501000000131
7796926;1464;131000000133
7796947;5680;501000000132
7796948;2266;501000000131
7796951;2074;401000000133
7796952; ; 
7797007;7632;811000000133
7798216; ; 
7798237;1464;131000000133
7798258;1695;401000000133
7798433;22355;111000000131
7798832;3056;111000000133
7799690;1684;501000000131
7801445;4722;401000000131
7802158;546;501000000131
7802379;2286;401000000132
7803011;12590;111000000132
7803768;13553;131000000133
7804275;40298;401000000131
7804473;4269;401000000131
7805371;4581;401000000133
7805493;2735;501000000132
7805872;16459;401000000132
7806188;4050;401000000133
7806414;1888;711000000133
7806544;12683;111000000132
7807736;5220;401000000131
7809266;298;501000000133
7809589;2965;401000000132
7809605;14856;131000000133
7810735;5216;131000000133
7810757;4310;401000000133
7810780;45;131000000113
7810883;3173;501000000133
7811242;4404;131000000133
7811555;14210;131000000133
7812513;40043;211000000132
7812555;13590;211000000133
7813121; ; 
7813915;45;131000000113
7814614;4730;501000000131
7815368;13446;411000000113
7815692;1987;131000000132
7815823;646;111000000131
7817339;12944;111000000131
7818025;22626;451058035133
7818048;11155;131000000133
7819050;2330;501000000132
7819693;12590;211000000131
7819772;15601;411000000132
7820139;2997;111000000132
7820140;228;111000000133
7821174;2979;401000000133
7821314;3739;171072007133
7821394;12944;111000000131
7821453;11420;501000000132
7821599;2179;211000000132
7821957; ; 
7822143;1602;501000000132
7822411;701;231000000133
7822635;2553;111000000131
7823691;2171;401000000131
7823868;17736;111000000131
7823869;13121;111000000133
7824368; ; 
7824429;2259;231000000133
7824519;22418;401000000132
7826034;4658;711000000131
7826229;11;401000000133
7826315;315;501000000131
7826415;289;111000000133
7827308;12667;311000000133
7827364;20193;131000000133
7827440;7391;511000000133
7827676;16492;401000000133
7829660;11261;111000000133
7830901;16583;131000000133
7831248;15757;611000000133
7831592;4564;501000000132
7832052;14820;401000000131
7833172;22496;401000000133
7834838;22480;401000000133
7839336;14299;111000000132
7839504;4536;131000000111
7842988;22480;401000000133
7843279;12720;111000000133
7843543;614;501000000133
7844875;11;401000000133
7847857;5441;401000000133
7848740;14720;131000000133
7851335;12588;111000000132
7851578;22565;111000000131
7852252;13104;401000000133
7852294;12691;401000000132
7853195;2112;711000000121
7853772; ; 
7854686;5128;401000000112
7855266;11147;411000000131
7855740;116;501000000131
7855904;13489;231000000123
7856356;800;211000000131
7857249;1860;711000000131
7857492;1048;131000000133
7857845;3548;401000000133
7858378;3711;131000000113
7858924;2360;401000000131
7859577;8001;231000000133
7859957;7613;211000000133
7860133;3173;111000000133
7860160;14365;401000000132
7860334;8255;131000000133
7860375;14720;131000000133
7860473;613;611000000132
7860617;4626;401000000132
7861216;40208;611000000133
7861233;16444;501000000132
7862840;2355;331000000123
7863273;40208;411000000133
7865865;1516;501000000133
7867212;302;401000000131
7867572;4595;711000000133
7868280;1748;401000000132
7868572;12686;511000000133
7868807;13163;501000000131
7869590;3117;401000000133
7870084;112;711000000131
7870717;16564;401000000132
7871273;15759;131000000133
7871856;1595;501000000132
7872067; ; 
7872299;1708;501000000133
7872303;11240;401000000132
7872385; ; 
7872580;22439;401000000133
7873093;12652;811000000131
