mrun;cod_nivel;rbd_admitido;cod_curso_admitido
6587626;9;14215;131000000133
6588928;1;3802;111000000133
6589185;9;5566;131000000133
6590134;9;11527;131000000133
6590269;1;5652;111000000113
6591160;-1;14387;401000000132
6591824;1;1707;111000000132
6592040;0;1536;501000000131
6592506;10;22672;231000000133
6592742;-1; ; 
6593585;1;228;111000000133
6593781;7;16541;711000000133
6594081;1;5824;111000000133
6594677;7;6086;711000000133
6594918;7;2412;711000000133
6595600;-1;2005;401000000133
6596137;-1;2738;401000000113
6596291;7;406;711000000133
6596502;1;1377;111000000133
6597354;-1;25;401000000133
6597953;0;13475;501000000131
6597958;-1;13341;401000000133
6598628;7;3918;711000000133
6599138;1;4531;111000000132
6599261;0;4616;501000000133
6599395;9;255;131000000133
6600620;7;1362;711000000133
6600753;7;22361;711000000131
6601644;0;4725;501000000131
6601894;9;12610;131000000133
6602364;7;430;711000000113
6602424;0;5697;501000000133
6602604;12;191;431000000133
6602872;1;16468;111000000133
6602895;-1;20186;401000000132
6602946;-1;6542;401000000132
6603079;9;6497;131000000133
6603744;2;126;211000000131
6604936;0;1363;501000000131
6605788;0;1217;501000000132
6606284;4;15832;411000000133
6606522;-1;15646;401000000131
6606611;11;15690;331000000113
6606925;4;22236;411000000133
6607627;1;18;111000000133
6608036;9;2486;131000000133
6608252;1;229;111000000133
6608433;2;7874;211000000133
6611555;-1; ; 
6612886;1;6168;111000000133
6612904;0;12715;501000000133
6613076;-1; ; 
6613095;9;3719;131000000133
6613784;1;12720;111000000133
6613794;9;6584;131000000133
6613821;1;5315;111000000233
6614002;11;968;351052013133
6614022;9;4982;131000000132
6614458;9;40298;131000000133
6614543;1;2458;111000000133
6614766;9;968;131000000133
6614793;-1;16747;401000000133
6615327;2;522;211000000113
6616127;0;617;501000000133
6616752;0;15768;501000000131
6616810;9;22397;131000000131
6617278;1;13593;111000000133
6618172;4;2171;411000000133
6618183;1;12711;111000000131
6618184;1;22339;111000000131
6618368;-1;2258;401000000131
6618630;8;2171;811000000133
6618762;-1;406;401000000131
6619108;-1;2018;401000000133
6619496;1;11674;111000000133
6619930;8;2329;811000000133
6619997;9;2134;131000000133
6620360;1;2761;111000000133
6621102;0;1384;501000000131
6621427;1;5038;111000000133
6621465;2;2112;211000000122
6621478;9;1663;131000000131
6621837;0;4988;501000000131
6621850;1;13104;111000000133
6622831;10;8421;231000000133
6623435;9;5394;131000000133
6623774;0;2415;501000000131
6623842;3;40298;311000000133
6624305;-1;5049;401000000133
6624486;9;24224;131000000133
6624836;9;2551;131000000133
6625673;9;11265;131000000133
6625852;-1;2553;401000000131
6625968;-1;15811;401000000131
6626128;-1;708;401000000133
6626363;9; ; 
6628460;-1;7872;401000000133
6628531;11;516;331000000133
6629123;-1;5224;401000000133
6629219;2;721;211000000133
6629710;1;254;111000000113
6630528;9;3711;131000000113
6631695;0;12944;501000000133
6632426;1;710;111000000133
6632493;0;40073;501000000133
6632696;-1;5292;401000000131
6632906;1;12691;111000000132
6632947;1;4995;111000000133
6632948;1;18126;111000000132
6635487;9;2111;131000000133
6635827;0;374;501000000131
6636256;9; ; 
6637876;10;7628;231000000113
6639227;9;3127;171072007133
6639391;-1;11342;401000000133
6639487;1;131;111000000131
6640326;10;2124;231000000133
6642150;0;297;501000000131
6642368;9;16642;131000000133
6642699;9;448;131000000133
6642934;-1;3796;401000000132
6644544;-1;4737;401000000131
6644833;0;3353;501000000133
6644881;1;1688;111000000132
6645249;0;13463;501000000133
6645278;7;13396;711000000131
6645556;9;2219;131000000133
6645593;1;6817;111000000133
6645757;9;22270;131000000113
6646933;-1;4183;401000000132
6647384;0;2151;501000000131
6647777;2;534;211000000133
6649697;-1; ; 
6650998;1;522;111000000113
6652756;-1;16461;401000000231
6653000;7;2171;711000000133
6653271;9;15720;131000000133
6653657;0;2288;501000000131
6653678;9;11527;131000000133
6653867;1;1328;111000000133
6653868;1;4548;111000000131
6653909;1;22419;111000000133
6654682;0;13637;501000000131
6654842;9;5590;131000000133
6654968;4;7709;411000000113
6655398;2;530;211000000133
6655428;-1;18172;401000000131
6655521;1;12655;111000000133
6655711;2;15767;211000000131
6655877;9;3742;131000000133
6656667;9;7760;131000000133
6657486;1;13610;111000000133
6659854;9;12961;131000000131
6660287;12;108;451052013133
6660298;-1; ; 
6660670;-1;8441;401000000133
6661396;12;13305;431000000131
6662044;-1;114;401000000131
6662481;9;40298;131000000133
6663168;-1;12602;401000000133
6663523;11;110;331000000133
6663559;1;6054;111000000133
6664067;7;7508;711000000133
6664111;9;448;131000000133
6664264;9;22504;131000000133
6664729;1;13504;111000000133
6665289;-1;40042;401000000132
6665696;-1;7390;401000000133
6665770;-1;546;401000000131
6666432;0;1350;501000000133
6667096;7;17735;711000000133
6667201;0;2840;501000000133
6667500;-1;2286;401000000132
6667661;9;15759;131000000133
6668230;7;7403;711000000131
6668848;9;11706;131000000133
6669208;1;18147;111000000132
6669459;1;22229;111000000133
6670425;-1;12691;401000000132
6670959;-1;3573;401000000131
6671216;-1;2147;401000000131
6672524;12;648;431000000133
6672994;-1;18111;401000000131
6673348;1;13463;111000000133
6673746;-1;915;401000000131
6673913;11;12655;351052010133
6674583;9;3327;171072007133
6675225;9;7326;131000000133
6675576;-1; ; 
6676124;-1;13494;401000000131
6677356;1;12634;111000000133
6678239;1;403;111000000131
6678724;-1; ; 
6678774;7;2234;711000000133
6679494;0;22380;501000000133
6679543;9;448;131000000133
6679809;10;11106;231000000131
6680572;-1; ; 
6682197;-1;2379;401000000131
6682934;1;2167;111000000132
6683751;-1;13154;401000000132
6685218;1;7237;111000000133
6685266;7;1170;711000000133
6686510;1;11224;111000000132
6687190;8;7638;811000000133
6687662;-1;548;401000000133
6688370;1;3674;111000000133
6688731;1;40253;111000000131
6689144;9;14913;131000000133
6690153;-1;481;401000000131
6690262;-1;3253;401000000131
6690516;0;3669;501000000133
6690662;7;18147;711000000231
6690894;11;535;331000000133
6691003;9;6253;131000000133
6691398;-1;536;401000000133
6691534;8;15793;811000000133
6691856;7;3252;711000000133
6692746;9;6586;131000000133
6693096;1;522;111000000113
6693167;-1;111;401000000133
6693816;-1;16685;401000000133
6694644;-1;20435;401000000133
6694673;-1;2112;401000000121
6694980;7;1307;711000000133
6695259;1;12602;111000000133
6695404;0;5538;501000000133
6697136;7;12688;711000000131
6697438;-1;1521;401000000111
6697586;7;12655;711000000133
6697754;-1;4579;401000000133
6698059;-1; ; 
6698873;-1;4730;401000000131
6699177;9;7626;131000000133
6699557;9; ; 
6700557;-1;1139;401000000133
6701791;0;562;501000000133
6702244;0;13341;501000000133
6703461;1; ; 
6704036;7;440;711000000133
6704503;1;232;111000000133
6705165;9;20139;131000000133
6705415;1;12840;111000000131
6705914;1;1692;111000000133
6705945;1; ; 
6707105;-1;11;401000000133
6707674;9;4160;131000000133
6707999;-1;3481;401000000133
6708503;8;15501;811000000133
6708582;10;516;231000000133
6710558;7;4266;711000000131
6711072;-1;40422;401000000131
6711301;1;6441;111000000131
6712354;1;1692;111000000133
6713127;1;40171;111000000132
6713558;1;1677;111000000112
6713808;1;24226;111000000133
6713969;2;534;211000000133
6715360;11;2442;361064001113
6715517;1;11540;111000000133
6715638;10;13576;231000000133
6715700;-1;1318;401000000131
6717411;10;2164;231000000133
6717528;-1;16459;401000000132
6718153;8;11687;811000000133
6718697;1;4636;111000000131
6718767;-1;7682;401000000133
6718768;-1;4987;401000000133
6718783;1;1553;111000000131
6719265;-1;40288;401000000133
6719549;9;4897;131000000133
6720362;4;31221;411000000133
6721631;-1;125;401000000133
6722180;5;540;511000000133
6722284;9;15643;131000000131
6722606;4;2553;411000000133
6724965;11;2111;361061003133
6724989;9;22553;131000000133
6725012;-1;2310;401000000132
6725136;-1;3107;401000000133
6726630;10;2123;231000000133
6726812;9;5574;131000000133
6726832;-1;113;401000000133
6727236;-1;22493;401000000131
6727704;0;8436;501000000133
6728116;-1; ; 
6731197;1; ; 
6731374;9;2153;131000000131
6732110;1;12655;111000000133
6732220;1;1350;111000000133
6732681;9; ; 
6733124;2;646;211000000132
6733289;0;1720;501000000133
6733873;7;17750;711000000123
6734435;0;22155;501000000131
6734910;-1;5152;401000000133
6735206;5;615;511000000133
6735232;-1;7722;401000000131
6735817;1;13463;111000000133
6737142;8;2584;811000000133
6737411;-1;1528;401000000133
6738161;-1;1534;401000000131
6738752;9;1504;131000000131
6739351;-1;4171;401000000132
6739664;6;11553;611000000133
6740350;4;2124;411000000133
6742643;0;17737;501000000131
6743018;1;4736;111000000132
6743488;1;3294;111000000132
6743571;7;7343;711000000133
6744384;9;12749;131000000133
6744760;9;12630;131000000133
6745958;9;5122;131000000133
6747775;-1;1466;401000000131
6748672;6;2121;611000000111
6750094;7;22516;711000000133
6750550;1;40256;111000000131
6750631;9;1490;131000000133
6751171;0;13341;501000000133
6751172;0;5580;501000000133
6751620;-1;4140;401000000333
6752253;1;232;111000000133
6752457;9;4555;131000000121
6754290;-1;419;401000000133
6755589;9;14913;131000000133
6756564;3;522;311000000113
6759120;-1;13559;401000000133
6760610;9;1674;131000000133
6760655;1;4205;111000000133
6762013;9;441;131000000133
6763668;9;5566;131000000133
6763928;1;1474;111000000133
6764284;1;14533;111000000131
6764709;2;22702;211000000133
6764951;1;227;111000000132
6765512;-1;1528;401000000133
6766047;-1;14788;401000000132
6766895;7;14605;711000000133
6766921;2;12655;211000000133
6767709;-1;540;401000000133
6767731;7;3872;711000000133
6767901;0;3462;501000000131
6768268;0;14201;501000000132
6768755;4;15731;411000000133
6769710;9;11155;131000000133
6770211;5;15750;511000000133
6770990;-1; ; 
6771631;9; ; 
6772060;6;40253;611000000131
6772240;-1;1352;401000000133
6772356;0;737;501000000133
6774864;0;14675;501000000131
6775117;0;13475;501000000131
6775488;1;2247;111000000133
6775565;1;14288;111000000133
6776018;-1;14622;401000000131
6777702;9;17772;131000000133
6777977;-1;15746;401000000131
6778062;-1;540;401000000133
6778713;-1;2286;401000000131
6779733;-1; ; 
6780398;1;725;111000000133
6781476;9;15646;131000000133
6781484;7;5879;711000000133
6782205;9;1663;131000000131
6782335;-1;562;401000000133
6782686;6;40296;611000000133
6783482;-1;2084;401000000133
6783907;4;7722;411000000133
6784578;9; ; 
6785705;1;7959;111000000133
6788417;3;15643;311000000131
6789207;1;2220;111000000133
6789813;9;20193;131000000133
6789851;9;2551;131000000133
6790869;-1;12594;401000000132
6791144;7;20164;711000000133
6791600;9; ; 
6791623;-1;22195;401000000131
6792672;11;2153;331000000131
6792899;-1;1516;401000000133
6792902;-1;13606;401000000131
6794307;9;218;131000000133
6797670;9;16604;131000000133
6797976;1;1699;111000000133
6797985;8;13376;811000000133
6798275;5;8441;511000000133
6798903;1;2694;111000000131
6799153;9;14210;131000000133
6799186;2;40025;211000000133
6800087;12;690;431000000133
6800479;-1;2268;401000000131
6800525;0;293;501000000131
6801243;9;15759;131000000133
6802083;2;131;211000000131
6802566;1;2041;111000000111
6804914;9;5567;131000000133
6805225;7;6304;711000000133
6805323;-1;3548;401000000133
6806142;1;1909;111000000132
6806178;-1;527;401000000131
6806219;-1;6762;401000000113
6806564;1;527;111000000133
6807839;-1;458;401000000133
6807905;10;11265;231000000133
6808170;12;2447;431000000133
6808667;-1;1619;401000000132
6808703;-1;534;401000000133
6809010;9;286;131000000133
6812884;1;1506;111000000133
6813001;-1;205;401000000132
6813899;-1; ; 
6814657;-1;15646;401000000131
6815560;-1;31119;401000000132
6815599;-1;4999;401000000133
6815873;1;2084;111000000133
6815937;0;16676;501000000133
6816564;0;4576;501000000133
6816674;1;254;111000000113
6817025;-1;4994;401000000131
6817654;12;22692;431000000133
6819339;9;4760;131000000131
6819704;9;3478;131000000133
6820383;-1; ; 
6820516;7;12842;711000000133
6820742;-1;13590;401000000133
6820774;0;16444;501000000132
6821239;-1;406;401000000131
6821919;-1;546;401000000131
6822582;1;2116;111000000131
6822689;0;22532;501000000131
6824309;0;5597;501000000133
6824579;0;14697;501000000131
6824981;1;3207;111000000133
6825345;9;1864;131000000133
6826420;-1;20042;401000000132
6826672;0;3317;501000000133
6829994;-1;22672;401000000132
6830921;9;22022;131000000133
6831219;9;3313;131000000133
6832947;9;4644;131000000133
6833082;9;3719;131000000133
6833083;9;19974;131000000133
6833467;-1;4584;401000000133
6833551;0;12716;501000000131
6833979;-1;14879;401000000133
6834888;1;1360;111000000133
6835206;5;2506;511000000133
6835515;1;17930;111000000133
6835846;7;1595;711000000133
6836821;1;13552;111000000133
6837343;-1; ; 
6838614;9;218;131000000133
6839052;-1;1553;401000000131
6839092;11;13491;331000000133
6839451;9;16443;131000000131
6840360;1;5998;111000000133
6841102;1;4725;111000000131
6842026;2;525;211000000133
6843700;-1;2462;401000000131
6845188;1;114;111000000133
6845810;0;16491;501000000131
6846159;9;22664;131000000133
6846480;2;972;211000000131
6847270;0;2302;501000000131
6847656;1;525;111000000133
6848972;0;411;501000000133
6849536;-1;15779;401000000131
6850347;1;20122;111000000133
6850762;1;14365;111000000132
6852060;4;7637;411000000133
6852525;-1;3549;401000000133
6852660;-1;14671;401000000132
6852698;0;317;501000000131
6852837;7;1255;711000000133
6852838;7;5611;711000000133
6852857;0;2612;501000000131
6853664;4;7724;411000000133
6854002;6;40295;611000000133
6854189;-1; ; 
6854645;-1;3910;401000000133
6854876;-1;3255;401000000133
6855047;0;4730;501000000131
6855414;9;4160;131000000133
6855882;10;2111;231000000133
6856228;9;13145;131000000133
6856401;9;4760;131000000131
6856675;9;2938;131000000133
6857115;7;17779;711000000133
6857186;1;22014;111000000133
6857275;1;329;111000000133
6857840;1;2958;111000000132
6858197;1;13394;111000000133
6859951;9;40155;131000000133
6860232;-1;12711;401000000131
6861209;1;12602;111000000133
6861474;0;637;501000000133
6861534;9;1121;131000000133
6862101;9;19925;131000000133
6862605;-1;5597;401000000133
6863850;0;3169;501000000132
6864027;1;3731;111000000131
6864071;7;131;711000000131
6864447;6;721;611000000133
6864599;0;13562;501000000133
6865615;9;97;131000000133
6865872;2;40399;211000000133
6866393;-1;16685;401000000133
6866394;-1;2066;401000000133
6867411;6;621;611000000133
6867848;-1;450;401000000133
6868303;1;20173;111000000133
6868326;-1;4737;401000000131
6868357;0;7975;501000000133
6868750;0;3115;501000000131
6872400;9;40343;131000000133
6872673;-1;18014;401000000132
6872806;0;5583;501000000133
6873365;9;516;131000000133
6873672;-1;17698;401000000133
6874063;1;5678;111000000133
6874767;0;14533;501000000131
6874950;9;22626;131000000133
6875750;8;106;811000000133
6875823;9;22397;131000000131
6876079;-1;113;401000000133
6876392;6;2171;611000000133
6876611;9; ; 
6876760;-1;12630;401000000133
6876782;1;52;111000000133
6878884;-1;12691;401000000132
6878992;7;418;711000000231
6882158;6;131;611000000131
6882255;9;2233;131000000131
6882487;-1; ; 
6882522;-1;7633;401000000132
6883343;-1;40025;401000000131
6885403;9;15720;131000000133
6887017;-1;18158;401000000132
6887046;9; ; 
6887064;-1;11177;401000000132
6887455;9;4353;131000000133
6887562;4;7369;411000000133
6888605;-1;22313;401000000131
6889596;0;45;501000000111
6891462;9;6497;131000000133
6891480;10;22702;231000000133
6891858;3;2136;311000000133
6892139;-1;22192;401000000132
6892140;-1;3885;401000000131
6892408;9;6113;131000000133
6892717;9;2938;131000000133
6892902;0;1049;501000000133
6894491;4;129;411000000132
6895005;-1;24206;401000000232
6895023;1;4754;111000000131
6895362;0;22366;501000000133
6896455;-1;11706;401000000132
6896907;6;40073;611000000133
6897206;-1;4531;401000000132
6897954;1;2416;111000000133
6898705;10;12591;231000000133
6900156;0;12944;501000000133
6900688;1;3329;111000000131
6901031;-1;523;401000000133
6901336;0;11746;501000000133
6902001;9;14879;131000000133
6902549;1;523;111000000133
6902695;-1;6018;401000000131
6903013;-1;2055;401000000132
6903595;3;13632;311000000133
6903894;4;2553;411000000133
6904080;-1;4609;401000000133
6904373;0;4177;501000000132
6905555;-1;3017;401000000133
6906092;9;16749;131000000133
6906328;-1;22707;401000000131
6907437;-1;5025;401000000132
6907738;9;5662;131000000132
6907876;-1;4168;401000000122
6907980;9;3252;131000000133
6908311;1;13188;111000000131
6908360;0;3338;501000000131
6908867;0;1292;501000000232
6908927;9;15759;131000000133
6909181;-1;2021;401000000133
6909445;1;14622;111000000132
6909797;-1;2457;401000000132
6910236;0;40073;501000000133
6910256;1;12944;111000000131
6910999;0;5668;501000000131
6911527;1;20265;111000000133
6911620;12;2110;431000000131
6912422;1;646;111000000131
6912752;10;13305;231000000131
6913149;-1;406;401000000131
6913232;-1;4720;401000000133
6913488;1;15757;111000000131
6913698;-1;36;401000000131
6913850;-1;4722;401000000131
6914039;1;11594;111000000133
6914065;0;29;501000000133
6914262;1;40253;111000000131
6914491;-1;7654;401000000133
6915112;-1;4953;401000000132
6915388;0;7706;501000000131
6915583;-1;7266;401000000133
6916630;-1;13475;401000000132
6916927;-1;403;401000000132
6917797;9;12610;131000000133
6917844;9;16461;131000000231
6918282;-1;24302;401000000132
6919627;1;12027;111000000131
6919877;5;707;511000000111
6920407;0;2553;501000000132
6920933;-1;1506;401000000131
6921455;2;2727;211000000133
6921645;-1;3117;401000000133
6921769;1;1968;111000000132
6922030;1;12588;111000000132
6922378;3;534;311000000133
6923090;7;2099;711000000133
6923635;0;16556;501000000131
6923907;7;15594;711000000133
6924313;1;14917;111000000132
6925910;8;578;811000000133
6926335;7;12944;711000000131
6926529;-1;1342;401000000131
6926633;1;3076;111000000133
6926732;6;2457;611000000131
6927459;-1;464;401000000132
6928621;1;709;111000000133
6930930;-1;17736;401000000132
6931443;3;2464;311000000133
6931962;9;30003;131000000133
6932719;2;2626;211000000133
6933156;0;2753;501000000131
6933272;9;4162;131000000233
6933435;-1;13463;401000000133
6933837;1;970;111000000133
6934242;1;1707;111000000132
6934385;0;11201;501000000131
6934607;1;239;111000000133
6935233;7;16717;711000000133
6935246;0;4564;501000000131
6936816;-1;1292;401000000231
6937149;0;969;501000000133
6937194;-1;2023;401000000133
6937791;8;2326;811000000131
6938248;1;6691;111000000133
6939195;-1;14330;401000000131
6939223;9;8162;131000000133
6941997;7;664;711000000133
6943586;-1;7636;401000000131
6943869;0;22418;501000000131
6944869;-1;2579;401000000121
6945254;0;14622;501000000132
6946026;-1; ; 
6946763;9; ; 
6946775;-1;459;401000000133
6946823;-1;5333;401000000131
6948213;9;17920;131000000133
6948970;-1;18102;401000000131
6949395;-1;5227;401000000133
6949497;7;528;711000000111
6949890;9;4288;131000000133
6949923;4;12719;411000000133
6950549;0;13133;501000000131
6952181;-1;637;401000000133
6952919;-1;737;401000000133
6953486;-1;3551;401000000133
6953776;-1; ; 
6955181;7;12945;711000000133
6955243;-1;733;401000000133
6955710;1;2126;111000000133
6956440;0;13491;501000000132
6957508;9;13156;131000000133
6958560;-1;7959;401000000133
6959152;0;12518;501000000131
6959291;-1;8;401000000131
6959719;7;4310;711000000133
6961095;10;517;231000000133
6961687;6;13504;611000000133
6962397;0;1705;501000000133
6962419;9;2938;131000000133
6962592;7;8162;711000000133
6963711;-1;4843;401000000131
6964979;2;7967;211000000133
6965229;9;3003;131000000131
6965709;0;3169;501000000132
6966236;9; ; 
6966645;3;12655;311000000133
6966984;1;5645;111000000133
6967005;-1;1602;401000000132
6967626;9;7956;131000000133
6970340;9;40298;131000000133
6971842;1;40423;111000000133
6972347;1;4027;111000000133
6975253;9; ; 
6975571;-1;5664;401000000132
6976427;0;1684;501000000131
6976530;7;30006;711000000133
6978107;0;773;501000000131
6978234;0;613;501000000131
6978580;-1;4812;401000000133
6978952;9;3642;131000000111
6979288;9;3348;131000000133
6979610;-1;1390;401000000131
6979743;0;18247;501000000131
6980085;0;4626;501000000131
6980294;-1;15593;401000000131
6980621;-1;4725;401000000131
6981786;7;14718;711000000133
6982114;11;40320;331000000133
6982132;-1;13504;401000000133
6982145;10;7325;231000000133
6982232;9; ; 
6982514;11;1048;361061003133
6983031;2;2125;211000000131
6983827;7;4641;711000000131
6984982;0;5668;501000000131
6986786;1;17734;111000000132
6989169;9;18080;131000000133
6989453;-1;2364;401000000131
6989679;-1;11711;401000000133
6989818;6;40241;611000000133
6991357;-1;6072;401000000133
6991461;9;2937;131000000133
6991517;9;218;131000000133
6991893;11;13606;331000000133
6993351;9;7629;131000000133
6993779;2;31221;211000000133
6994645;1;1263;111000000113
6994646;1;5091;111000000133
6994893;5;13341;511000000133
6995839;-1;16652;401000000133
6996368;-1;6785;401000000133
6996703;-1;637;401000000133
6997108;-1;4581;401000000133
6997184;9;1414;131000000133
6998968;5;8438;511000000133
6999084;-1;16676;401000000133
6999829;0;4725;501000000131
7000209;8;12693;811000000133
7000282;1;227;111000000132
7000357;1;12691;111000000131
7000384;0;5664;501000000131
7001420;1;710;111000000133
7001422;8;1036;811000000133
7003063;1;3111;111000000131
7005006;10;8411;231000000133
7005276;-1;3815;401000000133
7005315;-1;5684;401000000132
7005728;-1;11265;401000000131
7007360;-1; ; 
7007373;10;15682;231000000131
7007454;7;6932;711000000133
7007683;1;6207;111000000133
7008114;-1;40054;401000000131
7009445;9;4309;131000000133
7009762;-1;5033;401000000133
7010029;1;4564;111000000131
7011854;0;2167;501000000132
7012367;9;16642;131000000133
7012478;0;5091;501000000133
7012538;1;30006;111000000131
7012599;10;12762;231000000131
7013383;3;2457;311000000131
7013432;9;13185;131000000133
7014325;6;22196;611000000133
7014465;4;15608;411000000133
7014533;-1;8147;401000000133
7015059;7;5221;711000000133
7015125;7;5654;711000000133
7015565;9;17838;131000000133
7016207;-1;2738;401000000113
7016337;9; ; 
7016732;1;2553;111000000131
7016993;4;618;411000000133
7017140;12;129;431000000131
7017167;9;17818;131000000131
7017543;7;5656;711000000133
7018404;9;22464;131000000133
7019375;-1;1385;401000000131
7019474;10;15690;231000000113
7019519;9;15840;131000000133
7019911;11;575;341041005113
7021297;-1;3538;401000000131
7022000;9;4571;131000000133
7022656;-1;459;401000000133
7024153;5;2266;511000000133
7024760;0;6774;501000000131
7025756;-1;20392;401000000132
7026035;8;12518;811000000133
7026036;9;40457;131000000133
7027180;9;22504;131000000133
7027538;11;8430;361064008133
7028397;-1;3138;401000000133
7028884;-1;2021;401000000133
7029465;1;530;111000000133
7030876;1;14373;111000000132
7031517;-1;411;401000000131
7033232;-1;19947;401000000131
7033251;1;14862;111000000133
7033697;-1;11612;401000000133
7033785;-1;3250;401000000131
7034849;-1;19972;401000000232
7035472;-1; ; 
7035850;9;4309;131000000133
7036123;3;2249;311000000133
7036703;-1;16652;401000000133
7037901;0;4003;501000000131
7038055;-1;203;401000000132
7038611;1;1692;111000000133
7039426;0;1524;501000000131
7039847;9;31002;131000000123
7040836;7;22588;711000000133
7041516;7;712;711000000133
7042249;1;3395;111000000133
7042254;9;2625;131000000133
7042287;-1;458;401000000133
7042838;4;525;411000000133
7043307;0;2735;501000000132
7043387;0;617;501000000133
7044035;7;12649;711000000133
7044239;-1;16624;401000000132
7044700;10;12518;231000000133
7045589;7;4628;711000000131
7046540;1;1722;111000000133
7046588;7;17907;711000000133
7046750;11;2612;331000000133
7047317;-1;630;401000000133
7047433;9;2205;131000000133
7048225;-1;3745;401000000133
7049077;0;13121;501000000133
7049774;12;8002;431000000133
7051211;10;13341;231000000133
7051599;11;15676;331000000133
7051918;1;16747;111000000133
7052021;9;2013;131000000133
7052321;-1;13593;401000000133
7053565;0;22309;501000000131
7054654;0;16506;501000000133
7055702;7;1015;711000000133
7056031;9; ; 
7056429;-1;4711;401000000131
7056564;1;5639;111000000133
7056784;1;1397;111000000123
7057313;11;22436;351053014133
7057724;2;13586;211000000132
7058585;7;2957;711000000131
7058821;-1;4719;401000000131
7058883;9;2050;131000000131
7059341;9;40298;131000000133
7059515;1;5893;111000000133
7059864;9;11400;131000000131
7060353;-1;12594;401000000132
7060698;7;22743;711000000233
7060862;0;7826;501000000131
7061931;-1;11342;401000000133
7062469;6;7340;611000000133
7063533;-1;2964;401000000132
7064129;-1;122;401000000133
7064310;9; ; 
7064311;9;4733;131000000111
7066325;5;8448;511000000133
7066837;-1;5054;401000000131
7067207;7;15859;711000000133
7068173;-1;2300;401000000132
7068264;6;16923;611000000131
7068383;2;10916;211000000133
7068394;7;31194;711000000133
7068766;3;125;311000000133
7069001;-1;4616;401000000133
7069214;-1;7339;401000000133
7069403;5;710;511000000133
7070077;9;15646;131000000133
7070598;1;12747;111000000133
7071754;-1;5667;401000000132
7072064;9;3313;131000000133
7072550;-1;1563;401000000131
7073189;9;518;131000000113
7074176;2;2164;211000000132
7075023;6;7641;611000000133
7075345;-1;3063;401000000133
7075674;4;2206;411000000131
7077400;-1;22333;401000000133
7077815;7;20478;711000000133
7078047;4;2333;411000000133
7078103;9;665;131000000133
7078288;-1;12623;401000000133
7078685;1;3711;111000000113
7079353;-1;5580;401000000132
7079970;7;3885;711000000133
7079993;-1;11743;401000000131
7080449;11;2329;331000000133
7081107;9;11155;131000000133
7081427;9;15720;131000000133
7082025;8;2539;811000000133
7082189;9;15646;131000000133
7083877;0;3482;501000000133
7084441;10;2123;231000000133
7084959;-1;5227;401000000133
7085797;9;574;131000000123
7085901;0;2330;501000000132
7086245;-1;5580;401000000131
7086693;3;40073;311000000133
7087615;9;4717;131000000131
7088743;-1;12716;401000000131
7088818;11;40285;331000000131
7088957;8;107;811000000131
7089034;0;3544;501000000131
7089380;9;3433;131000000133
7089863;1; ; 
7089901;1;40042;111000000131
7090079;1;52;111000000133
7090124;1;6542;111000000132
7091384;1;40110;111000000133
7093013;9;2530;131000000133
7093288;-1;6420;401000000131
7093475;9;107;131000000133
7094128;-1;3113;401000000133
7094863;1; ; 
7095688;0;2945;501000000133
7095692;-1;718;401000000133
7096146;-1;3448;401000000131
7096524;0;7637;501000000131
7096889;-1;2050;401000000131
7097612;1;530;111000000133
7099894;1;52;111000000133
7100546;-1;15646;401000000131
7100639;0;1583;501000000132
7101114;-1;5372;401000000133
7101312;9;5662;131000000132
7101410;-1;22339;401000000131
7103262;8;2143;811000000133
7103389;1;13590;111000000133
7103667;2;24302;211000000131
7104170;9;799;131000000133
7104435;1;2121;111000000112
7105025;-1;4994;401000000131
7105329;1;303;111000000132
7106645;-1;2742;401000000133
7107018;-1;3719;401000000132
7107019;-1;3623;401000000133
7107694;7;4176;711000000111
7108044;9;15840;131000000133
7109298;1;15779;111000000131
7111137;-1;5196;401000000133
7111612;-1;14825;401000000132
7111741;7;365;711000000133
7111817;4;8438;411000000133
7112187;1;3544;111000000133
7112927;-1;17787;401000000133
7113068;1;40171;111000000132
7113718;9;5590;131000000133
7114725;7;31343;711000000133
7115158;1;16749;111000000131
7115593;0;4173;501000000131
7116557;7;2084;711000000133
7116847;9;5656;131000000133
7117326;9;5669;131000000113
7117631;9;20410;131000000131
7118463;9;11265;131000000133
7120366;1;254;111000000113
7120445;1;302;111000000133
7121385;1;617;111000000133
7122975;2;12594;211000000133
7123478;-1;15643;401000000131
7123663;9;2938;131000000133
7124620;1;4650;111000000133
7124953;9;1681;131000000131
7125124;1;227;111000000132
7125230;0;293;501000000132
7126531;-1;620;401000000133
7126548;9;16443;131000000132
7126811;-1;1681;401000000131
7126829;1;19921;111000000133
7127028;9;399;131000000133
7127580;-1;3755;401000000131
7127739;7;12688;711000000131
7127779;9;5656;131000000133
7128867;-1;15501;401000000131
7129213;2;13475;211000000133
7129256;0;1258;501000000131
7129296;1;7706;111000000133
7129325;0;1368;501000000111
7129506;9;11706;131000000133
7130649;9;4555;131000000121
7131082;-1;7724;401000000131
7131125;4;12719;411000000133
7131542;2;2457;211000000131
7132483;-1;2965;401000000132
7132765;0;5054;501000000131
7132866;-1;5590;401000000132
7133021;-1;4603;401000000131
7133381;-1;5290;401000000131
7133761;9;12509;131000000131
7134091;-1;5880;401000000131
7135169;3;110;311000000133
7135209;1;12944;111000000131
